"","DEPT","SP","GR","CALI","BITSIZE","LLD","LLS","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"3194",1639.5,-4.40813,88.6903,13.0228,12.25,7.0819,7.3977,2.4428,47.7684,113.0473,10.1,"TL1",1639.5,0.443284520602267,0.175710026495031,0.280095489904508,0.260242900711635,0.209746393066426,0.133677419354839,33.7774918267509
"3195",1640,-4.16528,90.6256,12.999,12.25,7.0668,7.3688,2.4416,48.8237,112.0092,10.1,"TL1",1640,0.457691096307434,0.185447561123421,0.292402656123883,0.271801370421295,0.219556359293287,0.134451612903226,34.5237002574044
"3196",1640.5,-4.11643,93.4443,13.0003,12.25,7.1501,7.4557,2.4298,48.1226,109.6323,10.1,"TL1",1640.5,0.478673794049466,0.200289333034365,0.310773112732596,0.289068361960425,0.234339328248202,0.142064516129032,34.0279650661536
"3197",1641,-4.24697,94.9255,13.0151,12.25,7.2273,7.5437,2.4235,47.0982,110.5074,10.1,"TL1",1641,0.489700001838694,0.208414618079272,0.320642935558571,0.298353145180637,0.242353757661052,0.146129032258064,33.303616897674
"3198",1641.5,-4.54842,93.9504,13.0444,12.25,7.1042,7.4185,2.3971,46.1468,110.8814,10.1,"TL1",1641.5,0.48244125540656,0.203039797400393,0.314128503890981,0.292224209075693,0.2370581836036,0.163161290322581,32.6309191706781
"3199",1642,-4.80366,91.9778,13.2551,12.25,6.8352,7.2508,2.3741,44.7883,111.6457,10.1,"TL1",1642,0.46775701459841,0.192467896718039,0.301148746520749,0.280019875189724,0.226573113701728,0.178,31.6703607564707
"3200",1642.5,-4.98101,90.0786,13.1552,12.25,6.6534,7.0732,2.4036,43.6772,111.7216,10.1,"TL1",1642.5,0.453619171070661,0.182658739486629,0.28889916118457,0.268510283607234,0.216756250941068,0.158967741935484,30.8846488613921
"3201",1643,-5.10105,89.0463,13.0876,12.25,6.6547,6.9995,2.4096,43.9406,111.5641,10.1,"TL1",1643,0.445934621853256,0.177474355624576,0.282340993436605,0.262351279888569,0.211530817299633,0.155096774193548,31.070889779417
"3202",1643.5,-5.0752,88.6534,13.0278,12.25,6.6712,6.9478,2.4134,44.6962,111.3623,10.1,"TL1",1643.5,0.443009833141139,0.175527835748712,0.279863211186736,0.260024819192127,0.209561946284546,0.152645161290322,31.6051704234075
"3203",1644,-5.02704,88.9391,12.9881,12.25,6.6061,6.9151,2.4111,45.8972,110.4595,10.1,"TL1",1644,0.445136613836104,0.176941812143661,0.281663951073908,0.261715558155487,0.210992541628961,0.154129032258065,32.4544043513248
"3204",1644.5,-5.00529,89.903,12.9728,12.25,6.4705,6.7622,2.4081,48.0825,110.2985,10.1,"TL1",1644.5,0.452311986296297,0.181769619242959,0.28777864305129,0.267457823923539,0.215861964812081,0.156064516129032,33.9996408979801
"3205",1645,-4.87253,89.8489,12.9948,12.25,6.5594,6.9283,2.4012,49.5518,111.6298,10.1,"TL1",1645,0.451909260235402,0.181496293328874,0.287433835431656,0.267133971306484,0.215586896768547,0.160516129032258,35.0385976365185
"3206",1645.5,-4.72698,90.1852,13.0256,12.25,6.8027,7.1405,2.3925,48.0192,113.1084,10.1,"TL1",1645.5,0.45441271262503,0.183199945943341,0.289580375751633,0.269150151507951,0.217300228355812,0.166129032258064,33.9549051500321
"3207",1646,-4.52743,89.9245,13.0251,12.25,6.922,7.2404,2.4175,46.6516,114.6823,10.1,"TL1",1646,0.452472034546005,0.181878320708614,0.287915727268486,0.267586578675908,0.215971338936954,0.15,32.9878332310566
"3208",1646.5,-4.12037,89.7599,13.0158,12.25,6.7708,7.0822,2.4371,46.2828,113.4608,10.1,"TL1",1646.5,0.451246734922655,0.181047258177965,0.28686701051487,0.266601606206451,0.215134841506012,0.137354838709677,32.7270258516697
"3209",1647,-3.94852,90.1382,13.0205,12.25,6.8388,7.2009,2.4371,47.3033,111.9927,10.1,"TL1",1647,0.454062839707063,0.182961191950368,0.289279935498309,0.268867943896416,0.217060286671473,0.137354838709677,33.4486252127178
"3210",1647.5,-4.03056,90.5604,13.0372,12.25,7.0738,7.4285,2.4405,47.6632,110.3002,10.1,"TL1",1647.5,0.457205740685062,0.185113614971441,0.291984015990097,0.271408080057311,0.219221450732488,0.135161290322581,33.7031074443767
"3211",1648,-4.37381,90.7135,13.0921,12.25,7.0656,7.4423,2.4716,46.8966,110.5329,10.1,"TL1",1648,0.45834543310508,0.185898432273265,0.292967495842707,0.272332021230214,0.220008363459379,0.115096774193548,33.1610037455701
"3212",1648.5,-4.72205,90.7758,13.1935,12.25,6.905,7.2158,2.4316,46.0132,110.4412,10.1,"TL1",1648.5,0.458809200824003,0.186218450173651,0.293368141994167,0.27270842639437,0.22032906993949,0.140903225806452,32.5363982945181
"3213",1649,-4.842,90.9245,13.2441,12.25,6.7894,7.0769,2.4124,44.9523,110.0734,10.1,"TL1",1649,0.459916139183615,0.186983821254234,0.294325461178213,0.273607855440385,0.221095700313346,0.153290322580645,31.7862609724154
"3214",1649.5,-4.78764,90.8697,13.2643,12.25,6.7519,7.0335,2.4203,45.1231,110.8674,10.1,"TL1",1649.5,0.459508202249474,0.186701508310763,0.293972492039257,0.27327622543248,0.220812986341123,0.148193548387097,31.907022071464
"3215",1650,-4.51029,89.2379,13.1956,12.25,6.7146,6.9946,2.4289,44.423,109.3235,10.1,"TL1",1650,0.447360912301822,0.178428896833873,0.283552947591739,0.263489318897374,0.21249491755055,0.142645161290323,31.4119664828711
"3216",1650.5,-4.22694,87.5739,13.1205,12.25,6.6775,6.956,2.4594,43.7209,108.1352,10.1,"TL1",1650.5,0.434973922184839,0.1702542980567,0.273106953519307,0.253682539702862,0.204208108724043,0.122967741935484,30.9154671473322
"3217",1651,-4.11868,85.8519,13.0727,12.25,6.6524,7.0445,2.4786,43.2631,106.1489,10.1,"TL1",1651,0.422155173998874,0.162063799232593,0.262484073034023,0.243714394266167,0.195833001103274,0.11058064516129,30.5917313149247
"3218",1651.5,-4.23253,84.6164,13.0695,12.25,7.0017,7.2939,2.4749,42.5851,104.3937,10.1,"TL1",1651.5,0.412957982719107,0.156350990714909,0.254977846499672,0.236673471605938,0.189945731698611,0.112967741935484,30.1123189386065
"3219",1652,-4.81497,86.4126,13.0209,12.25,6.9818,7.2715,2.4643,43.0782,106.3279,10.1,"TL1",1652,0.426329083469182,0.164701198730095,0.265922281774446,0.246940195404376,0.1985380608272,0.119806451612903,30.4610051444946
"3220",1652.5,-5.38282,87.9893,12.9971,12.25,6.9604,7.2492,2.4535,43.9325,107.4358,10.1,"TL1",1652.5,0.438066203251302,0.172270742298494,0.275697909029149,0.256114506957991,0.206258716217772,0.126774193548387,31.0650980035968
"3221",1653,-5.47646,89.6805,12.9807,12.25,6.939,7.2269,2.4523,44.459,107.7229,10.1,"TL1",1653,0.450655673014428,0.180647301737268,0.28636176547543,0.26612708995542,0.214732029051425,0.127548387096774,31.437389757986
"3222",1653.5,-5.64131,90.4145,12.9313,12.25,6.9826,7.3253,2.467,45.0541,107.696,10.1,"TL1",1653.5,0.456119645818434,0.184367837770232,0.291048232161594,0.270528991356362,0.218473143972542,0.118064516129032,31.8581690154972
"3223",1654,-5.79276,90.2355,12.9066,12.25,7.1893,7.5416,2.4929,45.5096,106.7411,10.1,"TL1",1654,0.454787151088302,0.18345570095092,0.289902072215192,0.26945233016115,0.217557194958825,0.101354838709677,32.180226575984
"3224",1654.5,-5.7285,89.9107,12.8845,12.25,7.4022,7.846,2.4818,45.9652,105.7411,10.1,"TL1",1654.5,0.452369305902006,0.181808544407074,0.287827734833231,0.267503932705249,0.21590113216924,0.108516129032258,32.5023951947411
"3225",1655,-5.67005,89.404,12.8634,12.25,7.6587,7.982,2.4749,46.3536,106.4695,10.1,"TL1",1655,0.448597378082129,0.179259228600822,0.284605543970567,0.264477773399918,0.213332822617391,0.112967741935484,32.7770422298193
"3226",1655.5,-5.57039,88.2099,12.8675,12.25,7.8101,7.9133,2.4904,45.8057,107.6321,10.1,"TL1",1655.5,0.439708372734359,0.173348102821105,0.27707836940202,0.257410375359922,0.207352562930404,0.102967741935484,32.3896029216621
"3227",1656,-5.55564,86.7952,12.8829,12.25,8.0065,7.8387,2.4609,44.3448,108.7415,10.1,"TL1",1656,0.429177197903532,0.166517131744316,0.268279827721889,0.249152366464787,0.200395993185466,0.122,31.3566274576843
"3228",1656.5,-5.40898,86.0469,12.9106,12.25,7.4515,7.7649,2.4404,42.9758,110.4071,10.1,"TL1",1656.5,0.423606774403208,0.162977832668437,0.263677556112999,0.24483409313054,0.196771386297208,0.135225806451613,30.388630041997
"3229",1657,-5.07323,87.4198,12.9451,12.25,7.4124,7.7202,2.4361,42.7456,111.4526,10.1,"TL1",1657,0.433826785660183,0.169510319484045,0.272148613501554,0.252783077724871,0.203450424295649,0.138,30.2258611404208
"3230",1657.5,-4.77327,88.5634,12.9796,12.25,7.4355,7.7439,2.4398,42.3807,109.7619,10.1,"TL1",1657.5,0.442339863723754,0.175084005990258,0.279297048548723,0.259493271189754,0.209112477889694,0.135612903225806,29.9678337834879
"3231",1658,-4.81382,88.914,13.1418,12.25,7.4569,7.7662,2.4486,42.0501,107.5259,10.1,"TL1",1658,0.4449497668097,0.17681727885244,0.281505535349468,0.261566813688445,0.210866626446897,0.129935483870968,29.7340528118853
"3232",1658.5,-4.91846,88.9139,12.8452,12.25,7.4784,7.7885,2.459,42.7388,106.0509,10.1,"TL1",1658.5,0.444949022399236,0.176816782823209,0.281504904293186,0.261566221160309,0.21086612488198,0.123225806451613,30.2210209129289
"3233",1659,-5.21861,89.0264,12.7966,12.25,7.4999,7.8109,2.4726,43.8482,104.2138,10.1,"TL1",1659,0.445786484170967,0.177375414872575,0.282215254511452,0.262233213385727,0.211430833259808,0.114451612903226,31.0054651828649
"3234",1659.5,-5.20236,89.2935,12.7748,12.25,7.3764,7.7095,2.4683,43.4573,102.0754,10.1,"TL1",1659.5,0.447774804519673,0.178706547394903,0.283905090838585,0.263819998012148,0.212775177045285,0.117225806451613,30.7290633210622
"3235",1660,-5.2159,90.0358,12.8208,12.25,7.3092,7.6121,2.4606,42.2679,101.2933,10.1,"TL1",1660,0.453300563392171,0.182441754288692,0.288625863670087,0.268253580245684,0.216538075563143,0.122193548387097,29.8880436100564
"3236",1660.5,-4.75115,91.3189,12.8679,12.25,7.3231,7.6265,2.4548,40.8544,103.2467,10.1,"TL1",1660.5,0.462852094052689,0.189024385983798,0.296871705004527,0.276000348540325,0.223136975641834,0.125935483870968,28.8885605309965
"3237",1661,-4.30839,91.7367,12.9102,12.25,7.4824,7.8895,2.4533,39.7104,104.8995,10.1,"TL1",1661,0.465962240970282,0.191202843715356,0.299580347033747,0.27854579650572,0.225312004760597,0.126903225806452,28.0796365057377
"3238",1661.5,-4.02564,91.5891,12.8796,12.25,7.7816,8.2049,2.4547,38.7386,104.8325,10.1,"TL1",1661.5,0.464863491125771,0.190431254391129,0.298622106072735,0.277645245713194,0.224542119392223,0.126,27.3924716478816
"3239",1662,-4.29438,90.6729,12.8593,12.25,8.0927,8.533,2.4666,37.9068,108.6417,10.1,"TL1",1662,0.458043202456793,0.185690086039117,0.292706539192144,0.27208685794842,0.219799517377686,0.118322580645161,26.8042859117072
"3240",1662.5,-4.78813,89.7993,12.8834,12.25,8.3271,8.6759,2.4536,38.8045,106.2556,10.1,"TL1",1662.5,0.451540032645376,0.181245950409604,0.287117877775355,0.26683722026593,0.215334894371151,0.126709677419355,27.4390713727009
"3241",1663,-5.07647,89.3433,12.8232,12.25,8.2726,8.6256,2.4487,41.0484,106.1055,10.1,"TL1",1663,0.448145520930626,0.178955484741059,0.284220671298636,0.264116347761093,0.213026388083227,0.129870967741935,29.0257472688324
"3242",1663.5,-5.17242,88.2847,12.7746,12.25,8.1785,8.5275,2.4431,42.1491,107.6712,10.1,"TL1",1663.5,0.440265191761252,0.173714440418046,0.277547163259617,0.25785046113183,0.207724228900701,0.133483870967742,29.804063890297
"3243",1664,-5.12487,87.1657,12.7244,12.25,8.0855,8.4306,2.4385,41.8016,107.0311,10.1,"TL1",1664,0.431935238671766,0.168288321572642,0.270571703187967,0.251303131965458,0.202204610764714,0.136451612903226,29.5583523018678
"3244",1664.5,-5.04221,86.3428,12.7603,12.25,7.9936,8.3347,2.4283,40.6188,106.4431,10.1,"TL1",1664.5,0.425809484965477,0.164371335543523,0.265493183698388,0.246537580959945,0.198200169804977,0.143032258064516,28.7220069952192
"3245",1665,-4.96806,86.5561,12.7831,12.25,7.9026,8.2399,2.4226,39.7112,106.7746,10.1,"TL1",1665,0.427397312484679,0.165380738223473,0.26680542483298,0.247768854554371,0.199233750511451,0.146709677419355,28.0802504366454
"3246",1665.5,-4.8142,85.8741,12.8378,12.25,7.8125,8.146,2.4433,39.9136,106.9986,10.1,"TL1",1665.5,0.422320433121829,0.162167686859962,0.262619825375616,0.243841751251867,0.195939705132022,0.133354838709678,28.2233347469165
"3247",1666,-4.69765,85.2134,12.8545,12.25,7.7234,8.0531,2.4464,41.1016,106.7561,10.1,"TL1",1666,0.41740211318776,0.159094626926425,0.258592945372781,0.240064207766818,0.192778001080724,0.131354838709677,29.0633684958717
"3248",1666.5,-4.67339,87.1801,12.8735,12.25,7.6354,7.9613,2.4493,42.4296,106.7402,10.1,"TL1",1666.5,0.432042433778548,0.168357414588674,0.270660957160157,0.251386894949261,0.202275093806938,0.129483870967742,30.0023975894664
"3249",1667,-4.75044,88.4078,12.8925,12.25,7.6526,7.9715,2.455,43.7322,107.9739,10.1,"TL1",1667,0.441181561042142,0.174318470317936,0.27831945583565,0.258575480735318,0.208336738769101,0.125806451612903,30.9234631316034
"3250",1667.5,-4.72028,89.6238,12.9116,12.25,7.6469,7.9635,2.4554,44.8492,108.4099,10.1,"TL1",1667.5,0.450233592281476,0.180362061357346,0.286001220354847,0.265788480318453,0.214444655959213,0.125548387096774,31.7132977080396
"3251",1668,-4.44293,90.5285,12.9138,12.25,7.6392,7.9556,2.4552,45.4404,108.7666,10.1,"TL1",1668,0.456968273747122,0.184950378587476,0.291779293125251,0.271215756825893,0.219057705650428,0.125677419354839,32.1313378726574
"3252",1668.5,-4.38648,90.8245,12.9188,12.25,7.6316,7.9476,2.4533,46.1143,106.819,10.1,"TL1",1668.5,0.459171728719854,0.186468873825638,0.29368150709419,0.27300283695565,0.220579965682093,0.126903225806452,32.6078577103642
"3253",1669,-4.74212,90.6681,12.9224,12.25,7.624,7.9397,2.4603,46.766,104.7283,10.1,"TL1",1669,0.458007470754532,0.185665464645284,0.29267569440104,0.272057880137752,0.219774834223709,0.122387096774193,33.0686689677817
"3254",1669.5,-5.05817,90.4889,12.9259,12.25,7.6164,7.9317,2.4682,47.3818,103.6926,10.1,"TL1",1669.5,0.456673487203472,0.184747878573621,0.291525248137964,0.270977101652826,0.218854539591545,0.117290322580645,33.5040947367614
"3255",1670,-5.00541,90.3097,12.9295,12.25,7.6087,7.9238,2.4762,47.5919,105.6922,10.1,"TL1",1670,0.455339503652413,0.183833426377761,0.290376927422129,0.269898384274671,0.217936595307471,0.112129032258065,33.6526486218386
"3256",1670.5,-5.11876,90.1305,12.9256,12.25,7.5922,7.9105,2.4842,47.2342,106.9696,10.1,"TL1",1670.5,0.454005520101353,0.182922097354429,0.289230728326406,0.268821723342753,0.217020992379111,0.106967741935484,33.3997087692229
"3257",1671,-4.8932,89.9513,12.9189,12.25,7.4756,7.8392,2.4922,46.0681,107.8939,10.1,"TL1",1671,0.452671536550293,0.182013880836902,0.288086646930921,0.267747114219425,0.216107721859901,0.101806451612903,32.5751454498947
"3258",1671.5,-4.49145,89.3075,12.9123,12.25,7.3375,7.6711,2.4991,45.0813,109.6083,10.1,"TL1",1671.5,0.4478790219846,0.178776505867423,0.283993791849464,0.263903293337222,0.212845780733993,0.0973548387096775,31.8773672662488
"3259",1672,-4.30919,88.759,12.9057,12.25,7.5315,7.9355,2.4999,45.7232,106.8544,10.1,"TL1",1672,0.443795930590871,0.176049569267055,0.280528179484088,0.260649150080577,0.210090049567383,0.0968387096774194,32.3312572905516
"3260",1672.5,-4.39664,88.6501,12.899,12.25,7.6991,8.0179,2.4999,45.4715,108.4099,10.1,"TL1",1672.5,0.442985267595835,0.17551154851891,0.2798424426018,0.260005320128273,0.209545455713882,0.0968387096774194,32.1532789151098
"3261",1673,-4.90429,88.7455,12.8924,12.25,7.689,8.0074,2.5242,43.7923,110.6014,10.1,"TL1",1673,0.443695435178263,0.175982811725925,0.280443128928188,0.260569296022763,0.210022492543683,0.0811612903225806,30.9658854745432
"3262",1673.5,-5.34443,88.8365,12.8858,12.25,7.6978,8.0166,2.5045,42.468,111.3836,10.1,"TL1",1673.5,0.444372848700285,0.176433140085963,0.28101666199978,0.261107793072186,0.210478125800934,0.0938709677419353,30.0294841427437
"3263",1674,-5.49057,87.6132,12.9162,12.25,7.7067,8.0258,2.4858,41.6678,102.7098,10.1,"TL1",1674,0.435266475497097,0.170444384858602,0.273351602202318,0.253912163935953,0.204401601659115,0.105935483870968,29.463679158981
"3264",1674.5,-5.50742,86.3898,12.9336,12.25,7.6459,8.0201,2.4781,41.4356,100.4113,10.1,"TL1",1674.5,0.426159357883444,0.164593401378298,0.265782083939955,0.2468086496777,0.198427653587165,0.110903225806452,29.2994986892736
"3265",1675,-5.52637,85.2325,12.9342,12.25,7.5436,7.8576,2.4656,40.8491,103.0213,10.1,"TL1",1675,0.417544295586338,0.159182922179732,0.258708972395286,0.240173041966126,0.192868998649931,0.118967741935484,28.8847981136585
"3266",1675.5,-5.57131,85.2423,12.9336,12.25,7.5078,7.8203,2.474,39.7977,109.9333,10.1,"TL1",1675.5,0.417617247811787,0.159228238002873,0.258768513462872,0.240228892122601,0.19291569778228,0.113548387096774,28.1413380858677
"3267",1676,-5.41806,85.4135,12.878,12.25,7.3238,7.6704,2.4647,39.0569,116.5109,10.1,"TL1",1676,0.418891678525746,0.160021247001437,0.259809631477039,0.24120549366066,0.193732519769399,0.119548387096774,27.6175282151287
"3268",1676.5,-5.2934,85.5622,12.8601,12.25,7.3012,7.674,2.4566,39.0843,110.8771,10.1,"TL1",1676.5,0.419998616885358,0.160712141085042,0.260715414171261,0.242055179996553,0.194443555097177,0.124774193548387,27.6369143998509
"3269",1677,-5.18175,86.1942,12.8658,12.25,7.5419,8.4497,2.4541,41.2902,104.8463,10.1,"TL1",1677,0.424703291016328,0.163670539021783,0.264580688527061,0.245681428580023,0.197481907769317,0.126387096774194,29.1967171933612
"3270",1677.5,-5.10109,87.7388,12.8677,12.25,8.3609,8.8722,2.4843,41.9992,112.2877,10.1,"TL1",1677.5,0.436201455039581,0.17105284588636,0.274134147566251,0.254646668262068,0.205020704862785,0.106903225806451,29.6980153288034
"3271",1678,-4.82244,89.8818,12.8231,12.25,8.7789,9.3159,2.5076,41.924,106.3731,10.1,"TL1",1678,0.452154171277979,0.181662478221881,0.287643501415632,0.267330894586348,0.215754149553393,0.0918709677419354,29.6448158728867
"3272",1678.5,-4.36398,92.0248,12.86,12.25,9.2179,9.4919,2.4692,41.6766,105.0635,10.1,"TL1",1678.5,0.468106887516378,0.192715184902436,0.301454944862436,0.280307674410825,0.226819465046002,0.116645161290323,29.4699219005892
"3273",1679,-3.98303,92.2101,12.8857,12.25,9.0402,9.5333,2.4206,41.3247,109.3923,10.1,"TL1",1679,0.469486280105727,0.193692296519444,0.30266359614823,0.281443747803962,0.227792348147434,0.148,29.2211629995283
"3274",1679.5,-4.00118,91.6751,12.8762,12.25,8.4893,9.1951,2.4569,42.2616,118.2338,10.1,"TL1",1679.5,0.465503684124606,0.190880561030421,0.299180253282437,0.278169784294914,0.224990498748512,0.12458064516129,29.8835937840243
"3275",1680,-4.12742,90.6201,12.8889,12.25,8.2465,8.9051,2.4748,42.6697,122.3846,10.1,"TL1",1680,0.457650153731927,0.185419374762707,0.292367330509177,0.271768183534463,0.219528095759045,0.113032258064516,30.1721400830415
"3276",1680.5,-4.26377,89.5253,12.9016,12.25,8.0303,8.856,2.4629,42.4756,114.158,10.1,"TL1",1680.5,0.449500347974671,0.179867271471201,0.285375377902443,0.265200728322561,0.213945976616008,0.120709677419355,30.0349060776476
"3277",1681,-4.34281,88.8293,12.9099,12.25,8.1145,8.8072,2.4678,42.0678,111.007,10.1,"TL1",1681,0.444319251146895,0.17639748120136,0.280971263934897,0.261065167752684,0.210442054394572,0.117548387096774,29.7465427778028
"3278",1681.5,-3.98406,88.0815,12.8599,12.25,8.1174,8.7587,2.4635,41.882,107.8559,10.1,"TL1",1681.5,0.43875254969889,0.172720474414992,0.276274491650874,0.256655747732275,0.206715478833142,0.120322580645161,29.6151684236593
"3279",1682,-3.0139,86.6042,12.828,12.25,8.1204,8.7105,2.4557,42.485,107.194,10.1,"TL1",1682,0.427755373917748,0.165608931090976,0.26710173977787,0.248046895867625,0.199467250062457,0.125354838709677,30.0415623664581
"3280",1682.5,-2.75435,85.3459,12.7962,12.25,7.9406,8.4624,2.4517,42.4399,106.6367,10.1,"TL1",1682.5,0.418388457052243,0.159707809917266,0.259398316043054,0.240819661888119,0.193409759622199,0.127935483870968,30.0096774349378
"3281",1683,-2.9595,85.9443,12.7644,12.25,7.5721,8.0077,2.4541,42.1966,106.7066,10.1,"TL1",1683,0.422843009267389,0.162496486288416,0.263049301014832,0.24424467147142,0.196277336036133,0.126387096774194,29.8376358418209
"3282",1683.5,-2.99754,87.44,12.7326,12.25,7.3176,7.6902,2.459,42.9283,108.0089,10.1,"TL1",1683.5,0.433977156573863,0.169607718349971,0.272274149491863,0.252900898912359,0.20354965151548,0.123225806451613,30.3550170934672
"3283",1684,-3.27759,89.6506,12.7726,12.25,7.149,7.4816,2.4819,43.5435,108.6717,10.1,"TL1",1684,0.450433094285764,0.180496845490408,0.286171610451742,0.265948503165914,0.214580457821906,0.108451612903226,30.7899996265211
"3284",1684.5,-3.45543,90.5857,12.8191,12.25,7.127,7.422,2.4628,44.1587,109.3344,10.1,"TL1",1684.5,0.457394076532393,0.185243149018113,0.29214643032842,0.271560658758053,0.219351370559619,0.120774193548387,31.2250330031517
"3285",1685,-3.48278,90.5693,12.8722,12.25,7.1166,7.5313,2.4606,45.7865,110.2928,10.1,"TL1",1685,0.457271993216336,0.185159175150902,0.292041145053063,0.271461749298575,0.219267148403739,0.122193548387097,32.3760599325587
"3286",1685.5,-3.62172,90.6453,12.8794,12.25,7.4287,7.8164,2.4605,47.571,107.6522,10.1,"TL1",1685.5,0.457837745168795,0.185548543831995,0.292529202506686,0.271920255776155,0.219657612356604,0.122258064516129,33.6378877757978
"3287",1686,-3.57307,90.9169,12.8275,12.25,7.4394,7.7527,2.4599,47.3556,106.9244,10.1,"TL1",1686,0.45985956398837,0.186944650721355,0.294276497331004,0.273561851384817,0.221056478561529,0.122645161290322,33.4855781881961
"3288",1686.5,-3.50841,91.3659,12.7616,12.25,7.462,7.7854,2.463,46.2518,108.1441,10.1,"TL1",1686.5,0.463201966970657,0.189268582920439,0.297175828363056,0.27628612985769,0.22338100199576,0.120645161290322,32.705072683721
"3289",1687,-3.48326,91.9776,12.8465,12.25,7.5249,7.8362,2.4737,43.408,109.6873,10.1,"TL1",1687,0.467755525777483,0.19246684490194,0.301147443866389,0.28001865082102,0.226572065754963,0.113741935483871,30.6941965298645
"3290",1687.5,-3.2157,92.8923,12.8515,12.25,7.4584,7.7862,2.4604,41.2409,108.1679,10.1,"TL1",1687.5,0.474564648289505,0.197319564798815,0.307133334739576,0.285645770328892,0.231396668496897,0.122322580645161,29.1618483263984
"3291",1688,-2.99605,94.3292,12.7874,12.25,7.2696,7.6748,2.4226,40.4596,109.3052,10.1,"TL1",1688,0.485261082243287,0.20511589329567,0.316651401023111,0.294597507146272,0.23910637197007,0.146709677419355,28.6094456070845
"3292",1688.5,-2.7624,95.0191,12.7957,12.25,7.147,7.5684,2.4132,40.933,108.2715,10.1,"TL1",1688.5,0.490396770032774,0.208935830705791,0.321271711995435,0.298944851229782,0.242866086139945,0.152774193548387,28.9442034693841
"3293",1689,-2.55844,94.4352,12.8306,12.25,6.9446,7.3095,2.4522,42.3828,110.6455,10.1,"TL1",1689,0.486050157334873,0.205699542972971,0.317359153781864,0.295263361236021,0.23968155863475,0.127612903225806,29.9693011337691
"3294",1689.5,-2.37979,93.9587,12.8536,12.25,6.7979,7.0889,2.4697,43.6995,112.1275,10.1,"TL1",1689.5,0.482503041475052,0.203085126659201,0.314183678229575,0.292276107717763,0.237102940422805,0.116322580645161,30.9003222571607
"3295",1690,-2.65873,92.2866,12.8766,12.25,6.8822,7.2424,2.4678,44.3656,111.0523,10.1,"TL1",1690,0.470055754110504,0.194096700423148,0.303163255070212,0.281913425677791,0.228194757136852,0.117548387096774,31.371326725079
"3296",1690.5,-3.01198,90.9676,12.8996,12.25,7.1434,7.5423,2.4592,44.6988,109.285,10.1,"TL1",1690.5,0.460236980093496,0.187206066947894,0.294603210386049,0.273868817386169,0.22131820966997,0.123096774193548,31.6069444446613
"3297",1691,-3.31762,90.1858,12.8963,12.25,7.3754,7.6863,2.4639,45.3277,108.6925,10.1,"TL1",1691,0.454417179087813,0.183202995251776,0.289584212101212,0.269153755071169,0.217303292479198,0.120064516129032,32.05163648535
"3298",1691.5,-3.47277,90.1304,12.7923,12.25,7.4382,7.7518,2.476,46.0299,107.8975,10.1,"TL1",1691.5,0.454004775690889,0.182921589670206,0.289230089297945,0.268821123100742,0.217020482091954,0.112258064516129,32.5481512215598
"3299",1692,-3.35341,90.4653,12.794,12.25,7.5189,7.8431,2.483,46.5401,109.0424,10.1,"TL1",1692,0.456497806334025,0.184627269533318,0.291373896954812,0.270834920681103,0.218733515418057,0.107741935483871,32.9089084924938
"3300",1692.5,-3.10306,90.5502,12.8976,12.25,7.5049,7.8359,2.4734,46.463,109.8696,10.1,"TL1",1692.5,0.457129810817758,0.185061409453455,0.291918548684873,0.271346577746422,0.219169085260847,0.113935483870968,32.8544011533804
"3301",1693,-2.96411,90.0624,12.8355,12.25,7.3292,7.6755,2.4649,45.2254,109.7497,10.1,"TL1",1693,0.453498576575532,0.182576588720413,0.288795702600015,0.268413106431111,0.216673654915608,0.11941935483871,31.9792985081155
"3302",1693.5,-3.04345,89.7882,12.8025,12.25,7.1458,7.4834,2.4526,44.4184,106.7,10.1,"TL1",1693.5,0.451457403083899,0.181189958541506,0.287047191652871,0.266770831693939,0.215278522976412,0.127354838709677,31.4086809482263
"3303",1694,-3.4983,90.0201,12.7987,12.25,7.0674,7.3761,2.4585,44.4458,107.5843,10.1,"TL1",1694,0.453183690949361,0.182362203688566,0.288525642269021,0.268159445004993,0.216458077234369,0.123548387096774,31.428047997322
"3304",1694.5,-3.98974,90.0594,12.8079,12.25,7.1634,7.4905,2.47,44.4732,108.2923,10.1,"TL1",1694.5,0.453476244261619,0.182561378403592,0.288776545500872,0.26839511249643,0.216658361444297,0.116129032258064,31.4474085116098
"3305",1695,-4.23499,90.12,12.7929,12.25,6.9907,7.3192,2.4813,44.3895,109.6158,10.1,"TL1",1695,0.453927357002658,0.182868795802758,0.289163633938526,0.268758701420037,0.216967416193013,0.108838709677419,31.3882108132554
"3306",1695.5,-4.33653,90.1693,12.7819,12.25,6.8185,7.1427,2.477,43.3763,111.4001,10.1,"TL1",1695.5,0.454294351361292,0.18311915199596,0.289478721142676,0.269054665469217,0.217219038623675,0.111612903225806,30.671777411247
"3307",1696,-4.31758,88.8369,12.6878,12.25,6.6455,6.9654,2.4546,43.5462,109.4008,10.1,"TL1",1696,0.44437582634214,0.176435121278831,0.281019184213402,0.261110161241055,0.210480129875355,0.126064516129032,30.7919423445666
