"","DEPT","SP","GR","CALI","BITSIZE","LL8","ILM","ILD","RHOB","NPHI","DT","MUDWGT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"7007",3523,-2.07499,91.1075,14.5666,12.25,6.5243,5.2883,5.4639,2.4782,39.0854,107.0169,9.7,"ES2",3523,0.411695598884303,0.155577329188312,0.253955009709348,0.235714202957199,0.189145425885554,0.110838709677419,27.637662513132
"7008",3523.5,-2.46181,93.5293,14.5667,12.25,6.5996,5.3365,5.5144,2.4738,38.8984,105.1476,9.7,"ES2",3523.5,0.424766654031709,0.163710627132791,0.264632918664339,0.245730432836363,0.197523010063081,0.113677419354839,27.5054398721023
"7009",3524,-2.74252,93.2232,14.58,12.25,6.5913,5.3821,5.5654,2.4753,38.5294,103.4931,9.7,"ES2",3524,0.423114556426366,0.162667514976347,0.263272593066884,0.244454159724536,0.196452909151722,0.112709677419355,27.2445165843641
"7010",3524.5,-2.98194,92.3487,14.5786,12.25,6.5608,5.4231,5.5946,2.4691,37.9015,103.4703,9.7,"ES2",3524.5,0.418394663071668,0.159711672942306,0.2594033868765,0.240824418511326,0.193413738258667,0.116709677419355,26.8005347278632
"7011",3525,-2.79066,92.4723,14.5552,12.25,6.5432,5.4645,5.622,2.4785,37.1903,104.2318,9.7,"ES2",3525,0.419061762921457,0.16012727745663,0.259948717340112,0.241335963709559,0.193841677788204,0.110645161290323,26.2976297072732
"7012",3525.5,-2.48008,92.1067,14.5358,12.25,6.5447,5.504,5.6495,2.4797,37.4351,104.4727,9.7,"ES2",3525.5,0.417088529061563,0.158900004993641,0.258337127911465,0.239824250907078,0.192577389867391,0.109870967741936,26.4707270738787
"7013",3526,-2.1707,91.6304,14.5256,12.25,6.5823,5.4899,5.6771,2.473,37.8555,104.6525,9.7,"ES2",3526,0.414517819850765,0.157310414852537,0.256244167394268,0.237861145706367,0.190937183231224,0.114193548387097,26.7680025442364
"7014",3526.5,-2.03322,92.1815,14.5153,12.25,6.7076,5.4757,5.6523,2.466,38.0929,104.2817,9.7,"ES2",3526.5,0.417492243210141,0.159150593924057,0.258666492738204,0.240133195676685,0.192835682050076,0.118709677419355,26.9358786973575
"7015",3527,-1.87953,92.6195,14.5063,12.25,6.8149,5.4616,5.6129,2.4748,38.1617,103.4984,9.7,"ES2",3527,0.419856237823471,0.160623165431211,0.260598830687806,0.241945814927353,0.194352017076618,0.113032258064516,26.984515218745
"7016",3527.5,-1.68295,92.7568,14.4979,12.25,6.8729,5.426,5.5739,2.4633,38.3512,102.7409,9.7,"ES2",3527.5,0.420597279970527,0.161086613879082,0.261205866123628,0.242515270706874,0.194828710436751,0.120451612903226,27.1185273386208
"7017",3528,-1.42967,92.9705,14.4888,12.25,6.6214,5.3736,5.535,2.4643,38.4463,102.984,9.7,"ES2",3528,0.421750671862921,0.161809700840752,0.262151925375962,0.243402790688145,0.195571961353128,0.119806451612903,27.1857714372413
"7018",3528.5,-1.78739,93.1996,14.4797,12.25,6.1329,5.3131,5.4965,2.469,38.1818,103.5643,9.7,"ES2",3528.5,0.42298718137414,0.162587275449507,0.263167842646466,0.244355884678757,0.196370541770256,0.116774193548387,26.9987359653399
"7019",3529,-1.4829,93.2772,14.4671,12.25,6.1193,5.2533,5.4551,2.4788,37.8263,104.0267,9.7,"ES2",3529,0.42340600781705,0.162851212529194,0.263512345825697,0.244679093257931,0.196641450208418,0.110451612903226,26.7473472633156
"7020",3529.5,-1.25723,92.8682,14.4674,12.25,6.366,5.1864,5.3875,2.4612,37.475,103.7749,9.7,"ES2",3529.5,0.421198533395013,0.161463286102007,0.261698850053085,0.24297774597885,0.195215962544311,0.121806451612903,26.4989666007153
"7021",3530,-1.41325,93.2829,14.4651,12.25,6.3844,5.1102,5.3208,2.4584,37.042,102.976,9.7,"ES2",3530,0.423436772130511,0.162870610839416,0.263537658714002,0.24470284167632,0.196661357720944,0.123612903225806,26.1927952321802
"7022",3530.5,-1.68117,93.905,14.4652,12.25,6.0393,5.0585,5.2435,2.4435,36.7575,102.6562,9.7,"ES2",3530.5,0.426794400096157,0.16499697479583,0.266306814878725,0.247301001613913,0.198840930449113,0.133225806451613,25.9916482294362
"7023",3531,-1.94908,92.6965,14.4723,12.25,6.0172,5.0145,5.1551,2.4433,37.0572,101.6206,9.7,"ES2",3531,0.420271825917596,0.160882966137851,0.260939188910577,0.242265100899599,0.194619273630958,0.133354838709678,26.2035670792452
"7024",3531.5,-2.13031,91.2761,14.4749,12.25,6.1905,4.9709,5.1,2.4435,36.8313,102.6696,9.7,"ES2",3531.5,0.412605574892996,0.156134762822147,0.25469213064564,0.236405508784272,0.189722130887508,0.133225806451613,26.0438323678132
"7025",3532,-2.28752,92.1515,14.4776,12.25,6.3513,4.8954,5.0113,2.4486,36.0165,104.9072,9.7,"ES2",3532,0.417330325770871,0.159050059179004,0.258534372405503,0.240009266086679,0.192732065792835,0.129935483870968,25.4676771170828
"7026",3532.5,-2.44474,93.2325,14.4794,12.25,6.4436,4.7792,4.924,2.4413,35.12,105.9885,9.7,"ES2",3532.5,0.423164750832539,0.162699141990462,0.263313876915184,0.244492891639728,0.196485372836607,0.134645161290323,24.8337726626409
"7027",3533,-2.58856,92.868,14.472,12.25,6.1061,4.6765,4.8383,2.4223,34.5176,106.4716,9.7,"ES2",3533,0.421197453945418,0.161462609329673,0.261697964614946,0.242976915328274,0.195215266911368,0.146903225806452,24.4078500724434
"7028",3533.5,-2.87158,92.1837,14.4646,12.25,5.6857,4.6292,4.8101,2.4158,34.7348,106.7573,9.7,"ES2",3533.5,0.417504117155687,0.159157968115179,0.258676182729797,0.24014228496744,0.192843281795527,0.151096774193548,24.5614450030446
"7029",3534,-3.3158,91.597,14.479,12.25,5.4423,4.6207,4.7967,2.4238,34.7899,105.8641,9.7,"ES2",3534,0.414337551768379,0.157199339364834,0.256097680569441,0.237723753622847,0.19082245703684,0.145935483870968,24.6003906389254
"7030",3534.5,-3.76001,91.2364,14.503,12.25,5.4629,4.6334,4.7834,2.4401,34.6428,105.6274,9.7,"ES2",3534.5,0.412391304148363,0.156003387602654,0.254518478128073,0.236242647685381,0.189586248124582,0.13541935483871,24.496345954465
"7031",3535,-4.13604,91.416,14.5271,12.25,5.6941,4.6865,4.8193,2.4338,35.098,106.0276,9.7,"ES2",3535,0.413360649884788,0.156598295716155,0.255304481195396,0.236979814463203,0.190201399314759,0.139483870967742,24.8182297893127
"7032",3535.5,-4.00825,90.8936,14.5768,12.25,6.0092,4.7402,4.8728,2.4165,35.4902,105.869,9.7,"ES2",3535.5,0.410541127542313,0.154871992066271,0.253021173912438,0.234838437564973,0.188415156331777,0.150645161290322,25.0955871619357
"7033",3536,-3.88057,90.48,14.6056,12.25,6.4262,4.7991,4.9325,2.3998,36.1903,104.4667,9.7,"ES2",3536,0.408308825779588,0.15351405135446,0.25121972948162,0.233149105498766,0.187007477673879,0.16141935483871,25.5906610924583
"7034",3536.5,-3.76069,90.5654,14.594,12.25,6.541,4.8965,5.0184,2.4072,36.8902,104.8953,9.7,"ES2",3536.5,0.408769750756708,0.153793801996692,0.251591234604733,0.233497480463498,0.187297662908523,0.156645161290323,26.0855457461269
"7035",3537,-3.74391,90.8019,14.6143,12.25,6.4286,4.9959,5.1058,2.4136,37.7659,106.7128,9.7,"ES2",3537,0.410046199902947,0.154570249483255,0.25262129130754,0.234463431339556,0.188102559882095,0.152516129032258,26.7047417510413
"7036",3537.5,-3.72723,89.8263,14.6879,12.25,6.3893,5.0576,5.1948,2.4276,38.3079,108.7257,9.7,"ES2",3537.5,0.404780644777912,0.151383600070794,0.248383868048627,0.230489970458146,0.184794325834312,0.143483870967742,27.0879658707629
"7037",3538,-3.65855,88.548,14.743,12.25,6.3621,5.1111,5.2853,2.4458,38.6665,110.2262,9.7,"ES2",3538,0.39788134269065,0.14727283201506,0.242878307444982,0.225328322177518,0.180507488940445,0.131741935483871,27.3415030511086
"7038",3538.5,-3.55257,90.5164,14.7962,12.25,6.335,5.1651,5.3774,2.4697,38.7656,110.9293,9.7,"ES2",3538.5,0.408505285605901,0.153633248897171,0.251378046900988,0.233297565358338,0.187131133215183,0.116322580645161,27.4115420425664
"7039",3539,-3.44658,93.4584,14.7828,12.25,6.3728,5.2198,5.4132,2.4826,38.2407,108.8629,9.7,"ES2",3539,0.424383989150236,0.163468624239137,0.264317557781004,0.245434551165675,0.197274856858519,0.108,27.040366126312
"7040",3539.5,-3.33251,95.3502,14.7813,12.25,6.4183,5.2543,5.4447,2.4653,38.0138,106.8394,9.7,"ES2",3539.5,0.434594502870553,0.170007982318907,0.272789810602872,0.253384877012575,0.203957321433714,0.119161290322581,26.8799478222439
"7041",3540,-3.15902,96.1024,14.7806,12.25,6.4799,5.2741,5.4693,2.4543,37.7231,104.927,9.7,"ES2",3540,0.43865431279783,0.172656055614618,0.276191931622246,0.256578247376429,0.206650066084583,0.126258064516129,26.6744092222195
"7042",3540.5,-2.98544,95.759,14.7865,12.25,6.4577,5.2939,5.4666,2.4447,37.3324,103.5104,9.7,"ES2",3540.5,0.436800897842995,0.171443716369617,0.274636394222696,0.255118095253678,0.205418202929639,0.132451612903226,26.3981593410389
"7043",3541,-2.81196,95.126,14.8097,12.25,6.4286,5.3138,5.464,2.4353,36.9565,103.4089,9.7,"ES2",3541,0.433384439874415,0.169224019127361,0.271779476237557,0.252436629556219,0.203158690007948,0.138516129032258,26.1323753127036
"7044",3541.5,-2.44398,94.6034,14.8158,12.25,6.5176,5.3013,5.4614,2.4244,36.789,103.9738,9.7,"ES2",3541.5,0.430563838082345,0.167406054023202,0.269431002017657,0.250232636585953,0.20130413268908,0.145548387096774,26.0139549601073
"7045",3542,-1.9744,94.4192,14.8215,12.25,6.7162,5.281,5.4588,2.4294,36.7955,104.3567,9.7,"ES2",3542,0.429569665005232,0.166768406811715,0.268605425344005,0.249457904126885,0.200652789332307,0.142322580645161,26.0185421955858
"7046",3542.5,-1.50482,94.4324,14.8159,12.25,6.8288,5.2609,5.4561,2.4385,36.4206,104.4862,9.7,"ES2",3542.5,0.42964090867851,0.166814047340626,0.268664549350407,0.249513385983866,0.200699425156499,0.136451612903226,25.7534339788179
"7047",3543,-1.20694,94.2203,14.8168,12.25,6.7231,5.2407,5.4535,2.4488,36.6699,104.4567,9.7,"ES2",3543,0.428496152382877,0.166081695603115,0.267715240612054,0.24862257353332,0.199950823011879,0.129806451612903,25.9296974117023
"7048",3543.5,-1.32996,93.4344,14.8179,12.25,6.5119,5.2194,5.4435,2.4605,37.4406,105.0507,9.7,"ES2",3543.5,0.424254455198821,0.163386758855064,0.264210844459385,0.24533443019861,0.197190895769516,0.122258064516129,26.4746432968826
"7049",3544,-1.61857,92.7763,14.8059,12.25,6.2389,5.1983,5.4195,2.4663,38.4412,105.3427,9.7,"ES2",3544,0.420702526306052,0.161152506494323,0.261292130772214,0.242596196131205,0.194896465784441,0.118516129032258,27.1821623819081
"7050",3544.5,-1.97429,92.0831,14.7972,12.25,6.1594,5.1772,5.3957,2.4695,39.0576,105.2407,9.7,"ES2",3544.5,0.416961154009338,0.158820996004825,0.258233248915171,0.239726813081152,0.192495936573697,0.116451612903226,27.6180165719603
"7051",3545,-2.64651,90.9771,14.8021,12.25,6.1847,5.1587,5.372,2.461,38.587,105.0287,9.7,"ES2",3545,0.410991797748279,0.155147085577884,0.253385536941785,0.235180138946755,0.188700046931914,0.121935483870968,27.2852655957591
"7052",3545.5,-3.04713,90.6375,14.7984,12.25,6.1962,5.1494,5.3484,2.4613,37.068,104.2026,9.7,"ES2",3545.5,0.409158892335751,0.154030242505755,0.251905067233457,0.233791777559364,0.18754284627752,0.121741935483871,26.2111755278055
"7053",3546,-3.36675,91.1711,14.8101,12.25,6.1938,5.1401,5.326,2.4546,36.068,102.6609,9.7,"ES2",3546,0.412038863855553,0.155787453849174,0.254232960344114,0.235974875463249,0.18936285964945,0.126064516129032,25.5040831658602
"7054",3546.5,-3.68046,91.9837,14.8284,12.25,6.1843,5.1307,5.3078,2.4484,36.0532,101.5585,9.7,"ES2",3546.5,0.416424667560559,0.158488503998012,0.257795925940658,0.239316611423853,0.192153076530022,0.130064516129032,25.4936280962357
"7055",3547,-3.57739,92.0337,14.8449,12.25,6.2495,5.1214,5.2897,2.4419,37.25,101.6973,9.7,"ES2",3547,0.416694529959341,0.158655696316081,0.258015866661444,0.239522911251639,0.19232549889354,0.134258064516129,26.3398986826818
"7056",3547.5,-3.24161,90.6461,14.8488,12.25,6.3568,5.1122,5.2716,2.4444,37.9826,101.8991,9.7,"ES2",3547.5,0.409205308668342,0.154058460596066,0.251942512109039,0.233826891795526,0.187572103128215,0.132645161290323,26.8579178036833
"7057",3548,-3.16403,88.5828,14.8645,12.25,6.4655,5.1029,5.2832,2.4342,38.2455,103.2108,9.7,"ES2",3548,0.398069166920202,0.147383781708832,0.243027492731368,0.225468174416309,0.180623481515457,0.139225806451613,27.0438315894326
"7058",3548.5,-2.78454,87.2161,14.8835,12.25,6.5377,5.1171,5.2987,2.4261,38.5647,104.333,9.7,"ES2",3548.5,0.390692748111894,0.143066373007022,0.237197636414779,0.220003604998943,0.176097626445204,0.144451612903226,27.2695521814942
"7059",3549,-2.87766,86.801,14.9092,12.25,6.5122,5.1343,5.3143,2.4243,38.8459,104.9473,9.7,"ES2",3549,0.388452350477206,0.141771160096246,0.235438738142611,0.218355143517635,0.174734907065826,0.145612903225806,27.4683922893895
"7060",3549.5,-2.99788,86.7799,14.9007,12.25,6.4429,5.1516,5.3309,2.4382,38.7387,105.2693,9.7,"ES2",3549.5,0.38833846854492,0.141705521515861,0.235349477180973,0.218271489818294,0.1746657852038,0.136645161290322,27.3925678751564
"7061",3550,-3.1818,87.3844,14.8922,12.25,6.3175,5.2035,5.4033,2.4588,38.5496,107.2755,9.7,"ES2",3550,0.391601104946195,0.14359363395591,0.237912329908635,0.220673454682758,0.176651703052801,0.123354838709677,27.2588231273494
"7062",3550.5,-3.36572,88.317,14.8836,12.25,6.228,5.2894,5.4768,2.4716,38.3685,107.8695,9.7,"ES2",3550.5,0.396634578408277,0.146537708873605,0.241889009910056,0.224400934725391,0.179738539311885,0.115096774193548,27.1307486029913
"7063",3551,-3.53134,88.9593,14.8383,12.25,6.3534,5.3826,5.5512,2.4609,38.6123,106.9686,9.7,"ES2",3551,0.400101230783031,0.148587565800273,0.244644009165569,0.226983611079069,0.181880933946252,0.122,27.3031554521634
"7064",3551.5,-3.44915,88.3585,14.8007,12.25,6.6109,5.4924,5.6427,2.4436,39.2829,106.1175,9.7,"ES2",3551.5,0.396858564199266,0.14666960329932,0.242066614875868,0.224567422705217,0.179876555861216,0.133161290322581,27.7773645648686
"7065",3552,-3.14628,87.8982,14.764,12.25,6.6566,5.6044,5.7449,2.4452,40.1211,103.6119,9.7,"ES2",3552,0.394374210956079,0.145210919239807,0.240099780649796,0.22272376097283,0.178348865802556,0.132129032258065,28.3700557215805
"7066",3552.5,-3.61279,88.5002,14.7252,12.25,6.842,5.7187,5.8649,2.4489,41.0082,102.3279,9.7,"ES2",3552.5,0.397623354237415,0.147120522691705,0.242673455334277,0.225136286895427,0.180348230237748,0.129741935483871,28.9973214298306
"7067",3553,-5.36601,89.369,14.6744,12.25,7.2055,5.8353,5.9874,2.4608,40.6858,102.8844,9.7,"ES2",3553,0.402312483278651,0.149904647755542,0.246408252557998,0.22863764177275,0.183254558856744,0.122064516129032,28.7693345542272
"7068",3553.5,-6.43623,89.3517,14.6811,12.25,7.3578,5.9544,6.1124,2.4735,40.0163,104.4128,9.7,"ES2",3553.5,0.402219110888673,0.149848881457303,0.246333646170015,0.228567693846644,0.183196444244113,0.113870967741935,28.2959116506899
"7069",3554,-5.23035,87.6781,14.728,12.25,7.368,6.0418,6.24,2.4691,39.1655,104.5763,9.7,"ES2",3554,0.39318627667664,0.144516703236525,0.239161697812269,0.221844472159352,0.177620799413313,0.116709677419355,27.6943135986325
"7070",3554.5,-4.49037,85.4946,14.7607,12.25,7.1467,6.054,6.3703,2.461,38.2302,105.8925,9.7,"ES2",3554.5,0.381401385721829,0.137743103979055,0.22993866156479,0.213201075141999,0.170481788933712,0.121935483870968,27.0329711676522
"7071",3555,-4.59379,83.1986,14.7712,12.25,6.8421,6.0662,6.4353,2.4626,37.2639,104.78,9.7,"ES2",3555,0.369009304369758,0.130837913784097,0.220401588286046,0.204266364899523,0.16313542887465,0.120903225806451,26.3496950722395
"7072",3555.5,-4.5179,82.6948,14.7788,12.25,6.7222,6.0785,6.4425,2.4714,36.7171,104.2637,9.7,"ES2",3555.5,0.36629017083963,0.129351878885203,0.21833074427273,0.202326714009096,0.161544939197937,0.115225806451613,25.9630382408962
"7073",3556,-4.44192,83.543,14.703,12.25,6.7265,6.0907,6.4494,2.4715,36.5751,102.5433,9.7,"ES2",3556,0.370868116572568,0.131859754027781,0.221821725566777,0.205596615063951,0.164227103147072,0.115161290322581,25.8626294306359
"7074",3556.5,-4.33494,84.3769,14.6272,12.25,6.8326,6.103,6.4455,2.466,37.0362,99.2529,9.7,"ES2",3556.5,0.375368881659455,0.134354219615806,0.225275517472306,0.208832079087505,0.166885334905783,0.118709677419355,26.188682693365
"7075",3557,-4.46816,84.5794,14.5608,12.25,6.9332,6.1108,6.4416,2.4539,37.5095,97.842,9.7,"ES2",3557,0.376461824374522,0.134964320238921,0.226117475480355,0.209620873514301,0.167534060053164,0.126516129032258,26.5233726794021
"7076",3557.5,-4.68278,84.6387,14.5042,12.25,6.9094,6.1165,6.4376,2.4368,37.1251,94.6061,9.7,"ES2",3557.5,0.376781881179478,0.135143305764597,0.226364275627925,0.209852094467269,0.167724271388683,0.137548387096774,26.2515901382068
"7077",3558,-4.6809,84.3541,14.4749,12.25,6.9307,6.1592,6.4337,2.4153,37.4616,93.4919,9.7,"ES2",3558,0.375245824405611,0.134285633856573,0.225180799114905,0.208743342982738,0.166812372226717,0.15141935483871,26.4895677803642
"7078",3558.5,-4.55582,83.8272,14.4493,12.25,6.9876,6.1713,6.4252,2.3988,38.5018,93.0552,9.7,"ES2",3558.5,0.372402014447245,0.132706656150133,0.222996386508567,0.206696976695791,0.165130666788435,0.162064516129032,27.2251250515713
"7079",3559,-4.25644,84.2805,14.3936,12.25,7.2267,6.1833,6.4099,2.3884,39.2338,93.8806,9.7,"ES2",3559,0.374848586954603,0.134064381869448,0.224875151855576,0.208457001919927,0.166576952492117,0.168774193548387,27.7427427192086
"7080",3559.5,-3.97436,84.7743,14.3102,12.25,7.5095,6.1954,6.4032,2.4014,38.7708,97.8081,9.7,"ES2",3559.5,0.377513748004975,0.135553140516272,0.226929039733695,0.210381215592301,0.1681596310574,0.160387096774193,27.4153301700054
"7081",3560,-3.80057,84.6742,14.2397,12.25,7.6318,6.2076,6.4145,2.4163,37.6908,100.7381,9.7,"ES2",3560,0.376973483482613,0.135250525938976,0.226512075172957,0.209990565172379,0.167838193461203,0.150774193548387,26.6516335099506
"7082",3560.5,-3.61509,84.2015,14.1276,12.25,7.6078,6.1902,6.4258,2.4167,36.6483,102.8518,9.7,"ES2",3560.5,0.374422204364528,0.133827147405328,0.224547266628899,0.208149830992244,0.166324445016765,0.150516129032258,25.9144800063121
"7083",3561,-3.42662,84.0685,13.9933,12.25,7.2074,6.1713,6.4371,2.429,36.0169,104.2772,9.7,"ES2",3561,0.373704370383768,0.13342833822212,0.223995694939301,0.207633113132432,0.165899769366548,0.14258064516129,25.4679937848506
"7084",3561.5,-3.36483,84.9786,13.9969,12.25,6.939,6.1525,6.4484,2.4485,35.7227,103.8126,9.7,"ES2",3561.5,0.378616405766398,0.136172067184945,0.227781017055083,0.211179443582412,0.168816633181244,0.13,25.2599306737964
"7085",3562,-2.86215,86.0443,14.1145,12.25,6.7769,6.1338,6.4598,2.4669,35.7039,101.0773,9.7,"ES2",3562,0.384368252934039,0.139429135740458,0.232246404567279,0.215363515190071,0.172264841846291,0.118129032258065,25.2466079867996
"7086",3562.5,-2.34007,87.2591,14.2678,12.25,6.7414,6.1152,6.4711,2.4631,35.6283,96.577,9.7,"ES2",3562.5,0.390924829774847,0.143200969341694,0.23738015225507,0.2201746671378,0.176239104557487,0.12058064516129,25.1931568147184
"7087",3563,-2.15279,88.2234,14.3658,12.25,6.7319,6.0965,6.4304,2.4381,35.7746,94.4925,9.7,"ES2",3563,0.396129395997757,0.146240509328811,0.24148863821927,0.224025627854741,0.179427459414868,0.136709677419355,25.2966469585981
"7088",3563.5,-2.0993,90.1995,14.3861,12.25,6.7319,6.0886,6.382,2.4377,36.2481,91.9633,9.7,"ES2",3563.5,0.406794897722421,0.152597521685344,0.250001173784885,0.232006452883523,0.186056073501169,0.136967741935484,25.6314602956243
"7089",3564,-1.80323,92.4398,14.4341,12.25,6.7319,6.0833,6.334,2.4241,37.0228,92.7947,9.7,"ES2",3564,0.418886352362249,0.160017927422825,0.259805276556778,0.241201408522238,0.193729102059493,0.145741935483871,26.1792757782922
"7090",3564.5,-1.51464,93.4057,14.439,12.25,6.751,6.078,6.3059,2.4291,38.1988,97.6255,9.7,"ES2",3564.5,0.42409955418192,0.163288897200055,0.26408325826898,0.245214726398425,0.197090518844171,0.142516129032258,27.0108185019173
"7091",3565,-1.40086,92.7315,14.3837,12.25,6.9146,6.0874,6.2982,2.4533,38.6984,102.9123,9.7,"ES2",3565,0.420460729596743,0.161001148937995,0.261093962028583,0.242410293178655,0.19474082190622,0.126903225806452,27.3640481927357
"7092",3565.5,-1.82128,91.5486,14.3794,12.25,7.0994,6.1091,6.2979,2.461,38.7257,104.3243,9.7,"ES2",3565.5,0.414076324966358,0.157038470774215,0.255885471198274,0.237524720841595,0.190656274693306,0.121935483870968,27.3833408183902
"7093",3566,-2.2417,90.5037,14.5432,12.25,6.9726,6.1309,6.3368,2.4684,39.2338,106.5663,9.7,"ES2",3566,0.408436740556611,0.153591653921739,0.251322804881797,0.233245762854514,0.187087984605162,0.117161290322581,27.7426097295113
"7094",3566.5,-2.67322,89.4621,14.549,12.25,6.9103,6.1651,6.376,2.4647,39.9183,103.7217,9.7,"ES2",3566.5,0.402814967065183,0.150204983663647,0.246809912916307,0.229014225623844,0.18356747265669,0.119548387096774,28.2266272047056
"7095",3567,-2.79844,88.2219,14.389,12.25,6.8486,6.2112,6.4154,2.4562,40.521,98.5478,9.7,"ES2",3567,0.396121300125794,0.146235749649722,0.241482224288745,0.224019615506175,0.179422476478138,0.125032258064516,28.6528102815898
"7096",3567.5,-2.77916,87.1237,14.5374,12.25,7.1882,6.2577,6.455,2.4566,40.5634,98.5716,9.7,"ES2",3567.5,0.390194042398945,0.142777418287208,0.23680563819409,0.219636210278755,0.175793813200636,0.124774193548387,28.6827909046468
"7097",3568,-2.91977,86.6774,14.5539,12.25,7.3363,6.3045,6.4949,2.4447,39.9775,100.013,9.7,"ES2",3568,0.387785250627417,0.141386933736279,0.234916063950511,0.217865306890953,0.17433020504636,0.132451612903226,28.2685164952086
"7098",3568.5,-3.08399,86.6222,14.4988,12.25,7.1246,6.3516,6.535,2.435,39.4002,100.135,9.7,"ES2",3568.5,0.387487322539161,0.141215549729617,0.234682792736883,0.217646694166129,0.174149621118723,0.138709677419355,27.860321250971
"7099",3569,-3.10002,86.4262,14.5576,12.25,7.0815,6.3496,6.5537,2.4309,39.5827,100.1186,9.7,"ES2",3569,0.386429461935936,0.140608069201604,0.233855288844549,0.216871204433818,0.173509197992855,0.141354838709677,27.9893740594572
"7100",3569.5,-3.08093,86.3218,14.5711,12.25,7.0868,6.3407,6.5638,2.419,39.2076,99.629,9.7,"ES2",3569.5,0.385865989247279,0.140285164949301,0.23341501146322,0.216458610824751,0.17316857107099,0.149032258064516,27.7241601168903
"7101",3570,-2.89585,86.59,14.5829,12.25,7.0911,6.2456,6.4472,2.427,38.5199,99.9469,9.7,"ES2",3570,0.387313531154346,0.141115636182962,0.234546762348171,0.217519212613982,0.174044325153051,0.143870967741935,27.2378724835968
"7102",3570.5,-2.71087,87.1719,14.5949,12.25,7.0854,6.13,6.2992,2.4342,37.9614,100.58,9.7,"ES2",3570.5,0.390454189751371,0.142928103967689,0.237010088301583,0.219827827564077,0.175952261792543,0.139225806451613,26.8429438939285
"7103",3571,-2.52589,87.6231,14.5741,12.25,7.0797,5.9191,6.0013,2.444,37.3545,100.5762,9.7,"ES2",3571,0.39288942803798,0.144343558128111,0.238927524808227,0.221624980567239,0.177439109510851,0.132903225806452,26.4137874368428
"7104",3571.5,-2.52361,87.9119,14.3067,12.25,7.1087,5.5884,5.6936,2.4536,37.3877,99.9214,9.7,"ES2",3571.5,0.394448153253345,0.145254200283429,0.240158222173293,0.222778540691903,0.178394235609167,0.126709677419355,26.4372480284196
"7105",3572,-2.25153,88.6952,14.1445,12.25,6.8573,5.2417,5.2874,2.4633,38.0812,99.7263,9.7,"ES2",3572,0.398675817592664,0.147742501767725,0.243509609494342,0.225920135190399,0.180998394460574,0.120451612903226,26.9276094560123
"7106",3572.5,-1.97934,89.8477,14.4001,12.25,5.9,4.9252,4.9662,2.4547,38.6774,99.6427,9.7,"ES2",3572.5,0.40489614588459,0.151453039297533,0.24847648543971,0.230576811531348,0.184866551406511,0.126,27.3491969421407
"7107",3573,-1.85557,92.4965,14.6082,12.25,5.0189,4.6387,4.8114,2.4465,38.7448,99.6043,9.7,"ES2",3573,0.419192376322467,0.160208733132478,0.260055548212571,0.241436177336875,0.19392552714244,0.131290322580645,27.3968681074024
"7108",3573.5,-1.83308,95.5536,14.7623,12.25,4.8687,4.4386,4.6615,2.4465,38.5603,99.22,9.7,"ES2",3573.5,0.435692303108799,0.170721321770361,0.273707879327218,0.25424656574524,0.204683431483883,0.131290322580645,27.2664076588648
"7109",3574,-1.899,98.8115,14.9495,12.25,4.9961,4.3588,4.5163,2.4416,38.4869,98.0446,9.7,"ES2",3574,0.453275997288638,0.182425031102661,0.288604796198709,0.268233792102252,0.216521258762818,0.134451612903226,27.2145140398117
"7110",3574.5,-1.93592,102.0476,14.8926,12.25,5.1823,4.2804,4.3756,2.4193,38.4228,97.5631,9.7,"ES2",3574.5,0.470742031462609,0.194584835991634,0.303765922100173,0.282479948724956,0.228680294859193,0.148838709677419,27.1692262753423
"7111",3575,-1.67853,103.7124,14.832,12.25,5.2535,4.2313,4.3277,2.4082,38.4957,98.5783,9.7,"ES2",3575,0.479727369892456,0.201055829374682,0.311709688113756,0.289949173708044,0.235097637501993,0.156,27.2207940230442
"7112",3575.5,-1.58596,103.0552,14.7714,12.25,5.3474,4.2362,4.2941,2.3997,38.977,99.3533,9.7,"ES2",3575.5,0.476180298522865,0.198483497897053,0.308561964136146,0.286989063960698,0.232550857263172,0.161483870967742,27.5611375494607
"7113",3576,-1.55528,100.5285,14.7292,12.25,5.5442,4.2411,4.2608,2.3919,40.1759,101.6712,9.7,"ES2",3576,0.462543072062814,0.188808883478257,0.296603213537735,0.275748054030202,0.222921578528809,0.166516129032258,28.4088953360671
"7114",3576.5,-1.6341,99.6191,14.7087,12.25,5.5313,4.2642,4.284,2.3992,41.1261,104.3643,9.7,"ES2",3576.5,0.457634814753766,0.185408815613365,0.29235409642003,0.271755750695976,0.219517507506575,0.161806451612903,29.0807692688638
"7115",3577,-1.80392,99.4136,14.6887,12.25,5.483,4.2901,4.3086,2.4054,41.2609,108.6447,9.7,"ES2",3577,0.456525680294772,0.184646402034803,0.29139790824724,0.2708574770798,0.218752714692459,0.157806451612903,29.1760755730288
"7116",3577.5,-2.02523,101.0164,14.672,12.25,5.5191,4.3161,4.3445,2.4176,40.9639,113.6851,9.7,"ES2",3577.5,0.465176389350129,0.190650763579995,0.298894842030675,0.277901556958521,0.224761198219084,0.149935483870968,28.9660455003727
