"","DEPT","SP","GR","CALI","LL8","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"2098",1126.5,-20.86005,93.5976,12.8775,10.1231,8.8036,9.796,NA,NA,NA,NA,114.9516,"SB16",1126.5,0.472389761285173,0.195760347479862,0.305215249332897,0.283842435449468,0.229848703082194,NA,NA
"2099",1127,-20.85695,92.1638,12.8567,10.127,8.852,9.779,NA,NA,NA,NA,114.6837,"SB16",1127,0.462125274276858,0.188517795471144,0.296240395855075,0.275407129427169,0.222630565531341,NA,NA
"2100",1127.5,-20.00144,89.5112,12.8334,10.1309,8.9183,9.7621,NA,NA,NA,NA,113.7862,"SB16",1127.5,0.443135472185732,0.175611151879259,0.279969441959264,0.260124556695717,0.209646298330304,NA,NA
"2101",1128,-17.85003,87.2921,12.8551,10.1349,8.9852,9.7452,NA,NA,NA,NA,113.7066,"SB16",1128,0.427249070232773,0.165286324625581,0.266682789504737,0.247653783129054,0.199137124181044,NA,NA
"2102",1128.5,-15.69852,89.2989,12.8689,10.1388,9.0525,9.7283,NA,NA,NA,NA,114.2911,"SB16",1128.5,0.441615629396036,0.174605084732232,0.278685620103968,0.258919240736768,0.208627244346035,NA,NA
"2103",1129,-12.64791,91.2844,12.8063,10.1428,9.0287,9.7114,NA,NA,NA,NA,115.1634,"SB16",1129,0.455829703154587,0.184169096979686,0.29079865454514,0.27029454176548,0.218273640100524,NA,NA
"2104",1129.5,-15.18531,93.1393,12.7622,10.1467,8.9522,9.6945,NA,NA,NA,NA,115.845,"SB16",1129.5,0.469108819455133,0.193424573481616,0.302332627874763,0.281132645991097,0.227525867088702,NA,NA
"2105",1130,-18.2295,94.766,12.819,10.1506,8.8764,9.6777,NA,NA,NA,NA,115.1648,"SB16",1130,0.480754265832889,0.201804911334172,0.312623863771452,0.290808968337708,0.23583825260046,NA,NA
"2106",1130.5,-19.16939,91.3291,12.8759,10.1546,8.8012,9.6609,NA,NA,NA,NA,114.6653,"SB16",1130.5,0.456149707736308,0.184388452126371,0.291074114679324,0.270553305190694,0.218493835331071,NA,NA
"2107",1131,-17.90608,88.3694,12.8607,10.1585,8.7266,9.6442,NA,NA,NA,NA,114.7286,"SB16",1131,0.434961395420427,0.170246161962966,0.273096480185845,0.253672709617454,0.204199825973505,NA,NA
"2108",1131.5,-14.54797,88.993,12.8098,10.1625,8.6527,9.6275,NA,NA,NA,NA,115.3303,"SB16",1131.5,0.439425709898307,0.173162335808166,0.27684052998016,0.257187104430121,0.207164040274903,NA,NA
"2109",1132,-11.61627,89.9894,12.7672,10.1664,8.5794,9.6108,NA,NA,NA,NA,115.9398,"SB16",1132,0.44655887690562,0.177891707068953,0.282871143466424,0.262849088721395,0.211952460899712,NA,NA
"2110",1132.5,-14.24076,90.3261,12.7515,10.1704,8.5068,9.5941,NA,NA,NA,NA,116.427,"SB16",1132.5,0.448969291730351,0.179509497692772,0.284922505101805,0.264775429885394,0.21358523980213,NA,NA
"2111",1133,-11.37025,89.5553,12.7292,10.1743,8.5299,9.5774,NA,NA,NA,NA,117.3514,"SB16",1133,0.44345118140394,0.175820629449895,0.280236463218303,0.260375258705959,0.209858348993848,NA,NA
"2112",1133.5,-9.38434,88.126,12.6824,10.1783,8.5641,9.5608,NA,NA,NA,NA,118.0838,"SB16",1133.5,0.433218909621972,0.16911696613215,0.271641399544394,0.252307041228981,0.203049582303927,NA,NA
"2113",1134,-8.48013,86.4993,12.6303,10.1822,8.5984,9.5442,NA,NA,NA,NA,118.7342,"SB16",1134,0.421573463244217,0.161698465711455,0.262006473241489,0.24326633644088,0.195457663955688,NA,NA
"2114",1134.5,-8.13133,86.8223,12.6885,10.1862,8.6328,9.5277,NA,NA,NA,NA,118.9099,"SB16",1134.5,0.423885800602067,0.163153918145776,0.263907242400557,0.245049585997842,0.196952052504847,NA,NA
"2115",1135,-9.93992,87.1268,12.7053,10.1409,8.6674,9.5112,NA,NA,NA,NA,118.6774,"SB16",1135,0.426065697584932,0.164533935254596,0.265704732172914,0.246736071897964,0.198366742093438,NA,NA
"2116",1135.5,-16.05131,87.1786,12.7128,10.0948,8.7021,9.4947,NA,NA,NA,NA,118.9718,"SB16",1135.5,0.426436530634891,0.164769465616687,0.266011053035643,0.247023488678764,0.198607973726546,NA,NA
"2117",1136,-14.8934,87.1266,12.7109,10.0488,8.7369,9.4782,NA,NA,NA,NA,118.9928,"SB16",1136,0.426064265797094,0.164533026304995,0.265703549772033,0.246734962474205,0.198365811020027,NA,NA
"2118",1136.5,-14.7657,86.8727,12.6705,10.0031,8.7719,9.4618,NA,NA,NA,NA,118.2732,"SB16",1136.5,0.424246611137162,0.163381802285792,0.264204382939759,0.245328367862146,0.197185812068706,NA,NA
"2119",1137,-15.75189,86.8653,12.685,9.9575,8.8071,9.4454,NA,NA,NA,NA,117.559,"SB16",1137,0.424193634987168,0.163348329897292,0.264160745852573,0.245287426652832,0.197151480407028,NA,NA
"2120",1137.5,-15.32288,86.9464,12.703,9.9122,8.8045,9.429,NA,NA,NA,NA,116.5688,"SB16",1137.5,0.424774224955346,0.163715417492483,0.264639159683981,0.245736288400174,0.197527921490584,NA,NA
"2121",1138,-13.94557,87.3933,12.6988,9.8671,8.7874,9.4126,NA,NA,NA,NA,115.8765,"SB16",1138,0.427973554878638,0.165748080790652,0.267282368298105,0.248216386821215,0.199609607032683,NA,NA
"2122",1138.5,-12.64936,88.8342,12.7095,9.8222,8.7704,9.3963,NA,NA,NA,NA,116.2169,"SB16",1138.5,0.438288870355191,0.172416559344961,0.275884906022111,0.256290040338606,0.20640683615223,NA,NA
"2123",1139,-11.34926,91.1091,12.7111,9.7775,8.7534,9.38,NA,NA,NA,NA,116.6414,"SB16",1139,0.454574741114862,0.183310587115964,0.289719561019945,0.269280891586489,0.217411401365808,NA,NA
"2124",1139.5,-10.04325,93.2943,12.7506,9.7329,8.7365,9.3637,NA,NA,NA,NA,116.916,"SB16",1139.5,0.470218455029334,0.19421234869761,0.303306082014299,0.282047685037061,0.228309808680213,NA,NA
"2125",1140,-7.93004,91.8437,12.7743,9.6886,8.7196,9.3258,NA,NA,NA,NA,116.7094,"SB16",1140,0.459833697842654,0.186926743870111,0.294254112368304,0.273540819599581,0.221038547821123,NA,NA
"2126",1140.5,-5.82413,89.3646,12.7361,9.6445,8.6834,9.2833,NA,NA,NA,NA,116.4591,"SB16",1140.5,0.442085971700713,0.17491601114879,0.279082632563287,0.259291968078043,0.208942295817466,NA,NA
"2127",1141,-4.96282,87.8847,12.6768,9.6006,8.6453,9.2409,NA,NA,NA,NA,116.3461,"SB16",1141,0.431491457595813,0.168002482793161,0.270202338378196,0.250956494308159,0.20191296581726,NA,NA
"2128",1141.5,-2.43532,86.7893,12.7021,9.5569,8.6073,9.1987,NA,NA,NA,NA,116.3827,"SB16",1141.5,0.42364955560885,0.163004822489204,0.263712766596239,0.244867127654648,0.196799080548758,NA,NA
"2129",1142,-0.76771,87.3066,12.6721,9.5134,8.5741,9.1567,NA,NA,NA,NA,116.6822,"SB16",1142,0.427352874851005,0.165352432694472,0.266768660578269,0.24773435778258,0.199204782650046,NA,NA
"2130",1142.5,0,89.1507,12.6683,9.4701,8.5429,9.1149,NA,NA,NA,NA,116.887,"SB16",1142.5,0.440554674608317,0.173905101276342,0.277791025991849,0.25807939392312,0.207917607473251,NA,NA
"2131",1143,-0.25181,89.7626,12.673,9.427,8.5118,9.0733,NA,NA,NA,NA,116.2641,"SB16",1143,0.444935229497693,0.176807592255462,0.281493211806469,0.261555242543161,0.210856831702315,NA,NA
"2132",1143.5,-1.81242,87.6165,12.6518,9.3967,8.4809,9.0319,NA,NA,NA,NA,114.7652,"SB16",1143.5,0.429571430105487,0.16676953747958,0.268606890102463,0.24945927865177,0.200653944684894,NA,NA
"2133",1144,-2.10922,85.4013,12.6475,9.3967,8.45,8.9906,NA,NA,NA,NA,112.8338,"SB16",1144,0.413712948015363,0.156814875272559,0.255590407229937,0.237247980885711,0.190425241311453,NA,NA
"2134",1144.5,-2.36343,85.0702,12.6493,9.3967,8.4193,8.9496,NA,NA,NA,NA,112.9407,"SB16",1144.5,0.411342623250087,0.155361453107189,0.253669333995951,0.235446288541244,0.188921984103994,NA,NA
"2135",1145,-2.44854,86.0502,12.6158,9.3967,8.3887,8.9087,NA,NA,NA,NA,113.605,"SB16",1145,0.41835838365471,0.159689091174176,0.259373744196781,0.240796612630979,0.193390480420069,NA,NA
"2136",1145.5,-2.53375,86.634,12.5513,9.3967,8.3582,8.8681,NA,NA,NA,NA,113.9401,"SB16",1145.5,0.422537772352893,0.162304380901409,0.262798406349225,0.244009289301266,0.19608008592357,NA,NA
"2137",1146,-2.77525,87.6505,12.5571,9.3967,8.3278,8.8276,NA,NA,NA,NA,114.0617,"SB16",1146,0.429814834037892,0.166925503433261,0.268808911807593,0.249648856039362,0.20081330208473,NA,NA
"2138",1146.5,-3.25466,88.2871,12.571,9.3967,8.2975,8.7873,NA,NA,NA,NA,114.0602,"SB16",1146.5,0.434372214725222,0.169863786083223,0.272604085440013,0.253210561809565,0.203810477132603,NA,NA
"2139",1147,-3.71617,88.549,12.5661,9.3967,8.2674,8.7472,NA,NA,NA,NA,114.3376,"SB16",1147,0.436247140898662,0.17108261449168,0.274172411039528,0.254682583374982,0.205050983960318,NA,NA
"2140",1147.5,-4.47568,89.8803,12.5608,9.3967,8.2373,8.7072,NA,NA,NA,NA,115.0414,"SB16",1147.5,0.445777836640167,0.177369640371564,0.282207915304777,0.262226322029723,0.211424997563825,NA,NA
"2141",1148,-4.35048,91.0766,12.559,9.3967,8.2073,8.6675,NA,NA,NA,NA,115.7843,"SB16",1148,0.454342075591239,0.183151725825826,0.289519707105888,0.269093164276685,0.21725177277652,NA,NA
"2142",1148.5,-3.84749,91.4081,12.5138,9.3967,8.1775,8.6279,NA,NA,NA,NA,116.4388,"SB16",1148.5,0.456715263932191,0.184776567276954,0.291561244717767,0.271010917401297,0.218883325013252,NA,NA
"2143",1149,-3.8663,91.6322,12.4512,9.3967,8.1478,8.5885,NA,NA,NA,NA,116.874,"SB16",1149,0.458319582204309,0.185880605335862,0.292945170982773,0.272311047362894,0.21999049534509,NA,NA
"2144",1149.5,-3.82471,92.1343,12.5435,9.3967,8.1651,8.5942,NA,NA,NA,NA,117.0299,"SB16",1149.5,0.4619140855708,0.188370774743994,0.296057078470723,0.275234876285859,0.222483553215722,NA,NA
"2145",1150,-3.07381,93.4442,12.5306,9.3967,8.1899,8.6324,NA,NA,NA,NA,117.2182,"SB16",1150,0.471291580013674,0.19497633897192,0.304248931795384,0.282934004857546,0.229069564736302,NA,NA
"2146",1150.5,-4.56842,94.3804,12.5133,9.4099,8.2148,8.6708,NA,NA,NA,NA,117.3745,"SB16",1150.5,0.477993778881845,0.199795707794741,0.310169339788649,0.28850056432329,0.233850718814061,NA,NA
"2147",1151,-4.39783,94.4489,12.5548,9.4358,8.2397,8.7094,NA,NA,NA,NA,117.4192,"SB16",1151,0.47848416621625,0.200151594997405,0.310604688438008,0.288909970987822,0.234203010071767,NA,NA
"2148",1151.5,-3.65664,94.7544,12.5767,9.4619,8.2647,8.7481,NA,NA,NA,NA,118.0659,"SB16",1151.5,0.480671222138304,0.201744260737852,0.312549887239111,0.290739390597167,0.235778304595027,NA,NA
"2149",1152,-4.27215,93.7833,12.5129,9.488,8.2898,8.787,NA,NA,NA,NA,120.9584,"SB16",1152,0.473719176292457,0.196712396539149,0.306387005382738,0.284944066404668,0.23079412834642,NA,NA
"2150",1152.5,-4.79095,90.2004,12.4868,9.5142,8.315,8.8261,NA,NA,NA,NA,123.6856,"SB16",1152.5,0.448069413074371,0.178904358744534,0.284155869589013,0.264055494539197,0.212974800164285,NA,NA
"2151",1153,-4.21696,87.2076,12.5128,9.5404,8.3402,8.8654,NA,NA,NA,NA,125.4468,"SB16",1153,0.426644139871354,0.164901424084527,0.266182614182139,0.247184463844932,0.198743098966366,NA,NA
"2152",1153.5,-4.27207,87.162,12.5057,9.5668,8.3655,8.9048,NA,NA,NA,NA,125.0306,"SB16",1153.5,0.426317692244363,0.164693962383284,0.265912871287968,0.246931365648088,0.198530649692605,NA,NA
"2153",1154,-4.92708,87.5855,12.4933,9.5932,8.3909,8.9444,NA,NA,NA,NA,123.2093,"SB16",1154,0.429349502990647,0.166627418056672,0.268422753243666,0.249286485864704,0.200508711381515,NA,NA
"2154",1154.5,-3.77638,87.984,12.4906,9.6197,8.4139,8.9842,NA,NA,NA,NA,121.3611,"SB16",1154.5,0.432202340257221,0.16846051822946,0.270794124908867,0.251511870702396,0.202380261987713,NA,NA
"2155",1155,-3.70109,88.7774,12.4843,9.6462,8.4353,9.0242,NA,NA,NA,NA,119.6901,"SB16",1155,0.43788224260929,0.172150335586164,0.275543461462183,0.255969528730625,0.206136390980332,NA,NA
"2156",1155.5,-3.1797,88.3095,12.4889,9.6728,8.4569,9.0644,NA,NA,NA,NA,118.3557,"SB16",1155.5,0.434532574963042,0.169967802004878,0.272738063132683,0.253336308485027,0.203916405491219,NA,NA
"2157",1156,-2.55221,87.1296,12.5236,9.6995,8.4785,9.1047,NA,NA,NA,NA,117.0298,"SB16",1156,0.426085742614659,0.164546660899462,0.265721286031682,0.246751604067635,0.198379777381879,NA,NA
"2158",1156.5,-2.81051,86.7424,12.5805,9.7263,8.5001,9.1452,NA,NA,NA,NA,115.7848,"SB16",1156.5,0.423313801360914,0.162793081298022,0.263436484786437,0.24460792098071,0.19658179044924,NA,NA
"2159",1157,-4.03182,87.9199,12.6113,9.7531,8.5218,9.1859,NA,NA,NA,NA,115.6877,"SB16",1157,0.431743452255245,0.168164752287943,0.270412048955964,0.251153300629297,0.202078542446905,NA,NA
"2160",1157.5,-6.21963,88.7784,12.6653,9.7801,8.5436,9.2267,NA,NA,NA,NA,115.8229,"SB16",1157.5,0.437889401548479,0.172155020223649,0.275549471145734,0.25597516993521,0.206141150548205,NA,NA
"2161",1158,-3.87834,88.6367,12.6138,9.8071,8.5654,9.2678,NA,NA,NA,NA,115.488,"SB16",1158,0.436874979865484,0.171492063756171,0.274698493260755,0.255176384413704,0.205467358773198,NA,NA
"2162",1158.5,-2.15844,88.0867,12.6042,9.8341,8.5872,9.309,NA,NA,NA,NA,114.7469,"SB16",1158.5,0.432937563311868,0.168935115921991,0.271406787825001,0.252086854249549,0.202864213201801,NA,NA
"2163",1159,-3.18955,88.005,12.6404,9.8838,8.6092,9.3504,NA,NA,NA,NA,114.1398,"SB16",1159,0.432352677980177,0.168557490750431,0.270919350865718,0.251629393880447,0.20247916566785,NA,NA
"2164",1159.5,-4.19866,89.3053,12.6611,9.9947,8.6311,9.392,NA,NA,NA,NA,113.8747,"SB16",1159.5,0.441661446606842,0.174635356360356,0.278724282693465,0.258955538044862,0.208657921981025,NA,NA
"2165",1160,-5.15247,91.3216,12.5368,10.1068,8.6532,9.4338,NA,NA,NA,NA,113.8422,"SB16",1160,0.456096015692395,0.184351635001716,0.291027888004003,0.270509880236953,0.218456880397344,NA,NA
"2166",1160.5,-6.16147,92.7956,12.4886,10.2202,8.6753,9.4758,NA,NA,NA,NA,113.9793,"SB16",1160.5,0.466648292056083,0.191685722046608,0.300179406056489,0.279108813933092,0.225793545638292,NA,NA
"2167",1161,-6.85988,94.0891,12.7134,10.3348,8.6974,9.5179,NA,NA,NA,NA,113.6696,"SB16",1161,0.475908379896267,0.198287266878452,0.308321297655068,0.28676276510639,0.232356349057939,NA,NA
"2168",1161.5,-8.09779,94.052,12.7368,10.4507,8.7102,9.5603,NA,NA,NA,NA,113.3928,"SB16",1161.5,0.475642783252378,0.198095730206318,0.308086314124602,0.286541813074542,0.232166462770948,NA,NA
"2169",1162,-9.3927,93.3416,12.6742,10.5679,8.6943,9.6028,NA,NA,NA,NA,113.3167,"SB16",1162,0.470557072852945,0.19445319399081,0.303603440863752,0.282327210110194,0.228549373862338,NA,NA
"2170",1162.5,-9.6673,92.2391,12.6469,10.6865,8.6784,9.6455,NA,NA,NA,NA,113.1534,"SB16",1162.5,0.462664342397744,0.188893433348727,0.296708564657998,0.27584704932482,0.223006092100973,NA,NA
"2171",1163,-9.19261,90.487,12.6421,10.8064,8.6626,9.6656,NA,NA,NA,NA,112.6377,"SB16",1163,0.450121165045764,0.180286135567115,0.285905219584419,0.265698321233021,0.214368148999491,NA,NA
"2172",1163.5,-7.10752,88.2954,12.7196,10.9276,8.6468,9.683,NA,NA,NA,NA,112.4081,"SB16",1163.5,0.434431633920486,0.169902322708353,0.27265372548669,0.253257152096304,0.203849723654459,NA,NA
"2173",1164,-9.02453,87.2123,12.7337,10.8969,8.631,9.7005,NA,NA,NA,NA,112.8,"SB16",1164,0.426677786885539,0.164922817073943,0.266210423569648,0.247210557397011,0.198765003496689,NA,NA
"2174",1164.5,-11.00733,86.8474,12.6332,10.7485,8.6153,9.7004,NA,NA,NA,NA,114.2493,"SB16",1164.5,0.424065489975695,0.163267381706049,0.264055204527569,0.245188405928211,0.197068448880832,NA,NA
"2175",1165,-14.24804,87.1918,12.5953,10.6022,8.5996,9.6449,NA,NA,NA,NA,115.6581,"SB16",1165,0.426531028632177,0.164829520759118,0.266089136814371,0.247096754243791,0.198669472527319,NA,NA
"2176",1165.5,-17.69285,87.5708,12.5734,10.4578,8.5839,9.5896,NA,NA,NA,NA,115.7694,"SB16",1165.5,0.429244266584578,0.166560054210954,0.268335456532208,0.249204567698857,0.200439863728492,NA,NA
"2177",1166,-15.48186,87.3972,12.5867,10.3086,8.5682,9.5347,NA,NA,NA,NA,114.9222,"SB16",1166,0.428001474741473,0.165765892916419,0.26730548664821,0.248238079786819,0.199627828143819,NA,NA
"2178",1166.5,-13.40116,86.9886,12.6384,10.1427,8.5526,9.4801,NA,NA,NA,NA,114.2037,"SB16",1166.5,0.425076332189096,0.163906646096766,0.264888252403162,0.245969997989061,0.197723961671981,NA,NA
"2179",1167,-12.83707,86.9627,12.6227,9.9794,8.537,9.4258,NA,NA,NA,NA,113.8496,"SB16",1167,0.424890915664117,0.163789263112288,0.264735360857174,0.245826548221862,0.197603630112837,NA,NA
"2180",1167.5,-13.73448,85.7802,12.6664,9.8188,8.5214,9.3718,NA,NA,NA,NA,113.8954,"SB16",1167.5,0.416425470073844,0.158489001020826,0.257796579875535,0.239317224798486,0.192153589150081,NA,NA
"2181",1168,-14.73469,82.093,12.7069,9.6607,8.505,9.3181,NA,NA,NA,NA,113.8549,"SB16",1168,0.390029029498409,0.142681889625708,0.23667599257566,0.219514702926518,0.175693346881926,NA,NA
"2182",1168.5,-14.76859,80.6794,12.6818,9.5052,8.485,9.2647,NA,NA,NA,NA,113.6905,"SB16",1168.5,0.379909153061699,0.136899924353605,0.228781528447649,0.212116865767488,0.169588544581075,NA,NA
"2183",1169,-12.7314,80.9778,12.6851,9.4895,8.465,9.2117,NA,NA,NA,NA,113.4676,"SB16",1169,0.382045380515515,0.138107988449554,0.230438779171371,0.213669688627379,0.170868018190079,NA,NA
"2184",1169.5,-10.59891,80.1342,12.7566,9.4998,8.4451,9.1589,NA,NA,NA,NA,113.1949,"SB16",1169.5,0.376006099416189,0.134709718341796,0.225766248691148,0.20929182130802,0.16726340739967,NA,NA
"2185",1170,-6.76312,79.6265,12.7451,9.5102,8.4252,9.1065,NA,NA,NA,NA,113.4566,"SB16",1170,0.372371505990242,0.132689779199318,0.22297299873882,0.206675067796623,0.165112671402138,NA,NA
"2186",1170.5,-5.89182,80.3065,12.7269,9.5205,8.4274,9.0543,NA,NA,NA,NA,114.1184,"SB16",1170.5,0.377239584638348,0.135399522912328,0.226717407304926,0.210182938314841,0.167996475239482,NA,NA
"2187",1171,-6.38673,81.674,12.759,9.5309,8.4605,9.0024,NA,NA,NA,NA,114.2516,"SB16",1171,0.387029433978473,0.140952403148698,0.234324463723711,0.217310885699757,0.173872268411359,NA,NA
"2188",1171.5,-7.11224,83.1377,12.7948,9.5413,8.4937,8.974,NA,NA,NA,NA,114.1567,"SB16",1171.5,0.397507973268521,0.14705243753149,0.242581862402878,0.225050425061242,0.180277028599925,NA,NA
"2189",1172,-9.35145,84.6076,12.7975,9.5517,8.527,9.0381,NA,NA,NA,NA,113.4038,"SB16",1172,0.408030897981537,0.153345527513546,0.250995834618576,0.232939152891664,0.18683262064252,NA,NA
"2190",1172.5,-11.80595,87.6259,12.813,9.5621,8.5604,9.1027,NA,NA,NA,NA,112.8382,"SB16",1172.5,0.429638724133858,0.166812647741218,0.2686627363443,0.249511684660221,0.200697995070025,NA,NA
"2191",1173,-11.64906,90.7669,12.8383,9.5725,8.594,9.1678,NA,NA,NA,NA,113.6003,"SB16",1173,0.452124952124594,0.181642646020855,0.287618483439984,0.267307396999656,0.215734191324285,NA,NA
"2192",1173.5,-9.26147,91.2319,12.7457,9.583,8.6277,9.2334,NA,NA,NA,NA,114.4827,"SB16",1173.5,0.455453858847196,0.183911694876304,0.290475283548659,0.269990776227257,0.21801519382597,NA,NA
"2193",1174,-9.86638,90.4259,12.6695,9.5934,8.6616,9.2994,NA,NA,NA,NA,114.7166,"SB16",1174,0.449683753861353,0.179990945673256,0.285531859782352,0.265347684591396,0.214070645633902,NA,NA
"2194",1174.5,-10.80418,89.4556,12.6637,9.6039,8.6955,9.3659,NA,NA,NA,NA,114.7482,"SB16",1174.5,0.442737435166857,0.175347290244647,0.279632955815937,0.259808639705031,0.209379131491679,NA,NA
"2195",1175,-10.44049,88.3017,12.7544,9.6144,8.7297,9.4328,NA,NA,NA,NA,114.995,"SB16",1175,0.434476735237373,0.169931577320408,0.272691406806173,0.253292518438799,0.203879516105246,NA,NA
"2196",1175.5,-9.1956,88.4506,12.7598,9.6459,8.7639,9.5003,NA,NA,NA,NA,115.1406,"SB16",1175.5,0.435542701282524,0.170623993784922,0.273582688023475,0.254129060543788,0.204584393290033,NA,NA
"2197",1176,-8.18571,89.1392,12.7926,9.6839,8.7826,9.5682,NA,NA,NA,NA,114.9503,"SB16",1176,0.44047234680765,0.173850863661991,0.277721662416475,0.25801427671178,0.207862600603443,NA,NA
"2198",1176.5,-7.42032,89.0579,12.8606,9.7221,8.7738,9.6366,NA,NA,NA,NA,114.5344,"SB16",1176.5,0.439890325051634,0.173467753789501,0.277231517843264,0.257554144221115,0.207473969649914,NA,NA
"2199",1177,-7.31022,87.987,12.7902,9.7604,8.765,9.701,NA,NA,NA,NA,113.9618,"SB16",1177,0.432223817074786,0.168474369157724,0.270812012733439,0.251528658188709,0.202394389379754,NA,NA
"2200",1177.5,-8.44073,86.3551,12.6899,9.7989,8.7561,9.6936,NA,NA,NA,NA,114.5478,"SB16",1177.5,0.420541144213251,0.161051475682232,0.261159859869021,0.242472112059169,0.194792576835522,NA,NA
"2201",1178,-10.26724,86.4274,12.638,9.8375,8.7473,9.6862,NA,NA,NA,NA,115.1553,"SB16",1178,0.421058735516571,0.1613756539334,0.261584189329027,0.242870180278371,0.195125883760764,NA,NA
"2202",1178.5,-12.14515,87.8446,12.5894,9.8763,8.7385,9.6788,NA,NA,NA,NA,115.7314,"SB16",1178.5,0.431204384134359,0.167817752386874,0.26996352438478,0.250732377607501,0.201724435305209,NA,NA
"2203",1179,-13.03125,88.0778,12.6121,9.9152,8.7297,9.6714,NA,NA,NA,NA,115.8783,"SB16",1179,0.432873848753092,0.168893951778033,0.271353669633256,0.252037002264437,0.202822247513703,NA,NA
"2204",1179.5,-12.09926,87.0689,12.6791,9.9543,8.7165,9.664,NA,NA,NA,NA,115.9118,"SB16",1179.5,0.425651195005924,0.164270933679121,0.265362525107431,0.246414987975683,0.198097299977111,NA,NA
"2205",1180,-8.03277,85.7535,12.6867,9.9935,8.663,9.6566,NA,NA,NA,NA,116.2832,"SB16",1180,0.416234326397515,0.158370648358948,0.257640845348784,0.239171150143903,0.192031514069796,NA,NA
"2206",1180.5,-6.09248,86.7717,12.6943,10.0329,8.6098,9.6492,NA,NA,NA,NA,116.6068,"SB16",1180.5,0.423523558279134,0.162925341734862,0.263609072207209,0.244769841574264,0.196717522959483,NA,NA
"2207",1181,-9.35048,90.053,12.6642,10.0725,8.5569,9.6418,NA,NA,NA,NA,116.6049,"SB16",1181,0.447014185438002,0.178196529440094,0.283258104725836,0.263212451889982,0.21226030743061,NA,NA
"2208",1181.5,-10.43209,92.8325,12.6765,10.1122,8.5044,9.6344,NA,NA,NA,NA,115.8708,"SB16",1181.5,0.466912456912135,0.191871881645045,0.300410226476369,0.279325752361476,0.225979134118948,NA,NA
"2209",1182,-11.122,94.9444,12.7404,10.152,8.4521,9.627,NA,NA,NA,NA,114.502,"SB16",1182,0.482031420584098,0.202739304452689,0.313762645125788,0.291880075862876,0.236761443492039,NA,NA
"2210",1182.5,-11.57471,95.4955,12.7862,10.192,8.4286,9.6197,NA,NA,NA,NA,113.9677,"SB16",1182.5,0.48597671197082,0.205645168286239,0.317293245038868,0.295201352982257,0.23962798374944,NA,NA
"2211",1183,-11.38771,94.1018,12.7931,10.2322,8.4273,9.6123,NA,NA,NA,NA,114.2487,"SB16",1183,0.47599929842396,0.198352863320921,0.308401756641149,0.286838420382738,0.232421373194056,NA,NA
"2212",1183.5,-12.27402,91.673,12.7727,10.2725,8.426,9.6049,NA,NA,NA,NA,114.8154,"SB16",1183.5,0.458611666923195,0.186082097505104,0.29319746214993,0.272548072518918,0.220192435596151,NA,NA
"2213",1184,-14.42383,90.3914,12.7385,10.313,8.4247,9.5976,NA,NA,NA,NA,115.6247,"SB16",1184,0.449436770459353,0.179824413476446,0.285321142859948,0.265149795025288,0.213902770352941,NA,NA
"2214",1184.5,-10.98584,89.3786,12.6991,10.3537,8.4234,9.5902,NA,NA,NA,NA,116.361,"SB16",1184.5,0.442186196849351,0.174982314887015,0.279167265332817,0.259371424784717,0.209009466284293,NA,NA
"2215",1185,-15.60354,89.4851,12.7042,10.3945,8.4221,9.5829,NA,NA,NA,NA,116.9996,"SB16",1185,0.442948623872915,0.175487255229841,0.279811464010666,0.259976235200609,0.209520858624596,NA,NA
"2216",1185.5,-14.45625,90.2611,12.755,10.4355,8.4208,9.5756,NA,NA,NA,NA,117.4431,"SB16",1185.5,0.448503960683106,0.179196403425068,0.284525955239547,0.264403032778622,0.213269448439614,NA,NA
"2217",1186,-11.44306,89.841,12.8029,10.4544,8.4196,9.5682,NA,NA,NA,NA,117.6522,"SB16",1186,0.445496490330063,0.177181837565005,0.281969183143486,0.262002159027522,0.211235186153863,NA,NA
"2218",1186.5,-8.79217,87.8989,12.7819,10.3234,8.4183,9.5609,NA,NA,NA,NA,117.7516,"SB16",1186.5,0.431593114532289,0.168067931163134,0.270286928716073,0.251035879276814,0.201979751536023,NA,NA
"2219",1187,-10.26508,87.1632,12.742,10.194,8.417,9.5191,NA,NA,NA,NA,117.748,"SB16",1187,0.426326282971389,0.164699419676759,0.265919968221342,0.246938024622537,0.198536238807841,NA,NA
"2220",1187.5,-10.53978,87.5093,12.7657,10.0662,8.4157,9.4543,NA,NA,NA,NA,117.3842,"SB16",1187.5,0.428803991824491,0.166278422938658,0.267970373662232,0.248861981739472,0.200151974312732,NA,NA
"2221",1188,-9.62729,87.3507,12.7933,9.94,8.378,9.39,NA,NA,NA,NA,116.8764,"SB16",1188,0.427668584069213,0.165553600601905,0.267029903040827,0.247979488952261,0.199410638220459,NA,NA
"2222",1188.5,-8.5506,86.563,12.8088,9.8154,8.2869,9.3261,NA,NA,NA,NA,116.3746,"SB16",1188.5,0.422029487670517,0.161984817911605,0.262380848640089,0.243617554075223,0.195751870224407,NA,NA
