"","DEPT","SP","GR","CALI","LL8","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"2809",1456,-58.34204,79.5783,12.2976,9.9451,9.3878,10.0251,NA,NA,NA,NA,105.9937,"SB19",1456,0.436710820574574,0.171384942544072,0.274560895807827,0.255047229011038,0.205358442945202,NA,NA
"2810",1456.5,-57.88508,78.5522,12.3201,10.0016,9.3904,10.0349,NA,NA,NA,NA,105.9977,"SB19",1456.5,0.428865569508955,0.166317793310884,0.268021421460449,0.248909883578134,0.200192224850969,NA,NA
"2811",1457,-57.58932,78.1034,12.3007,10.0584,9.3931,10.0349,NA,NA,NA,NA,104.9497,"SB19",1457,0.425434180094424,0.164133349347406,0.265183439286916,0.246246958292024,0.197956315105857,NA,NA
"2812",1457.5,-57.41405,77.769,12.1936,10.1282,9.3895,10.0349,NA,NA,NA,NA,105.1093,"SB19",1457.5,0.422877458569872,0.162518176914298,0.263077623871744,0.244271243316371,0.196299604875229,NA,NA
"2813",1458,-57.00619,77.9507,12.144,10.2924,9.3781,10.0349,NA,NA,NA,NA,105.5593,"SB19",1458,0.424266681958063,0.163394484997661,0.264220916351644,0.245343879867476,0.197198820024613,NA,NA
"2814",1458.5,-56.28812,78.2686,12.2484,10.4593,9.3667,10.0349,NA,NA,NA,NA,106.4103,"SB19",1458.5,0.426697249460023,0.164935192347551,0.266226510054995,0.247225651362463,0.198777674447099,NA,NA
"2815",1459,-55.74006,79.3156,12.3185,10.6288,9.3553,10.0349,NA,NA,NA,NA,106.4813,"SB19",1459,0.434702295620926,0.17007793606774,0.272879893710905,0.253469426416227,0.204028551753193,NA,NA
"2816",1459.5,-55.15129,81.1429,12.3336,10.8012,9.3439,10.018,NA,NA,NA,NA,106.0835,"SB19",1459.5,0.44867328019573,0.179310285461176,0.284670217810697,0.264538507878257,0.213384322753283,NA,NA
"2817",1460,-54.56673,83.02,12.2849,10.9163,9.3326,9.9468,NA,NA,NA,NA,105.2555,"SB19",1460,0.463025020547814,0.189145054193776,0.297022001107774,0.276141579517206,0.223257566345729,NA,NA
"2818",1460.5,-54.39117,83.3573,12.2417,10.5436,9.3212,9.8761,NA,NA,NA,NA,104.3427,"SB19",1460.5,0.46560391459755,0.190950972594835,0.299267683285369,0.278251951197095,0.225060748570214,NA,NA
"2819",1461,-54.3416,83.3711,12.2956,10.1837,9.3099,9.8058,NA,NA,NA,NA,104.4077,"SB19",1461,0.465709425234627,0.191025113014136,0.29935973224683,0.278338459435877,0.225134713878773,NA,NA
"2820",1461.5,-54.47894,83.5322,12.3576,9.8361,9.2654,9.7361,NA,NA,NA,NA,105.5871,"SB19",1461.5,0.466941147237036,0.191892107595769,0.300435300429482,0.279349318486381,0.22599929616216,NA,NA
"2821",1462,-54.40967,83.0342,12.3234,9.8835,9.1807,9.6668,NA,NA,NA,NA,107.3128,"SB19",1462,0.463133589464228,0.189220840998773,0.297116380336225,0.276230266840856,0.223333297693054,NA,NA
"2822",1462.5,-54.25941,82.242,12.2767,9.9883,9.1288,9.5981,NA,NA,NA,NA,107.9982,"SB19",1462.5,0.457076667240094,0.185024876677427,0.291872731989994,0.271303536041138,0.21913243902144,NA,NA
"2823",1463,-54.38055,80.7177,12.2752,10.0942,9.0773,9.5327,NA,NA,NA,NA,107.9524,"SB19",1463,0.445422329261999,0.177132356522905,0.281906270394665,0.26194308609568,0.211185169960165,NA,NA
"2824",1463.5,-54.61368,78.7726,12.3129,10.2012,9.0261,9.5223,NA,NA,NA,NA,107.6187,"SB19",1463.5,0.430550681422864,0.167397604925793,0.269420069093606,0.250222376799015,0.20129550505287,NA,NA
"2825",1464,-54.72732,NA,12.3597,10.3094,8.9751,9.5118,NA,NA,NA,NA,107.4465,"SB19",1464,NA,NA,NA,NA,NA,NA,NA
"2826",1464.5,-54.76415,NA,12.3828,9.8346,8.9244,9.5014,NA,NA,NA,NA,107.4087,"SB19",1464.5,NA,NA,NA,NA,NA,NA,NA
"2827",1465,-54.87129,NA,12.388,9.2297,8.874,9.491,NA,NA,NA,NA,107.7865,"SB19",1465,NA,NA,NA,NA,NA,NA,NA
"2828",1465.5,-54.95023,NA,12.4189,8.6621,8.8509,9.4806,NA,NA,NA,NA,108.1992,"SB19",1465.5,NA,NA,NA,NA,NA,NA,NA
"2829",1466,-54.71316,NA,12.4568,9.4672,8.8386,9.4702,NA,NA,NA,NA,108.2626,"SB19",1466,NA,NA,NA,NA,NA,NA,NA
"2830",1466.5,-54.3023,NA,12.4587,10.3544,8.8264,9.4425,NA,NA,NA,NA,108.1066,"SB19",1466.5,NA,NA,NA,NA,NA,NA,NA
"2831",1467,-53.97963,NA,12.3377,11.0912,8.8141,9.3848,NA,NA,NA,NA,107.2961,"SB19",1467,NA,NA,NA,NA,NA,NA,NA
"2832",1467.5,-53.93707,NA,12.348,10.6917,8.8019,9.3275,NA,NA,NA,NA,106.6258,"SB19",1467.5,NA,NA,NA,NA,NA,NA,NA
"2833",1468,-54.37,NA,12.3546,10.1269,8.8569,9.2705,NA,NA,NA,NA,107.2238,"SB19",1468,NA,NA,NA,NA,NA,NA,NA
"2834",1468.5,-55.16894,NA,12.3635,9.7945,9.0011,9.5148,NA,NA,NA,NA,108.0781,"SB19",1468.5,NA,NA,NA,NA,NA,NA,NA
"2835",1469,-56.06057,NA,12.3732,10.5732,9.2725,9.8557,NA,NA,NA,NA,109.007,"SB19",1469,NA,NA,NA,NA,NA,NA,NA
"2836",1469.5,-56.74561,NA,12.3943,11.4482,9.6317,10.2088,NA,NA,NA,NA,109.2708,"SB19",1469.5,NA,NA,NA,NA,NA,NA,NA
"2837",1470,-57.06895,NA,12.4697,12.3957,10.0049,10.5835,NA,NA,NA,NA,109.0222,"SB19",1470,NA,NA,NA,NA,NA,NA,NA
"2838",1470.5,-57.33868,NA,12.5125,13.1998,10.3419,11.2648,NA,NA,NA,NA,108.486,"SB19",1470.5,NA,NA,NA,NA,NA,NA,NA
"2839",1471,-57.75622,NA,12.5067,12.8385,10.3989,11.99,NA,NA,NA,NA,108.651,"SB19",1471,NA,NA,NA,NA,NA,NA,NA
"2840",1471.5,-58.21526,NA,12.5491,12.487,10.4563,12.7619,NA,NA,NA,NA,109.7108,"SB19",1471.5,NA,NA,NA,NA,NA,NA,NA
"2841",1472,-58.50089,NA,12.6852,12.1452,10.7883,13.5834,NA,NA,NA,NA,111.0844,"SB19",1472,NA,NA,NA,NA,NA,NA,NA
"2842",1472.5,-58.65322,NA,12.7619,12.2603,11.4406,14.4731,NA,NA,NA,NA,112.88889,"SB19",1472.5,NA,NA,NA,NA,NA,NA,NA
"2843",1473,-58.97196,NA,12.7533,12.5184,12.1324,15.5714,NA,NA,NA,NA,112.32327,"SB19",1473,NA,NA,NA,NA,NA,NA,NA
"2844",1473.5,-59.7114,NA,12.7357,14.4212,13.2453,16.753,NA,NA,NA,NA,111.75758,"SB19",1473.5,NA,NA,NA,NA,NA,NA,NA
"2845",1474,-62.05383,NA,12.6876,17.8839,14.4654,18.0243,NA,NA,NA,NA,111.19195,"SB19",1474,NA,NA,NA,NA,NA,NA,NA
"2846",1474.5,-64.52697,NA,12.4585,20.4301,15.5966,19.2498,NA,NA,NA,NA,110.62627,"SB19",1474.5,NA,NA,NA,NA,NA,NA,NA
"2847",1475,-64.9917,NA,12.3228,20.8312,15.7272,19.9285,NA,NA,NA,NA,110.06064,"SB19",1475,NA,NA,NA,NA,NA,NA,NA
"2848",1475.5,-65.13774,NA,12.3185,21.1113,15.8589,19.6244,NA,NA,NA,NA,109.49496,"SB19",1475.5,NA,NA,NA,NA,NA,NA,NA
"2849",1476,-64.76347,NA,12.7958,20.5029,17.8876,18.9355,NA,NA,NA,NA,108.92933,"SB19",1476,NA,NA,NA,NA,NA,NA,NA
"2850",1476.5,-64.04961,NA,12.9954,19.912,17.3688,18.2708,NA,NA,NA,NA,108.36365,"SB19",1476.5,NA,NA,NA,NA,NA,NA,NA
"2851",1477,-63.07535,NA,12.9976,18.4959,16.2754,17.0904,NA,NA,NA,NA,107.79801,"SB19",1477,NA,NA,NA,NA,NA,NA,NA
"2852",1477.5,-61.35109,NA,12.9999,17.0664,14.7853,15.3415,NA,NA,NA,NA,107.23234,"SB19",1477.5,NA,NA,NA,NA,NA,NA,NA
"2853",1478,-57.36432,NA,12.9678,14.1677,13.4317,13.7715,NA,NA,NA,NA,106.6667,"SB19",1478,NA,NA,NA,NA,NA,NA,NA
"2854",1478.5,-52.60065,NA,12.7786,11.9733,12.0234,12.4227,NA,NA,NA,NA,102.7428,"SB19",1478.5,NA,NA,NA,NA,NA,NA,NA
"2855",1479,-50.57919,NA,12.4154,11.2094,10.6985,11.4704,NA,NA,NA,NA,100.4647,"SB19",1479,NA,NA,NA,NA,NA,NA,NA
"2856",1479.5,-50.15873,NA,12.3251,10.4942,9.5196,10.5911,NA,NA,NA,NA,100.6714,"SB19",1479.5,NA,NA,NA,NA,NA,NA,NA
"2857",1480,-50.08996,NA,12.4188,9.8653,8.9698,9.7791,NA,NA,NA,NA,103.7109,"SB19",1480,NA,NA,NA,NA,NA,NA,NA
"2858",1480.5,-50.0858,NA,12.4694,9.6296,8.4818,9.6549,NA,NA,NA,NA,107.5174,"SB19",1480.5,NA,NA,NA,NA,NA,NA,NA
"2859",1481,-50.09813,NA,12.6061,9.3994,8.3688,9.6331,NA,NA,NA,NA,109.1447,"SB19",1481,NA,NA,NA,NA,NA,NA,NA
"2860",1481.5,-50.02517,NA,12.6557,9.1646,8.5411,9.6115,NA,NA,NA,NA,110.6176,"SB19",1481.5,NA,NA,NA,NA,NA,NA,NA
"2861",1482,-49.85361,NA,12.6282,9.3791,8.7169,9.5907,NA,NA,NA,NA,111.5133,"SB19",1482,NA,NA,NA,NA,NA,NA,NA
"2862",1482.5,-49.38364,NA,12.6007,10.0243,8.8963,9.5728,NA,NA,NA,NA,110.9673,"SB19",1482.5,NA,NA,NA,NA,NA,NA,NA
"2863",1483,-48.73168,NA,12.619,10.7139,9.0795,9.5548,NA,NA,NA,NA,110.2874,"SB19",1483,NA,NA,NA,NA,NA,NA,NA
"2864",1483.5,-48.15431,NA,12.5418,11.1646,9.2664,9.5369,NA,NA,NA,NA,109.2592,"SB19",1483.5,NA,NA,NA,NA,NA,NA,NA
"2865",1484,-48.11895,NA,12.5138,11.3676,9.4571,9.519,NA,NA,NA,NA,107.4869,"SB19",1484,NA,NA,NA,NA,NA,NA,NA
"2866",1484.5,-47.99768,NA,12.529,10.5389,9.4391,9.4922,NA,NA,NA,NA,106.2631,"SB19",1484.5,NA,NA,NA,NA,NA,NA,NA
"2867",1485,-47.81002,NA,12.5939,10.0335,9.1062,9.4631,NA,NA,NA,NA,105.2746,"SB19",1485,NA,NA,NA,NA,NA,NA,NA
"2868",1485.5,-47.67955,NA,12.6791,9.7538,8.7849,9.434,NA,NA,NA,NA,105.6273,"SB19",1485.5,NA,NA,NA,NA,NA,NA,NA
"2869",1486,-47.70139,NA,12.782,9.4819,8.475,9.4051,NA,NA,NA,NA,106.6502,"SB19",1486,NA,NA,NA,NA,NA,NA,NA
"2870",1486.5,-47.69023,NA,12.7198,9.2176,8.176,9.3735,NA,NA,NA,NA,108.2402,"SB19",1486.5,NA,NA,NA,NA,NA,NA,NA
"2871",1487,-47.55906,NA,12.721,8.6316,7.8876,9.0882,NA,NA,NA,NA,109.4237,"SB19",1487,NA,NA,NA,NA,NA,NA,NA
"2872",1487.5,-47.21,NA,12.6425,8.0201,7.6094,8.8116,NA,NA,NA,NA,110.0246,"SB19",1487.5,NA,NA,NA,NA,NA,NA,NA
"2873",1488,-46.81163,NA,12.6034,7.7325,7.3409,8.5434,NA,NA,NA,NA,110.0778,"SB19",1488,NA,NA,NA,NA,NA,NA,NA
"2874",1488.5,-46.60507,NA,12.4908,8.402,7.5609,8.3879,NA,NA,NA,NA,110.0818,"SB19",1488.5,NA,NA,NA,NA,NA,NA,NA
"2875",1489,-46.28921,NA,12.4137,9.0514,7.9648,8.6111,NA,NA,NA,NA,110.0899,"SB19",1489,NA,NA,NA,NA,NA,NA,NA
"2876",1489.5,-45.41504,61.0437,12.332,9.5535,8.3902,8.8404,NA,NA,NA,NA,110.0892,"SB19",1489.5,0.295000860141063,0.0938696395193531,0.166732018952883,0.154046155825296,0.122407083284556,NA,NA
"2877",1490,-44.00658,64.9607,9.146,10.0834,8.8383,9.0757,NA,NA,NA,NA,110.1108,"SB19",1490,0.324949060534817,0.107989690623607,0.18778893857097,0.173736777843089,0.138270201580671,NA,NA
"2878",1490.5,-42.58661,66.8713,9.0586,10.6427,9.3103,9.2497,NA,NA,NA,NA,110.1347,"SB19",1490.5,0.339556931781257,0.115280649425198,0.198381475476668,0.183648660242113,0.146304864530093,NA,NA
"2879",1491,-41.78635,66.8934,9.0207,11.069,9.8076,9.3804,NA,NA,NA,NA,110.1738,"SB19",1491,0.339725901714548,0.115366592532973,0.198505259142077,0.183764513901659,0.146398985471004,NA,NA
"2880",1491.5,-41.56538,65.9685,9.0417,10.1567,8.9417,9.513,NA,NA,NA,NA,110.149,"SB19",1491.5,0.332654395320833,0.111801461900191,0.193349534529917,0.178939547610101,0.142483251741141,NA,NA
"2881",1492,-41.89782,64.9816,9.0531,9.241,8.0703,9.5629,NA,NA,NA,NA,110.1091,"SB19",1492,0.325108855630101,0.108067977605256,0.187903653456002,0.173844099015849,0.138357011706161,NA,NA
"2882",1492.5,-42.22146,63.2895,9.0588,8.4078,8.1301,9.5157,NA,NA,NA,NA,110.109,"SB19",1492.5,0.312171569470726,0.101832447914259,0.178697908784901,0.165233335664614,0.131404317933201,NA,NA
"2883",1493,-41.84179,61.4183,9.0977,8.4229,8.4324,9.4689,NA,NA,2.341,NA,110.1622,"SB19",1493,0.297864938738842,0.0951735909200363,0.168708192141085,0.155893279583394,0.123889963922337,0.199354838709677,NA
"2884",1493.5,-41.22783,60.7562,9.1324,9.2017,8.7459,9.5205,NA,NA,2.3174,NA,110.1736,"SB19",1493.5,0.292802721868609,0.0928753521933834,0.165220647961414,0.152633606591418,0.121273766588438,0.21458064516129,NA
"2885",1494,-40.61386,60.7426,9.1348,10.0525,9.0711,9.6728,NA,NA,2.2952,NA,110.1395,"SB19",1494,0.292698740371199,0.0928284567845958,0.165149267563126,0.15256689615821,0.12122025800801,0.228903225806452,NA
"2886",1494.5,-40,59.9646,9.1316,10.7205,9.4083,9.7319,NA,NA,2.267,NA,110.1053,"SB19",1494.5,0.286750387063478,0.0901664776553983,0.161082971918555,0.148767047271727,0.118174522376082,0.247096774193548,NA
"2887",1495,-40,59.4749,9.1224,9.7418,9.0403,9.3956,10.6136,8.7982,2.2732,NA,110.0711,"SB19",1495,0.283006288586884,0.0885116421487285,0.158540647337002,0.146391736441055,0.116272699658518,0.243096774193548,NA
"2888",1495.5,-40.2821,58.8334,9.1279,NA,NA,NA,10.9758,8.9858,2.32,NA,110.037,"SB19",1495.5,0.278101573102433,0.0863677348138429,0.155230141560723,0.143299221849444,0.113798973376429,0.212903225806452,NA
"2889",1496,-40.79449,58.4765,9.1152,NA,NA,NA,11.3504,9.6128,2.3247,NA,110.0028,"SB19",1496,0.275372823365254,0.0851865909402343,0.153398055976033,0.141588034106356,0.112431288729838,0.209870967741935,NA
"2890",1496.5,-41.4142,58.3753,9.097,NA,NA,NA,11.66,9.7721,2.3185,NA,109.9687,"SB19",1496.5,0.27459907869335,0.0848531757417992,0.152879822900099,0.141104033038101,0.112044586354866,0.213870967741936,NA
"2891",1497,-41.8457,58.2787,9.1319,NA,NA,NA,11.9305,9.1828,2.2825,NA,117.2221,"SB19",1497,0.273860504233805,0.0845355323815618,0.152385664153495,0.140642530305037,0.111675916638944,0.237096774193548,NA
"2892",1497.5,-42.2611,57.8613,9.206,NA,NA,NA,12.2073,8.7797,2.2531,NA,118.1594,"SB19",1497.5,0.270669189747119,0.0831699192933806,0.150256254954651,0.138654002446712,0.110088020038902,0.256064516129032,NA
"2893",1498,-42.5698,57.6073,9.2874,NA,NA,NA,11.1254,8.3843,2.2355,NA,120.5052,"SB19",1498,0.26872718236902,0.0823443578457704,0.148965050871167,0.137448354088934,0.10912576746641,0.26741935483871,NA
"2894",1498.5,-42.8429,58.3773,9.3272,NA,NA,NA,10.1151,8.1875,2.2226,NA,119.4123,"SB19",1498.5,0.274614370090028,0.0848597585684391,0.152890059277121,0.141113593101146,0.112052223964061,0.275741935483871,NA
"2895",1499,-43.1931,59.9069,9.3215,NA,NA,NA,9.9427,8.0621,2.2281,NA,116.8361,"SB19",1499,0.28630923026932,0.0899706660983388,0.160782730564822,0.148486512373952,0.117949826022345,0.272193548387097,NA
"2896",1499.5,-43.4229,61.2983,9.2659,NA,NA,NA,9.9241,8.0466,2.2257,NA,116.0224,"SB19",1499.5,0.296947454938165,0.0947548377850498,0.168074287103432,0.155300750277804,0.12341416680304,0.273741935483871,NA
"2897",1500,-43.8637,61.9049,9.2847,NA,NA,NA,10.1903,8.5143,2.2213,NA,116.7196,"SB19",1500,0.301585335550586,0.0968817697624051,0.171286956474683,0.158303915938676,0.125826787879445,0.27658064516129,NA
"2898",1500.5,-44.3932,63.5372,9.4279,NA,NA,NA,10.5671,8.9854,2.2331,NA,119.2527,"SB19",1500.5,0.31406540894929,0.102732367455666,0.180035208652884,0.166483992136858,0.132412618418962,0.268967741935484,NA
"2899",1501,-44.674,66.0523,9.8482,NA,NA,NA,10.8153,9.713,2.2796,NA,119.6607,"SB19",1501,0.333295104841638,0.112121821275353,0.193814586366224,0.179374725216529,0.142836078868255,0.238967741935484,NA
"2900",1501.5,-45.0271,67.4797,10.6999,NA,NA,NA,11.059,10.0033,2.3064,NA,113.206,"SB19",1501.5,0.344208574650687,0.117660265987197,0.20179977756883,0.186848172645593,0.148906008083014,0.221677419354839,NA
"2901",1502,-45.2942,68.1609,12.5951,NA,NA,NA,11.3081,10.0386,2.3345,48.1449,108.2688,"SB19",1502,0.349416824359195,0.120358527870323,0.205653355880008,0.190455589009763,0.151843357245595,0.203548387096774,34.043889524817
"2902",1502.5,-45.54,68.8572,14.3322,NA,NA,NA,11.3532,10.1321,2.35,46.9312,108.3495,"SB19",1502.5,0.354740524112621,0.123154103844997,0.209621216606834,0.194170518685919,0.154873428939655,0.193548387096774,33.1856519780624
"2903",1503,-45.8447,71.3292,16.0088,NA,NA,NA,11.1005,10.2514,2.3796,45.8474,108.6317,"SB19",1503,0.37364069040656,0.133392994787929,0.22394679080489,0.207587299737996,0.165862121981939,0.174451612903226,32.4192421265924
"2904",1503.5,-45.9916,74.4759,15.0104,NA,NA,NA,11.0622,10.3613,2.4108,43.6696,108.618,"SB19",1503.5,0.397699409369803,0.147165413085971,0.242733838229346,0.225192891707805,0.180395172038525,0.154322580645161,30.8792631034073
"2905",1504,-46.31931,77.0957,13.4781,NA,NA,NA,11.1589,10.4724,2.433,42.2764,109.0632,"SB19",1504,0.417729609878242,0.15929805067311,0.258860231251632,0.24031492464935,0.19298763677312,0.14,29.894093036585
"2906",1504.5,-46.58549,78.6559,11.7452,NA,NA,NA,11.1377,10.5846,2.4562,42.8192,107.378,"SB19",1504.5,0.429658428426706,0.166825272219352,0.268679089609064,0.2495270305571,0.200710894464817,0.125032258064516,30.2778757651982
"2907",1505,-46.7282,78.415,10.4527,NA,NA,NA,11.0029,10.5264,2.4857,44.0448,105.9042,"SB19",1505,0.427816579696848,0.16564795856364,0.267152405548038,0.24809443745094,0.199507179273434,0.106,31.1444669487214
"2908",1505.5,-46.8453,77.6156,10.2388,NA,NA,NA,10.9104,10.4576,2.4978,44.2613,104.6501,"SB19",1505.5,0.421704608444674,0.161780781637856,0.262114113267173,0.243367317614361,0.195542247396796,0.0981935483870969,31.2975423928377
"2909",1506,-46.9986,76.3187,10.1344,NA,NA,NA,10.5976,10.2446,2.5021,43.2369,103.109,"SB19",1506,0.411788902268861,0.155634425192781,0.254030546813378,0.235785044198837,0.189204513318886,0.0954193548387096,30.5731796388867
"2910",1506.5,-47.2228,76.6422,9.8405,NA,NA,NA,10.1943,9.977,2.5045,41.8393,102.5261,"SB19",1506.5,0.414262285681518,0.157152977978337,0.256036529769925,0.237666399651639,0.190774567475328,0.0938709677419353,29.5849272117457
"2911",1507,-47.38831,78.0816,9.2943,NA,NA,NA,10.0234,9.7163,2.5234,40.164,103.1101,"SB19",1507,0.425267503870635,0.164027730998711,0.265045930714189,0.246117939882072,0.197848071683991,0.0816774193548386,28.4002954843857
"2912",1507.5,-47.505,79.3073,9.3154,NA,NA,NA,10.2133,9.4625,2.5131,39.2167,103.7735,"SB19",1507.5,0.434638836324713,0.170036750848703,0.272826858731418,0.253419649274987,0.203986615593014,0.0883225806451612,27.7304648335387
"2913",1508,-47.5984,79.8021,9.5878,NA,NA,NA,10.4893,9.3842,2.4817,39.7968,104.4368,"SB19",1508,0.438421927862836,0.172503733896574,0.275996675965053,0.256394959082969,0.206495376727313,0.10858064516129,28.1406918891176
"2914",1508.5,-47.7453,80.3102,9.7916,NA,NA,NA,10.7729,9.7138,2.447,40.541,105.1001,"SB19",1508.5,0.442306707188868,0.175062060820306,0.279269043025744,0.259466978264182,0.209090248654838,0.130967741935484,28.6669656011011
"2915",1509,-47.98199,80.7623,9.4447,NA,NA,NA,11.0641,10.4301,2.4226,41.2851,106.1762,"SB19",1509,0.445763327407917,0.177359951930971,0.282195601437683,0.262214759580855,0.21141520637482,0.146709677419355,29.1931584942384
"2916",1509.5,-48.1465,80.5251,9.384,NA,NA,NA,11.3632,10.8377,2.4387,41.0146,107.3444,"SB19",1509.5,0.443949767761913,0.17615179424373,0.280658396808038,0.260771411888485,0.210193489954095,0.136322580645161,29.0018619833796
"2917",1510,-48.4247,79.2209,9.5649,NA,NA,NA,14.0187,11.0677,2.4411,40.3151,108.9099,"SB19",1510,0.433978247988226,0.169608425422678,0.272275060746336,0.252901754168172,0.203550371823666,0.134774193548387,28.5072398882569
"2918",1510.5,-48.7789,77.517,9.7205,NA,NA,NA,15.9959,11.0677,2.4291,39.5175,109.1355,"SB19",1510.5,0.420950742588451,0.161307980174729,0.26149562989684,0.242787101110342,0.195056314481064,0.142516129032258,27.9432739411207
"2919",1511,-49.3266,76.3669,9.7949,NA,NA,NA,16.0505,11.0677,2.4269,39.5781,108.8182,"SB19",1511,0.412157424928799,0.155860072276759,0.254328993085002,0.236064939221776,0.189437991476765,0.143935483870968,27.9861279657754
"2920",1511.5,-49.487,76.1564,9.6117,NA,NA,NA,14.0289,10.2547,2.4344,39.6263,108.1208,"SB19",1511.5,0.410548005428446,0.154876188006631,0.253026732914515,0.234843650787091,0.188419502407677,0.139096774193548,28.0201980685593
"2921",1512,-49.53799,75.8744,9.7872,NA,NA,NA,12.1829,9.5164,2.4528,39.5715,106.989,"SB19",1512,0.408391918496856,0.153564458646775,0.251286684599606,0.233211891577089,0.187059772374761,0.127225806451613,27.9814206095386
"2922",1512.5,-49.5558,75.0456,9.9814,NA,NA,NA,10.813,9.179,2.4576,39.4799,105.9582,"SB19",1512.5,0.402055163713516,0.149750996945449,0.246202672493983,0.228444898710084,0.183094428074075,0.124129032258065,27.9166429932634
"2923",1513,-49.6263,74.5173,9.5687,NA,NA,NA,10.9953,9.1301,2.4569,39.3531,105.7857,"SB19",1513,0.398015941281037,0.147352335352443,0.242985212653472,0.225428539306176,0.180590607519188,0.12458064516129,27.8269833070991
"2924",1513.5,-49.6998,75.1884,9.1995,NA,NA,NA,12.0753,9.2479,2.4907,38.7673,105.8648,"SB19",1513.5,0.403146969436321,0.150403634823361,0.247075452520815,0.229263190158259,0.18377437915686,0.102774193548387,27.4127170472471
"2925",1514,-49.7678,76.6274,8.9467,NA,NA,NA,11.8768,9.6654,2.4975,38.343,106.7449,"SB19",1514,0.414149129346102,0.157083294307602,0.255944606607691,0.23758018422297,0.190702581974586,0.0983870967741935,27.1126845684894
"2926",1514.5,-49.8358,78.3351,9.0693,NA,NA,NA,11.5116,9.9654,2.4831,38.7361,108.6101,"SB19",1514.5,0.427205688399564,0.165258702078294,0.266646906086319,0.247620113042161,0.199108852358772,0.107677419354839,27.3906648115434
"2927",1515,-49.9038,79.3049,9.2623,NA,NA,NA,11.7169,10.2609,2.4729,40.5409,109.9164,"SB19",1515,0.434620486648699,0.170024843118967,0.272811524185247,0.253405256722855,0.203974490405555,0.114258064516129,28.6668591557857
"2928",1515.5,-49.9719,79.3823,9.6583,NA,NA,NA,11.9258,10.444,2.4729,41.2001,110.1984,"SB19",1515.5,0.435212263700136,0.170409149923863,0.273306259916431,0.253869606036574,0.204365738289069,0.114258064516129,29.1329821243493
"2929",1516,-50.0399,79.1864,10.1143,NA,NA,NA,12.1565,10.5071,2.47,41.6535,109.4959,"SB19",1516,0.433714471395531,0.169437595328407,0.272054865880489,0.252695091783231,0.203376328272582,0.116129032258064,29.4535867782018
"2930",1516.5,-50.10789,79.1705,9.9658,NA,NA,NA,12.3949,10.5706,2.4585,41.1532,108.9445,"SB19",1516.5,0.433592904791942,0.169358903832082,0.271953411870788,0.252599873495456,0.203296145881019,0.123548387096774,29.0998379243249
"2931",1517,-50.1759,78.1239,9.8121,NA,NA,NA,12.1217,10.2705,2.4513,40.653,107.9517,"SB19",1517,0.425590916910373,0.164232710552629,0.265312776797815,0.246368310826685,0.198058134284626,0.128193548387097,28.746154895793
"2932",1517.5,-50.2439,77.5321,9.4381,NA,NA,NA,9.3665,10.0741,2.4555,40.1527,107.5324,"SB19",1517.5,0.42106619263337,0.161380327626817,0.261590305015396,0.242875917522972,0.195130688165696,0.125483870967742,28.3923851013953
"2933",1518,-50.3119,77.6053,9.5956,NA,NA,NA,9.6252,9.8814,2.4709,40.0465,107.6914,"SB19",1518,0.421625857751782,0.161731348858419,0.262049474725891,0.243306677703718,0.195491453862556,0.115548387096774,28.3172695865947
"2934",1518.5,-50.38,77.7967,9.6411,NA,NA,NA,12.3663,9.7583,2.4836,39.7409,107.3451,"SB19",1518.5,0.423089244413862,0.162651567664093,0.263251775556045,0.244434629059244,0.19643653952717,0.107354838709677,28.1011624125355
"2935",1519,-50.448,78.0186,9.4722,NA,NA,NA,15.07,9.8203,2.4877,39.3188,107.551,"SB19",1519,0.42478582487528,0.163722757304322,0.264648722095867,0.245745260224455,0.197535446752274,0.104709677419355,27.8026886969277
"2936",1519.5,-50.516,78.488,9.3868,NA,NA,NA,16.1023,9.8786,2.483,38.994,108.5702,"SB19",1519.5,0.428374715675593,0.166004133182465,0.267614625500335,0.248528160444019,0.199871504499661,0.107741935483871,27.5730270765168
"2937",1520,-50.5515,78.7065,9.2924,NA,NA,NA,13.9676,9.8382,2.4936,40.2745,111.0172,"SB19",1520,0.430045300762658,0.167073269374732,0.269000258659312,0.249828417660781,0.20096425627608,0.100903225806452,28.478461437646
"2938",1520.5,-50.5403,77.6838,9.198,NA,NA,NA,11.9678,9.7731,2.4739,40.9184,112.6244,"SB19",1520.5,0.422226045071392,0.162108345859176,0.262542286368515,0.243769007415574,0.195878756923273,0.113612903225806,28.9337896450826
"2939",1521,-50.52209,78.0724,9.1824,NA,NA,NA,11.8173,9.8509,2.4572,41.2826,113.4302,"SB19",1521,0.425197163445916,0.163983171662943,0.264987909106515,0.246063500914409,0.197802401047404,0.124387096774194,29.1913389116519
"2940",1521.5,-50.5269,79.0527,9.209,NA,NA,NA,11.9338,10.0631,2.471,42.4293,114.3608,"SB19",1521.5,0.432692241527611,0.168776657476281,0.271202291244755,0.251894932685077,0.202702659140655,0.115483870967742,30.0021568809182
