"","DEPT","SP","GR","CALI","LL8","ILM","ILD","LLD","LLS","RHOB","NPHI","DT","well_name","DEPTH","VSH_linear","VSH_larionov_young","VSH_larionov_old","VSH_clavier","VSH_steiber","PHID","PHIND"
"2802",1468.5,-52.38603,81.7099,14.0181,12.2427,9.5949,10.1145,NA,NA,NA,NA,112.8273,"SB17",1468.5,0.403574820682062,0.150659886016099,0.247417833524529,0.229584203309637,0.184041204222032,NA,NA
"2803",1469,-51.25033,80.8346,14.0117,11.8791,9.4419,9.8679,NA,NA,NA,NA,113.859,"SB17",1469,0.396886550027546,0.146686088128678,0.24208880954371,0.224588228199101,0.17989380423086,NA,NA
"2804",1469.5,-49.92352,81.3388,14.0054,11.0283,9.2487,9.6274,NA,NA,NA,NA,114.7361,"SB17",1469.5,0.400739201762959,0.148966792306506,0.245152458082578,0.227460285865863,0.182276672835805,NA,NA
"2805",1470,-48.79782,82.0906,14.1474,10.7669,9.0008,9.3927,NA,NA,NA,NA,114.6624,"SB17",1470,0.406483794334722,0.152409620552076,0.249751084306122,0.23177194793362,0.185860891785972,NA,NA
"2806",1470.5,-50.15853,82.4471,14.2467,10.7462,8.7594,9.1637,NA,NA,NA,NA,114.1171,"SB17",1470.5,0.409207852929872,0.154060007437559,0.251944564679423,0.233828816611545,0.187573706883115,NA,NA
"2807",1471,-51.34312,82.414,14.2387,10.8987,8.5246,9.0407,NA,NA,NA,NA,113.8685,"SB17",1471,0.408954931921458,0.15390628773409,0.251740557316,0.233637507651306,0.187414316734723,NA,NA
"2808",1471.5,-52.04303,81.4017,14.0621,10.9617,8.4389,8.9597,NA,NA,NA,NA,113.9304,"SB17",1471.5,0.401219828090126,0.149252899152271,0.245535803860387,0.227819681485602,0.182575112996776,NA,NA
"2809",1472,-52.87213,79.9137,13.7928,10.7477,8.3916,8.8793,NA,NA,NA,NA,113.814,"SB17",1472,0.38984984438863,0.142578202215719,0.236535245866644,0.219382791979616,0.175584285791473,NA,NA
"2810",1472.5,-51.99152,78.4257,13.7652,10.5732,8.3446,8.7997,NA,NA,NA,NA,113.6306,"SB17",1472.5,0.378479860687135,0.136095328844589,0.227675443745351,0.211080529346111,0.168735204754782,NA,NA
"2811",1473,-50.52032,78.4655,14.0371,10.5862,8.2978,8.7208,NA,NA,NA,NA,113.1774,"SB17",1473,0.378783977186678,0.136266279063665,0.227910606485844,0.21130085962096,0.168916591218633,NA,NA
"2812",1473.5,-49.40252,79.3257,14.0592,10.5867,8.2513,8.6426,NA,NA,NA,NA,112.818,"SB17",1473.5,0.385356866958201,0.139993807810822,0.233017497188037,0.216086097057286,0.172861095867779,NA,NA
"2813",1474,-49.87832,80.1858,13.7829,10.4363,8.205,8.5651,NA,NA,NA,NA,112.4445,"SB17",1474,0.391928992617916,0.143784260156808,0.238170532472349,0.220915460468732,0.176851930068942,NA,NA
"2814",1474.5,-51.26752,80.297,14.3198,10.2579,8.159,8.4883,NA,NA,NA,NA,112.1261,"SB17",1474.5,0.392778684948296,0.144278997937803,0.238840188324718,0.221543120100328,0.177371352776908,NA,NA
"2815",1475,-53.12473,79.529,14.3079,9.9791,8.1655,8.5829,NA,NA,NA,NA,112.5962,"SB17",1475,0.386910306263654,0.140883991606323,0.234231275446121,0.217223554901869,0.173800147661461,NA,NA
"2816",1475.5,-52.25982,77.8316,14.296,9.9438,8.3269,8.7103,NA,NA,NA,NA,112.8709,"SB17",1475.5,0.373940272436424,0.133559318048851,0.224176897604826,0.207802864484997,0.166039270956572,NA,NA
"2817",1476,-51.02202,76.6255,13.9239,10.1679,8.4915,8.8396,NA,NA,NA,NA,112.6304,"SB17",1476,0.364724319921388,0.128500815384902,0.217141757064802,0.201213116361123,0.160632490557771,NA,NA
"2818",1476.5,-50.58242,76.0546,14.4056,10.4432,8.6594,8.9709,NA,NA,NA,NA,112.1265,"SB17",1476.5,0.360362005610109,0.126147776775722,0.213842928505725,0.198123701146294,0.158103716875037,NA,NA
"2819",1477,-50.94312,77.4561,14.5769,10.9794,8.8305,9.1041,NA,NA,NA,NA,111.9067,"SB17",1477,0.371071032597774,0.131971597750949,0.221976975593458,0.205742042641252,0.164346492699024,NA,NA
"2820",1477.5,-51.29522,80.121,14.4348,10.6657,9.0051,9.2393,NA,NA,NA,NA,112.304,"SB17",1477.5,0.391433848166399,0.143496456510622,0.237780664971192,0.22055004982369,0.176549612090788,NA,NA
"2821",1478,-52.81882,82.5729,13.8315,10.5732,9.0917,9.351,NA,NA,NA,NA,113.2263,"SB17",1478,0.410169105584206,0.154645145659529,0.252720568792253,0.234556532306222,0.188180160649638,NA,NA
"2822",1478.5,-53.76702,82.8252,13.7565,10.786,9.1635,9.4496,NA,NA,NA,NA,114.4014,"SB17",1478.5,0.412096959675528,0.155823034667312,0.254280015139134,0.236019005492063,0.189399672765239,NA,NA
"2823",1479,-48.86222,81.9003,13.6963,11.0031,9.236,9.5493,NA,NA,NA,NA,115.1035,"SB17",1479,0.405029689564296,0.151533351357263,0.248583589197043,0.230677235873127,0.184950078419537,NA,NA
"2824",1479.5,-47.08102,80.3474,13.7867,11.2381,9.1743,9.578,NA,NA,NA,NA,115.1355,"SB17",1479.5,0.393163797299476,0.144503586909796,0.239143961283403,0.221827847551649,0.177607037220237,NA,NA
"2825",1480,-49.56712,77.5287,14.2999,11.3275,8.9013,9.3695,NA,NA,NA,NA,114.8677,"SB17",1480,0.371625777770306,0.132277660713928,0.222401631292174,0.206139835052094,0.164673106868732,NA,NA
"2826",1480.5,-52.11362,74.875,14.4651,11.2305,8.6364,9.1656,NA,NA,NA,NA,113.7807,"SB17",1480.5,0.351348542724166,0.121368500516984,0.207089720603404,0.191800330953566,0.152939579930291,NA,NA
"2827",1481,-53.34072,73.3881,14.6516,10.7889,8.3794,8.9661,NA,NA,NA,NA,112.179,"SB17",1481,0.339986964252557,0.115499449908609,0.198696564844615,0.183943564973668,0.146544458456663,NA,NA
"2828",1481.5,-51.99741,72.9208,13.9322,10.1711,8.1301,8.771,NA,NA,NA,NA,110.5404,"SB17",1481.5,0.336416269774258,0.113689976676959,0.196085965680969,0.181500307623603,0.144560404651323,NA,NA
"2829",1482,-52.14581,73.5865,14.0486,9.5921,8.1923,8.7772,NA,NA,NA,NA,110.0053,"SB17",1482,0.341502962079423,0.116272717150567,0.19980885210957,0.184984627147372,0.147390520174483,NA,NA
"2830",1482.5,-52.12302,73.9155,14.4285,9.046,8.2895,8.8134,NA,NA,NA,NA,109.6672,"SB17",1482.5,0.344016889927402,0.117561645004644,0.201658480416674,0.186715911156694,0.148798406711062,NA,NA
"2831",1483,-51.56161,73.4649,14.7782,9.7303,8.3878,8.8497,NA,NA,NA,NA,109.4948,"SB17",1483,0.340573802121022,0.115798422570277,0.199126850377156,0.184346292077441,0.146871703754865,NA,NA
"2832",1483.5,-50.87471,73.4096,14.3346,11.1737,8.4872,8.8862,NA,NA,NA,NA,109.3222,"SB17",1483.5,0.340151248291255,0.115583101336278,0.198816987104079,0.184056273907852,0.14663603672036,NA,NA
"2833",1484,-47.54921,73.9776,14.3316,11.3869,8.5879,8.9228,NA,NA,NA,NA,107.9241,"SB17",1484,0.344491403360105,0.117805868737633,0.202008328552469,0.187043388491647,0.14906483792585,NA,NA
"2834",1484.5,-46.85741,74.2018,13.7895,11.099,8.7032,8.9721,NA,NA,NA,NA,106.2312,"SB17",1484.5,0.346204542033409,0.118690068739051,0.203273304346927,0.188227511750308,0.150028559933642,NA,NA
"2835",1485,-48.78711,74.0778,14.0867,10.7492,8.9437,9.1943,NA,NA,NA,NA,105.833,"SB17",1485,0.345257043391617,0.118200557424136,0.20257330327999,0.187572245282369,0.149495193460923,NA,NA
"2836",1485.5,-50.25521,74.3232,13.5477,10.7738,9.1908,9.4221,NA,NA,NA,NA,107.1858,"SB17",1485.5,0.347132173768194,0.11917046984927,0.203959519292652,0.188869889566257,0.150551592242282,NA,NA
"2837",1486,-50.25351,74.5685,13.5638,11.0334,9.4447,9.6555,NA,NA,NA,NA,109.4918,"SB17",1486,0.349006540032964,0.12014465976049,0.205348776350783,0.190170447047724,0.151611000484294,NA,NA
"2838",1486.5,-47.87041,74.8138,13.7726,11.4218,9.7057,9.8946,NA,NA,NA,NA,112.2346,"SB17",1486.5,0.350880906297733,0.121123543957596,0.206741647981001,0.19147445471452,0.152673864798145,NA,NA
"2839",1487,-48.40521,75.2094,13.8638,11.532,9.9232,10.1397,NA,NA,NA,NA,112.8701,"SB17",1487,0.35390373260977,0.12271215652893,0.208995597707307,0.193584744371196,0.154395290639783,NA,NA
"2840",1487.5,-52.32141,77.0789,14.0983,12.0994,9.8439,10.2717,NA,NA,NA,NA,112.0293,"SB17",1487.5,0.36818880285839,0.13038840889726,0.219775886278523,0.20368028768984,0.162654691784394,NA,NA
"2841",1488,-52.56261,78.7299,14.0121,12.8663,9.7652,10.1513,NA,NA,NA,NA,111.163,"SB17",1488,0.380804288806755,0.137405329623956,0.229475362944073,0.21276696873122,0.17012408330298,NA,NA
"2842",1488.5,-51.24801,80.1619,13.8969,12.0661,9.6633,10.0323,NA,NA,NA,NA,110.7211,"SB17",1488.5,0.391746369895829,0.143678067812932,0.238026707598886,0.220780657299506,0.176740395544207,NA,NA
"2843",1489,-48.82291,80.9669,13.7918,11.3557,9.5162,9.9146,NA,NA,NA,NA,110.5059,"SB17",1489,0.397897469949393,0.14728235645445,0.242891115501723,0.225340328930528,0.180517446925343,NA,NA
"2844",1489.5,-47.30111,79.1488,13.7991,11.0153,9.3714,9.7984,NA,NA,NA,NA,110.9012,"SB17",1489.5,0.384005153170032,0.139222101284441,0.231963461660475,0.215098377702814,0.172046113949727,NA,NA
"2845",1490,-47.00321,77.3169,13.6678,11.1896,9.2288,9.6835,NA,NA,NA,NA,112.0888,"SB17",1490,0.370007388961182,0.13138598273875,0.221163672514998,0.204980204957649,0.163721154168004,NA,NA
"2846",1490.5,-46.57891,75.0491,13.4806,11.3387,9.0883,9.57,NA,NA,NA,NA,112.9128,"SB17",1490.5,0.352678861381713,0.122066954660369,0.208081142500137,0.192728553046897,0.153696663257875,NA,NA
"2847",1491,-44.97171,73.4705,13.6196,11.3317,8.95,9.5179,NA,NA,NA,NA,112.2579,"SB17",1491,0.340616592382264,0.115820240266341,0.199158239058859,0.184375670669435,0.146895578349768,NA,NA
"2848",1491.5,-43.57921,73.9645,14.1243,11.2169,8.8476,9.4764,NA,NA,NA,NA,111.483,"SB17",1491.5,0.344391304713271,0.117754324983264,0.201934508905801,0.186974288837327,0.149008616029763,NA,NA
"2849",1492,-42.90051,75.6942,13.9097,10.8371,8.8522,9.4351,NA,NA,NA,NA,110.7563,"SB17",1492,0.357608146654451,0.124675839192908,0.21177067966485,0.196183186644684,0.156517286781755,NA,NA
"2850",1492.5,-42.1558,76.7728,13.8045,10.4019,8.8569,9.394,NA,NA,NA,NA,111.6424,"SB17",1492.5,0.365849856614419,0.12911221598021,0.21799614250655,0.202013323438749,0.1612881057892,NA,NA
"2851",1493,-42.0218,76.6191,14.0441,10.3778,8.8615,9.353,NA,NA,NA,NA,113.6656,"SB17",1493,0.364675416765683,0.128474290782546,0.217104665301376,0.201178377212679,0.160604034366451,NA,NA
"2852",1493.5,-46.0158,76.4507,14.0605,10.7727,8.8661,9.3122,NA,NA,NA,NA,114.8949,"SB17",1493.5,0.363388652481186,0.127777556225706,0.216129591302305,0.200265165512834,0.159856160715996,NA,NA
"2853",1494,-47.2067,77.4502,13.9217,11.1236,8.8707,9.2716,NA,NA,NA,NA,115.2655,"SB17",1494,0.371025950001108,0.131946743991794,0.221942479352664,0.205709728859809,0.164319963776613,NA,NA
"2854",1494.5,-47.6693,78.89,13.6189,11.5047,8.8753,9.233,NA,NA,NA,NA,114.925,"SB17",1494.5,0.382027631811197,0.138097924037974,0.230424989784806,0.21365676776962,0.170857367624439,NA,NA
"2855",1495,-47.4493,80.1032,13.683,11.6565,8.88,9.2203,NA,NA,NA,NA,114.4558,"SB17",1495,0.391297836264594,0.143417463299824,0.237673618581147,0.220449719487636,0.176466615229759,NA,NA
"2856",1495.5,-45.3312,80.6884,13.9424,11.1963,8.8878,9.2076,NA,NA,NA,NA,114.0545,"SB17",1495.5,0.395769418564402,0.146028968906054,0.241203516714827,0.223758359434665,0.17920596713137,NA,NA
"2857",1496,-43.7256,80.6674,14.1596,10.79,8.9061,9.195,NA,NA,NA,NA,113.9402,"SB17",1496,0.395608955084744,0.145934735595511,0.241076466842917,0.223639265782879,0.179107281295956,NA,NA
"2858",1496.5,-42.3574,80.3746,14.2475,10.7265,8.9245,9.1823,NA,NA,NA,NA,113.1129,"SB17",1496.5,0.393371635711224,0.14462488584817,0.239307969637789,0.221981574464593,0.177734300152356,NA,NA
"2859",1497,-41.2234,79.6397,14.3952,10.7622,8.9429,9.1697,NA,NA,NA,NA,111.7005,"SB17",1497,0.387756178034995,0.141370203875832,0.234893296500624,0.21784397004003,0.174312578940625,NA,NA
"2860",1497.5,-40.5424,79.0566,14.4383,10.8268,8.9614,9.1571,NA,NA,NA,NA,110.2399,"SB17",1497.5,0.383300642083152,0.138820948343969,0.231414882499335,0.214584327919545,0.171622128805636,NA,NA
"2861",1498,-40,78.4734,14.1483,10.9103,8.9799,9.1445,NA,NA,NA,NA,109.815,"SB17",1498,0.378844342019502,0.13630022725584,0.227957296311106,0.211344604788432,0.168952606769118,NA,NA
"2862",1498.5,-39.60666,79.7207,14.133,10.881,8.9984,9.132,NA,NA,NA,NA,110.432,"SB17",1498.5,0.388375108599391,0.141726637797466,0.235378194215612,0.218298402855263,0.174688022733123,NA,NA
"2863",1499,-40.66611,80.8414,14.1587,10.6052,9.017,9.1456,NA,NA,NA,NA,111.4068,"SB17",1499,0.396938509630483,0.146716697656962,0.242130019331164,0.224626858693146,0.179925830561591,NA,NA
"2864",1499.5,-42.89277,81.1611,14.2367,10.4218,9.0327,9.1626,NA,NA,NA,NA,112.413,"SB17",1499.5,0.399381375080327,0.148160409277424,0.244070839616485,0.226446271041843,0.181434952143153,NA,NA
"2865",1500,-47.46603,80.2799,14.0641,10.8184,8.9925,9.1797,NA,NA,NA,NA,113.3236,"SB17",1500,0.392648021829146,0.14420284849193,0.238737159340836,0.221446551391241,0.177291425657509,NA,NA
"2866",1500.5,-48.11039,79.3987,13.9726,11.7273,8.9524,9.1969,NA,NA,NA,NA,114.1015,"SB17",1500.5,0.385914668577965,0.140313042766308,0.23345303417811,0.216494242489363,0.173197984792322,NA,NA
"2867",1501,-44.39294,78.8896,14.3862,11.6186,8.9125,9.1746,NA,NA,NA,NA,114.8795,"SB17",1501,0.382024575363966,0.138096190924295,0.230422615193182,0.21365454274303,0.17085553355895,NA,NA
"2868",1501.5,-47.9314,79.1477,14.3786,10.9399,8.8728,9.0824,NA,NA,NA,NA,115.4211,"SB17",1501.5,0.383996747940146,0.139217311021529,0.231956913631362,0.215092241768807,0.17204105240347,NA,NA
"2869",1502,-48.44846,79.4057,14.1657,10.3375,8.752,8.9912,NA,NA,NA,NA,114.4388,"SB17",1502,0.385968156404518,0.140343678339695,0.233494815697691,0.216533396643061,0.173230306935763,NA,NA
"2870",1502.5,-48.26252,77.8903,13.9903,10.6399,8.5879,8.8066,NA,NA,NA,NA,113.4566,"SB17",1502.5,0.374388806067659,0.133808575923295,0.224521591756577,0.208125778292114,0.166304674334184,NA,NA
"2871",1503,-49.77307,76.2261,13.8354,10.5718,8.4269,8.5175,NA,NA,NA,NA,112.4743,"SB17",1503,0.361672457360651,0.126851872123885,0.214831810622084,0.199049769885158,0.158861331125341,NA,NA
"2872",1503.5,-49.80683,75.9352,13.9286,10.2214,8.2689,8.5449,NA,NA,NA,NA,111.492,"SB17",1503.5,0.359449656111481,0.125658973979228,0.213155518950528,0.197479974787269,0.157577286280059,NA,NA
"2873",1504,-45.83939,77.3447,14.0219,9.797,8.2395,8.5724,NA,NA,NA,NA,111.2233,"SB17",1504,0.370219812043778,0.131502809835234,0.221326003601749,0.205132262068319,0.163845948083718,NA,NA
"2874",1504.5,-40.90814,77.1725,13.8276,9.9863,8.2787,8.5999,NA,NA,NA,NA,111.0089,"SB17",1504.5,0.36890401151058,0.130780177055086,0.220321253737366,0.204191117095306,0.163073698105522,NA,NA
"2875",1505,-38.7387,NA,13.6851,10.213,8.318,8.6275,NA,NA,NA,NA,110.7946,"SB17",1505,NA,NA,NA,NA,NA,NA,NA
"2876",1505.5,-39.14366,NA,13.6912,10.2884,8.3594,8.6552,NA,NA,NA,NA,110.5802,"SB17",1505.5,NA,NA,NA,NA,NA,NA,NA
"2877",1506,-40.59271,NA,13.8106,10.4317,8.4194,8.7149,NA,NA,NA,NA,110.401,"SB17",1506,NA,NA,NA,NA,NA,NA,NA
"2878",1506.5,-41.39967,NA,13.8865,10.9081,8.4799,8.7825,NA,NA,NA,NA,110.5076,"SB17",1506.5,NA,NA,NA,NA,NA,NA,NA
"2879",1507,-37.35203,NA,13.8443,11.5579,8.5408,8.8507,NA,NA,NA,NA,110.6141,"SB17",1507,NA,NA,NA,NA,NA,NA,NA
"2880",1507.5,-36.62369,NA,13.8085,11.8786,8.6022,8.9193,NA,NA,NA,NA,111.4576,"SB17",1507.5,NA,NA,NA,NA,NA,NA,NA
"2881",1508,-41.61304,NA,13.8275,11.2434,8.664,8.9885,NA,NA,NA,NA,112.4127,"SB17",1508,NA,NA,NA,NA,NA,NA,NA
"2882",1508.5,-47.4727,NA,13.8466,10.3699,8.73,9.0789,NA,NA,NA,NA,113.3679,"SB17",1508.5,NA,NA,NA,NA,NA,NA,NA
"2883",1509,-44.85476,NA,13.8656,10.0288,8.8123,9.1786,NA,NA,NA,NA,114.323,"SB17",1509,NA,NA,NA,NA,NA,NA,NA
"2884",1509.5,-38.63822,NA,13.8802,11.0244,8.8953,9.2793,NA,NA,NA,NA,115.0769,"SB17",1509.5,NA,NA,NA,NA,NA,NA,NA
"2885",1510,-37.55987,NA,13.8823,11.8794,8.9792,9.3811,NA,NA,NA,NA,114.3323,"SB17",1510,NA,NA,NA,NA,NA,NA,NA
"2886",1510.5,-37.94553,NA,13.8418,11.6588,9.0638,9.4841,NA,NA,NA,NA,113.5877,"SB17",1510.5,NA,NA,NA,NA,NA,NA,NA
"2887",1511,-38.83399,NA,NA,11.3317,9.1492,9.5866,NA,NA,NA,NA,112.8431,"SB17",1511,NA,NA,NA,NA,NA,NA,NA
"2888",1511.5,-38.39814,NA,NA,10.8747,9.2354,9.6585,NA,NA,NA,NA,112.1447,"SB17",1511.5,NA,NA,NA,NA,NA,NA,NA
"2889",1512,-37.5446,NA,NA,NA,9.3224,9.7308,NA,NA,NA,NA,112.2208,"SB17",1512,NA,NA,NA,NA,NA,NA,NA
"2890",1512.5,-38.22896,NA,NA,NA,9.4103,9.8037,NA,NA,NA,NA,112.2969,"SB17",1512.5,NA,NA,NA,NA,NA,NA,NA
"2891",1513,-39.67102,NA,NA,NA,9.4245,9.8772,NA,NA,NA,NA,112.373,"SB17",1513,NA,NA,NA,NA,NA,NA,NA
"2892",1513.5,-40.94257,NA,NA,NA,9.4214,9.9421,NA,NA,NA,NA,112.449,"SB17",1513.5,NA,NA,NA,NA,NA,NA,NA
"2893",1514,-43.09613,NA,NA,NA,9.4184,9.9548,NA,NA,NA,NA,112.262,"SB17",1514,NA,NA,NA,NA,NA,NA,NA
"2894",1514.5,-44.50159,NA,NA,NA,9.4153,9.9675,NA,NA,NA,NA,112.0362,"SB17",1514.5,NA,NA,NA,NA,NA,NA,NA
"2895",1515,-42.40134,NA,NA,NA,9.4123,9.9802,NA,NA,NA,NA,111.935,"SB17",1515,NA,NA,NA,NA,NA,NA,NA
"2896",1515.5,-39.8153,NA,NA,NA,9.4092,9.9929,NA,NA,NA,NA,111.9879,"SB17",1515.5,NA,NA,NA,NA,NA,NA,NA
"2897",1516,-38.81556,NA,NA,NA,9.4062,10.0057,NA,NA,NA,NA,112.0407,"SB17",1516,NA,NA,NA,NA,NA,NA,NA
"2898",1516.5,-38.24421,NA,NA,NA,9.4031,10.0184,NA,NA,NA,NA,112.0936,"SB17",1516.5,NA,NA,NA,NA,NA,NA,NA
"2899",1517,-38.99947,NA,NA,NA,9.3985,10.0961,NA,NA,NA,NA,112.1465,"SB17",1517,NA,NA,NA,NA,NA,NA,NA
"2900",1517.5,-40.25543,NA,NA,NA,9.3824,10.1963,NA,NA,NA,NA,112.1759,"SB17",1517.5,NA,NA,NA,NA,NA,NA,NA
"2901",1518,-39.96878,NA,NA,NA,9.3664,10.2974,NA,NA,NA,NA,112.1775,"SB17",1518,NA,NA,NA,NA,NA,NA,NA
"2902",1518.5,-39.14254,NA,NA,NA,9.3505,10.3996,NA,NA,NA,NA,112.179,"SB17",1518.5,NA,NA,NA,NA,NA,NA,NA
"2903",1519,-40,NA,NA,NA,9.3345,10.5027,NA,NA,NA,NA,112.1805,"SB17",1519,NA,NA,NA,NA,NA,NA,NA
"2904",1519.5,-39.93817,NA,NA,NA,9.3186,10.6069,NA,NA,NA,NA,112.182,"SB17",1519.5,NA,NA,NA,NA,NA,NA,NA
"2905",1520,-39.32514,NA,NA,NA,9.3027,10.6664,NA,NA,NA,NA,112.1835,"SB17",1520,NA,NA,NA,NA,NA,NA,NA
"2906",1520.5,-39.7056,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.185,"SB17",1520.5,NA,NA,NA,NA,NA,NA,NA
"2907",1521,-40.57581,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.1865,"SB17",1521,NA,NA,NA,NA,NA,NA,NA
"2908",1521.5,-41.3059,NA,NA,NA,NA,NA,30.6753,15.7907,NA,NA,112.1881,"SB17",1521.5,NA,NA,NA,NA,NA,NA,NA
"2909",1522,-42.01241,NA,NA,NA,NA,NA,24.0815,13.4131,NA,NA,112.1896,"SB17",1522,NA,NA,NA,NA,NA,NA,NA
"2910",1522.5,-42.5603,NA,NA,NA,NA,NA,19.1755,11.2479,NA,NA,112.1911,"SB17",1522.5,NA,NA,NA,NA,NA,NA,NA
"2911",1523,-43.1235,NA,NA,NA,NA,NA,18.1607,9.9065,NA,NA,112.1926,"SB17",1523,NA,NA,NA,NA,NA,NA,NA
"2912",1523.5,-43.7382,NA,NA,NA,NA,NA,17.1997,12.5512,NA,NA,112.1941,"SB17",1523.5,NA,NA,NA,NA,NA,NA,NA
"2913",1524,-44.3424,NA,NA,NA,NA,NA,18.0683,15.9019,NA,NA,110.6755,"SB17",1524,NA,NA,NA,NA,NA,NA,NA
"2914",1524.5,-44.8976,NA,NA,NA,NA,NA,20.9742,19.3313,NA,NA,112.0092,"SB17",1524.5,NA,NA,NA,NA,NA,NA,NA
"2915",1525,-45.5153,69.0423,NA,NA,NA,NA,24.3474,19.9433,NA,NA,113.7119,"SB17",1525,0.306780193305005,0.0992943638202574,0.174910056030689,0.161691304591716,0.128551416756453,NA,NA
"2916",1525.5,-46.0701,71.3019,NA,NA,NA,NA,22.4641,16.1957,NA,NA,115.7773,"SB17",1525.5,0.324046063716227,0.107547895880696,0.187141165865553,0.17313076545917,0.137780083776186,NA,NA
"2917",1526,-46.7902,73.6088,11.6339,NA,NA,NA,20.6149,15.2217,NA,NA,114.9008,"SB17",1526,0.341673359012584,0.116359819867153,0.199934018502421,0.185101781266002,0.147485755279411,NA,NA
"2918",1526.5,-47.4632,77.9636,10.7708,NA,NA,NA,18.918,14.3063,NA,NA,111.3987,"SB17",1526.5,0.374948900022847,0.134120232635114,0.224952320068951,0.208529295514098,0.166636386574113,NA,NA
"2919",1527,-47.96429,82.4218,10.9908,NA,NA,NA,16.9637,13.4459,NA,NA,107.9167,"SB17",1527,0.409014532642474,0.153942502733179,0.251788625117019,0.233682583344317,0.187451870295371,NA,NA
"2920",1527.5,-48.5099,85.5208,11.3037,NA,NA,NA,14.7788,12.656,NA,40.8366,108.4402,"SB17",1527.5,0.432694357569177,0.168778023845349,0.271204054848106,0.251896587832571,0.202704052319869,NA,NA
"2921",1528,-48.9848,84.877,10.643,NA,NA,NA,14.0665,12.6279,2.4395,39.4692,110.7372,"SB17",1528,0.427775005749941,0.165621448535569,0.267117990420369,0.248062144440844,0.199480056911534,0.135806451612903,27.9091041779587
"2922",1528.5,-49.3666,82.6274,10.4245,NA,NA,NA,14.5633,12.5999,2.4466,38.2841,112.2227,"SB17",1528.5,0.410585546519509,0.154899091722785,0.253057076166008,0.234872106653496,0.188443225260946,0.131225806451613,27.0711057496944
"2923",1529,-49.625,79.8102,10.3507,NA,NA,NA,15.0776,12.572,2.4381,39.1674,112.1911,"SB17",1529,0.389058988667458,0.142121133791825,0.235914460313232,0.218800985956777,0.175103351437532,0.136709677419355,27.6957028462531
"2924",1529.5,-49.9548,78.748,9.6516,NA,NA,NA,16.0199,12.717,2.4099,39.5454,111.9903,"SB17",1529.5,0.380942593043985,0.137483521527792,0.22958264165432,0.212867487228073,0.170206903897897,0.154903225806452,27.9630350299227
"2925",1530,-50.32491,78.8021,10.1882,NA,NA,NA,18.0328,12.9891,2.4026,39.7711,111.5051,"SB17",1530,0.381355977532056,0.13771739864624,0.229903415029611,0.213168049221537,0.170454572622089,0.159612903225806,28.1226409809683
"2926",1530.5,-50.7377,78.2118,10.6765,NA,NA,NA,19.7887,13.2922,2.3944,40.8593,110.7355,"SB17",1530.5,0.376845425530045,0.135178859186742,0.226413288569394,0.209898013720196,0.167762049007319,0.164903225806452,28.8921234038265
"2927",1531,-51.0242,77.7135,10.9402,NA,NA,NA,25.3363,13.9663,2.4192,42.0129,110.4619,"SB17",1531,0.373037856391299,0.133058697807463,0.223484047868007,0.207153806063342,0.165505939355148,0.148903225806452,29.7077930733726
"2928",1531.5,-51.356,78.0626,11.0159,NA,NA,NA,31.7901,15.0581,2.4356,43.0132,110.2303,"SB17",1531.5,0.375705370712664,0.134541871792811,0.225534598863015,0.209074798851421,0.167084926373265,0.138322580645161,30.4150826677844
"2929",1532,-51.6661,80.162,10.8679,NA,NA,NA,36.0481,16.1158,2.4422,42.4445,109.9687,"SB17",1532,0.391747134007637,0.143678512028754,0.238027309300746,0.22078122125694,0.17674086213928,0.134064516129032,30.0129434873063
"2930",1532.5,-51.99,83.2113,10.8293,NA,NA,NA,40.8764,16.8746,2.4178,41.5412,109.8314,"SB17",1532.5,0.415047195365815,0.157636896275013,0.256674552476339,0.238264814644311,0.191274308704035,0.149806451612903,29.3742552196047
"2931",1533,-52.1618,84.2858,11.0106,NA,NA,NA,25.0734,17.1838,2.4046,40.6412,110.2488,"SB17",1533,0.423257576741659,0.162757641433679,0.263390231851243,0.244564526922455,0.196545416804901,0.158322580645161,28.7378861738258
"2932",1533.5,-52.2099,84.3399,9.9536,NA,NA,NA,15.7433,13.3382,2.4437,39.8719,111.0313,"SB17",1533.5,0.423670961229731,0.163018327985748,0.263730384982106,0.244883657266866,0.196812938222769,0.133096774193548,28.1938479491653
"2933",1534,-52.3125,82.416,9.7307,NA,NA,NA,14.4043,12.0587,2.4746,41.221,111.6764,"SB17",1534,0.408970214157616,0.153915573103576,0.25175288201457,0.233649065158272,0.187423945461695,0.113161290322581,29.1477584599367
"2934",1534.5,-52.574,81.5768,9.683,NA,NA,NA,15.7794,11.8773,2.4842,42.5746,112.128,"SB17",1534.5,0.402557787865752,0.150051218612954,0.246604301797668,0.228821450531384,0.183407282595262,0.106967741935484,30.104883385074
"2935",1535,-52.7629,82.1797,10.107,NA,NA,NA,17.2927,12.1481,2.4604,43.6777,111.8975,"SB17",1535,0.407164617955558,0.152821021432682,0.250298524405338,0.232285276783215,0.186288175074386,0.122322580645161,30.8849189743452
"2936",1535.5,-52.9372,82.7465,10.5693,NA,NA,NA,18.4099,12.6919,2.4235,44.426,111.1274,"SB17",1535.5,0.411495603682713,0.155454990291531,0.253793129328286,0.235562386786654,0.18901880648113,0.146129032258064,31.4140957986544
