DEPT,SP,GR,CALI,SFL_A,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
1961.5,-19.16583,65.5294,8.6111,,,,10.5424,9.9838,2.5197,32.1766,96.3408,SB20,1961.5
1962.0,-19.32719,65.3802,8.7146,,,,10.3854,9.859,2.5226,32.0512,96.3925,SB20,1962.0
1962.5,-19.07505,65.2787,8.7134,,,,10.344,9.8203,2.5175,32.0031,96.461,SB20,1962.5
1963.0,-18.9323,65.383,8.6862,,,,10.4199,9.8325,2.5064,31.7163,95.9478,SB20,1963.0
1963.5,-18.84427,66.0193,8.6589,,,,10.8227,10.1181,2.508,31.0071,94.901,SB20,1963.5
1964.0,-18.99183,66.3691,8.6425,,,,11.2262,10.5092,2.5152,30.5249,94.0445,SB20,1964.0
1964.5,-18.83168,65.7526,8.6269,,,,11.3613,10.7627,2.5143,30.3265,95.0661,SB20,1964.5
1965.0,-18.67473,64.5183,8.6169,,,,11.1903,10.5328,2.5129,30.5632,96.7535,SB20,1965.0
1965.5,-18.49489,63.5879,8.6111,,,,10.8831,10.2437,2.5193,31.3622,98.6185,SB20,1965.5
1966.0,-18.45885,63.9313,8.6079,,,,10.5653,9.8949,2.5509,32.6562,99.7066,SB20,1966.0
1966.5,-18.33551,65.1611,8.6204,,,,10.1951,9.5482,2.5671,33.19,100.0367,SB20,1966.5
1967.0,-18.25716,66.0084,8.6445,,,,9.8379,9.2448,2.5345,32.9605,100.1072,SB20,1967.0
1967.5,-18.07202,66.3072,8.6198,,,,9.9893,9.4105,2.4802,32.9524,101.3064,SB20,1967.5
1968.0,-17.99147,66.5187,8.6461,,,,10.5823,9.6734,2.4801,33.7971,102.4563,SB20,1968.0
1968.5,-18.09393,66.6597,8.6725,,,,10.8392,10.0177,2.4886,34.7038,98.4014,SB20,1968.5
1969.0,-17.79689,66.7075,8.6337,,,,10.473,10.1303,2.5005,34.5915,97.2821,SB20,1969.0
1969.5,-17.53605,66.6648,8.5935,,,,10.1191,9.7029,2.5063,33.9653,98.5422,SB20,1969.5
1970.0,-17.2246,64.1588,8.581,,,,9.8674,9.0153,2.5027,33.2493,100.2724,SB20,1970.0
1970.5,-16.93326,62.1172,8.5884,,,,9.6923,8.4963,2.5005,31.9189,102.1533,SB20,1970.5
1971.0,-16.58151,60.9555,8.6279,,,,9.5401,8.5136,2.4904,31.3475,107.9155,SB20,1971.0
1971.5,-16.23878,58.6326,8.6177,,,,9.4849,8.9508,2.474,31.2131,125.2234,SB20,1971.5
1972.0,-15.89602,55.4913,8.6696,,,,9.5853,9.3831,2.4649,31.3472,129.0499,SB20,1972.0
1972.5,-15.55329,52.6242,8.8848,,,,9.9593,9.787,2.4593,31.3271,123.3906,SB20,1972.5
1973.0,-15.21054,51.0248,8.6174,,,,10.3673,9.8259,2.4515,31.1683,109.6964,SB20,1973.0
1973.5,-15.022,50.672,8.6452,,,,10.8348,9.709,2.4693,31.2087,97.5163,SB20,1973.5
1974.0,-14.99485,50.3146,8.6555,,,,10.8253,9.5774,2.4759,30.9613,104.4526,SB20,1974.0
1974.5,-14.96772,49.8774,8.6583,,,,10.7447,9.5541,2.4559,29.8184,107.7452,SB20,1974.5
1975.0,-14.94047,49.6115,8.6382,,,,10.6794,9.5309,2.4407,29.3628,98.2429,SB20,1975.0
1975.5,-14.95972,49.1588,8.6521,,,,10.6924,9.5077,2.4355,28.7753,106.3363,SB20,1975.5
1976.0,-15.04428,49.2534,8.6468,,,,10.8761,9.6531,2.4276,28.9572,105.0789,SB20,1976.0
1976.5,-15.12884,49.2876,8.6258,,,,10.9918,9.7894,2.4232,29.9442,98.8063,SB20,1976.5
1977.0,-15.2134,48.9061,8.6443,,,,11.0336,9.9276,2.4297,30.1624,102.1764,SB20,1977.0
1977.5,-15.37515,49.2985,8.667,,,,11.0899,10.0456,2.4427,30.1374,106.4979,SB20,1977.5
1978.0,-15.57561,51.4609,8.6494,,,,11.2374,10.2565,2.4456,29.3827,101.0469,SB20,1978.0
1978.5,-15.74876,52.9241,8.6458,,,,11.7387,10.7125,2.4442,28.8316,68.4274,SB20,1978.5
1979.0,-15.92202,53.0465,8.6538,,,,12.2623,11.1598,2.4469,28.8057,60.9904,SB20,1979.0
1979.5,-16.09518,52.909,8.6458,,,,12.7368,11.2648,2.4525,28.7535,60.9749,SB20,1979.5
1980.0,-16.26833,53.5775,8.6528,,,,11.361,10.2667,2.4579,28.8071,62.2893,SB20,1980.0
1980.5,-16.4415,54.2845,8.6639,,,,10.0689,9.3485,2.462,28.2085,73.6659,SB20,1980.5
1981.0,-16.60465,55.2141,8.6481,,,,9.8702,8.9266,2.4613,27.7222,79.2658,SB20,1981.0
1981.5,-16.58381,58.5424,8.6382,,,,10.6013,9.3261,2.4584,27.6308,84.3839,SB20,1981.5
1982.0,-16.56296,61.0911,8.6283,,,,11.4565,10.1917,2.4624,27.6587,89.8632,SB20,1982.0
1982.5,-16.54212,62.0672,8.6184,,,,12.4573,11.1378,2.4715,28.1535,94.8026,SB20,1982.5
1983.0,-16.52138,61.948,8.6102,,,,12.8867,12.1716,2.4833,29.1264,95.0737,SB20,1983.0
1983.5,-16.50313,60.7961,8.6143,,,,13.3309,11.9833,2.4964,29.7911,93.4027,SB20,1983.5
1984.0,-16.51138,59.3796,8.6061,,,,13.4166,11.8413,2.515,30.2128,92.4229,SB20,1984.0
1984.5,-16.43675,57.8741,8.5944,,,,13.182,11.9219,2.5175,29.5868,93.0044,SB20,1984.5
1985.0,-16.0135,57.2046,8.5827,,,,13.0635,12.2641,2.5202,28.8558,93.3702,SB20,1985.0
1985.5,-15.59026,57.3449,8.577,,,,13.2778,12.5696,2.5235,28.2437,93.4732,SB20,1985.5
1986.0,-15.16702,56.6323,8.5778,,,,13.4956,12.7758,2.5108,27.9452,93.1073,SB20,1986.0
1986.5,-14.94418,56.118,8.597,,,,13.7292,12.9856,2.499,27.6967,92.5853,SB20,1986.5
1987.0,-14.75262,54.867,8.6344,,,,13.8526,13.1225,2.5063,27.5298,92.1262,SB20,1987.0
1987.5,-14.56119,54.2622,8.5854,,,,13.5263,12.6832,2.4962,27.2829,91.8327,SB20,1987.5
1988.0,-14.36964,53.1565,8.5497,,,,13.077,12.1489,2.5005,27.0189,91.8733,SB20,1988.0
1988.5,-14.1781,50.4764,8.514,,,,12.8439,11.5562,2.5077,26.75,95.5154,SB20,1988.5
1989.0,-13.98655,47.9379,8.518,,,,12.7572,11.1215,2.5155,26.4646,103.2614,SB20,1989.0
1989.5,-13.83671,46.9491,8.5773,,,,12.8265,11.409,2.5166,26.294,114.4821,SB20,1989.5
1990.0,-13.72587,46.5634,8.6366,,,,13.5607,11.8255,2.4901,26.5862,111.7304,SB20,1990.0
1990.5,-13.61493,46.3573,8.6605,,,,14.2182,12.247,2.4638,27.2149,104.2068,SB20,1990.5
1991.0,-13.50408,46.5467,8.6131,,,,14.2498,12.2091,2.463,27.6991,105.9607,SB20,1991.0
1991.5,-13.39324,47.742,8.6119,,,,13.4106,11.9959,2.4715,27.1848,104.8489,SB20,1991.5
1992.0,-13.2824,49.3514,8.6248,,,,12.4534,11.7864,2.4803,26.8459,106.7075,SB20,1992.0
1992.5,-13.12555,50.0681,8.6198,,,,12.235,11.5619,2.5079,27.1188,101.251,SB20,1992.5
1993.0,-12.94891,50.6782,8.6023,,,,12.2406,11.283,2.4958,27.6898,96.0854,SB20,1993.0
1993.5,-12.77226,49.8069,8.5881,,,,12.5967,11.1068,2.4698,28.2663,90.3219,SB20,1993.5
1994.0,-12.59562,46.1224,8.6085,,,,12.8971,11.3622,2.4531,28.3925,85.2384,SB20,1994.0
1994.5,-12.41898,43.9958,8.6288,,,,12.7896,11.6648,2.4364,27.7945,93.4474,SB20,1994.5
1995.0,-12.40943,43.5998,8.6573,,,,12.596,11.9126,2.4102,27.8697,97.7955,SB20,1995.0
1995.5,-12.21349,44.2422,8.6861,,,,12.4161,11.7853,2.3862,28.2482,97.5275,SB20,1995.5
1996.0,-12.10535,44.389,8.6737,,,,12.3905,11.7613,2.4143,28.7533,96.0984,SB20,1996.0
1996.5,-11.99721,43.9639,8.6562,,,,12.4544,11.8219,2.4329,27.73,93.5607,SB20,1996.5
1997.0,-11.88897,43.588,8.657,,,,12.6696,11.9398,2.4338,27.4403,92.4121,SB20,1997.0
1997.5,-11.78082,43.504,8.6711,,,,13.2904,12.0036,2.4288,27.5082,94.9963,SB20,1997.5
1998.0,-11.67267,43.2313,8.6647,,,,14.522,11.8634,2.435,28.7011,98.7546,SB20,1998.0
1998.5,-11.56453,42.9937,8.6432,,,,15.14,11.8343,2.435,30.242,99.5939,SB20,1998.5
1999.0,-11.45629,43.5906,8.6655,,,,14.7902,12.0095,2.4194,30.2093,99.945,SB20,1999.0
1999.5,-11.34814,44.601,8.6533,,,,14.3747,11.9545,2.4171,29.0797,99.9104,SB20,1999.5
2000.0,-11.24,45.573,8.6467,,,,13.8658,11.9969,2.4208,27.5009,99.7597,SB20,2000.0
2000.5,-11.12766,44.8711,8.6401,,,,13.6232,12.1558,2.4283,26.2799,98.4861,SB20,2000.5
2001.0,-11.00081,44.2201,8.6334,,,,13.5129,12.4602,2.4455,26.0523,97.3803,SB20,2001.0
2001.5,-10.87397,44.5252,8.6246,,,,13.6689,12.8822,2.4585,26.1775,96.7218,SB20,2001.5
2002.0,-10.74722,44.6212,8.6159,,,,13.8267,13.1068,2.4714,26.1692,96.2676,SB20,2002.0
2002.5,-10.62038,44.1324,8.6071,,,,14.0805,13.258,2.4832,26.5893,95.4034,SB20,2002.5
2003.0,-10.49364,42.7488,8.6026,,,,14.4915,13.6288,2.4782,27.2092,95.3809,SB20,2003.0
2003.5,-10.3668,42.3191,8.5982,,,,14.9144,14.026,2.4429,28.2115,96.1285,SB20,2003.5
2004.0,-10.23996,42.2662,8.5937,,,,15.3497,14.4347,2.433,28.7473,97.5254,SB20,2004.0
2004.5,-10.07711,41.6287,8.5916,,,,15.7977,14.8582,2.4383,28.002,98.0754,SB20,2004.5
2005.0,-10.06687,40.0155,8.5923,,,,16.2588,15.5285,2.4307,27.1492,97.6419,SB20,2005.0
2005.5,-9.98203,38.3511,8.593,,,,16.6579,16.229,2.4063,26.3127,96.4915,SB20,2005.5
2006.0,-9.86558,37.7601,8.5937,,,,17.0665,16.9611,2.3874,25.4695,100.3245,SB20,2006.0
2006.5,-9.76264,38.3207,8.592,,,,17.4852,17.5712,2.3694,25.7805,103.6235,SB20,2006.5
2007.0,-9.68429,39.3509,8.5897,,,,17.9141,17.8093,2.3748,26.4146,105.4208,SB20,2007.0
2007.5,-9.54035,40.0817,8.5802,,,,18.1206,17.8853,2.3797,26.748,106.9966,SB20,2007.5
2008.0,-9.46111,39.7886,8.5541,,,,18.2801,17.8382,2.3857,26.6358,108.2377,SB20,2008.0
2008.5,-9.40006,39.4181,8.5852,,,,18.441,17.7276,2.3893,26.1918,96.1679,SB20,2008.5
2009.0,-9.34863,39.2414,8.6029,,,,18.6033,17.6108,2.4044,25.4954,87.8846,SB20,2009.0
2009.5,-9.33168,39.3307,8.6207,,,,18.767,17.1203,2.3912,25.3098,92.3973,SB20,2009.5
2010.0,-9.32093,39.0972,8.6129,,,,18.7732,16.6434,2.3969,25.1632,98.0488,SB20,2010.0
2010.5,-9.31009,38.9953,8.6045,,,,17.9423,16.3746,2.399,24.6339,99.0792,SB20,2010.5
2011.0,-9.29935,39.3458,8.6033,,,,17.4199,16.366,2.3835,24.1506,107.3648,SB20,2011.0
2011.5,-9.2885,41.5298,8.5718,,,,17.1379,16.2439,2.3666,23.95,110.0111,SB20,2011.5
2012.0,-9.27776,45.1437,8.599,,,,16.9977,16.1267,2.3624,23.8838,106.0297,SB20,2012.0
2012.5,-9.26692,49.0537,8.6304,,,,17.4047,16.4233,2.3664,23.8703,102.1673,SB20,2012.5
2013.0,-9.25617,52.3273,8.6232,,,,18.1554,16.8165,2.3964,23.8997,99.7371,SB20,2013.0
2013.5,-9.24533,51.5683,8.6254,,,,19.2085,17.7062,2.4369,24.7754,98.683,SB20,2013.5
2014.0,-9.23459,45.6961,8.5996,,,,20.3227,18.7332,2.4545,25.7811,100.7269,SB20,2014.0
2014.5,-9.22374,40.1526,8.5898,,,,21.1855,19.8198,2.4559,26.2752,101.3096,SB20,2014.5
2015.0,-9.213,38.5851,8.5861,,,,21.2532,20.0624,2.4003,26.4513,100.6879,SB20,2015.0
2015.5,-9.20216,38.5099,8.5978,,,,20.745,19.4109,2.3485,26.2444,100.2665,SB20,2015.5
2016.0,-9.19142,38.5642,8.612,,,,19.9631,18.6249,2.3552,26.4394,98.3333,SB20,2016.0
2016.5,-9.15988,38.6505,8.5855,,,,19.1548,17.904,2.3718,26.6434,89.263,SB20,2016.5
2017.0,-9.09353,39.0307,8.5985,,,,18.5933,17.5915,2.3876,26.5847,81.0614,SB20,2017.0
2017.5,-9.02718,39.865,8.6195,,,,18.2688,17.2844,2.3914,26.1515,78.5126,SB20,2017.5
2018.0,-8.96085,41.791,8.6038,,,,17.9499,16.9827,2.4052,26.0828,83.9941,SB20,2018.0
2018.5,-8.8944,43.7122,8.602,,,,18.0473,17.1079,2.4233,26.0262,94.0244,SB20,2018.5
2019.0,-8.82806,44.2643,8.6072,,,,18.2619,17.3113,2.407,25.8905,104.4329,SB20,2019.0
2019.5,-8.74511,43.0715,8.6121,,,,18.7398,17.5474,2.424,25.5145,99.9,SB20,2019.5
2020.0,-8.39947,40.3287,8.6248,,,,19.4287,18.1911,2.4422,24.8857,87.1646,SB20,2020.0
2020.5,-8.57482,37.6446,8.6405,,,,20.1428,18.8585,2.4143,24.6358,84.0954,SB20,2020.5
2021.0,-8.65648,37.295,8.603,,,,20.5691,19.5068,2.3725,24.4482,88.7766,SB20,2021.0
2021.5,-8.54904,37.8713,8.595,,,,20.4243,19.3513,2.3403,24.1794,94.7856,SB20,2021.5
2022.0,-8.1302,39.031,8.6636,,,,20.3285,19.2957,2.349,23.9561,95.0743,SB20,2022.0
2022.5,-8.30495,40.1132,8.6264,,,,20.3362,19.3099,2.3572,23.8557,93.986,SB20,2022.5
2023.0,-8.26631,40.7936,8.5983,,,,20.554,19.4807,2.3639,23.9064,93.5701,SB20,2023.0
2023.5,-8.22167,41.0418,8.601,,,,20.9917,19.7902,2.3925,24.0208,88.7409,SB20,2023.5
2024.0,-8.19642,40.8614,8.6157,,,,21.5177,20.2862,2.4144,23.9485,79.6996,SB20,2024.0
2024.5,-8.25398,39.9359,8.6444,,,,21.8123,20.6649,2.4093,23.9537,73.5847,SB20,2024.5
2025.0,-8.23464,38.2662,8.6502,,,,21.8287,20.6955,2.3942,24.467,74.9644,SB20,2025.0
2025.5,-8.13539,37.639,8.6163,,,,21.5039,20.3406,2.3484,24.5648,78.6289,SB20,2025.5
2026.0,-8.16055,38.1925,8.6259,,,,21.1157,19.9734,2.3306,24.1154,90.0588,SB20,2026.0
2026.5,-8.26141,39.0032,8.6243,,,,20.7345,19.6465,2.3367,23.7207,94.5199,SB20,2026.5
2027.0,-8.31786,39.8248,8.6223,,,,20.8006,19.7454,2.3401,23.589,94.8007,SB20,2027.0
2027.5,-8.34991,39.9154,8.6138,,,,20.9053,19.8447,2.3476,23.5948,95.0672,SB20,2027.5
2028.0,-8.29928,39.2818,8.5786,,,,21.0105,19.9446,2.3597,23.4547,95.4214,SB20,2028.0
2028.5,-8.30543,38.7494,8.6094,,,,21.2118,20.0705,2.3829,23.1102,95.5543,SB20,2028.5
2029.0,-8.40088,38.6273,8.6259,,,,21.5841,20.4228,2.3965,22.8959,95.7837,SB20,2029.0
2029.5,-8.38955,38.4476,8.5955,,,,21.8563,20.7262,2.3851,22.988,95.7086,SB20,2029.5
2030.0,-8.2992,38.0193,8.6097,,,,22.0883,20.946,2.3811,23.5984,95.4264,SB20,2030.0
2030.5,-8.45996,37.87,8.6317,,,,22.3228,21.1682,2.3899,24.6323,95.1598,SB20,2030.5
2031.0,-8.65401,38.6524,8.6364,,,,22.5129,21.3724,2.391,25.2399,94.8291,SB20,2031.0
2031.5,-8.71878,39.844,8.5993,,,,22.4152,21.2797,2.3906,25.5079,94.8543,SB20,2031.5
2032.0,-8.78353,40.2806,8.5861,,,,22.2896,21.1448,2.3824,24.9908,95.2074,SB20,2032.0
2032.5,-8.84818,40.3085,8.592,,,,22.1197,20.9914,2.3733,24.4441,95.5752,SB20,2032.5
2033.0,-8.91294,40.5041,8.6022,,,,21.9655,20.8452,2.3756,24.3753,95.9317,SB20,2033.0
2033.5,-8.97759,40.9017,8.5918,,,,21.8265,20.7197,2.3746,24.2712,97.77782,SB20,2033.5
2034.0,-9.04236,42.2111,8.5908,,,,21.7898,20.6768,2.3763,23.7516,98.0318,SB20,2034.0
2034.5,-9.10701,44.1978,8.5898,,,,22.0572,20.6909,2.3782,24.015,98.28577,SB20,2034.5
2035.0,-9.17177,45.2586,8.5896,,,,22.3157,20.7049,2.3918,24.0738,98.53974,SB20,2035.0
2035.5,-9.23653,45.8829,8.6279,,,,22.5732,20.8137,2.4054,24.231,98.79368,SB20,2035.5
2036.0,-9.30118,45.4697,8.6217,,,,22.8338,20.9226,2.4199,24.3363,99.04765,SB20,2036.0
2036.5,-9.42984,44.919,8.59,,,,22.1987,20.8539,2.3937,24.3512,99.30163,SB20,2036.5
2037.0,-9.5861,44.7896,8.5929,,,,21.518,20.2145,2.3764,24.688,99.5556,SB20,2037.0
2037.5,-9.74235,44.8625,8.607,,,,20.8582,19.5947,2.3542,25.1651,98.96301,SB20,2037.5
2038.0,-9.89861,45.6634,8.6028,,,,20.2186,19.0853,2.3543,25.1999,98.37041,SB20,2038.0
2038.5,-10.05487,47.3137,8.5886,,,,19.8095,18.7343,2.3677,25.2838,97.77782,SB20,2038.5
2039.0,-10.21103,49.043,8.5852,,,,19.6256,18.6357,2.3774,25.3983,97.18523,SB20,2039.0
2039.5,-10.36728,50.0624,8.621,,,,20.3488,18.9815,2.3911,25.3058,96.59264,SB20,2039.5
2040.0,-10.52354,50.555,8.6025,,,,21.0739,19.7721,2.4335,25.1424,96.00005,SB20,2040.0
2040.5,-10.6798,48.7478,8.5958,,,,21.7835,20.4368,2.4478,25.0997,93.5832,SB20,2040.5
2041.0,-10.83605,46.1609,8.6032,,,,22.0203,20.7442,2.4351,25.3095,85.4301,SB20,2041.0
2041.5,-10.99231,44.6939,8.5731,,,,21.4391,20.1159,2.4342,25.8018,81.3272,SB20,2041.5
2042.0,-11.29856,44.4381,8.594,,,,20.738,19.2731,2.4225,25.3633,82.9224,SB20,2042.0
2042.5,-11.77112,46.5147,8.6139,,,,19.8082,18.409,2.3846,24.9045,84.5302,SB20,2042.5
2043.0,-12.09048,49.8283,8.6781,,,,18.9201,17.5837,2.3826,24.5798,85.8845,SB20,2043.0
2043.5,-12.29363,52.3323,8.6026,,,,18.0718,16.7953,2.386,24.448,87.2358,SB20,2043.5
2044.0,-12.41979,55.2727,8.6141,,,,17.2709,16.3801,2.4144,24.868,88.8927,SB20,2044.0
2044.5,-12.28474,58.6731,8.5961,,,,17.1002,16.2181,2.4457,25.4785,90.5176,SB20,2044.5
2045.0,-12.1496,58.6214,8.5736,,,,17.4112,16.3672,2.4647,25.5792,91.8373,SB20,2045.0
2045.5,-12.01455,56.2743,8.5914,,,,17.9396,16.8637,2.4667,25.4144,93.3027,SB20,2045.5
2046.0,-11.83602,54.7597,8.6948,,,,18.4917,17.3753,2.4738,25.3833,95.1076,SB20,2046.0
2046.5,-11.61917,53.287,8.6151,,,,19.0855,17.9213,2.4815,25.7293,96.519,SB20,2046.5
2047.0,-11.50873,52.0057,8.5858,,,,19.6984,18.4969,2.4867,25.9011,97.6505,SB20,2047.0
2047.5,-11.54689,50.4827,8.5887,,,,20.0875,19.0608,2.474,25.9368,99.0621,SB20,2047.5
2048.0,-11.58494,49.4075,8.5952,,,,20.2342,19.2,2.4477,25.6108,99.3409,SB20,2048.0
2048.5,-11.6231,48.9344,8.6,,,,20.3819,19.3402,2.417,25.1267,99.3297,SB20,2048.5
2049.0,-11.66115,47.8713,8.6146,,,,20.2071,19.1428,2.414,25.042,98.1531,SB20,2049.0
2049.5,-11.69931,48.2019,8.609,,,,19.9231,18.8833,2.4069,25.1953,96.8574,SB20,2049.5
2050.0,-11.73737,49.6303,8.6033,,,,19.8496,18.8472,2.3939,25.6235,95.6377,SB20,2050.0
2050.5,-11.77552,50.6954,8.5976,,,,19.8117,18.8112,2.4134,25.9422,95.6874,SB20,2050.5
2051.0,-11.81358,50.4075,8.592,,,,19.7739,18.7753,2.4256,25.8546,97.3154,SB20,2051.0
2051.5,-11.84774,49.4265,8.5863,,,,19.6848,18.6731,2.4344,25.4719,99.3543,SB20,2051.5
2052.0,-11.86099,47.1402,8.5808,,,,19.5053,18.4698,2.4356,25.7618,100.5653,SB20,2052.0
2052.5,-11.87425,46.9644,8.6,,,,19.1813,18.1478,2.4143,26.1999,100.0075,SB20,2052.5
2053.0,-11.88751,48.244,8.5991,,,,18.8472,17.8808,2.4014,26.1657,98.752,SB20,2053.0
2053.5,-11.90076,49.561,8.5816,,,,18.6862,17.7279,2.413,25.9803,96.8772,SB20,2053.5
2054.0,-11.91402,51.5001,8.6263,,,,18.5264,17.5764,2.4242,25.7752,95.1332,SB20,2054.0
2054.5,-11.92728,53.9345,8.585,,,,18.616,17.6475,2.4493,25.6768,94.7683,SB20,2054.5
2055.0,-11.94053,53.1007,8.5822,,,,18.8877,17.8689,2.4892,25.7031,96.2296,SB20,2055.0
2055.5,-11.95379,50.012,8.6116,,,,19.2206,18.1848,2.5151,25.7937,97.6667,SB20,2055.5
2056.0,-11.81185,47.5342,8.6065,,,,19.5665,18.5062,2.487,26.022,98.1265,SB20,2056.0
2056.5,-11.66521,46.2317,8.5538,,,,19.9507,18.861,2.4267,25.9494,99.2876,SB20,2056.5
2057.0,-11.51856,46.9251,8.5807,,,,20.2142,19.188,2.4083,25.5424,99.8471,SB20,2057.0
2057.5,-11.37182,47.3842,8.6283,,,,20.2631,19.1886,2.3844,24.6849,100.2651,SB20,2057.5
2058.0,-11.17188,47.2255,8.6203,,,,19.7396,18.1979,2.3862,23.9534,100.2753,SB20,2058.0
2058.5,-10.90913,47.5722,8.6122,,,,18.6693,17.2111,2.389,23.6887,98.0551,SB20,2058.5
2059.0,-10.64649,49.2809,8.6041,,,,17.657,16.2778,2.3874,24.1302,95.952,SB20,2059.0
2059.5,-10.22594,52.9061,8.6043,,,,16.6997,15.3951,2.3973,24.9331,97.0709,SB20,2059.5
2060.0,-9.7764,57.3531,8.6206,,,,16.033,15.2009,2.426,25.5157,99.1537,SB20,2060.0
2060.5,-9.33876,60.6168,8.6369,,,,16.1218,15.5053,2.4541,26.0247,97.5971,SB20,2060.5
2061.0,-8.91472,62.2481,8.7005,,,,17.1305,17.557,2.4632,26.5855,97.0339,SB20,2061.0
2061.5,-8.60347,63.7345,8.6265,,,,19.9343,20.4163,2.4526,27.2066,97.1576,SB20,2061.5
2062.0,-8.29222,63.3911,8.6034,,,,23.5311,22.7846,2.4393,27.2146,97.8118,SB20,2062.0
2062.5,-7.98109,61.8732,8.5892,,,,27.1551,25.4276,2.4205,26.8199,98.3186,SB20,2062.5
2063.0,-7.69404,56.0649,8.5622,,,,30.4335,27.0207,2.3952,26.1793,97.4714,SB20,2063.0
2063.5,-7.5835,47.4333,8.6144,,,,31.1164,27.679,2.3839,26.0297,95.9134,SB20,2063.5
2064.0,-7.47296,44.9456,8.6144,,,,31.7055,29.7324,2.3483,26.5744,94.2051,SB20,2064.0
2064.5,-7.36241,43.1305,8.6144,,,,36.0004,31.9382,2.3086,27.1191,94.679,SB20,2064.5
2065.0,-7.24246,41.7762,8.6143,,,,39.7527,33.7628,2.286,26.7031,96.9124,SB20,2065.0
2065.5,-7.11973,41.4121,8.6143,,,,37.5649,31.4293,2.286,25.901,99.4635,SB20,2065.5
2066.0,-6.99688,41.1264,8.6143,,,,35.3797,29.6397,2.3065,25.8747,102.1472,SB20,2066.0
2066.5,-6.87414,40.6915,8.6151,,,,33.3217,28.7824,2.3171,25.979,99.658,SB20,2066.5
2067.0,-6.7612,39.6628,8.6201,,,,30.9509,28.3558,2.315,26.501,96.6275,SB20,2067.0
2067.5,-6.65305,38.491,8.6252,,,,28.4863,27.2513,2.3186,27.2768,92.6932,SB20,2067.5
2068.0,-6.54501,34.2189,8.6303,,,,25.4769,26.1529,2.3557,27.2169,89.8827,SB20,2068.0
2068.5,-6.51366,29.384,8.6354,,,,23.2847,22.7052,2.4066,27.1569,91.2932,SB20,2068.5
2069.0,-6.57192,27.0469,8.6459,,,,21.61,19.0116,2.4309,26.5759,95.1962,SB20,2069.0
2069.5,-6.50177,26.6595,8.6688,,,,22.0439,19.8819,2.4404,25.6504,99.2321,SB20,2069.5
2070.0,-6.33403,27.0191,8.6563,,,,22.1765,20.5452,2.4048,24.9622,103.2559,SB20,2070.0
2070.5,-6.22319,27.4141,8.634,,,,20.8066,20.1246,2.3354,24.3978,105.5502,SB20,2070.5
2071.0,-6.09335,27.1643,8.6117,,,,19.4843,18.8663,2.3191,23.6787,105.1305,SB20,2071.0
2071.5,-6.05741,25.9529,8.5894,,,,18.2667,17.2099,2.305,23.2264,104.3226,SB20,2071.5
2072.0,-6.12586,23.3931,8.5702,,,,17.2556,16.2982,2.2806,23.5163,106.106,SB20,2072.0
2072.5,-6.14342,24.006,8.5513,,,,17.5778,17.1545,2.2679,23.5305,108.7949,SB20,2072.5
2073.0,-6.04128,25.2009,8.5538,,,,18.7127,18.5832,2.2646,23.1143,110.2236,SB20,2073.0
2073.5,-6.08503,26.6006,8.5695,,,,20.1527,20.1309,2.2723,22.9228,111.6688,SB20,2073.5
2074.0,-6.10569,27.6019,8.5851,,,,21.9712,21.8074,2.268,22.9502,116.44449,SB20,2074.0
2074.5,-6.18295,27.4517,8.5992,,,,23.9538,23.6237,2.2587,23.1034,117.15559,SB20,2074.5
2075.0,-6.134,27.3171,8.6071,,,,26.0707,25.4482,2.2729,23.6631,117.86669,SB20,2075.0
2075.5,-6.06016,26.1199,8.6109,,,,27.5994,27.3155,2.2968,24.2734,118.57784,SB20,2075.5
2076.0,-5.94231,25.5494,8.6133,,,,29.2177,29.3199,2.3278,24.8029,119.28894,SB20,2076.0
2076.5,-5.98578,25.6585,8.622,,,,31.9098,32.0721,2.3846,24.8441,120.00005,SB20,2076.5
2077.0,-6.22753,25.4437,8.6351,,,,37.3998,35.3802,2.4209,24.5098,118.73022,SB20,2077.0
2077.5,-6.16058,25.1185,8.6481,,,,40.6183,35.5603,2.3919,24.5356,117.46034,SB20,2077.5
2078.0,-6.19504,24.5875,8.6548,,,,41.8604,35.8835,2.2847,25.8059,116.19051,SB20,2078.0
2078.5,-6.3041,24.2096,8.6528,,,,44.3556,41.4336,2.2022,26.9225,114.92065,SB20,2078.5
2079.0,-6.52385,24.4324,8.6508,,,,50.335,45.6288,2.1899,28.4091,113.65082,SB20,2079.0
2079.5,-6.72911,25.0781,8.6488,,,,54.0258,46.9118,2.1874,29.9243,112.38095,SB20,2079.5
2080.0,-6.81207,26.5181,8.6468,,,,46.1732,41.3518,2.2021,32.5091,111.11112,SB20,2080.0
2080.5,-6.98612,28.6894,8.6513,,,,39.1164,35.8027,2.3065,35.4268,110.22225,SB20,2080.5
2081.0,-7.26998,30.4191,8.6746,,,,33.6063,30.9982,2.4133,33.3075,110.40002,SB20,2081.0
2081.5,-7.55393,32.135,8.6751,,,,29.2487,26.735,2.5022,30.2621,110.57778,SB20,2081.5
2082.0,-7.8378,33.9686,8.6747,,,,26.0119,23.0527,2.5374,28.5375,110.75559,SB20,2082.0
2082.5,-8.12165,35.9558,8.6743,,,,23.4715,21.3237,2.5044,28.6393,110.93336,SB20,2082.5
