DEPT,SP,GR,CALI,BITSIZE,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
2424.5,-7.01079,93.8828,12.5848,12.25,5.7148,7.0006,2.4508,43.1256,102.0105,10.0,TL1,2424.5
2425.0,-7.10886,93.9445,12.56,12.25,6.0119,7.5377,2.4667,43.9926,102.5,10.0,TL1,2425.0
2425.5,-7.08533,92.4472,12.5438,12.25,6.3244,7.9105,2.4905,42.7809,102.6508,10.0,TL1,2425.5
2426.0,-6.9158,94.6613,12.5888,12.25,6.468,7.7122,2.506,42.116,103.1133,10.0,TL1,2426.0
2426.5,-6.69397,97.0994,12.5876,12.25,6.3495,7.3813,2.4872,41.8559,103.3569,10.0,TL1,2426.5
2427.0,-6.72064,97.4134,12.5535,12.25,6.2331,7.1144,2.4816,43.3064,103.3799,10.0,TL1,2427.0
2427.5,-6.87951,96.5012,12.5602,12.25,6.1189,7.0884,2.4855,44.4625,102.9221,10.0,TL1,2427.5
2428.0,-7.16328,95.514,12.5669,12.25,6.0068,7.3036,2.4946,42.9585,102.7252,10.0,TL1,2428.0
2428.5,-7.59315,94.5268,12.5501,12.25,6.0976,7.6354,2.4999,42.5702,103.5247,10.0,TL1,2428.5
2429.0,-7.61132,93.5397,12.4871,12.25,6.1974,7.6424,2.4814,43.1077,104.0993,10.0,TL1,2429.0
2429.5,-7.54799,93.959,12.4441,12.25,6.2988,7.7007,2.4707,43.2093,104.5315,10.0,TL1,2429.5
2430.0,-7.48476,94.1267,12.4353,12.25,6.4019,7.6295,2.4556,43.0472,105.0776,10.0,TL1,2430.0
2430.5,-7.42143,94.3184,12.4536,12.25,6.4178,7.6266,2.4678,42.4672,105.9242,10.0,TL1,2430.5
2431.0,-7.3484,95.1876,12.4547,12.25,6.353,7.6442,2.4799,41.6385,105.1707,10.0,TL1,2431.0
2431.5,-7.16327,96.3349,12.4386,12.25,6.2889,7.5574,2.48,40.9106,104.4173,10.0,TL1,2431.5
2432.0,-6.90574,97.7358,12.3617,12.25,6.2255,7.4318,2.4705,42.5307,103.2001,10.0,TL1,2432.0
2432.5,-6.69501,98.1061,12.229,12.25,6.1627,7.324,2.4629,44.002,102.9005,10.0,TL1,2432.5
2433.0,-6.58598,98.0462,12.1981,12.25,6.1005,7.2351,2.4682,44.2747,103.4165,10.0,TL1,2433.0
2433.5,-6.53965,97.8297,12.217,12.25,6.039,7.1898,2.4808,43.1402,103.7608,10.0,TL1,2433.5
2434.0,-6.75012,97.5178,12.2626,12.25,6.023,7.1897,2.4968,42.2454,103.8913,10.0,TL1,2434.0
2434.5,-6.98139,96.7653,12.3002,12.25,6.0231,7.2229,2.4776,42.2999,104.0217,10.0,TL1,2434.5
2435.0,-7.06106,95.7144,12.3146,12.25,6.0231,7.2986,2.4413,42.6915,104.1522,10.0,TL1,2435.0
2435.5,-7.00633,95.5535,12.3461,12.25,6.0232,7.2871,2.4567,43.8119,104.5869,10.0,TL1,2435.5
2436.0,-6.7299,95.84,12.4542,12.25,6.0232,7.2722,2.4882,44.8312,105.0535,10.0,TL1,2436.0
2436.5,-6.42157,96.0074,12.5284,12.25,6.0233,7.2573,2.4865,45.3454,105.023,10.0,TL1,2436.5
2437.0,-6.31764,96.0755,12.4973,12.25,6.0233,7.243,2.4784,44.7602,104.8505,10.0,TL1,2437.0
2437.5,-6.28541,96.4388,12.5038,12.25,6.0113,7.2333,2.4802,44.0043,104.7634,10.0,TL1,2437.5
2438.0,-6.56758,97.2731,12.5184,12.25,5.9643,7.2237,2.4951,42.8695,103.9591,10.0,TL1,2438.0
2438.5,-7.12355,98.6028,12.5248,12.25,5.9177,7.214,2.4688,42.2379,105.1376,10.0,TL1,2438.5
2439.0,-7.16902,99.2025,12.5422,12.25,5.8762,7.2044,2.4796,42.5746,107.3278,10.0,TL1,2439.0
2439.5,-7.21459,98.9036,12.589,12.25,5.8678,7.1508,2.5077,43.2859,109.1595,10.0,TL1,2439.5
2440.0,-7.26006,99.4039,12.59,12.25,5.8594,7.1611,2.4958,42.8398,106.9744,10.0,TL1,2440.0
2440.5,-7.30563,100.0257,12.5769,12.25,5.851,7.1715,2.4764,41.9571,105.6786,10.0,TL1,2440.5
2441.0,-7.3381,100.8372,12.5118,12.25,5.8427,7.1784,2.4653,41.4262,104.8835,10.0,TL1,2441.0
2441.5,-7.34247,102.4174,12.5045,12.25,5.8344,7.1882,2.471,42.1087,105.2322,10.0,TL1,2441.5
2442.0,-7.33314,104.2694,12.5088,12.25,5.7365,7.1609,2.4589,44.0931,107.9677,10.0,TL1,2442.0
2442.5,-7.45531,105.3383,12.5214,12.25,5.5632,7.0713,2.4628,44.9973,109.0126,10.0,TL1,2442.5
2443.0,-7.55158,104.4665,12.4912,12.25,5.3951,6.8407,2.4543,45.3461,108.3852,10.0,TL1,2443.0
2443.5,-7.62875,102.8977,12.3838,12.25,5.2322,6.8201,2.4297,44.9723,108.46,10.0,TL1,2443.5
2444.0,-7.97942,100.5199,12.2327,12.25,5.2305,6.7996,2.4301,43.5551,107.2031,10.0,TL1,2444.0
2444.5,-7.97329,102.0548,12.3231,12.25,5.2434,6.909,2.4378,43.4308,106.0447,10.0,TL1,2444.5
2445.0,-8.28736,102.7765,12.534,12.25,5.2563,7.0657,2.4455,42.9145,105.1129,10.0,TL1,2445.0
2445.5,-8.39103,103.1231,12.6396,12.25,5.2239,6.9844,2.4363,42.302,104.1907,10.0,TL1,2445.5
2446.0,-8.5112,101.9053,12.5885,12.25,5.1672,6.6956,2.427,42.3083,103.2229,10.0,TL1,2446.0
2446.5,-8.39077,100.6471,12.4119,12.25,5.1111,6.5987,2.4225,42.658,102.2551,10.0,TL1,2446.5
2447.0,-8.15294,99.5305,12.2679,12.25,5.0555,6.6949,2.4225,42.0323,101.7692,10.0,TL1,2447.0
2447.5,-8.36851,97.8357,12.227,12.25,5.0006,6.7432,2.4333,41.5854,101.3143,10.0,TL1,2447.5
2448.0,-8.67878,96.7193,12.5152,12.25,5.0681,6.8469,2.4401,41.9978,101.3393,10.0,TL1,2448.0
2448.5,-8.80555,96.8601,12.6438,12.25,5.2573,6.9532,2.4481,41.8416,102.3717,10.0,TL1,2448.5
2449.0,-8.90452,97.1485,12.6396,12.25,5.4536,7.2093,2.4605,41.4146,102.0551,10.0,TL1,2449.0
2449.5,-8.86549,96.9171,12.6398,12.25,5.6572,7.3119,2.4686,41.0253,102.7876,10.0,TL1,2449.5
2450.0,-8.82656,96.9661,12.5903,12.25,5.7959,7.4233,2.4829,40.9714,104.7115,10.0,TL1,2450.0
2450.5,-8.78753,97.0151,12.542,12.25,5.8749,7.5656,2.5051,41.342,104.0424,10.0,TL1,2450.5
2451.0,-8.7485,96.7392,12.5389,12.25,5.9551,7.6284,2.5124,42.7945,103.6044,10.0,TL1,2451.0
2451.5,-8.60257,94.6297,12.5378,12.25,6.0363,7.5793,2.5098,44.1498,103.3494,10.0,TL1,2451.5
2452.0,-8.19884,93.874,12.5224,12.25,6.1186,7.5305,2.4813,44.3824,102.6684,10.0,TL1,2452.0
2452.5,-7.88031,96.4959,12.5298,12.25,6.202,7.4821,2.4554,43.4772,103.3162,10.0,TL1,2452.5
2453.0,-7.56589,98.0954,12.5978,12.25,6.2866,7.4339,2.4505,43.3697,103.964,10.0,TL1,2453.0
2453.5,-7.09496,99.0777,12.6474,12.25,6.2517,7.386,2.4655,44.3466,104.7337,10.0,TL1,2453.5
2454.0,-6.88703,99.4278,12.5941,12.25,6.1651,7.3448,2.4638,46.0543,104.4663,10.0,TL1,2454.0
2454.5,-6.9877,100.167,12.5842,12.25,6.0797,7.3397,2.4578,46.3153,104.1989,10.0,TL1,2454.5
2455.0,-7.20257,100.9278,12.6207,12.25,5.9956,7.3346,2.4576,45.7338,103.9221,10.0,TL1,2455.0
2455.5,-7.31404,100.2626,12.6464,12.25,5.9126,7.3294,2.4602,45.4652,103.7256,10.0,TL1,2455.5
2456.0,-7.36001,98.7567,12.6195,12.25,5.8746,7.3243,2.4696,43.8931,104.2807,10.0,TL1,2456.0
2456.5,-7.45328,97.6257,12.5801,12.25,5.8746,7.3192,2.4734,42.0791,104.7937,10.0,TL1,2456.5
2457.0,-7.22685,97.7181,12.5541,12.25,5.8746,7.3141,2.4688,41.0409,105.5078,10.0,TL1,2457.0
2457.5,-6.95032,97.806,12.5471,12.25,5.8746,7.2814,2.4652,40.6585,105.8258,10.0,TL1,2457.5
2458.0,-7.13719,98.9578,12.5406,12.25,5.8746,7.2146,2.4507,40.6289,106.3109,10.0,TL1,2458.0
2458.5,-7.38326,99.3881,12.5053,12.25,5.8746,7.1484,2.4401,41.1326,105.18,10.0,TL1,2458.5
2459.0,-7.81883,98.3826,12.4385,12.25,5.8746,7.0827,2.4372,41.7495,104.5575,10.0,TL1,2459.0
2459.5,-8.1124,97.3072,12.4042,12.25,5.8527,7.0177,2.4306,42.7676,103.9351,10.0,TL1,2459.5
2460.0,-8.08867,96.6137,12.3814,12.25,5.7855,6.9533,2.4293,43.6737,102.5458,10.0,TL1,2460.0
2460.5,-8.36124,96.5509,12.2891,12.25,5.7191,6.8795,2.4311,44.5331,101.7731,10.0,TL1,2460.5
2461.0,-8.65961,96.7034,11.7662,12.25,5.6535,6.8048,2.4351,43.3978,102.6626,10.0,TL1,2461.0
2461.5,-8.70348,96.5364,11.6496,12.25,5.6199,6.7309,2.4573,42.5415,102.8366,10.0,TL1,2461.5
2462.0,-9.01045,97.372,11.5195,12.25,5.8016,6.6578,2.4845,42.7078,102.9819,10.0,TL1,2462.0
2462.5,-8.93142,98.8882,11.9288,12.25,5.9819,6.7837,2.466,42.284,103.0583,10.0,TL1,2462.5
2463.0,-9.08309,101.4643,11.9774,12.25,6.0832,6.9129,2.4738,41.1658,101.9203,10.0,TL1,2463.0
2463.5,-9.49976,101.4745,11.9328,12.25,6.1711,7.3136,2.4827,40.6158,100.3221,10.0,TL1,2463.5
2464.0,-10.20543,100.6599,12.1817,12.25,6.1947,7.6688,2.49,40.667,98.0468,10.0,TL1,2464.0
2464.5,-10.6096,100.1411,12.2563,12.25,6.116,7.7825,2.4966,40.0646,95.8965,10.0,TL1,2464.5
2465.0,-10.95127,99.5282,11.9925,12.25,6.0384,7.88,2.5045,40.5702,95.4754,10.0,TL1,2465.0
2465.5,-11.28404,98.798,12.3417,12.25,6.1467,7.8179,2.5251,42.0634,96.1395,10.0,TL1,2465.5
2466.0,-11.42531,97.9999,12.4933,12.25,6.3301,7.7562,2.53,41.5131,96.8036,10.0,TL1,2466.0
2466.5,-11.44518,97.2591,12.5457,12.25,6.5897,7.695,2.4921,40.586,97.4835,10.0,TL1,2466.5
2467.0,-11.30645,96.4448,12.5476,12.25,6.8853,7.6342,2.4849,39.4407,98.4655,10.0,TL1,2467.0
2467.5,-11.02942,96.0463,12.5715,12.25,7.1941,8.2045,2.4965,37.9933,99.1747,10.0,TL1,2467.5
2468.0,-10.71039,94.9761,12.5946,12.25,7.5168,8.4741,2.5155,37.2656,100.2661,10.0,TL1,2468.0
2468.5,-10.63406,93.8552,12.6054,12.25,7.8539,8.7496,2.5099,37.6844,102.1605,10.0,TL1,2468.5
2469.0,-10.95853,93.9465,12.6144,12.25,8.1353,9.0341,2.4991,38.7988,102.4719,10.0,TL1,2469.0
2469.5,-11.2378,95.2069,12.6369,12.25,8.3771,9.3279,2.4681,40.2846,102.6895,10.0,TL1,2469.5
2470.0,-11.49937,97.1823,12.6469,12.25,8.6261,9.3675,2.4448,41.0498,103.1055,10.0,TL1,2470.0
2470.5,-11.64584,96.9352,12.6452,12.25,8.4473,9.1632,2.4429,40.9355,102.6173,10.0,TL1,2470.5
2471.0,-10.78271,95.9636,12.6426,12.25,8.1597,8.9633,2.4511,42.2789,103.0385,10.0,TL1,2471.0
2471.5,-10.66918,94.9594,12.6501,12.25,7.8819,8.7679,2.4654,44.0438,103.6729,10.0,TL1,2471.5
2472.0,-10.63065,95.545,12.6556,12.25,7.6136,8.5338,2.4682,45.3576,102.7233,10.0,TL1,2472.0
2472.5,-10.12112,97.0073,12.6734,12.25,7.3544,7.9579,2.4711,44.7924,102.3459,10.0,TL1,2472.5
2473.0,-10.05469,97.122,12.673,12.25,7.104,7.8381,2.481,43.9725,102.4335,10.0,TL1,2473.0
2473.5,-10.01686,96.5303,12.6735,12.25,6.8621,7.7201,2.4932,43.9823,102.7526,10.0,TL1,2473.5
2474.0,-10.50383,96.0393,12.7046,12.25,6.7441,7.6039,2.5007,44.1363,103.2972,10.0,TL1,2474.0
2474.5,-9.7623,96.8897,12.7149,12.25,6.664,7.4895,2.5081,44.2379,102.5614,10.0,TL1,2474.5
2475.0,-9.67737,98.3354,12.6703,12.25,6.5848,7.4168,2.51,44.223,103.744,10.0,TL1,2475.0
2475.5,-9.87314,99.5704,12.6559,12.25,6.5066,7.3847,2.4825,43.5133,104.2727,10.0,TL1,2475.5
2476.0,-10.24991,101.0645,12.6729,12.25,6.4293,7.3528,2.5086,42.5271,104.0228,10.0,TL1,2476.0
2476.5,-9.93108,101.4225,12.6864,12.25,6.3529,7.3211,2.526,41.9842,104.9466,10.0,TL1,2476.5
2477.0,-9.57645,101.1153,12.6875,12.25,6.2774,7.2894,2.4974,41.9332,103.8488,10.0,TL1,2477.0
2477.5,-9.36462,100.2728,12.7119,12.25,6.2035,7.2587,2.4891,42.8085,104.0607,10.0,TL1,2477.5
2478.0,-9.08789,98.9432,12.6934,12.25,6.147,7.2285,2.4819,43.4217,103.9187,10.0,TL1,2478.0
2478.5,-8.85786,97.7533,12.6404,12.25,6.091,7.1984,2.4751,43.333,103.499,10.0,TL1,2478.5
2479.0,-8.81913,97.0041,12.6497,12.25,6.0355,7.1684,2.4705,42.4065,102.9533,10.0,TL1,2479.0
2479.5,-9.1536,96.7738,12.6559,12.25,5.9805,7.1563,2.4678,41.2828,103.221,10.0,TL1,2479.5
2480.0,-9.19287,97.841,12.65,12.25,5.926,7.1529,2.496,40.3019,104.6719,10.0,TL1,2480.0
2480.5,-9.15294,99.9673,12.6559,12.25,5.939,7.1647,2.5217,40.6326,105.7138,10.0,TL1,2480.5
2481.0,-9.10781,100.1716,12.6804,12.25,6.0466,7.2007,2.5035,41.9117,106.7557,10.0,TL1,2481.0
2481.5,-8.98478,99.8155,12.6615,12.25,6.1562,7.19,2.4935,43.1632,106.2262,10.0,TL1,2481.5
2482.0,-8.59665,101.011,12.6589,12.25,6.19,7.1793,2.4894,43.8226,105.5843,10.0,TL1,2482.0
2482.5,-8.35062,102.7225,12.6624,12.25,6.0137,7.1686,2.4857,44.2922,105.4416,10.0,TL1,2482.5
2483.0,-8.14059,103.4302,12.6546,12.25,5.8425,7.1388,2.4846,44.3638,105.8258,10.0,TL1,2483.0
2483.5,-7.81846,103.4725,12.6348,12.25,5.6772,7.0426,2.5014,45.2974,107.3787,10.0,TL1,2483.5
2484.0,-7.54053,102.8393,12.6325,12.25,5.6628,6.9477,2.4767,46.343,107.3217,10.0,TL1,2484.0
2484.5,-7.5776,101.7941,12.6324,12.25,5.6752,6.8315,2.4844,46.0008,106.9039,10.0,TL1,2484.5
2485.0,-7.48327,101.5897,12.6295,12.25,5.6271,6.6285,2.4897,45.946,106.2429,10.0,TL1,2485.0
2485.5,-7.51564,101.9182,12.6385,12.25,5.5724,6.8941,2.4925,47.0474,105.9309,10.0,TL1,2485.5
2486.0,-7.54811,102.5155,12.6475,12.25,5.5182,6.9406,2.5027,47.7164,107.3397,10.0,TL1,2486.0
2486.5,-7.58048,103.2912,12.6612,12.25,5.4646,6.9574,2.5081,47.3589,107.6911,10.0,TL1,2486.5
2487.0,-7.61295,103.8836,12.6749,12.25,5.4115,6.8765,2.498,46.0673,107.3987,10.0,TL1,2487.0
2487.5,-7.60252,104.2007,12.6716,12.25,5.4518,6.8131,2.4803,45.7669,107.8441,10.0,TL1,2487.5
2488.0,-7.59219,104.8076,12.6693,12.25,5.5375,6.8994,2.4776,47.187,108.7362,10.0,TL1,2488.0
2488.5,-7.58176,105.9288,12.6872,12.25,5.6245,6.9963,2.4754,47.6123,111.3156,10.0,TL1,2488.5
2489.0,-7.49333,107.4263,12.6873,12.25,5.7129,7.0644,2.4564,47.8117,113.9565,10.0,TL1,2489.0
2489.5,-7.85829,109.7782,12.6687,12.25,5.8004,7.0868,2.4287,46.7121,115.557,10.0,TL1,2489.5
2490.0,-8.28426,113.3755,12.6321,12.25,5.7271,7.0816,2.4561,45.6538,113.8338,10.0,TL1,2490.0
2490.5,-8.57353,117.1408,12.5736,12.25,5.5548,7.0506,2.4393,44.6309,114.2367,10.0,TL1,2490.5
2491.0,-8.7801,121.8285,12.5079,12.25,5.3876,6.9467,2.4273,46.0114,111.3367,10.0,TL1,2491.0
2491.5,-8.81937,127.5649,12.4633,12.25,5.2255,6.822,2.4191,47.4094,111.6836,10.0,TL1,2491.5
2492.0,-9.00233,129.68559,12.4572,12.25,5.0683,6.7104,2.4258,48.8253,109.8592,10.0,TL1,2492.0
2492.5,-9.0721,129.862,12.4407,12.25,4.9157,6.3032,2.4358,50.0499,108.6922,10.0,TL1,2492.5
2493.0,-9.13887,130.15849,12.3879,12.25,4.7678,6.1605,2.4422,48.7428,106.639,10.0,TL1,2493.0
2493.5,-9.21384,130.6339,12.4234,12.25,4.6244,6.1099,2.4413,47.2867,102.5912,10.0,TL1,2493.5
2494.0,-9.12871,127.2631,12.5024,12.25,4.652,6.0626,2.4424,46.037,102.4943,10.0,TL1,2494.0
2494.5,-8.97937,120.283,12.5448,12.25,4.7436,6.022,2.4449,45.2209,103.2692,10.0,TL1,2494.5
2495.0,-8.89474,113.3277,12.507,12.25,4.837,6.0799,2.445,43.9821,104.1128,10.0,TL1,2495.0
2495.5,-8.74501,108.121,12.4814,12.25,4.9322,6.2341,2.4452,42.5757,104.894,10.0,TL1,2495.5
2496.0,-8.75668,104.1479,12.5271,12.25,5.168,6.4822,2.4526,41.9844,105.4251,10.0,TL1,2496.0
2496.5,-8.80515,103.8561,12.5687,12.25,5.5553,6.8362,2.4725,42.0134,105.9529,10.0,TL1,2496.5
2497.0,-8.77912,104.4934,12.5609,12.25,5.9716,7.1585,2.5034,42.2129,106.288,10.0,TL1,2497.0
2497.5,-8.84928,104.4438,12.5709,12.25,6.4192,7.4959,2.4924,42.2,106.63,10.0,TL1,2497.5
2498.0,-8.64955,103.268,12.5986,12.25,6.5629,7.8492,2.4729,42.1044,105.9421,10.0,TL1,2498.0
2498.5,-8.25752,101.7821,12.5884,12.25,6.3893,7.8802,2.4369,42.1527,107.1723,10.0,TL1,2498.5
2499.0,-7.68899,102.2613,12.5593,12.25,6.1191,7.7027,2.4264,42.5358,107.9159,10.0,TL1,2499.0
2499.5,-7.71406,101.9766,12.5925,12.25,5.8603,7.3778,2.4572,42.4072,108.7666,10.0,TL1,2499.5
2500.0,-7.94322,101.6724,12.6051,12.25,5.6125,7.0172,2.4858,42.7339,112.2549,10.0,TL1,2500.0
2500.5,-8.17249,103.8767,12.609,12.25,5.3751,6.8536,2.4573,43.8244,114.8044,10.0,TL1,2500.5
2501.0,-8.40006,105.4415,12.5207,12.25,5.3224,6.9654,2.443,45.0632,115.3121,10.0,TL1,2501.0
2501.5,-8.17823,107.7994,12.4974,12.25,5.3695,7.0651,2.4527,46.1833,116.4148,10.0,TL1,2501.5
2502.0,-8.0239,111.4067,12.4561,12.25,5.4171,7.1505,2.4567,45.9058,116.2056,10.0,TL1,2502.0
2502.5,-7.95317,120.1262,12.4136,12.25,5.4284,7.1555,2.4456,45.5958,116.1663,10.0,TL1,2502.5
2503.0,-7.72583,127.036,12.3971,12.25,5.3219,6.9435,2.4409,45.421,116.0061,10.0,TL1,2503.0
2503.5,-7.5708,133.63139,12.4522,12.25,5.2175,6.7827,2.4311,45.0484,115.4607,10.0,TL1,2503.5
2504.0,-7.60237,140.82291,12.4354,12.25,5.1152,6.6402,2.4121,45.9735,114.8976,10.0,TL1,2504.0
2504.5,-7.76974,148.46339,12.3932,12.25,5.0148,6.5006,2.4226,46.5756,114.6665,10.0,TL1,2504.5
2505.0,-7.8566,152.61951,12.3872,12.25,4.9164,6.5876,2.4506,45.9352,115.1133,10.0,TL1,2505.0
2505.5,-8.03507,157.45,12.4174,12.25,4.8328,6.7238,2.5011,45.3117,115.5116,10.0,TL1,2505.5
2506.0,-9.62142,162.8322,12.4182,12.25,4.8905,6.6927,2.4593,45.2123,114.3363,10.0,TL1,2506.0
2506.5,-9.66957,163.47639,12.4232,12.25,4.9488,6.7534,2.4375,45.0045,115.251,10.0,TL1,2506.5
2507.0,-9.71775,161.5047,12.4327,12.25,5.0078,6.7971,2.4359,44.8993,116.2875,10.0,TL1,2507.0
2507.5,-9.7659,157.48599,12.4488,12.25,5.0676,6.7307,2.436,44.9087,117.7423,10.0,TL1,2507.5
2508.0,-9.81407,155.0197,12.4911,12.25,5.128,6.8077,2.4344,46.1082,119.6083,10.0,TL1,2508.0
2508.5,-9.86223,153.9595,12.5163,12.25,5.1892,6.8883,2.4331,47.715,119.4445,10.0,TL1,2508.5
2509.0,-9.9104,153.0994,12.5482,12.25,5.2511,6.9563,2.4381,49.3132,118.3185,10.0,TL1,2509.0
2509.5,-9.95856,153.0862,12.5568,12.25,5.3137,6.8777,2.4553,51.2598,117.9978,10.0,TL1,2509.5
2510.0,-10.00673,153.662,12.5442,12.25,5.2411,6.4951,2.4427,51.9612,117.0823,10.0,TL1,2510.0
2510.5,-10.05489,154.2379,12.5359,12.25,4.991,6.3806,2.4355,51.7117,118.1802,10.0,TL1,2510.5
2511.0,-10.10306,154.6467,12.549,12.25,4.7442,6.2682,2.4167,51.0712,115.3383,10.0,TL1,2511.0
2511.5,-10.15121,154.0755,12.5147,12.25,4.4909,6.0217,2.4056,50.2737,115.1473,10.0,TL1,2511.5
2512.0,-10.19938,151.71201,12.4979,12.25,4.2512,5.6634,2.4,49.6923,111.151,10.0,TL1,2512.0
2512.5,-10.24754,150.396,12.4552,12.25,4.0242,5.4713,2.3991,49.4927,107.2008,10.0,TL1,2512.5
2513.0,-10.29571,149.27769,12.409,12.25,3.8093,5.2857,2.4062,50.0114,103.8342,10.0,TL1,2513.0
2513.5,-10.34387,148.0889,12.3523,12.25,3.6312,5.1064,2.4082,49.7455,99.9409,10.0,TL1,2513.5
2514.0,-10.39204,139.1042,12.3879,12.25,3.6801,5.0126,2.4065,46.672,96.192,10.0,TL1,2514.0
2514.5,-10.4402,132.79691,12.4473,12.25,3.7296,4.9716,2.4062,42.9384,92.9859,10.0,TL1,2514.5
2515.0,-10.41646,124.7712,12.4948,12.25,3.8036,4.931,2.4136,39.4911,91.0141,10.0,TL1,2515.0
2515.5,-10.39273,118.2661,12.5187,12.25,4.1514,5.0705,2.4483,38.2837,91.5922,10.0,TL1,2515.5
2516.0,-10.369,108.711,12.5117,12.25,4.531,5.3009,2.4813,38.51,93.9664,10.0,TL1,2516.0
2516.5,-10.34527,102.277,12.5091,12.25,4.9454,5.9736,2.4692,38.8047,96.3405,10.0,TL1,2516.5
2517.0,-10.32154,98.8927,12.525,12.25,5.3977,6.7543,2.4703,36.761,96.4604,10.0,TL1,2517.0
2517.5,-10.2978,98.2528,12.5451,12.25,5.8913,7.3916,2.4917,35.9402,95.4821,10.0,TL1,2517.5
2518.0,-10.27407,102.7596,12.518,12.25,6.43,7.854,2.5195,37.6749,93.0604,10.0,TL1,2518.0
2518.5,-10.25034,107.3985,12.5045,12.25,7.0181,8.3452,2.5375,40.3157,94.0903,10.0,TL1,2518.5
2519.0,-10.22661,111.9676,12.5117,12.25,7.477,8.3816,2.5176,40.5126,95.3769,10.0,TL1,2519.0
2519.5,-10.20288,111.6852,12.5085,12.25,7.0277,8.3153,2.4913,39.4776,96.2001,10.0,TL1,2519.5
2520.0,-10.17915,107.739,12.5148,12.25,6.4582,7.3836,2.4772,39.3792,98.5492,10.0,TL1,2520.0
2520.5,-10.15541,102.3896,12.513,12.25,6.1674,7.0963,2.4695,39.8051,97.4926,10.0,TL1,2520.5
2521.0,-10.13168,100.8757,12.5076,12.25,6.2553,7.2263,2.4751,38.9332,97.1889,10.0,TL1,2521.0
2521.5,-10.10795,101.1794,12.51,12.25,6.1907,7.3587,2.4772,37.4644,97.0309,10.0,TL1,2521.5
2522.0,-10.08422,101.1901,12.508,12.25,6.1269,7.3561,2.4935,37.2155,95.8016,10.0,TL1,2522.0
2522.5,-10.06049,99.534,12.5064,12.25,6.1472,7.1526,2.49,38.097,91.6985,10.0,TL1,2522.5
2523.0,-10.03675,97.9648,12.508,12.25,6.3117,7.1262,2.4581,39.7495,88.5797,10.0,TL1,2523.0
2523.5,-10.01302,96.28,12.514,12.25,6.4806,7.1794,2.479,40.871,88.3858,10.0,TL1,2523.5
2524.0,-9.98929,95.1093,12.509,12.25,6.654,7.2369,2.4906,40.5013,90.942,10.0,TL1,2524.0
2524.5,-9.96556,94.5643,12.4874,12.25,6.6568,7.3061,2.5,39.3172,94.1798,10.0,TL1,2524.5
2525.0,-9.94183,94.4799,12.4693,12.25,6.6305,7.3808,2.5084,38.5069,97.436,10.0,TL1,2525.0
2525.5,-9.91809,94.3955,12.4558,12.25,6.6772,7.5803,2.5374,37.9001,97.6863,10.0,TL1,2525.5
2526.0,-9.89436,93.805,12.4236,12.25,6.9448,7.7853,2.5621,38.1493,97.7459,10.0,TL1,2526.0
2526.5,-9.87063,93.9466,12.407,12.25,7.2232,8.1844,2.5731,39.0059,98.1949,10.0,TL1,2526.5
2527.0,-9.8469,95.1946,12.4441,12.25,7.5127,8.6465,2.5734,40.4612,98.6183,10.0,TL1,2527.0
2527.5,-9.82317,96.0316,12.4935,12.25,7.8139,8.2649,2.5505,41.3317,98.6594,10.0,TL1,2527.5
2528.0,-9.79943,97.1199,12.5009,12.25,7.664,7.8566,2.4928,40.9684,98.8417,10.0,TL1,2528.0
2528.5,-9.7757,97.7442,12.4988,12.25,7.1333,7.4609,2.4986,39.7862,99.0064,10.0,TL1,2528.5
2529.0,-8.97419,97.2672,12.4941,12.25,6.6394,7.0852,2.4843,39.0649,99.223,10.0,TL1,2529.0
2529.5,-8.25534,96.3394,12.4924,12.25,6.1797,6.7284,2.4717,38.8142,98.8976,10.0,TL1,2529.5
2530.0,-8.23801,96.5137,12.4657,12.25,5.964,6.6738,2.4772,38.2972,98.492,10.0,TL1,2530.0
2530.5,-8.32108,97.7691,12.468,12.25,5.9665,6.6859,2.4789,37.4841,98.8273,10.0,TL1,2530.5
2531.0,-8.55245,99.2542,12.4953,12.25,5.969,6.713,2.4791,38.6408,99.0494,10.0,TL1,2531.0
2531.5,-8.69381,101.387,12.4949,12.25,5.9714,6.7509,2.4738,40.2798,100.1026,10.0,TL1,2531.5
2532.0,-8.90038,104.2543,12.496,12.25,5.9739,6.7891,2.4589,41.0859,100.6655,10.0,TL1,2532.0
2532.5,-8.92895,106.6938,12.4886,12.25,5.9764,6.8013,2.4534,40.6272,100.199,10.0,TL1,2532.5
2533.0,-8.90612,109.0572,12.4685,12.25,5.9788,6.7571,2.4578,39.9081,100.3513,10.0,TL1,2533.0
2533.5,-8.63949,111.8111,12.4611,12.25,5.9813,6.7132,2.464,39.3598,100.3631,10.0,TL1,2533.5
2534.0,-8.26725,115.3552,12.4662,12.25,5.9599,6.6696,2.4553,38.8975,100.4507,10.0,TL1,2534.0
2534.5,-8.18162,109.591,12.47,12.25,5.9109,6.6262,2.4407,39.2269,100.6627,10.0,TL1,2534.5
2535.0,-7.94609,104.6561,12.4683,12.25,5.8624,6.5832,2.4439,39.9661,99.6044,10.0,TL1,2535.0
2535.5,-7.81566,102.635,12.4676,12.25,5.8142,6.5404,2.4541,40.5106,98.9691,10.0,TL1,2535.5
