DEPT,SP,GR,CALI,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
1249.0,-60.98022,69.835,12.4435,12.3806,11.2263,11.7915,,,,,112.0346,SB19,1249.0
1249.5,-59.80087,68.3023,12.4905,12.7919,11.7462,12.0423,,,,,110.9876,SB19,1249.5
1250.0,-58.0726,66.9165,12.3674,13.2872,12.2816,12.7695,,,,,108.9716,SB19,1250.0
1250.5,-56.29183,65.9589,12.2655,13.9091,12.7134,13.4486,,,,,105.2102,SB19,1250.5
1251.0,-54.46777,66.4287,12.3329,14.56,13.1604,13.9819,,,,,100.6486,SB19,1251.0
1251.5,-53.26751,66.6166,12.3609,15.1876,13.623,14.217,,,,,97.9018,SB19,1251.5
1252.0,-53.09954,66.4537,12.351,15.0689,14.0347,14.3688,,,,,96.5007,SB19,1252.0
1252.5,-53.37548,66.5537,12.3584,14.7904,13.7244,14.3959,,,,,97.2029,SB19,1252.5
1253.0,-54.38811,68.1436,12.3902,14.517,13.421,14.0552,,,,,98.2056,SB19,1253.0
1253.5,-56.35235,70.1971,12.3499,14.2487,13.1242,13.6568,,,,,99.7334,SB19,1253.5
1254.0,-58.47569,71.7869,12.3241,13.9854,12.8341,13.3768,,,,,101.7191,SB19,1254.0
1254.5,-60.01662,72.1235,12.3034,13.803,12.5503,13.1709,,,,,104.1282,SB19,1254.5
1255.0,-61.24706,70.374,12.2814,13.7351,12.2728,13.2973,,,,,107.2168,SB19,1255.0
1255.5,-62.03399,67.364,12.2561,14.4433,12.0014,13.4308,,,,,110.0798,SB19,1255.5
1256.0,-61.90353,65.2175,12.2427,14.1208,12.0291,13.154,,,,,111.8256,SB19,1256.0
1256.5,-61.36866,64.8067,12.2581,13.6106,12.1691,12.7689,,,,,109.8148,SB19,1256.5
1257.0,-60.3578,64.507,12.3525,13.1188,12.3108,12.7876,,,,,105.0868,SB19,1257.0
1257.5,-59.40124,64.3974,12.429,12.9484,12.4541,12.8587,,,,,100.5693,SB19,1257.5
1258.0,-58.90997,64.1633,12.398,13.1164,12.599,12.9867,,,,,97.3014,SB19,1258.0
1258.5,-58.5965,63.9292,12.367,13.2866,12.7457,13.0876,,,,,97.5193,SB19,1258.5
1259.0,-59.00084,63.8309,12.3383,13.4589,12.5613,13.1305,,,,,101.3591,SB19,1259.0
1259.5,-60.57198,64.4901,12.3132,13.6335,12.2191,12.8863,,,,,109.0173,SB19,1259.5
1260.0,-61.93501,66.4247,12.2881,13.4472,11.8862,12.5673,,,,,115.6617,SB19,1260.0
1260.5,-62.24175,68.176,12.2845,13.1999,11.5624,12.1254,,,,,118.2187,SB19,1260.5
1261.0,-61.49168,69.9119,12.3141,12.9571,11.5398,12.0762,,,,,116.3867,SB19,1261.0
1261.5,-60.72622,71.7888,12.3476,12.8218,11.6401,12.1708,,,,,110.6528,SB19,1261.5
1262.0,-59.91536,73.389,12.3576,12.9228,11.8558,12.5305,,,,,104.0906,SB19,1262.0
1262.5,-59.66489,74.6039,12.3569,13.0246,12.1645,12.7614,,,,,102.9008,SB19,1262.5
1263.0,-59.95023,75.653,12.3545,13.1272,12.4811,12.6681,,,,,103.4688,SB19,1263.0
1263.5,-59.79327,77.2232,12.5539,13.2306,12.6982,12.7192,,,,,103.749,SB19,1263.5
1264.0,-59.4361,79.1516,12.5434,13.2945,12.6996,13.1126,,,,,103.8386,SB19,1264.0
1264.5,-59.55053,74.7686,12.4975,13.3355,12.7011,13.1421,,,,,103.934,SB19,1264.5
1265.0,-60.20777,72.8936,12.4588,13.3767,12.7025,12.8549,,,,,104.0707,SB19,1265.0
1265.5,-61.2345,72.7022,12.4245,13.418,12.704,13.1201,,,,,104.0441,SB19,1265.5
1266.0,-61.77384,73.258,12.4904,13.4594,12.584,13.0782,,,,,104.1463,SB19,1266.0
1266.5,-62.09658,73.6221,12.5322,13.3534,12.4114,12.9521,,,,,103.3568,SB19,1266.5
1267.0,-61.90821,73.5581,12.4906,13.1674,12.2411,12.8627,,,,,102.771,SB19,1267.0
1267.5,-62.15515,74.8609,12.5598,12.984,12.0732,12.8877,,,,,102.9711,SB19,1267.5
1268.0,-62.22939,78.5331,12.6233,12.8032,11.9075,12.575,,,,,103.9291,SB19,1268.0
1268.5,-61.94022,80.3105,12.5592,12.6248,11.7441,12.2541,,,,,105.0637,SB19,1268.5
1269.0,-61.66226,80.2878,12.5549,12.449,11.583,12.2988,,,,,105.5444,SB19,1269.0
1269.5,-61.5545,78.8195,12.612,12.2756,11.3924,12.2868,,,,,105.6247,SB19,1269.5
1270.0,-61.64893,77.3189,12.5385,12.1047,11.1561,11.8815,,,,,105.8148,SB19,1270.0
1270.5,-61.85187,78.7253,12.4887,11.8897,10.9247,11.4725,,,,,107.1148,SB19,1270.5
1271.0,-62.076,80.2438,12.4511,11.6142,10.6981,11.1645,,,,,108.6377,SB19,1271.0
1271.5,-61.97424,81.4524,12.4584,11.3451,10.5226,10.8648,,,,,110.5171,SB19,1271.5
1272.0,-61.82747,82.779,12.4998,11.0822,10.5226,10.6133,,,,,113.1268,SB19,1272.0
1272.5,-61.79151,82.909,12.5382,11.1492,10.5226,10.8347,,,,,115.5176,SB19,1272.5
1273.0,-61.62914,81.4123,12.5474,11.385,10.5262,10.8947,,,,,115.4373,SB19,1273.0
1273.5,-61.07868,78.8264,12.5517,11.6257,10.648,10.9731,,,,,113.96,SB19,1273.5
1274.0,-60.16282,76.6234,12.5752,11.8715,10.7712,11.2261,,,,,111.3423,SB19,1274.0
1274.5,-59.67965,74.8946,12.6015,12.1101,10.8958,11.3683,,,,,107.3546,SB19,1274.5
1275.0,-59.73199,74.1435,12.6198,12.2557,11.0218,11.5122,,,,,105.1307,SB19,1275.0
1275.5,-59.95302,74.4431,12.625,12.403,11.1493,11.658,,,,,104.7867,SB19,1275.5
1276.0,-59.96196,75.8927,12.6259,12.5521,11.2783,11.8056,,,,,105.0211,SB19,1276.0
1276.5,-59.88869,76.5223,12.6221,12.703,11.455,11.9551,,,,,105.3411,SB19,1276.5
1277.0,-59.65243,75.6351,12.57,12.8558,11.667,12.1065,,,,,105.2274,SB19,1277.0
1277.5,-59.41106,73.957,12.6247,12.9709,11.883,12.2598,,,,,104.679,SB19,1277.5
1278.0,-59.2359,73.7371,12.6958,12.7248,11.7261,12.2841,,,,,104.4877,SB19,1278.0
1278.5,-58.97713,74.9523,12.7893,12.4834,11.3538,12.0443,,,,,104.4613,SB19,1278.5
1279.0,-58.92357,75.4667,12.7819,12.2466,10.9934,11.9246,,,,,104.7479,SB19,1279.0
1279.5,-59.42641,75.6315,12.6454,12.0143,10.6445,11.5335,,,,,105.5207,SB19,1279.5
1280.0,-59.89014,75.5049,12.6888,11.7864,10.3066,11.2198,,,,,106.7661,SB19,1280.0
1280.5,-60.20578,75.6163,12.7102,11.5628,9.9794,10.9057,,,,,108.0977,SB19,1280.5
1281.0,-60.30022,76.3293,12.6899,11.2192,9.6626,10.6005,,,,,108.8318,SB19,1281.0
1281.5,-60.67015,77.3867,12.6414,10.8764,9.3559,10.3038,,,,,109.8438,SB19,1281.5
1282.0,-61.62549,78.7211,12.688,10.5441,9.0589,10.0154,,,,,111.3236,SB19,1282.0
1282.5,-62.04403,78.472,12.6189,10.3153,8.7713,9.7351,,,,,112.5205,SB19,1282.5
1283.0,-62.04726,76.5091,12.3939,10.2233,8.6756,9.6253,,,,,112.9966,SB19,1283.0
1283.5,-62.11309,73.3886,12.6967,10.138,8.619,9.5454,,,,,112.8441,SB19,1283.5
1284.0,-62.34523,72.0557,12.8496,10.3762,8.5628,9.4661,,,,,112.193,SB19,1284.0
1284.5,-62.76736,74.1319,12.9722,9.9555,8.5069,9.4439,,,,,113.0353,SB19,1284.5
1285.0,-63.0286,75.6727,13.0845,9.3411,8.4514,9.4968,,,,,113.7665,SB19,1285.0
1285.5,-62.90574,75.863,13.1361,8.7646,8.3963,9.55,,,,,114.2427,SB19,1285.5
1286.0,-62.85247,75.194,12.9912,9.2465,8.3389,9.6035,,,,,113.7876,SB19,1286.0
1286.5,-62.69681,74.2851,12.8607,9.7633,8.2811,9.5479,,,,,112.7554,SB19,1286.5
1287.0,-62.24425,73.3472,12.8689,10.3091,8.2236,9.2711,,,,,112.1082,SB19,1287.0
1287.5,-61.94748,73.3526,12.7129,10.8853,8.1666,9.0022,,,,,111.8542,SB19,1287.5
1288.0,-62.08362,75.5676,12.574,10.7064,8.1099,8.8166,,,,,112.4573,SB19,1288.0
1288.5,-62.20756,78.6392,12.752,10.1579,8.0536,8.7675,,,,,113.6391,SB19,1288.5
1289.0,-62.21449,80.9509,12.8986,9.6374,7.9978,8.7187,,,,,114.8611,SB19,1289.0
1289.5,-62.29762,81.9689,12.8524,9.2624,7.9661,8.6701,,,,,115.9597,SB19,1289.5
1290.0,-62.43546,82.4968,12.9633,8.9403,8.1662,8.741,,,,,116.5538,SB19,1290.0
1290.5,-62.5852,83.218,13.0304,8.6766,8.3714,8.9006,,,,,116.8666,SB19,1290.5
1291.0,-62.64183,83.3925,13.0547,8.4691,8.5817,9.0632,,,,,116.6898,SB19,1291.0
1291.5,-62.61077,82.594,13.0627,8.5922,8.7973,9.2287,,,,,116.6272,SB19,1291.5
1292.0,-62.6751,79.9649,13.0255,9.2628,9.0183,9.3972,,,,,116.2318,SB19,1292.0
1292.5,-62.81444,76.4152,13.077,10.2393,9.2449,9.5688,,,,,115.9863,SB19,1292.5
1293.0,-62.91267,73.2836,13.133,11.488,9.2984,9.5634,,,,,117.3439,SB19,1293.0
1293.5,-62.65841,71.9357,12.369,12.6856,9.0704,9.5236,,,,,120.375,SB19,1293.5
1294.0,-62.48975,71.7198,12.2969,11.5502,8.8479,9.4839,,,,,125.6305,SB19,1294.0
1294.5,-62.50278,74.1328,12.2907,10.5164,8.631,9.4445,,,,,127.3178,SB19,1294.5
1295.0,-62.59462,77.215,12.4048,9.5752,8.4193,9.4052,,,,,125.5802,SB19,1295.0
1295.5,-62.78056,79.9623,12.572,8.7162,8.2129,9.3712,,,,,122.357,SB19,1295.5
1296.0,-63.06599,81.9077,12.6103,8.1699,8.3093,9.3391,,,,,120.3661,SB19,1296.0
1296.5,-63.33913,83.1355,12.652,9.0876,8.4532,9.3071,,,,,119.3857,SB19,1296.5
1297.0,-63.52567,82.9455,12.7184,10.1084,8.5995,9.2752,,,,,118.4054,SB19,1297.0
1297.5,-63.4733,81.9969,12.7828,11.2439,8.7484,9.2434,,,,,117.5338,SB19,1297.5
1298.0,-63.19603,80.4421,12.8682,11.548,8.8999,9.2117,,,,,118.2346,SB19,1298.0
1298.5,-63.12307,79.8594,12.5492,10.9073,9.054,9.257,,,,,118.9345,SB19,1298.5
1299.0,-63.19241,80.069,12.4458,10.2377,9.0747,9.4584,,,,,119.8258,SB19,1299.0
1299.5,-63.13274,79.9385,12.7366,9.6091,8.9375,9.6642,,,,,120.103,SB19,1299.5
1300.0,-63.11328,78.7313,12.7307,9.0192,8.8024,9.8745,,,,,119.43,SB19,1300.0
1300.5,-63.15031,77.3792,12.6209,8.8602,8.6693,10.0893,,,,,118.2682,SB19,1300.5
1301.0,-63.19395,76.3299,12.6011,8.7831,8.5382,10.0542,,,,,118.1519,SB19,1301.0
1301.5,-63.08498,75.7757,12.5979,8.7066,8.4091,9.9932,,,,,118.0255,SB19,1301.5
1302.0,-62.91772,76.2911,12.5646,8.6308,8.278,9.9326,,,,,117.7053,SB19,1302.0
1302.5,-62.77666,77.8007,12.5988,8.7309,8.2747,9.8095,,,,,118.5048,SB19,1302.5
1303.0,-62.88299,78.5246,12.6981,8.9322,8.2595,9.5375,,,,,118.9168,SB19,1303.0
1303.5,-63.13493,78.1163,12.8242,9.1381,8.2326,9.2731,,,,,119.1481,SB19,1303.5
1304.0,-63.42996,77.9693,12.8714,9.31,8.1743,9.0433,,,,,119.3794,SB19,1304.0
1304.5,-63.7855,78.2011,12.8849,9.432,8.1108,8.959,,,,,119.1532,SB19,1304.5
1305.0,-64.22504,78.4371,12.9469,9.5557,8.0479,8.8754,,,,,118.5154,SB19,1305.0
1305.5,-64.54307,79.0642,13.0646,9.5858,7.9854,8.7927,,,,,117.8776,SB19,1305.5
1306.0,-64.4662,80.7849,13.2044,9.5356,7.9234,8.7107,,,,,117.6282,SB19,1306.0
1306.5,-64.28244,84.7213,13.3154,9.4857,7.8619,8.6295,,,,,117.6394,SB19,1306.5
1307.0,-64.54068,87.5438,13.2977,9.4145,7.8009,8.6997,,,,,117.5525,SB19,1307.0
1307.5,-64.84032,87.5238,13.2838,9.3432,7.7833,8.7831,,,,,117.2313,SB19,1307.5
1308.0,-64.83655,85.8335,13.4702,9.2358,7.8753,8.8674,,,,,117.1744,SB19,1308.0
1308.5,-64.61198,84.3424,13.281,9.1601,7.9685,8.9524,,,,,117.2666,SB19,1308.5
1309.0,-64.47732,83.538,13.4682,9.1318,8.0627,9.0383,,,,,117.392,SB19,1309.0
1309.5,-64.33765,83.5963,13.6982,9.1036,8.1581,9.125,,,,,117.8188,SB19,1309.5
1310.0,-64.06419,84.0972,13.6731,9.0755,8.2557,9.2125,,,,,118.0728,SB19,1310.0
1310.5,-63.74203,84.2846,13.6603,9.0475,8.3545,9.3008,,,,,116.858,SB19,1310.5
1311.0,-63.58476,82.8155,13.3928,9.0534,8.4544,9.3826,,,,,116.103,SB19,1311.0
1311.5,-63.454,81.1632,13.4479,9.2741,8.5226,9.4032,,,,,115.6475,SB19,1311.5
1312.0,-63.08604,80.3865,13.2837,9.5001,8.4923,9.4238,,,,,115.0381,SB19,1312.0
1312.5,-62.66487,79.6248,13.1892,9.7316,8.4621,9.4444,,,,,114.3364,SB19,1312.5
1313.0,-62.31461,78.9548,13.1254,9.9688,8.4321,9.4395,,,,,114.0209,SB19,1313.0
1313.5,-62.13214,79.6633,13.1594,10.2117,8.4021,9.3649,,,,,113.7615,SB19,1313.5
1314.0,-62.29978,81.1649,13.1281,10.1211,8.3722,10.1409,,,,,113.5119,SB19,1314.0
1314.5,-62.65562,81.0855,13.0675,9.8282,8.3425,9.9389,,,,,113.3958,SB19,1314.5
1315.0,-62.99085,80.7476,13.1424,9.6244,8.3129,9.7089,,,,,113.9653,SB19,1315.0
1315.5,-63.59349,81.1193,13.2325,9.4725,8.227,9.0897,,,,,115.3144,SB19,1315.5
1316.0,-63.96942,82.4969,13.3061,9.3229,8.04,8.2525,,,,,116.8254,SB19,1316.0
1316.5,-64.18656,84.2627,13.4069,9.1757,7.8573,7.8655,,,,,117.9559,SB19,1316.5
1317.0,-63.85139,85.4981,13.1665,9.0309,7.6787,7.9352,,,,,118.5289,SB19,1317.0
1317.5,-63.38823,85.6824,13.1377,8.9247,7.5042,8.0001,,,,,118.9417,SB19,1317.5
1318.0,-63.18007,85.4738,13.1559,8.9155,7.3782,8.0655,,,,,119.2055,SB19,1318.0
1318.5,-63.168,85.2173,13.1844,9.1228,7.3864,8.1228,,,,,119.5677,SB19,1318.5
1319.0,-63.24804,84.2023,13.3459,9.3349,7.3945,8.1573,,,,,119.8972,SB19,1319.0
1319.5,-63.34567,82.7675,13.7066,9.4863,7.4027,8.192,,,,,119.8519,SB19,1319.5
1320.0,-63.41871,81.7626,13.529,9.5439,7.4108,8.2269,,,,,119.3013,SB19,1320.0
1320.5,-63.40904,82.859,13.4184,9.6019,7.419,8.2456,,,,,118.8278,SB19,1320.5
1321.0,-63.52798,84.9817,13.2196,9.6602,7.4378,8.2607,,,,,119.0601,SB19,1321.0
1321.5,-63.81402,88.4389,13.207,9.7189,7.6993,8.2759,,,,,119.3895,SB19,1321.5
1322.0,-63.73955,91.2194,13.1653,9.731,7.9699,8.2911,,,,,119.8079,SB19,1322.0
1322.5,-63.34879,91.3033,13.135,9.7067,8.25,8.5541,,,,,120.488,SB19,1322.5
1323.0,-63.21492,90.5651,13.3403,9.6825,8.54,8.8856,,,,,120.0631,SB19,1323.0
1323.5,-63.20036,89.1902,13.6217,10.0248,8.8402,9.2299,,,,,117.826,SB19,1323.5
1324.0,-63.35339,86.2651,13.528,10.5998,9.1509,9.5847,,,,,114.8068,SB19,1324.0
1324.5,-63.69373,83.5328,13.3391,10.9705,9.4725,9.7344,,,,,111.7227,SB19,1324.5
1325.0,-64.03796,82.0353,13.114,11.1465,9.8055,9.8865,,,,,110.7748,SB19,1325.0
1325.5,-64.4605,80.4983,13.008,11.3253,9.8316,10.0409,,,,,111.4802,SB19,1325.5
1326.0,-64.46344,77.9536,13.1588,11.4641,9.7977,10.1978,,,,,111.8007,SB19,1326.0
1326.5,-64.23117,76.0583,13.3082,11.5102,9.7638,10.347,,,,,111.9262,SB19,1326.5
1327.0,-63.99171,75.92,13.4388,11.5565,9.7301,10.4397,,,,,110.7531,SB19,1327.0
1327.5,-63.86805,75.8266,13.3907,11.6029,9.7823,10.5333,,,,,108.8853,SB19,1327.5
1328.0,-63.89048,75.8398,13.3233,11.6495,9.8485,10.6276,,,,,107.6527,SB19,1328.0
1328.5,-63.95982,76.2443,13.4153,11.6964,9.9152,10.7228,,,,,107.2114,SB19,1328.5
1329.0,-63.98135,77.1111,13.5118,11.6877,9.9823,10.8189,,,,,107.5178,SB19,1329.0
1329.5,-63.96439,77.4998,13.429,11.668,10.0499,10.9158,,,,,107.8629,SB19,1329.5
1330.0,-63.92632,76.9832,12.9459,11.6484,10.1179,11.0136,,,,,107.9428,SB19,1330.0
1330.5,-63.86496,76.3523,12.7206,11.6287,10.1086,11.0175,,,,,108.0256,SB19,1330.5
1331.0,-63.78239,76.1412,12.7718,11.6091,10.0736,10.9907,,,,,108.1343,SB19,1331.0
1331.5,-63.65424,76.1294,12.8441,11.5895,10.0387,10.9639,,,,,108.2049,SB19,1331.5
1332.0,-63.56707,76.52,13.085,11.57,10.0039,10.9371,,,,,108.5507,SB19,1332.0
1332.5,-63.5985,77.083,13.3531,11.5505,10.0504,10.9105,,,,,109.0909,SB19,1332.5
1333.0,-63.74134,77.6677,13.0029,11.5202,10.1187,10.8839,,,,,109.2669,SB19,1333.0
1333.5,-63.85138,77.8723,12.4556,11.4305,10.1875,10.8573,,,,,109.3307,SB19,1333.5
1334.0,-64.12971,77.5207,12.3354,11.3415,10.2568,10.8309,,,,,109.1867,SB19,1334.0
1334.5,-64.41904,77.3748,12.3398,11.2531,10.3265,10.8044,,,,,109.0259,SB19,1334.5
1335.0,-64.56578,78.5672,12.3439,11.1654,10.3967,10.7998,,,,,108.9755,SB19,1335.0
1335.5,-64.74862,79.4452,12.3397,11.0785,10.3734,10.8025,,,,,109.1766,SB19,1335.5
1336.0,-64.81065,80.4238,12.3297,11.0558,10.3111,10.8051,,,,,109.6332,SB19,1336.0
1336.5,-64.67809,81.5765,12.3,11.0892,10.2492,10.8078,,,,,110.0337,SB19,1336.5
1337.0,-64.50942,83.7313,12.227,11.1226,10.1877,10.8104,,,,,110.1033,SB19,1337.0
1337.5,-64.40866,84.5271,12.2664,11.1561,10.1372,10.8131,,,,,110.0886,SB19,1337.5
1338.0,-64.2235,84.0262,12.3079,11.2206,10.153,10.8157,,,,,109.785,SB19,1338.0
1338.5,-64.05483,82.9036,12.3354,11.2871,10.1689,10.8294,,,,,109.4695,SB19,1338.5
1339.0,-64.06047,83.1354,12.3333,11.3539,10.1848,10.8092,,,,,109.3823,SB19,1339.0
1339.5,-64.0134,83.2333,12.2741,11.4212,10.2007,10.7956,,,,,109.5183,SB19,1339.5
1340.0,-63.71094,81.851,12.1953,11.4889,10.2166,10.7492,,,,,109.7081,SB19,1340.0
1340.5,-63.29688,79.6499,12.1507,11.557,10.2326,10.746,,,,,109.8164,SB19,1340.5
1341.0,-63.26391,78.8051,12.1286,11.6255,10.2486,10.8783,,,,,109.578,SB19,1341.0
1341.5,-63.23865,79.2802,12.1212,11.6944,10.2646,10.823,,,,,109.4238,SB19,1341.5
1342.0,-63.14278,81.2585,12.1397,11.7637,10.3411,10.9451,,,,,109.5298,SB19,1342.0
1342.5,-63.13792,83.9544,12.1574,11.8334,10.5409,11.1226,,,,,109.783,SB19,1342.5
1343.0,-63.41006,85.4526,12.1613,11.9035,10.7446,11.2926,,,,,109.4496,SB19,1343.0
1343.5,-63.67159,86.3288,12.1731,11.9741,10.9522,11.3386,,,,,108.5827,SB19,1343.5
1344.0,-63.89043,86.0402,12.162,12.2889,11.1637,11.3209,,,,,107.0657,SB19,1344.0
1344.5,-64.11866,84.8771,12.1547,12.6138,11.3794,11.3032,,,,,105.4959,SB19,1344.5
1345.0,-64.3696,82.9377,12.2176,12.5513,11.1902,11.2856,,,,,104.833,SB19,1345.0
1345.5,-64.52744,81.0712,12.304,12.1326,10.7293,11.1807,,,,,105.2315,SB19,1345.5
1346.0,-64.71897,80.4809,12.3071,10.7111,10.2873,11.063,,,,,107.8039,SB19,1346.0
1346.5,-64.0271,81.5649,12.2666,9.456,9.8636,10.9463,,,,,110.9634,SB19,1346.5
1347.0,-63.79904,84.3151,12.0082,9.8445,9.6496,10.8297,,,,,113.3212,SB19,1347.0
1347.5,-63.76838,85.6735,12.023,10.7627,9.8197,10.7144,,,,,113.5255,SB19,1347.5
1348.0,-63.80212,84.123,12.085,11.4601,9.9929,10.6002,,,,,111.8664,SB19,1348.0
1348.5,-63.81755,80.8589,12.2122,11.7058,10.1691,10.4179,,,,,110.4261,SB19,1348.5
1349.0,-63.87099,78.4576,12.2324,11.8898,10.1278,10.2055,,,,,109.4704,SB19,1349.0
1349.5,-63.78682,77.7815,12.1781,11.7198,9.7732,9.9976,,,,,109.3879,SB19,1349.5
1350.0,-63.44176,79.0393,12.2417,11.2856,9.431,9.7938,,,,,110.1228,SB19,1350.0
1350.5,-63.12249,80.737,12.3052,10.6067,9.1008,9.5645,,,,,111.843,SB19,1350.5
1351.0,-62.88983,82.9616,12.2243,10.2672,8.7821,9.3315,,,,,114.6194,SB19,1351.0
1351.5,-62.44727,85.8415,12.1088,9.9386,8.4746,9.1042,,,,,116.4798,SB19,1351.5
1352.0,-62.1849,89.7146,12.0672,9.9495,8.1778,8.8824,,,,,118.2991,SB19,1352.0
1352.5,-62.02444,95.249,12.0316,10.0114,7.9484,8.7408,,,,,118.6851,SB19,1352.5
1353.0,-61.54987,100.6968,12.0365,10.0736,8.182,8.7428,,,,,118.8013,SB19,1353.0
1353.5,-60.80481,104.583,12.0256,10.1802,8.233,8.7448,,,,,118.5786,SB19,1353.5
1354.0,-60.51814,107.4075,12.0741,10.4843,8.2842,8.7468,,,,,118.1791,SB19,1354.0
1354.5,-61.06978,108.4427,12.1559,10.7975,8.3358,8.7488,,,,,117.6415,SB19,1354.5
1355.0,-62.36341,106.1885,12.1699,11.12,8.3593,8.7508,,,,,117.0794,SB19,1355.0
1355.5,-63.18295,97.8451,12.1171,11.1575,8.3042,8.7529,,,,,115.7482,SB19,1355.5
1356.0,-63.34158,89.5017,12.0953,11.0547,8.2495,8.7111,,,,,114.5068,SB19,1356.0
1356.5,-63.10032,84.7697,12.0792,10.9527,8.1951,8.5835,,,,,114.0648,SB19,1356.5
1357.0,-62.58166,83.9984,12.1008,10.8518,8.1411,8.4577,,,,,114.559,SB19,1357.0
1357.5,-62.21859,85.236,12.1113,10.745,7.9665,8.3337,,,,,115.5757,SB19,1357.5
1358.0,-61.87483,88.7629,12.1133,10.4898,7.7933,8.2116,,,,,116.6691,SB19,1358.0
1358.5,-61.25227,93.8338,12.1053,10.2407,7.6238,8.0912,,,,,117.0781,SB19,1358.5
1359.0,-60.7215,100.8814,12.1096,9.9975,7.458,7.9727,,,,,118.1603,SB19,1359.0
1359.5,-59.58024,107.9291,12.1215,9.7601,7.2958,7.9437,,,,,120.392,SB19,1359.5
1360.0,-58.66227,118.0312,12.1357,9.5283,7.3806,8.0061,,,,,123.0227,SB19,1360.0
1360.5,-58.64031,124.7961,12.1461,9.833,7.5727,8.069,,,,,123.5191,SB19,1360.5
1361.0,-59.22684,124.002,12.1626,10.5255,7.7699,8.1324,,,,,122.3344,SB19,1361.0
1361.5,-59.77958,118.6028,12.1657,11.2488,7.9722,8.1442,,,,,120.3053,SB19,1361.5
1362.0,-59.70961,111.1756,12.146,11.063,8.0111,8.1342,,,,,118.3199,SB19,1362.0
1362.5,-59.50555,108.5711,12.1263,10.8802,7.9806,8.1242,,,,,117.0193,SB19,1362.5
1363.0,-59.86739,112.6689,12.1315,10.7005,7.9503,8.1142,,,,,117.4528,SB19,1363.0
1363.5,-60.52872,115.7987,12.1831,10.5562,7.9201,8.1042,,,,,118.1673,SB19,1363.5
1364.0,-60.10736,115.2744,12.2408,10.4158,7.821,8.0942,,,,,119.4643,SB19,1364.0
1364.5,-59.2716,113.7951,12.2779,10.2774,7.7122,8.0309,,,,,121.3109,SB19,1364.5
1365.0,-58.76773,115.4763,12.2465,10.1408,7.6049,7.9504,,,,,123.3646,SB19,1365.0
1365.5,-59.01667,118.5169,12.1799,10.004,7.4991,7.8708,,,,,124.7267,SB19,1365.5
1366.0,-59.0211,118.4312,12.1717,9.8674,7.5557,7.7985,,,,,124.1726,SB19,1366.0
1366.5,-58.73874,118.1972,12.1453,9.7328,7.6178,7.7794,,,,,125.18,SB19,1366.5
1367.0,-58.60477,117.325,12.2234,9.5999,7.612,7.7602,,,,,124.5949,SB19,1367.0
1367.5,-58.72491,117.8473,12.202,9.8894,7.6063,7.7411,,,,,124.0098,SB19,1367.5
1368.0,-59.08374,119.43,12.1729,10.2806,7.6005,7.7221,,,,,123.2393,SB19,1368.0
1368.5,-59.27488,120.0718,12.1516,10.4146,7.5948,7.7031,,,,,122.2152,SB19,1368.5
1369.0,-58.84991,120.0149,12.1421,10.3388,7.5891,7.6841,,,,,121.3297,SB19,1369.0
1369.5,-58.25065,120.7023,12.1667,10.2636,7.5833,7.6652,,,,,121.0451,SB19,1369.5
1370.0,-57.63129,125.3547,12.2108,10.1889,7.5776,7.6464,,,,,122.3457,SB19,1370.0
1370.5,-56.93932,131.47569,12.2606,10.1148,7.5273,7.622,,,,,123.7461,SB19,1370.5
1371.0,-56.14206,135.2769,12.2248,10.2558,7.4486,7.5735,,,,,124.8254,SB19,1371.0
1371.5,-55.1635,137.47189,12.212,10.5849,7.3708,7.5254,,,,,125.9176,SB19,1371.5
1372.0,-53.75043,137.9183,12.1708,11.0461,7.2937,7.4775,,,,,124.2816,SB19,1372.0
1372.5,-53.18227,138.3241,12.1359,11.661,7.2175,7.4299,,,,,122.5035,SB19,1372.5
1373.0,-52.7326,139.6356,12.1327,10.7881,7.1421,7.3827,,,,,122.0881,SB19,1373.0
1373.5,-52.55304,141.26379,12.1707,9.3428,7.0674,7.3357,,,,,122.4728,SB19,1373.5
1374.0,-53.17097,145.2562,12.1837,9.1172,6.8594,7.2359,,,,,124.404,SB19,1374.0
1374.5,-53.86681,149.694,12.1897,9.6074,6.5826,7.014,,,,,127.9064,SB19,1374.5
1375.0,-54.12064,151.4529,12.201,9.3327,6.3311,6.7989,,,,,129.3087,SB19,1375.0
1375.5,-54.02808,152.7207,12.1845,8.9156,6.1733,6.5904,,,,,130.304,SB19,1375.5
1376.0,-54.08032,153.2523,12.1114,8.2838,6.0194,6.3882,,,,,131.8177,SB19,1376.0
1376.5,-54.42495,151.0136,12.04,7.9536,5.8693,6.1923,,,,,132.57269,SB19,1376.5
1377.0,-54.84859,146.14619,12.0328,8.302,5.723,6.1458,,,,,132.198,SB19,1377.0
1377.5,-54.99883,138.8345,12.0426,8.6656,5.6295,6.1184,,,,,130.9124,SB19,1377.5
1378.0,-55.24066,135.05881,12.0562,8.5235,5.5867,6.0911,,,,,130.5799,SB19,1378.0
1378.5,-55.478,137.0777,12.024,8.1904,5.5443,6.1156,,,,,130.3994,SB19,1378.5
1379.0,-54.58673,140.6402,12.0534,7.9181,5.5022,6.1736,,,,,130.2782,SB19,1379.0
