DEPT,SP,GR,CALI,BITSIZE,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
11171.0,-81.47675,84.6222,8.5978,8.5,1511.74622,1630.8429,1431.45813,,,2.5932,5.1423,55.8504,10.5,LI1,11171.0
11171.5,-82.82756,82.9052,8.6049,8.5,1519.94714,1638.8053,1426.48608,,,2.6123,4.9609,55.9936,10.5,LI1,11171.5
11172.0,-84.03517,76.8311,8.5907,8.5,1522.17505,1639.73132,1421.53137,,,2.6334,5.1347,56.783,10.5,LI1,11172.0
11172.5,-84.71599,71.4349,8.6235,8.5,1512.22095,1640.10681,1418.21631,,,2.6581,5.5352,57.4476,10.5,LI1,11172.5
11173.0,-85.23921,71.1802,8.6244,8.5,1519.5918,1640.48315,1419.13525,,,2.6903,5.9388,57.7599,10.5,LI1,11173.0
11173.5,-86.14743,72.8313,8.6176,8.5,1530.83765,1640.85962,1420.05566,,,2.709,6.2678,57.9791,10.5,LI1,11173.5
11174.0,-86.18796,75.5445,8.6199,8.5,1516.70728,1636.71497,1420.97583,,,2.6994,6.4633,58.196,10.5,LI1,11174.0
11174.5,-86.49327,79.1195,8.6217,8.5,1503.34436,1622.70264,1421.89661,,,2.6746,6.3159,58.3242,10.5,LI1,11174.5
11175.0,-86.93008,83.2892,8.6296,8.5,1504.74548,1608.81116,1422.81799,,,2.6615,5.771,58.0596,10.5,LI1,11175.0
11175.5,-87.1161,85.6273,8.6258,8.5,1512.62952,1595.03772,1423.73999,,,2.6595,5.0652,57.7844,10.5,LI1,11175.5
11176.0,-87.49362,87.4338,8.6278,8.5,1502.59351,1594.96411,1424.6626,,,2.6658,4.5629,57.9591,10.5,LI1,11176.0
11176.5,-87.78865,88.2675,8.6321,8.5,1520.25342,1595.32935,1425.58582,,,2.6681,4.0724,58.2298,10.5,LI1,11176.5
11177.0,-87.61836,88.6928,8.6381,8.5,1526.14539,1593.8385,1422.87659,,,2.6573,4.123,58.2617,10.5,LI1,11177.0
11177.5,-87.35188,88.552,8.6376,8.5,1508.14368,1587.17981,1414.62378,,,2.6268,4.2649,58.2558,10.5,LI1,11177.5
11178.0,-87.3006,86.694,8.6323,8.5,1498.23865,1580.54895,1406.41882,,,2.6219,4.6172,57.9248,10.5,LI1,11178.0
11178.5,-87.22862,89.1104,8.6422,8.5,1488.39941,1573.9458,1408.77954,,,2.6173,4.8809,57.1211,10.5,LI1,11178.5
11179.0,-86.76424,100.6957,8.6433,8.5,1478.62402,1580.03625,1418.88281,,,2.6114,5.1093,56.8703,10.5,LI1,11179.0
11179.5,-86.33356,109.5395,8.6518,8.5,1468.91272,1589.52454,1429.05786,,,2.61,5.3376,56.812,10.5,LI1,11179.5
11180.0,-85.93867,114.4115,8.6628,8.5,1459.26611,1607.83105,1376.9281,,,2.6175,5.4158,56.7146,10.5,LI1,11180.0
11180.5,-85.5437,115.6889,8.648,8.5,1451.00293,1539.81323,1154.42444,,,2.6139,5.4623,56.5334,10.5,LI1,11180.5
11181.0,-85.14882,114.3887,8.6475,8.5,1444.13367,1384.02234,983.65582,,,2.586,5.3589,56.3718,10.5,LI1,11181.0
11181.5,-84.75394,111.2197,8.6439,8.5,1437.29626,1190.6875,897.15747,,,2.5749,5.2083,56.6965,10.5,LI1,11181.5
11182.0,-84.35905,110.9948,8.6379,8.5,1431.01965,1355.48401,1151.24231,,,2.5815,5.0578,57.2871,10.5,LI1,11182.0
11182.5,-83.96417,113.3138,8.6267,8.5,1431.3512,1468.0083,1344.13171,,,2.5933,5.1347,57.8738,10.5,LI1,11182.5
11183.0,-83.57689,117.3934,8.6364,8.5,1431.68213,1589.87366,1371.8728,,,2.613,5.2402,58.2097,10.5,LI1,11183.0
11183.5,-83.8152,120.8239,8.6398,8.5,1432.01306,1608.04822,1392.60791,,,2.6224,5.3456,58.2949,10.5,LI1,11183.5
11184.0,-83.47842,119.1036,8.6412,8.5,1434.0144,1615.22888,1405.94568,,,2.6125,5.4562,58.2254,10.5,LI1,11184.0
11184.5,-83.33655,115.5614,8.6406,8.5,1437.47302,1622.44067,1402.4574,,,2.5922,5.5469,58.0279,10.5,LI1,11184.5
11185.0,-83.25977,111.0966,8.6352,8.5,1436.24402,1628.86902,1397.1842,,,2.5823,5.6072,56.6188,10.5,LI1,11185.0
11185.5,-82.55179,108.4521,8.6379,8.5,1434.40564,1598.21765,1370.00854,,,2.5829,5.6384,55.3726,10.5,LI1,11185.5
11186.0,-82.6075,107.2778,8.6423,8.5,1432.5697,922.39807,917.40912,,,2.6002,5.6635,54.8094,10.5,LI1,11186.0
11186.5,-82.46272,112.1334,8.6462,8.5,1430.73608,508.25021,549.1579,,,2.6125,5.635,55.1249,10.5,LI1,11186.5
11187.0,-82.19453,110.2062,8.6454,8.5,1351.67639,315.3197,440.94958,,,2.6117,5.6015,55.1627,10.5,LI1,11187.0
11187.5,-81.88086,107.6115,8.6402,8.5,1174.26282,263.21191,414.31329,,,2.6157,5.5584,54.9641,10.5,LI1,11187.5
11188.0,-82.11597,105.6855,8.6363,8.5,1222.56689,293.78479,421.62769,,,2.6241,5.3004,54.698,10.5,LI1,11188.0
11188.5,-82.21609,104.6004,8.6312,8.5,1405.55518,435.07739,438.42261,,,2.6242,5.1992,54.5807,10.5,LI1,11188.5
11189.0,-81.96371,103.0738,8.6291,8.5,1430.24219,750.98352,460.89359,,,2.6332,5.1106,54.4649,10.5,LI1,11189.0
11189.5,-82.79964,101.6039,8.628,8.5,1442.68127,965.62653,528.77911,,,2.6556,5.0607,54.3684,10.5,LI1,11189.5
11190.0,-83.43994,99.864,8.6276,8.5,1453.93726,1206.67456,868.50671,,,2.6756,5.1525,54.0801,10.5,LI1,11190.0
11190.5,-84.07027,97.3186,8.6282,8.5,1465.2804,1474.40247,1257.59058,,,2.6824,5.2468,53.3006,10.5,LI1,11190.5
11191.0,-84.63588,95.2646,8.6246,8.5,1476.71277,1579.11011,1400.20947,,,2.6823,5.2915,53.0123,10.5,LI1,11191.0
11191.5,-85.2162,93.1814,8.6291,8.5,1488.23438,1587.69482,1423.6228,,,2.683,5.2346,52.7953,10.5,LI1,11191.5
11192.0,-85.99292,90.7276,8.6306,8.5,1499.84583,1596.32544,1430.97095,,,2.6744,5.1871,51.5685,10.5,LI1,11192.0
11192.5,-86.40294,87.5638,8.6282,8.5,1511.54785,1603.69141,1438.35632,,,2.6724,5.1048,50.9424,10.5,LI1,11192.5
11193.0,-86.56076,84.5102,8.6289,8.5,1523.34119,1609.42236,1445.22815,,,2.6915,4.8692,50.7629,10.5,LI1,11193.0
11193.5,-86.73068,79.9033,8.6316,8.5,1535.22656,1615.1748,1449.42664,,,2.701,4.4695,50.8874,10.5,LI1,11193.5
11194.0,-87.112,73.4669,8.622,8.5,1544.02112,1620.94775,1453.63721,,,2.7209,4.1928,51.3594,10.5,LI1,11194.0
11194.5,-87.30452,69.8517,8.6167,8.5,1539.24194,1626.74133,1457.86011,,,2.7381,3.9745,51.8852,10.5,LI1,11194.5
11195.0,-87.22424,70.2177,8.6248,8.5,1534.47754,1632.55554,1462.09521,,,2.7456,3.8061,52.0862,10.5,LI1,11195.0
11195.5,-87.14386,74.4967,8.6358,8.5,1529.72791,1638.38977,1466.34253,,,2.7656,3.5899,52.2026,10.5,LI1,11195.5
11196.0,-87.06357,78.5774,8.6369,8.5,1524.99292,1644.24561,1463.80505,,,2.7569,3.5289,53.0118,10.5,LI1,11196.0
11196.5,-86.98329,78.5023,8.6373,8.5,1520.27185,1650.12244,1457.54236,,,2.7428,3.5237,54.2998,10.5,LI1,11196.5
11197.0,-86.90302,80.5771,8.6295,8.5,1515.56616,1647.11414,1451.30725,,,2.7216,3.6477,55.2162,10.5,LI1,11197.0
11197.5,-86.82263,82.6675,8.6262,8.5,1510.875,1638.20081,1445.09814,,,2.6952,3.8215,55.8074,10.5,LI1,11197.5
11198.0,-86.74236,83.9909,8.632,8.5,1506.19849,1629.33594,1438.91626,,,2.6855,4.2041,56.0752,10.5,LI1,11198.0
11198.5,-86.66206,84.8293,8.6359,8.5,1501.53638,1620.51978,1438.46057,,,2.6975,4.297,56.0446,10.5,LI1,11198.5
11199.0,-86.58168,87.4816,8.6326,8.5,1496.88867,1611.75049,1439.93005,,,2.7253,4.3084,55.7927,10.5,LI1,11199.0
11199.5,-86.5014,87.9406,8.6324,8.5,1492.25537,1606.52173,1441.15271,,,2.7077,4.3215,55.7637,10.5,LI1,11199.5
11200.0,-86.21202,85.8878,8.6432,8.5,1487.63635,1606.89307,1437.73267,,,2.6902,4.5174,55.7164,10.5,LI1,11200.0
11200.5,-85.81964,84.8811,8.6535,8.5,1483.03088,1607.26538,1434.31982,,,2.6776,4.7602,55.37,10.5,LI1,11200.5
11201.0,-85.42715,88.1998,8.6603,8.5,1484.427,1607.63684,1430.91602,,,2.6798,5.0708,55.022,10.5,LI1,11201.0
11201.5,-85.03477,94.1865,8.6573,8.5,1486.44617,1610.07544,1427.52014,,,2.6916,5.3256,54.4418,10.5,LI1,11201.5
11202.0,-84.6424,99.6389,8.6597,8.5,1488.46802,1618.74231,1425.37451,,,2.6784,5.3684,52.9341,10.5,LI1,11202.0
11202.5,-84.25002,100.9051,8.6671,8.5,1490.49182,1627.45593,1428.29236,,,2.6744,5.3823,51.7638,10.5,LI1,11202.5
11203.0,-83.85753,102.8736,8.6563,8.5,1492.51917,1631.62817,1431.21533,,,2.6711,5.3834,51.2716,10.5,LI1,11203.0
11203.5,-83.46515,100.4812,8.6567,8.5,1494.54846,1628.29956,1434.14502,,,2.6721,5.2663,50.8717,10.5,LI1,11203.5
11204.0,-83.07277,93.9194,8.6885,8.5,1496.5813,1624.97668,1437.08081,,,2.683,5.055,51.0715,10.5,LI1,11204.0
11204.5,-82.6803,83.8669,8.694,8.5,1498.61694,1621.66064,1440.02258,,,2.7096,4.9064,51.1895,10.5,LI1,11204.5
11205.0,-81.97621,76.1013,8.7,8.5,1500.65454,1618.35144,1442.97034,,,2.7406,4.825,51.359,10.5,LI1,11205.0
11205.5,-81.12393,69.6396,8.6691,8.5,1502.6958,1615.0498,1441.29272,,,2.7521,4.7357,52.1895,10.5,LI1,11205.5
11206.0,-80.27174,67.5736,8.6873,8.5,1504.73889,1611.75403,1439.3302,,,2.7449,4.7289,53.5795,10.5,LI1,11206.0
11206.5,-79.77817,67.553,8.7204,8.5,1506.78564,1608.46497,1437.36963,,,2.7324,4.7799,54.6792,10.5,LI1,11206.5
11207.0,-79.30238,67.3266,8.8847,8.5,1508.83521,1605.18347,1435.4762,,,2.7069,4.7666,55.3968,10.5,LI1,11207.0
11207.5,-78.54851,67.0245,9.0073,8.5,1508.95117,1601.90784,1433.68848,,,2.6944,4.6716,55.8397,10.5,LI1,11207.5
11208.0,-77.79462,65.7934,8.7594,8.5,1508.66614,1604.07703,1431.90295,,,2.6955,4.4493,55.9906,10.5,LI1,11208.0
11208.5,-77.08743,65.9879,8.6531,8.5,1508.38135,1609.20947,1430.11963,,,2.677,4.2102,55.9291,10.5,LI1,11208.5
11209.0,-76.53105,68.1709,8.6566,8.5,1508.09644,1614.35742,1428.33862,,,2.6506,3.9739,54.587,10.5,LI1,11209.0
11209.5,-75.97478,69.816,8.6488,8.5,1507.81165,1619.52283,1426.56055,,,2.6528,3.7699,53.5507,10.5,LI1,11209.5
11210.0,-75.4184,69.9214,8.6472,8.5,1507.52698,1624.70459,1424.78381,,,2.6651,3.7979,53.8284,10.5,LI1,11210.0
11210.5,-74.86201,68.8193,8.6451,8.5,1507.24146,1629.90308,1423.0094,,,2.6797,3.9344,55.158,10.5,LI1,11210.5
11211.0,-74.30563,67.6771,8.6381,8.5,1506.95691,1635.11719,1421.23718,,,2.7009,4.0791,56.5515,10.5,LI1,11211.0
11211.5,-73.74936,67.6347,8.6406,8.5,1506.67236,1639.0033,1417.06055,,,2.7231,4.2252,56.9774,10.5,LI1,11211.5
11212.0,-73.19298,69.2531,8.6297,8.5,1506.38782,1636.83264,1411.88513,,,2.7208,4.4117,57.1431,10.5,LI1,11212.0
11212.5,-72.6366,72.3,8.647,8.5,1506.10339,1634.66492,1406.72778,,,2.6969,4.5786,57.3195,10.5,LI1,11212.5
11213.0,-71.84341,74.7026,8.634,8.5,1506.91968,1632.5,1401.58923,,,2.6589,4.7084,57.7313,10.5,LI1,11213.0
11213.5,-70.28493,76.6636,8.6294,8.5,1510.64368,1630.33801,1396.47021,,,2.6364,4.7894,57.9046,10.5,LI1,11213.5
11214.0,-68.72635,79.6279,8.6278,8.5,1496.76453,1627.67029,1391.36926,,,2.6403,4.8659,57.8824,10.5,LI1,11214.0
11214.5,-67.16786,82.2864,8.63,8.5,1499.89685,1624.37109,1386.2876,,,2.6451,4.9423,57.692,10.5,LI1,11214.5
11215.0,-65.76999,83.7743,8.6345,8.5,1511.22681,1621.07849,1381.22375,,,2.6768,5.0298,57.8147,10.5,LI1,11215.0
11215.5,-64.52859,86.0423,8.638,8.5,1513.70435,1617.79272,1376.17834,,,2.6821,5.437,57.659,10.5,LI1,11215.5
11216.0,-63.03023,90.0586,8.6396,8.5,1504.78186,1614.51343,1374.41089,,,2.651,5.7904,57.4752,10.5,LI1,11216.0
11216.5,-61.53194,94.9268,8.6381,8.5,1506.01575,1611.23999,1383.93872,,,2.6125,5.958,57.5103,10.5,LI1,11216.5
11217.0,-60.03355,98.9797,8.6456,8.5,1518.25171,1607.97412,1393.53333,,,2.5959,5.7912,57.6152,10.5,LI1,11217.0
11217.5,-58.53528,102.1088,8.6515,8.5,1491.89734,1606.53406,1403.1936,,,2.6056,5.5935,57.4706,10.5,LI1,11217.5
11218.0,-57.0369,102.8605,8.6513,8.5,1489.99353,1595.19971,1396.14526,,,2.5921,5.3959,56.965,10.5,LI1,11218.0
11218.5,-55.53862,100.3813,8.6474,8.5,1502.18762,1563.99573,1385.64612,,,2.5794,5.1982,56.2977,10.5,LI1,11218.5
11219.0,-53.47614,99.9084,8.6361,8.5,1489.33118,1499.01611,1259.42285,,,2.578,4.8894,56.4062,10.5,LI1,11219.0
11219.5,-51.45955,100.2585,8.644,8.5,1475.93799,1328.55554,915.68573,,,2.5799,4.6074,56.6007,10.5,LI1,11219.5
11220.0,-49.47957,108.1759,8.6493,8.5,1462.66516,871.59027,665.76562,,,2.5831,4.5367,56.904,10.5,LI1,11220.0
11220.5,-47.4995,114.1453,8.6483,8.5,1449.51172,601.87518,545.1344,,,2.5889,4.6933,57.0159,10.5,LI1,11220.5
11221.0,-45.51941,118.7503,8.6393,8.5,1436.57129,438.9382,386.19321,,,2.6194,4.9292,57.291,10.5,LI1,11221.0
11221.5,-43.53943,122.3778,8.6497,8.5,1424.44214,321.49661,262.32391,,,2.6406,4.9179,56.997,10.5,LI1,11221.5
11222.0,-41.55934,118.6268,8.6653,8.5,1425.82068,242.3322,191.0966,,,2.6378,4.9065,56.4552,10.5,LI1,11222.0
11222.5,-39.57936,111.0297,8.6515,8.5,1433.35486,177.717,139.2093,,,2.6207,4.8952,55.8057,10.5,LI1,11222.5
11223.0,-37.59927,103.7387,8.6132,8.5,1416.81396,125.6327,106.8095,,,2.6095,4.9049,55.3793,10.5,LI1,11223.0
11223.5,-35.6192,106.2018,8.6474,8.5,1325.14001,100.9683,87.61,,,2.6314,4.935,55.8868,10.5,LI1,11223.5
11224.0,-33.20662,103.3426,8.6449,8.5,775.76892,102.8061,85.058,,,2.6552,4.8829,56.4224,10.5,LI1,11224.0
11224.5,-31.23775,100.6048,8.6379,8.5,473.5527,111.1929,105.2374,,,2.6622,4.8307,56.1713,10.5,LI1,11224.5
11225.0,-30.12686,99.9915,8.6399,8.5,1222.87097,125.7263,124.6117,,,2.6624,4.7785,56.0679,10.5,LI1,11225.0
11225.5,-29.01607,96.8678,8.6355,8.5,1400.09497,145.4133,143.42509,,,2.6669,4.5975,56.0294,10.5,LI1,11225.5
11226.0,-27.9053,94.4491,8.6318,8.5,1439.42188,208.69231,178.9565,,,2.6702,4.1258,55.7616,10.5,LI1,11226.0
11226.5,-26.79442,93.6755,8.6294,8.5,1449.59534,332.63879,339.9686,,,2.6743,4.4439,55.4751,10.5,LI1,11226.5
11227.0,-25.68362,93.3753,8.6341,8.5,1459.84143,615.80768,595.49323,,,2.6795,4.9464,55.2739,10.5,LI1,11227.0
11227.5,-24.42485,92.1645,8.652,8.5,1470.15918,1140.03369,1274.84827,,,2.6897,5.3465,55.0843,10.5,LI1,11227.5
11228.0,-23.01207,90.7435,8.6407,8.5,1479.12158,1500.15125,1420.49146,,,2.6879,5.585,55.1053,10.5,LI1,11228.0
11228.5,-21.59929,89.5588,8.6282,8.5,1487.72705,1598.68542,1484.56067,,,2.6819,5.4137,55.5321,10.5,LI1,11228.5
11229.0,-20.18651,86.3383,8.6388,8.5,1496.38257,1572.2981,1422.25732,,,2.6946,5.2356,56.9528,10.5,LI1,11229.0
11229.5,-18.77364,79.5794,8.6409,8.5,1505.08838,1269.17944,1185.8042,,,2.7147,4.9585,58.6079,10.5,LI1,11229.5
11230.0,-17.36084,78.4001,8.6347,8.5,1474.25842,802.60107,763.5694,,,2.7201,4.6325,60.3064,10.5,LI1,11230.0
11230.5,-16.49446,80.2276,8.6305,8.5,1422.02783,507.547,472.6976,,,2.7216,4.2914,61.5083,10.5,LI1,11230.5
11231.0,-15.21909,83.6616,8.6376,8.5,1338.00342,310.7688,292.62991,,,2.7027,4.2391,62.1977,10.5,LI1,11231.0
11231.5,-14.2052,88.3003,8.6281,8.5,790.37231,237.8811,245.4427,,,2.684,4.386,62.7075,10.5,LI1,11231.5
11232.0,-12.94522,92.1178,8.6265,8.5,508.0368,205.66071,214.82671,,,2.6654,5.2209,63.0788,10.5,LI1,11232.0
11232.5,-11.16225,94.0003,8.6364,8.5,545.12781,180.88879,188.02969,,,2.6475,6.2897,62.6301,10.5,LI1,11232.5
11233.0,-9.22296,94.3838,8.6336,8.5,537.28918,167.1757,164.5753,,,2.6312,7.1002,62.053,10.5,LI1,11233.0
11233.5,-7.42506,93.7208,8.6273,8.5,532.48792,163.94009,156.15739,,,2.627,7.9043,61.8105,10.5,LI1,11233.5
11234.0,-6.78479,88.2458,8.629,8.5,684.89648,174.37511,154.1824,,,2.6099,8.6581,61.1329,10.5,LI1,11234.0
11234.5,-6.14632,82.56,8.6345,8.5,926.85071,179.6638,152.2325,,,2.6162,9.3567,60.679,10.5,LI1,11234.5
11235.0,-5.36322,79.5185,8.6323,8.5,832.71472,179.0865,165.9736,,,2.6172,9.4317,60.3057,10.5,LI1,11235.0
11235.5,-4.58025,77.0374,8.63,8.5,755.34558,184.0798,181.0607,,,2.618,9.3135,60.0386,10.5,LI1,11235.5
11236.0,-3.79727,71.5516,8.6288,8.5,653.69989,207.524,198.2928,,,2.6121,8.911,59.7115,10.5,LI1,11236.0
11236.5,-3.01428,69.1205,8.6318,8.5,726.41138,229.34531,216.05611,,,2.6251,8.5016,59.4381,10.5,LI1,11236.5
11237.0,-2.23131,67.6453,8.6336,8.5,822.56848,247.0596,218.44279,,,2.6494,8.025,59.3715,10.5,LI1,11237.0
11237.5,-1.70403,66.3163,8.6311,8.5,1224.54102,250.7881,218.1689,,,2.6704,7.5764,59.3031,10.5,LI1,11237.5
11238.0,-1.53574,65.3241,8.6344,8.5,1318.44531,254.80389,232.74519,,,2.6782,7.2316,59.2172,10.5,LI1,11238.0
11238.5,-1.36746,64.2796,8.6335,8.5,891.44781,258.88419,247.9655,,,2.6741,7.0353,59.2379,10.5,LI1,11238.5
11239.0,-1.19919,64.2296,8.6292,8.5,888.99438,278.44449,260.08661,,,2.6763,6.822,59.4,10.5,LI1,11239.0
11239.5,-1.0309,65.245,8.6251,8.5,1305.98499,303.09299,252.75079,,,2.6773,6.5622,59.6825,10.5,LI1,11239.5
11240.0,-0.86261,67.5945,8.6239,8.5,1422.20117,296.4227,239.3829,,,2.6834,6.6322,59.9977,10.5,LI1,11240.0
11240.5,-0.69444,70.3719,8.6226,8.5,1276.57605,267.07861,231.95509,,,2.6861,6.8013,60.1978,10.5,LI1,11240.5
11241.0,-0.52615,72.0386,8.6242,8.5,1174.49878,239.2337,224.7576,,,2.689,6.9854,60.3561,10.5,LI1,11241.0
11241.5,-0.41068,71.6014,8.6289,8.5,895.05591,226.244,217.7836,,,2.6867,7.1168,60.6251,10.5,LI1,11241.5
11242.0,-0.35199,68.7699,8.6316,8.5,636.01392,226.08659,218.59039,,,2.6844,7.065,60.8437,10.5,LI1,11242.0
11242.5,-0.29341,66.1246,8.6324,8.5,714.2608,226.21989,220.4285,,,2.694,6.8637,60.9352,10.5,LI1,11242.5
11243.0,-0.23473,65.057,8.6342,8.5,770.39758,232.3463,228.3428,,,2.6948,6.6202,61.0924,10.5,LI1,11243.0
11243.5,-0.17604,65.164,8.6332,8.5,931.40051,238.63879,230.4606,,,2.6819,6.5287,61.1259,10.5,LI1,11243.5
11244.0,-0.11737,66.0031,8.6322,8.5,1184.72083,242.43739,224.94231,,,2.6794,6.7079,60.6994,10.5,LI1,11244.0
11244.5,-0.05869,67.0423,8.6389,8.5,1354.50732,237.8401,219.55589,,,2.6685,7.2135,60.1034,10.5,LI1,11244.5
11245.0,0.0,68.1377,8.6465,8.5,1063.11523,235.61951,221.74071,,,2.6517,7.5116,59.6197,10.5,LI1,11245.0
11245.5,-0.35785,68.6422,8.6272,8.5,769.11377,242.0009,231.1879,,,2.6586,7.9656,59.3246,10.5,LI1,11245.5
11246.0,-0.76239,67.4178,8.6193,8.5,642.64478,248.5551,241.03751,,,2.6612,8.201,59.3036,10.5,LI1,11246.0
11246.5,-1.16695,64.8612,8.6533,8.5,680.12079,255.2155,251.30679,,,2.67,8.3493,59.4957,10.5,LI1,11246.5
11247.0,-1.57151,61.8317,8.6267,8.5,706.07678,261.88431,248.0325,,,2.688,8.4787,59.8256,10.5,LI1,11247.0
11247.5,-1.97595,59.9603,8.6316,8.5,925.39807,255.1283,223.0688,,,2.6986,8.4392,59.8365,10.5,LI1,11247.5
11248.0,-2.38051,59.011,8.6252,8.5,1263.59192,219.69479,200.6174,,,2.6954,8.2386,59.3844,10.5,LI1,11248.0
11248.5,-2.78507,58.0628,8.6205,8.5,943.30792,203.5574,186.13969,,,2.6791,7.9193,58.556,10.5,LI1,11248.5
11249.0,-3.18961,57.2141,8.6265,8.5,396.4306,208.61121,177.4104,,,2.6552,7.7403,57.8728,10.5,LI1,11249.0
11249.5,-3.59415,56.3654,8.6104,8.5,448.34119,214.6048,196.0338,,,2.6486,7.7405,57.6004,10.5,LI1,11249.5
11250.0,-3.99871,57.4687,8.6133,8.5,934.93073,235.7697,215.3824,,,2.6563,7.8616,57.5458,10.5,LI1,11250.0
11250.5,-4.40327,58.6894,8.6167,8.5,1358.85986,251.5835,233.77769,,,2.6524,7.972,57.4727,10.5,LI1,11250.5
11251.0,-4.81131,59.6805,8.6157,8.5,1387.32751,255.5105,253.744,,,2.6574,7.9472,57.4664,10.5,LI1,11251.0
11251.5,-5.32936,58.4365,8.6297,8.5,1399.85059,302.45129,319.39719,,,2.6645,7.827,57.3561,10.5,LI1,11251.5
11252.0,-5.84741,55.1399,8.6277,8.5,1416.14832,464.73981,390.56061,,,2.672,7.5152,57.0259,10.5,LI1,11252.0
11252.5,-6.36536,52.5814,8.6187,8.5,1426.42188,610.7489,436.45749,,,2.652,7.0164,56.9025,10.5,LI1,11252.5
11253.0,-6.88341,51.9025,8.6188,8.5,1428.96362,641.35168,493.83029,,,2.6385,6.2031,56.7894,10.5,LI1,11253.0
11253.5,-7.40136,52.1086,8.6203,8.5,1423.16956,678.23108,611.83148,,,2.6416,5.9719,56.7388,10.5,LI1,11253.5
11254.0,-7.92752,53.0066,8.628,8.5,1417.6394,904.70789,765.83838,,,2.639,5.7723,56.8372,10.5,LI1,11254.0
11254.5,-8.57206,54.125,8.6312,8.5,1416.4718,941.23462,733.09302,,,2.6505,5.4536,56.7968,10.5,LI1,11254.5
11255.0,-9.26012,54.8388,8.6274,8.5,1410.22424,914.85309,636.31842,,,2.6673,5.1772,56.5972,10.5,LI1,11255.0
11255.5,-10.04618,55.0986,8.6235,8.5,1411.43018,889.21112,622.09418,,,2.6715,4.9293,56.4251,10.5,LI1,11255.5
11256.0,-10.96122,55.4262,8.6337,8.5,1421.99731,849.73468,547.31409,,,2.6753,4.8568,56.4479,10.5,LI1,11256.0
11256.5,-11.87788,55.1852,8.6402,8.5,1429.71228,726.40991,553.97388,,,2.6752,4.8057,56.6548,10.5,LI1,11256.5
11257.0,-12.80962,54.7427,8.6324,8.5,1423.65564,689.31128,618.77698,,,2.6756,4.7817,56.8125,10.5,LI1,11257.0
11257.5,-13.74127,54.3002,8.6383,8.5,1413.17847,749.20172,683.98163,,,2.6802,4.7821,56.7944,10.5,LI1,11257.5
11258.0,-14.67302,54.152,8.6324,8.5,1411.63013,804.57971,638.68073,,,2.6758,4.7319,56.5064,10.5,LI1,11258.0
11258.5,-16.05627,54.6455,8.63,8.5,1425.97168,632.80518,587.25018,,,2.6795,4.7068,56.0353,10.5,LI1,11258.5
11259.0,-15.88942,55.2069,8.6367,8.5,1424.87854,541.9256,516.03021,,,2.6855,4.8331,55.9118,10.5,LI1,11259.0
11259.5,-15.95697,56.0742,8.643,8.5,1378.68054,455.017,423.26999,,,2.6961,5.0863,56.2957,10.5,LI1,11259.5
11260.0,-16.02451,58.287,8.646,8.5,989.87189,392.4119,378.95319,,,2.7128,5.7169,58.2261,10.5,LI1,11260.0
11260.5,-15.86556,59.4738,8.6456,8.5,1174.11584,353.09698,354.1684,,,2.7048,6.2567,59.2451,10.5,LI1,11260.5
11261.0,-15.56723,60.2153,8.6508,8.5,1286.93445,317.7211,323.68359,,,2.7158,6.2249,59.64,10.5,LI1,11261.0
11261.5,-15.80798,60.523,8.6575,8.5,944.47382,296.1319,294.6026,,,2.7114,6.1605,60.9317,10.5,LI1,11261.5
11262.0,-15.90312,59.8026,8.66,8.5,758.19348,291.99039,280.31921,,,2.6775,6.3146,61.0852,10.5,LI1,11262.0
11262.5,-15.99828,58.5713,8.6524,8.5,737.30011,292.63849,284.04099,,,2.6688,6.7695,61.1671,10.5,LI1,11262.5
11263.0,-16.09344,57.1011,8.6496,8.5,784.11652,299.63419,292.20941,,,2.6757,7.212,61.198,10.5,LI1,11263.0
11263.5,-16.18858,57.9496,8.6525,8.5,824.09088,315.37601,307.2933,,,2.6566,7.6063,61.1291,10.5,LI1,11263.5
11264.0,-16.28373,59.3078,8.6509,8.5,893.0014,333.5159,323.15601,,,2.6366,7.962,61.3286,10.5,LI1,11264.0
11264.5,-16.37878,60.542,8.648,8.5,972.24463,352.69919,334.74551,,,2.6294,8.1144,61.6182,10.5,LI1,11264.5
11265.0,-16.47394,60.7384,8.6498,8.5,1349.1499,362.6015,341.0032,,,2.6447,8.1466,61.9335,10.5,LI1,11265.0
11265.5,-16.56908,60.1139,8.6546,8.5,1388.10229,334.56909,337.24979,,,2.6714,7.9829,61.9742,10.5,LI1,11265.5
11266.0,-16.66423,59.0988,8.6533,8.5,1233.82764,283.69919,310.9628,,,2.6646,7.7395,61.5317,10.5,LI1,11266.0
11266.5,-16.46709,57.382,8.6486,8.5,651.40039,193.56979,286.7247,,,2.6601,7.4958,61.1561,10.5,LI1,11266.5
11267.0,-16.22813,56.3281,8.638,8.5,403.33649,182.1716,264.3761,,,2.6392,7.3254,61.0832,10.5,LI1,11267.0
11267.5,-15.98928,56.4459,8.6346,8.5,399.7215,182.10539,241.43719,,,2.6377,7.1076,60.8643,10.5,LI1,11267.5
11268.0,-15.75033,56.5637,8.642,8.5,529.11853,190.821,219.0316,,,2.6473,6.9276,60.6364,10.5,LI1,11268.0
