DEPT,SP,GR,CALI,BITSIZE,MSFL,LLD,LLS,RHOB,NPHI,DT,MUDWGT,well_name,DEPTH
1751.0,-38.03729,76.0613,14.3185,12.25,1.2642,13.5886,14.4298,2.2007,44.551,96.9102,9.5,WA2,1751.0
1751.5,-37.53743,76.7109,15.1214,12.25,1.4745,13.1703,14.6081,2.1368,46.5095,97.2914,9.5,WA2,1751.5
1752.0,-37.26817,78.3497,15.5916,12.25,1.6548,14.0393,15.1367,2.1042,46.291,99.1694,9.5,WA2,1752.0
1752.5,-37.23991,79.8494,14.6525,12.25,1.8732,14.9657,16.3099,2.1313,43.7934,97.7454,9.5,WA2,1752.5
1753.0,-37.23145,79.7643,15.2098,12.25,2.0276,15.8664,17.1265,2.1583,39.863,95.3942,9.5,WA2,1753.0
1753.5,-37.36798,77.5695,15.4098,12.25,1.8516,16.3095,17.5022,2.1343,35.3559,94.9541,9.5,WA2,1753.5
1754.0,-37.22552,76.2683,14.8447,12.25,1.469,15.3235,17.2886,2.2569,34.1324,93.4423,9.5,WA2,1754.0
1754.5,-37.16976,75.6344,14.3014,12.25,1.1479,13.8297,15.6867,2.3301,35.7038,94.7759,9.5,WA2,1754.5
1755.0,-37.22,76.7091,13.6912,12.25,0.9841,12.4814,13.572,2.3599,37.8545,95.8621,9.5,WA2,1755.0
1755.5,-37.46944,79.5475,13.7758,12.25,1.0551,11.4872,12.7635,2.369,39.6628,96.5478,9.5,WA2,1755.5
1756.0,-37.16248,83.0755,13.9793,12.25,1.1591,10.7158,12.1519,2.372,41.0333,98.3857,9.5,WA2,1756.0
1756.5,-37.00381,86.4872,14.4617,12.25,1.1035,10.4114,12.0744,2.375,42.0832,100.4208,9.5,WA2,1756.5
1757.0,-37.06315,88.6298,15.3792,12.25,1.0691,10.294,12.2654,2.3335,41.5678,102.1107,9.5,WA2,1757.0
1757.5,-37.04629,85.2271,15.6487,12.25,1.0774,10.3366,12.5931,2.2877,40.4322,103.6098,9.5,WA2,1757.5
1758.0,-36.92813,82.9804,15.178,12.25,1.2498,11.6012,13.1306,2.2609,39.608,102.3855,9.5,WA2,1758.0
1758.5,-36.76587,81.3015,14.9093,12.25,1.4486,12.2167,14.6592,2.2936,38.5707,100.4487,9.5,WA2,1758.5
1759.0,-36.55431,82.0676,14.9052,12.25,1.3218,12.7397,15.5989,2.3475,37.1295,98.919,9.5,WA2,1759.0
1759.5,-36.43804,82.7045,15.0228,12.25,1.2555,12.6609,15.801,2.3356,35.8335,97.0617,9.5,WA2,1759.5
1760.0,-36.38248,82.9731,15.112,12.25,1.3139,12.6912,15.0963,2.3229,35.5502,95.3047,9.5,WA2,1760.0
1760.5,-36.45212,83.2538,14.0879,12.25,1.2312,12.9839,14.8173,2.3224,35.6428,96.4462,9.5,WA2,1760.5
1761.0,-36.70726,84.5322,13.5657,12.25,1.086,13.0454,14.862,2.3613,36.1316,97.0996,9.5,WA2,1761.0
1761.5,-36.6183,85.4902,13.5698,12.25,1.0056,13.1072,14.6171,2.3947,36.8111,97.8498,9.5,WA2,1761.5
1762.0,-36.25674,85.8197,14.2009,12.25,0.9543,12.9369,14.3529,2.4081,37.5131,98.3373,9.5,WA2,1762.0
1762.5,-36.15528,84.1328,14.9099,12.25,0.9231,13.0542,14.1878,2.387,38.1931,98.5221,9.5,WA2,1762.5
1763.0,-36.36121,83.5755,14.967,12.25,0.9472,13.1726,14.1531,2.3743,38.35,98.2781,9.5,WA2,1763.0
1763.5,-36.68835,80.948,14.883,12.25,1.0513,13.1817,14.3269,2.3647,39.1086,97.8881,9.5,WA2,1763.5
1764.0,-37.15119,79.9021,15.1849,12.25,1.2489,13.7296,14.6503,2.3664,40.5016,97.8662,9.5,WA2,1764.0
1764.5,-37.67403,79.7184,15.4937,12.25,1.3653,13.7033,15.398,2.3999,40.3265,97.6503,9.5,WA2,1764.5
1765.0,-37.88447,78.7433,15.7512,12.25,1.2224,13.366,15.2081,2.386,39.3632,97.0347,9.5,WA2,1765.0
1765.5,-38.03271,77.7265,15.2431,12.25,1.0678,12.7968,14.9592,2.3542,37.5262,96.8365,9.5,WA2,1765.5
1766.0,-38.24104,76.5968,15.0701,12.25,0.9616,12.4369,14.2476,2.3274,36.1824,96.5154,9.5,WA2,1766.0
1766.5,-38.47458,73.8105,16.0414,12.25,0.9876,11.133,13.508,2.3325,36.5366,98.4105,9.5,WA2,1766.5
1767.0,-38.44492,72.9558,15.4665,12.25,1.0394,10.6322,12.9774,2.3307,37.8457,100.4073,9.5,WA2,1767.0
1767.5,-38.64266,76.4636,15.179,12.25,1.066,10.4402,12.3871,2.3078,39.7883,102.4496,9.5,WA2,1767.5
1768.0,-39.0277,78.0288,14.9708,12.25,1.1473,10.3541,12.2111,2.2694,42.6552,104.4278,9.5,WA2,1768.0
1768.5,-39.25974,78.4868,15.7922,12.25,1.6331,10.5322,13.2043,2.2365,44.0307,105.2708,9.5,WA2,1768.5
1769.0,-39.23837,76.1384,15.926,12.25,2.0251,10.7009,13.9441,2.1867,44.0439,103.8639,9.5,WA2,1769.0
1769.5,-39.57751,74.2781,14.9009,12.25,1.7513,10.9474,14.2025,2.1535,44.7601,102.0157,9.5,WA2,1769.5
1770.0,-40.05105,73.8016,15.6624,12.25,1.8116,11.4153,14.905,2.1909,43.6475,100.7426,9.5,WA2,1770.0
1770.5,-40.04929,73.3251,14.6815,12.25,2.4211,12.2389,15.903,2.2137,41.3198,100.3661,9.5,WA2,1770.5
1771.0,-40.34843,72.3141,13.7005,12.25,2.965,13.6988,16.5896,2.2318,38.9977,100.7144,9.5,WA2,1771.0
1771.5,-40.14557,69.7921,13.1276,12.25,3.2525,15.931,17.3266,2.2567,37.669,100.4294,9.5,WA2,1771.5
1772.0,-39.95321,70.3123,14.3728,12.25,2.5994,22.816,18.5477,2.2927,35.6027,98.6628,9.5,WA2,1772.0
1772.5,-39.77114,70.0215,13.9063,12.25,1.396,23.2434,19.5707,2.3346,33.6685,95.2498,9.5,WA2,1772.5
1773.0,-39.61068,70.4689,13.3817,12.25,1.0645,23.2049,20.5704,2.3221,33.1434,93.3785,9.5,WA2,1773.0
1773.5,-39.66762,71.297,13.8564,12.25,1.0116,22.4422,19.9689,2.3573,34.0976,91.8235,9.5,WA2,1773.5
1774.0,-39.87236,73.0896,13.2808,12.25,0.9223,19.8589,18.4211,2.3726,35.1138,90.9541,9.5,WA2,1774.0
1774.5,-40.138,74.9945,13.0815,12.25,0.7544,18.2763,16.9933,2.3371,36.5104,91.4543,9.5,WA2,1774.5
1775.0,-40.49164,78.4679,14.2085,12.25,0.6686,15.9219,15.3581,2.3392,37.4829,94.385,9.5,WA2,1775.0
1775.5,-40.61087,81.202,14.9359,12.25,0.6562,14.7321,14.6232,2.3107,37.53,97.1771,9.5,WA2,1775.5
1776.0,-40.38661,85.603,13.674,12.25,0.6424,14.1414,14.7392,2.3026,38.3395,100.2456,9.5,WA2,1776.0
1776.5,-40.39745,85.7401,14.6301,12.25,0.6095,13.1126,14.8561,2.3135,39.189,99.4749,9.5,WA2,1776.5
1777.0,-40.33019,81.743,13.8743,12.25,0.5951,13.033,14.8193,2.3276,39.6039,98.3953,9.5,WA2,1777.0
1777.5,-39.94133,77.6596,15.6635,12.25,0.6193,13.1519,14.7801,2.3635,39.2267,99.5965,9.5,WA2,1777.5
1778.0,-39.86707,76.6397,14.7798,12.25,0.7445,12.9326,14.7409,2.3942,38.4709,101.569,9.5,WA2,1778.0
1778.5,-39.1938,75.5734,14.8074,12.25,0.9075,12.6164,14.6853,2.4077,37.7913,100.0144,9.5,WA2,1778.5
1779.0,-38.34295,77.2899,16.5782,12.25,1.0017,12.3172,14.6254,2.3967,37.4143,99.2048,9.5,WA2,1779.0
1779.5,-37.87068,78.1245,17.5143,12.25,1.0972,11.8581,14.7776,2.3799,36.5288,99.4833,9.5,WA2,1779.5
1780.0,-37.44162,77.3926,16.9778,12.25,1.2722,12.3126,15.2304,2.3429,36.0925,99.8466,9.5,WA2,1780.0
1780.5,-37.30016,74.5761,16.4413,12.25,1.5931,13.4022,16.9784,2.3179,36.1895,100.0535,9.5,WA2,1780.5
1781.0,-37.278,71.7616,16.5606,12.25,2.0315,14.0475,18.6243,2.3726,36.3579,99.3247,9.5,WA2,1781.0
1781.5,-36.95404,66.2078,16.9113,12.25,3.151,14.7238,19.5459,2.388,36.4745,96.8113,9.5,WA2,1781.5
1782.0,-36.43538,63.3663,16.2408,12.25,4.9209,15.4328,20.1747,2.4056,35.9556,96.0638,9.5,WA2,1782.0
1782.5,-36.14241,61.3651,15.0335,12.25,5.4767,16.8326,20.7984,2.4277,35.4329,95.5935,9.5,WA2,1782.5
1783.0,-35.84935,60.0965,14.5031,12.25,6.1587,19.5966,23.0306,2.4431,34.8799,94.2573,9.5,WA2,1783.0
1783.5,-35.55639,59.0368,14.4088,12.25,14.852,28.3477,32.2078,2.4043,34.2337,89.0524,9.5,WA2,1783.5
1784.0,-35.21693,60.1326,13.5717,12.25,10.8123,36.612,42.6624,2.3785,33.8691,82.3802,9.5,WA2,1784.0
1784.5,-34.84407,62.3522,13.4026,12.25,4.734,42.835,44.5207,2.4016,29.9849,75.0068,9.5,WA2,1784.5
1785.0,-34.4711,67.2833,13.7905,12.25,2.0219,30.6301,34.5273,2.4157,29.1466,70.9857,9.5,WA2,1785.0
1785.5,-34.64494,72.5576,13.2945,12.25,1.708,21.1062,24.9657,2.4082,30.8133,72.9321,9.5,WA2,1785.5
1786.0,-34.88348,84.9961,12.74,12.25,2.3999,15.1185,18.1885,2.3847,35.9128,85.0224,9.5,WA2,1786.0
1786.5,-35.17892,91.1866,12.2875,12.25,6.461,12.6776,14.6602,2.3671,41.3533,93.342,9.5,WA2,1786.5
1787.0,-35.28566,93.8837,12.7138,12.25,10.5283,11.935,12.9476,2.3053,44.2273,102.3081,9.5,WA2,1787.0
1787.5,-35.1935,93.0946,13.4384,12.25,9.9321,11.2475,12.6331,2.2059,46.0073,104.2917,9.5,WA2,1787.5
1788.0,-34.86893,90.7105,14.163,12.25,5.8064,10.6165,12.3263,2.1191,46.2507,104.8419,9.5,WA2,1788.0
1788.5,-34.42878,89.3401,13.2461,12.25,4.4803,10.0209,12.0269,2.097,45.4904,105.2192,9.5,WA2,1788.5
1789.0,-34.14141,88.7075,13.5158,12.25,4.0219,9.5464,11.7446,2.1205,43.9203,106.4846,9.5,WA2,1789.0
1789.5,-34.03345,87.3991,13.7855,12.25,3.598,9.2051,11.4541,2.0846,44.5112,107.7386,9.5,WA2,1789.5
1790.0,-34.05239,89.0586,13.9925,12.25,2.9249,8.8759,10.7619,2.1015,44.5143,108.4455,9.5,WA2,1790.0
1790.5,-33.94302,90.1031,14.1914,12.25,2.0837,8.7812,10.7648,2.1153,43.848,108.9119,9.5,WA2,1790.5
1791.0,-33.83477,91.9692,14.3986,12.25,1.5767,8.7133,10.8739,2.1073,42.9131,107.4604,9.5,WA2,1791.0
1791.5,-34.0522,93.6491,14.6659,12.25,1.2205,8.646,10.9841,2.1357,41.8211,105.6874,9.5,WA2,1791.5
1792.0,-34.22674,94.4228,14.8582,12.25,1.0306,9.0691,11.0955,2.1874,41.3198,104.5699,9.5,WA2,1792.0
1792.5,-34.36558,93.4031,14.9639,12.25,0.999,9.7144,11.6969,2.2831,40.9285,103.5024,9.5,WA2,1792.5
1793.0,-34.40212,92.8896,15.1459,12.25,1.2486,10.3095,12.394,2.3478,40.4863,102.374,9.5,WA2,1793.0
1793.5,-34.19886,92.8105,15.4452,12.25,1.5779,10.7133,12.6466,2.351,39.727,101.0188,9.5,WA2,1793.5
1794.0,-33.7562,91.6158,15.5811,12.25,1.8637,10.7133,12.6611,2.3607,39.1569,97.2838,9.5,WA2,1794.0
1794.5,-33.43853,89.7276,15.6853,12.25,1.5046,10.7133,12.5504,2.3818,38.9332,95.4444,9.5,WA2,1794.5
1795.0,-33.56307,88.5262,15.9923,12.25,1.0472,10.7952,12.4405,2.4507,38.4319,96.9543,9.5,WA2,1795.0
1795.5,-33.67011,87.6232,16.208,12.25,0.9336,10.8861,12.3317,2.4954,38.0852,97.568,9.5,WA2,1795.5
1796.0,-33.82485,86.4438,16.5381,12.25,0.9405,11.1076,12.2238,2.4694,38.1212,97.6991,9.5,WA2,1796.0
1796.5,-33.84469,84.5735,16.8682,12.25,0.9856,11.4719,12.3213,2.4346,38.1735,97.6913,9.5,WA2,1796.5
1797.0,-33.56823,82.9725,17.0411,12.25,1.0299,11.7775,12.4746,2.3972,39.1672,97.4882,9.5,WA2,1797.0
1797.5,-33.28316,81.6713,16.9391,12.25,1.0472,12.0775,12.6298,2.3596,40.4543,98.2533,9.5,WA2,1797.5
1798.0,-33.81371,83.2042,16.4368,12.25,1.0449,12.3344,12.8527,2.2869,41.6767,99.4286,9.5,WA2,1798.0
1798.5,-34.41214,84.6091,15.1562,12.25,0.998,12.516,13.0969,2.2624,40.8153,97.5652,9.5,WA2,1798.5
1799.0,-34.51468,85.3317,14.9119,12.25,0.9978,12.5105,13.169,2.2532,39.0388,96.3946,9.5,WA2,1799.0
1799.5,-34.63122,86.0888,14.6963,12.25,1.0186,12.0802,13.2041,2.2579,36.8813,95.7961,9.5,WA2,1799.5
1800.0,-34.74665,86.3202,13.9768,12.25,1.086,11.4078,13.0831,2.2684,36.2495,95.7724,9.5,WA2,1800.0
1800.5,-34.845,85.0912,13.9833,12.25,1.1819,11.0474,12.8924,2.2876,37.3953,96.5109,9.5,WA2,1800.5
1801.0,-34.59404,85.4613,14.5691,12.25,1.268,10.8312,12.7183,2.3225,38.9229,97.9276,9.5,WA2,1801.0
1801.5,-34.82177,85.4089,15.7538,12.25,1.3624,11.2341,13.0259,2.2754,40.6788,99.238,9.5,WA2,1801.5
1802.0,-35.02571,84.7072,16.1665,12.25,1.202,11.7669,13.3409,2.2324,42.6553,99.8846,9.5,WA2,1802.0
1802.5,-35.27785,85.1072,16.1962,12.25,1.127,12.1513,13.574,2.1654,44.008,100.4795,9.5,WA2,1802.5
1803.0,-35.37779,86.2574,16.172,12.25,1.0556,12.125,13.7755,2.1527,43.2873,97.5853,9.5,WA2,1803.0
1803.5,-35.24723,90.2847,15.7331,12.25,0.994,11.9228,13.6496,2.098,42.22,96.4221,9.5,WA2,1803.5
1804.0,-34.76346,90.6989,15.3597,12.25,0.9697,11.3721,13.1022,2.0501,41.3416,97.3199,9.5,WA2,1804.0
1804.5,-34.3142,90.3281,14.9332,12.25,0.9807,10.8392,12.3178,2.0749,41.2157,96.0398,9.5,WA2,1804.5
1805.0,-34.09954,89.283,14.6014,12.25,1.097,10.7561,12.0143,2.0998,41.6032,95.8082,9.5,WA2,1805.0
1805.5,-34.01908,87.312,14.2254,12.25,1.0616,10.7602,12.319,2.0907,41.8821,98.7493,9.5,WA2,1805.5
1806.0,-34.06772,87.7779,15.2252,12.25,0.9815,10.7913,12.5046,2.0131,41.6952,97.2633,9.5,WA2,1806.0
1806.5,-34.30856,89.9432,17.5703,12.25,0.8807,10.7619,12.5266,1.9299,41.5502,99.2256,9.5,WA2,1806.5
1807.0,-34.38999,90.9374,17.8725,12.25,0.8758,10.7914,12.4687,1.9299,41.5505,101.6179,9.5,WA2,1807.0
1807.5,-34.27414,91.701,16.3316,12.25,0.8708,10.6677,12.5668,1.9299,42.216,99.2831,9.5,WA2,1807.5
1808.0,-34.41307,92.745,15.019,12.25,0.8817,10.6868,12.7141,1.9449,42.9958,100.2752,9.5,WA2,1808.0
1808.5,-34.44911,92.9044,14.3972,12.25,0.9022,10.893,12.9177,1.9267,43.3219,100.8316,9.5,WA2,1808.5
1809.0,-34.20535,90.6347,15.1771,12.25,0.9054,11.1033,13.0168,1.9267,42.1859,101.329,9.5,WA2,1809.0
1809.5,-34.13099,86.9118,15.5692,12.25,0.8934,11.1682,12.5886,1.9451,40.4435,102.0987,9.5,WA2,1809.5
1810.0,-34.22063,86.8188,15.2623,12.25,0.8596,10.1455,12.1453,2.0031,39.0366,103.6618,9.5,WA2,1810.0
1810.5,-34.18847,86.7258,15.0311,12.25,0.8722,10.0213,11.8603,2.0722,38.1752,100.8451,9.5,WA2,1810.5
1811.0,-34.2806,86.252,14.5172,12.25,0.9563,9.9258,11.5819,2.0878,39.7083,101.0936,9.5,WA2,1811.0
1811.5,-34.49864,84.7083,13.9618,12.25,1.0073,9.8447,11.5192,2.0803,41.6308,102.6707,9.5,WA2,1811.5
1812.0,-34.61828,82.0697,14.1292,12.25,1.0588,9.7334,11.5267,2.0443,43.323,104.4352,9.5,WA2,1812.0
1812.5,-34.73502,81.4042,15.8013,12.25,1.0886,9.6393,11.674,1.9353,44.9544,103.8788,9.5,WA2,1812.5
1813.0,-35.05336,80.8333,16.4804,12.25,1.2717,9.9164,11.8454,1.934,45.5597,99.5507,9.5,WA2,1813.0
1813.5,-35.27049,79.4648,14.7016,12.25,1.5637,10.2397,12.2093,1.9414,45.2653,99.226,9.5,WA2,1813.5
1814.0,-35.42633,79.3231,15.3301,12.25,1.9662,10.9893,12.5843,1.9666,43.7379,99.4086,9.5,WA2,1814.0
1814.5,-35.54017,81.2967,15.9319,12.25,2.349,11.6752,13.1974,1.9846,42.2106,99.4835,9.5,WA2,1814.5
1815.0,-35.63891,81.9852,15.7879,12.25,2.4655,12.0014,14.0764,2.0318,40.6681,97.8229,9.5,WA2,1815.0
1815.5,-35.69555,82.1357,14.5974,12.25,2.5764,12.2075,14.3173,2.0951,38.7743,96.3323,9.5,WA2,1815.5
1816.0,-35.63739,81.2407,14.0399,12.25,3.3055,12.3223,14.2646,2.189,37.9098,95.1672,9.5,WA2,1816.0
1816.5,-36.39172,80.2548,13.2284,12.25,4.7983,12.3933,14.2121,2.2951,37.29,94.3849,9.5,WA2,1816.5
1817.0,-37.15816,80.0304,13.5077,12.25,7.5298,12.4466,13.984,2.3667,36.5709,94.5963,9.5,WA2,1817.0
1817.5,-37.7777,80.3785,13.8225,12.25,9.9431,12.3159,13.6477,2.3851,36.4311,94.1285,9.5,WA2,1817.5
1818.0,-37.60214,81.3707,13.9943,12.25,7.9131,11.7285,13.3196,2.367,37.3352,93.7025,9.5,WA2,1818.0
1818.5,-37.75238,81.702,13.8772,12.25,4.3014,11.1871,12.9993,2.3487,37.7603,94.6601,9.5,WA2,1818.5
1819.0,-37.63541,81.6813,13.5787,12.25,2.9278,10.6842,12.9362,2.3265,37.8416,96.4027,9.5,WA2,1819.0
1819.5,-36.97116,81.5014,13.6859,12.25,3.6806,11.0595,12.9618,2.281,37.0545,97.8111,9.5,WA2,1819.5
1820.0,-36.13079,81.5059,13.3234,12.25,5.6614,11.528,12.9875,2.2676,36.0435,97.7543,9.5,WA2,1820.0
1820.5,-35.96973,79.5861,13.3406,12.25,5.6602,11.8415,13.2434,2.2505,35.7577,97.785,9.5,WA2,1820.5
1821.0,-35.36457,78.0203,13.5881,12.25,5.3952,12.2312,13.5558,2.2363,35.8238,98.0193,9.5,WA2,1821.0
1821.5,-35.10191,77.6684,14.5567,12.25,5.2082,12.2441,13.8756,2.2007,36.1653,97.2614,9.5,WA2,1821.5
1822.0,-34.72075,78.2028,14.0305,12.25,4.6436,12.1541,14.1504,2.1806,37.303,94.6865,9.5,WA2,1822.0
1822.5,-33.90959,79.2831,13.7522,12.25,3.8493,12.2353,13.8269,2.1733,38.1254,95.5032,9.5,WA2,1822.5
1823.0,-33.19382,80.0731,13.6497,12.25,2.9293,12.1684,13.5108,2.1541,38.8445,96.6028,9.5,WA2,1823.0
1823.5,-32.93436,80.1354,13.4596,12.25,2.0932,12.0135,13.0016,2.1082,39.2158,98.1711,9.5,WA2,1823.5
1824.0,-32.5516,78.9734,13.6973,12.25,1.2797,11.3802,12.4588,2.0563,39.5676,98.3504,9.5,WA2,1824.0
1824.5,-31.96454,77.7699,13.8036,12.25,1.0686,10.6787,12.1691,2.0574,39.585,98.4254,9.5,WA2,1824.5
1825.0,-31.25448,78.7781,13.983,12.25,1.1064,10.417,12.2278,2.0697,39.5484,99.4158,9.5,WA2,1825.0
1825.5,-30.53892,79.5915,14.0093,12.25,1.1234,10.3157,12.2867,2.0893,39.4873,99.3463,9.5,WA2,1825.5
1826.0,-29.83866,82.4214,14.127,12.25,1.0064,10.2165,12.2595,2.1319,38.3473,99.589,9.5,WA2,1826.0
1826.5,-29.30749,84.6195,14.8561,12.25,0.9715,10.1183,12.0297,2.1614,37.8453,100.1056,9.5,WA2,1826.5
1827.0,-29.35963,86.7021,15.5967,12.25,0.9634,10.021,11.725,2.2209,39.255,98.2743,9.5,WA2,1827.0
1827.5,-29.82317,88.3288,15.4293,12.25,0.9414,10.1305,11.6291,2.3341,40.9351,99.7065,9.5,WA2,1827.5
1828.0,-30.31811,89.4291,15.8914,12.25,0.9029,10.2686,11.5777,2.3408,42.2276,100.7042,9.5,WA2,1828.0
1828.5,-30.77625,90.1335,16.4284,12.25,0.8032,10.3263,11.4922,2.2745,43.0453,102.1136,9.5,WA2,1828.5
1829.0,-30.98778,90.1341,16.5737,12.25,0.7788,10.0646,11.303,2.2391,43.1263,103.2067,9.5,WA2,1829.0
1829.5,-31.40823,90.0821,15.8411,12.25,0.7927,9.6676,11.1122,2.2038,43.202,99.4992,9.5,WA2,1829.5
1830.0,-31.64406,88.7462,14.9936,12.25,0.8358,9.3528,10.9162,2.188,43.2057,100.8722,9.5,WA2,1830.0
1830.5,-31.8279,87.333,15.3757,12.25,0.9298,9.6371,10.8005,2.1743,43.0872,99.3137,9.5,WA2,1830.5
1831.0,-31.41764,86.1554,15.9522,12.25,1.0316,9.9301,10.9069,2.1624,42.7827,98.8889,9.5,WA2,1831.0
1831.5,-31.00338,86.4858,14.6361,12.25,1.1655,11.3603,11.7844,2.1864,42.3005,97.8037,9.5,WA2,1831.5
1832.0,-30.53442,86.9963,15.0132,12.25,1.3466,12.1583,12.6979,2.228,41.588,97.9573,9.5,WA2,1832.0
1832.5,-29.14795,87.3711,15.4586,12.25,1.6333,12.3546,13.3518,2.2716,40.4186,96.6951,9.5,WA2,1832.5
1833.0,-28.76629,87.2899,15.1637,12.25,1.5859,12.5213,13.6918,2.3157,38.3344,94.851,9.5,WA2,1833.0
1833.5,-28.63693,83.8387,14.7053,12.25,1.3903,12.4413,13.7055,2.3527,36.1377,92.7308,9.5,WA2,1833.5
1834.0,-28.53217,82.6622,14.4387,12.25,1.2726,12.3619,13.6384,2.3897,34.7589,92.626,9.5,WA2,1834.0
1834.5,-28.49501,81.4857,14.3049,12.25,1.4001,12.2829,13.5706,2.4321,35.0152,94.2572,9.5,WA2,1834.5
1835.0,-28.45135,81.6917,14.1982,12.25,1.4844,12.2568,13.492,2.3952,35.5622,94.962,9.5,WA2,1835.0
1835.5,-28.30069,82.4616,14.0667,12.25,1.4693,12.3713,13.398,2.3338,36.9952,95.9384,9.5,WA2,1835.5
1836.0,-28.01662,83.7907,14.0482,12.25,1.3268,12.2511,13.1895,2.3073,38.6422,95.2191,9.5,WA2,1836.0
1836.5,-27.74326,85.1473,14.4478,12.25,1.2,12.0254,12.9842,2.2872,38.6758,94.8453,9.5,WA2,1836.5
1837.0,-27.6899,84.1857,13.7943,12.25,1.1769,11.7875,12.73,2.2699,37.3753,95.0538,9.5,WA2,1837.0
1837.5,-28.03614,81.2128,13.7043,12.25,1.1272,11.1219,12.4016,2.2525,37.1735,95.7049,9.5,WA2,1837.5
1838.0,-28.60988,77.6231,14.1296,12.25,1.0411,10.4938,12.0816,2.2251,38.7037,96.3015,9.5,WA2,1838.0
1838.5,-28.67081,76.4667,14.7038,12.25,0.9689,9.9397,11.7998,2.2091,40.399,96.8178,9.5,WA2,1838.5
1839.0,-28.54065,76.3298,14.9933,12.25,1.0467,9.9204,11.577,2.1541,42.1103,97.3465,9.5,WA2,1839.0
1839.5,-28.97579,76.3177,15.0134,12.25,1.1752,9.9012,11.6158,2.1236,43.6046,98.1311,9.5,WA2,1839.5
1840.0,-29.68593,77.2446,14.4601,12.25,1.2591,9.8519,11.6547,2.0852,45.1489,101.2366,9.5,WA2,1840.0
1840.5,-29.36667,78.3823,15.1177,12.25,1.1422,9.7758,11.6938,2.0567,46.7732,99.4543,9.5,WA2,1840.5
1841.0,-29.23211,80.0145,15.1003,12.25,1.112,9.7003,11.7611,2.0486,46.9065,99.2271,9.5,WA2,1841.0
1841.5,-29.17675,80.8868,15.7292,12.25,1.1541,9.6332,11.8389,2.0498,45.8574,98.2569,9.5,WA2,1841.5
1842.0,-28.80888,82.4129,15.2661,12.25,1.2091,9.5811,11.7994,2.0322,45.45,98.0092,9.5,WA2,1842.0
1842.5,-28.40452,83.7158,14.4348,12.25,1.0675,9.5292,11.7599,2.0038,45.0154,98.047,9.5,WA2,1842.5
1843.0,-28.34186,84.5864,15.331,12.25,0.9769,9.5362,11.6772,1.974,44.152,98.5762,9.5,WA2,1843.0
1843.5,-28.3614,86.5175,15.7013,12.25,0.9046,9.5785,11.5427,1.9703,44.5373,98.502,9.5,WA2,1843.5
1844.0,-28.30904,87.0433,14.8633,12.25,0.8082,9.6222,11.4323,2.0294,46.0707,98.5715,9.5,WA2,1844.0
1844.5,-28.34948,87.0573,14.5115,12.25,0.712,9.6681,11.6384,2.0879,46.325,98.641,9.5,WA2,1844.5
1845.0,-28.41521,86.6684,15.5735,12.25,0.697,9.7143,11.8284,2.0921,45.4778,98.3275,9.5,WA2,1845.0
1845.5,-28.26385,86.5329,14.6236,12.25,0.6937,9.7988,11.9968,2.093,44.1218,97.8896,9.5,WA2,1845.5
1846.0,-28.07839,86.2528,14.3829,12.25,0.6732,9.9765,11.9611,2.1272,41.3746,98.0945,9.5,WA2,1846.0
1846.5,-27.84183,84.8275,15.117,12.25,0.7001,10.1575,11.9722,2.1863,40.0844,98.482,9.5,WA2,1846.5
1847.0,-27.51017,82.7546,15.6518,12.25,0.7735,10.0548,12.3402,2.2208,39.9381,98.4169,9.5,WA2,1847.0
1847.5,-27.25751,80.601,15.4598,12.25,0.9539,10.5402,12.6816,2.2463,39.557,98.1208,9.5,WA2,1847.5
1848.0,-27.28485,79.4116,15.1293,12.25,1.0832,11.1801,13.258,2.3031,38.8871,96.3268,9.5,WA2,1848.0
1848.5,-27.33848,78.821,15.5388,12.25,0.953,11.9215,14.0535,2.3684,37.6279,93.7538,9.5,WA2,1848.5
1849.0,-27.21392,78.2077,15.796,12.25,1.1402,12.712,14.8564,2.4287,36.2217,92.7423,9.5,WA2,1849.0
1849.5,-27.08936,77.5818,15.4012,12.25,1.8101,13.8289,15.5006,2.4609,35.3457,91.4772,9.5,WA2,1849.5
1850.0,-26.691,76.5644,14.0453,12.25,2.9932,15.0621,16.1758,2.4642,34.5924,90.1086,9.5,WA2,1850.0
1850.5,-26.18344,75.5269,13.926,12.25,1.8438,15.9407,17.0391,2.4572,34.6087,88.902,9.5,WA2,1850.5
1851.0,-25.70828,76.0257,13.7908,12.25,1.1393,15.6101,16.4018,2.4681,35.2579,87.7629,9.5,WA2,1851.0
1851.5,-25.25191,76.7816,13.4782,12.25,0.9454,14.9761,15.7557,2.4707,36.0939,87.1413,9.5,WA2,1851.5
1852.0,-24.74205,79.3765,12.4716,12.25,1.04,14.3495,15.1351,2.4772,37.8889,87.3333,9.5,WA2,1852.0
1852.5,-24.21789,83.1649,12.7394,12.25,1.137,13.992,14.5389,2.463,39.0218,87.8858,9.5,WA2,1852.5
1853.0,-23.92263,84.3427,12.6249,12.25,1.2554,13.6804,14.0037,2.4594,39.5561,89.5524,9.5,WA2,1853.0
1853.5,-23.62747,85.4244,13.3486,12.25,1.2554,13.2674,13.5522,2.4525,40.4676,91.0473,9.5,WA2,1853.5
1854.0,-23.69851,85.7243,14.6417,12.25,1.0567,12.1793,12.6413,2.437,41.2539,92.4818,9.5,WA2,1854.0
