DEPT,SP,GR,CALI,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
572.0,-19.97158,64.2484,12.7732,4.3921,3.0879,3.567,,,,,129.1153,SB16,572.0
572.5,-17.07862,66.9854,12.6978,4.2785,3.1217,3.708,,,,,128.37289,SB16,572.5
573.0,-13.63305,68.3507,12.4884,5.4409,3.1558,3.8547,,,,,129.2883,SB16,573.0
573.5,-10.29348,68.2502,12.1952,5.4063,3.1903,3.8546,,,,,130.74989,SB16,573.5
574.0,-9.02601,68.9788,12.1506,4.6249,3.186,3.7936,,,,,132.095,SB16,574.0
574.5,-11.84335,69.6823,12.3457,3.6426,3.1737,3.7335,,,,,132.52589,SB16,574.5
575.0,-12.35978,69.9134,12.6146,3.4581,3.1614,3.7216,,,,,131.1209,SB16,575.0
575.5,-12.20341,69.859,12.9166,3.566,3.1492,3.7127,,,,,130.088,SB16,575.5
576.0,-14.50304,70.078,13.24,4.3994,3.137,3.7039,,,,,130.04469,SB16,576.0
576.5,-17.45578,70.4033,13.8484,4.9639,3.114,3.6866,,,,,130.94611,SB16,576.5
577.0,-18.18251,70.6883,14.4616,5.2461,3.0812,3.6642,,,,,133.5894,SB16,577.0
577.5,-19.95485,69.4811,14.5453,5.0637,3.0488,3.642,,,,,138.2717,SB16,577.5
578.0,-20.62788,69.3421,14.8399,4.8129,3.0166,3.5773,,,,,143.5652,SB16,578.0
578.5,-21.56411,72.323,15.2362,4.7543,2.9848,3.4693,,,,,146.71581,SB16,578.5
579.0,-20.17124,75.2725,15.054,4.7503,2.9028,3.3645,,,,,147.07359,SB16,579.0
579.5,-18.27048,78.4568,13.9457,4.532,2.8131,3.2628,,,,,144.2496,SB16,579.5
580.0,-16.40121,81.412,13.084,3.9523,2.7262,3.1817,,,,,140.46609,SB16,580.0
580.5,-15.28264,82.5002,12.3189,3.0283,2.642,3.1178,,,,,136.4902,SB16,580.5
581.0,-14.89148,82.1377,12.0099,2.8744,2.5998,3.0551,,,,,134.4431,SB16,581.0
581.5,-14.53621,80.8693,12.0205,2.8222,2.6105,2.9937,,,,,134.0168,SB16,581.5
582.0,-11.52844,78.0932,12.2969,3.772,2.6213,2.9336,,,,,133.87131,SB16,582.0
582.5,-13.41177,74.6972,12.6916,5.355,2.6626,2.8994,,,,,132.4373,SB16,582.5
583.0,-14.60961,73.2937,12.6737,4.4281,2.7058,2.8819,,,,,131.1615,SB16,583.0
583.5,-15.67894,73.2062,12.5925,3.6851,2.7498,2.8646,,,,,129.9476,SB16,583.5
584.0,-17.06347,73.4407,12.8158,4.405,2.7571,2.8473,,,,,129.0006,SB16,584.0
584.5,-16.50421,72.5089,12.9991,5.3227,2.7969,2.8302,,,,,130.5901,SB16,584.5
585.0,-15.97424,72.1986,13.0783,5.932,2.7755,2.8143,,,,,133.24831,SB16,585.0
585.5,-14.35697,73.3012,13.3432,5.5184,2.716,2.8239,,,,,135.9731,SB16,585.5
586.0,-13.62231,74.8654,13.9285,5.1133,2.6552,2.8335,,,,,138.0535,SB16,586.0
586.5,-16.21804,77.0356,14.1484,4.7855,2.6269,2.8411,,,,,139.6823,SB16,586.5
587.0,-16.55187,80.2089,13.1771,5.0192,2.6133,2.8337,,,,,139.4946,SB16,587.0
587.5,-16.6865,82.9095,12.5236,5.5694,2.5997,2.8264,,,,,138.1828,SB16,587.5
588.0,-17.27774,84.1854,12.0927,3.8004,2.549,2.8192,,,,,137.2162,SB16,588.0
588.5,-17.26427,82.8507,11.9877,2.7576,2.4848,2.8119,,,,,134.8288,SB16,588.5
589.0,-17.078,79.424,11.9415,2.6742,2.4233,2.8047,,,,,131.323,SB16,589.0
589.5,-17.20424,75.0447,12.0051,2.7713,2.4683,2.816,,,,,129.5681,SB16,589.5
590.0,-17.37297,71.8198,12.0629,4.3291,2.5141,2.832,,,,,128.6913,SB16,590.0
590.5,-16.7876,69.5017,12.1929,5.7626,2.5607,2.8481,,,,,128.37869,SB16,590.5
591.0,-16.67794,68.7168,12.2447,5.0678,2.603,2.8643,,,,,128.1498,SB16,591.0
591.5,-16.36957,69.1423,12.2429,4.6061,2.6329,2.8806,,,,,128.38451,SB16,591.5
592.0,-16.3661,69.9868,12.2699,4.2175,2.6631,2.8969,,,,,129.3255,SB16,592.0
592.5,-16.97673,70.3875,12.2848,4.4555,2.6939,2.9134,,,,,130.3607,SB16,592.5
593.0,-17.45187,70.2203,12.2978,4.7328,2.7341,2.93,,,,,130.85741,SB16,593.0
593.5,-18.2253,70.2487,12.2998,4.7346,2.7748,2.955,,,,,131.4976,SB16,593.5
594.0,-19.65703,70.2477,12.3428,4.682,2.8139,3.026,,,,,132.4666,SB16,594.0
594.5,-20.70687,69.877,12.6113,4.8252,2.8259,3.0986,,,,,134.2941,SB16,594.5
595.0,-22.2329,68.4588,13.0297,5.3231,2.838,3.173,,,,,135.51579,SB16,595.0
595.5,-24.83563,66.4555,13.4046,5.9141,2.866,3.2492,,,,,135.582,SB16,595.5
596.0,-26.44967,64.1312,13.732,5.5351,2.9012,3.3272,,,,,135.0864,SB16,596.0
596.5,-28.0951,62.4409,13.7603,5.2256,2.9369,3.3625,,,,,134.87379,SB16,596.5
597.0,-29.10663,61.4876,14.0082,5.1749,2.968,3.3633,,,,,135.07919,SB16,597.0
597.5,-28.85526,61.0167,14.602,5.2743,2.9747,3.3642,,,,,134.6788,SB16,597.5
598.0,-28.4064,61.3351,15.2181,5.3587,2.9815,3.3651,,,,,133.2728,SB16,598.0
598.5,-27.44363,61.5823,15.5468,5.5871,2.9882,3.4249,,,,,128.4471,SB16,598.5
599.0,-27.36777,61.5605,15.6396,5.8268,2.9954,3.518,,,,,121.1321,SB16,599.0
599.5,-27.2066,60.8299,15.2443,6.0768,3.0292,3.6135,,,,,116.3994,SB16,599.5
600.0,-26.87263,59.8259,13.3983,5.714,3.0634,3.7117,,,,,116.3632,SB16,600.0
600.5,-26.53316,59.292,12.9143,4.81,3.0924,3.8125,,,,,120.0169,SB16,600.5
601.0,-25.7382,59.6459,12.3321,4.4181,3.1125,3.9161,,,,,127.6085,SB16,601.0
601.5,-26.06453,60.5603,12.3632,4.2907,3.1344,4.0225,,,,,132.2036,SB16,601.5
602.0,-25.98136,62.1561,12.9095,4.1669,3.2797,4.1317,,,,,134.0062,SB16,602.0
602.5,-25.33289,62.2618,13.25,4.7967,3.4317,4.1377,,,,,133.6769,SB16,602.5
603.0,-26.01023,61.116,13.1369,5.6935,3.5485,4.1144,,,,,133.73331,SB16,603.0
603.5,-25.79886,59.9767,13.0613,6.4603,3.6355,4.0913,,,,,134.1026,SB16,603.5
604.0,-25.61309,58.5229,13.0025,5.4494,3.4837,4.0177,,,,,133.0052,SB16,604.0
604.5,-25.07953,57.3107,13.2987,4.5851,3.2648,3.9421,,,,,134.3185,SB16,604.5
605.0,-23.70866,57.701,13.7566,4.7857,3.1783,3.8679,,,,,137.19299,SB16,605.0
605.5,-22.35289,58.0914,14.3024,4.9908,3.139,3.7784,,,,,138.5753,SB16,605.5
606.0,-25.15333,58.0435,14.1383,5.2021,3.0043,3.6777,,,,,139.5912,SB16,606.0
606.5,-27.33616,57.6625,14.4493,5.3835,3.0822,3.5797,,,,,140.4697,SB16,606.5
607.0,-29.30589,57.3618,15.1127,5.549,3.1621,3.4842,,,,,141.3586,SB16,607.0
607.5,-31.75802,57.5266,15.8333,5.5716,3.1387,3.4092,,,,,143.04311,SB16,607.5
608.0,-32.46915,57.62,15.7753,5.5831,3.0564,3.3401,,,,,143.85699,SB16,608.0
608.5,-31.98299,59.1075,15.4027,5.5947,2.9763,3.2725,,,,,139.9586,SB16,608.5
609.0,-31.08262,62.4733,14.9981,5.3137,2.8982,3.2062,,,,,132.44447,SB16,609.0
609.5,-29.44246,67.7386,14.0777,5.0442,2.8222,3.1413,,,,,125.77778,SB16,609.5
610.0,-28.07499,73.3252,12.8247,4.479,2.8059,3.0776,,,,,119.11113,SB16,610.0
610.5,-26.36702,77.103,12.3218,4.1043,2.8008,3.1111,,,,,117.33336,SB16,610.5
611.0,-22.12136,79.4698,12.2276,3.8875,2.8783,3.2306,,,,,116.88895,SB16,611.0
611.5,-17.95479,79.7434,12.1799,3.6822,3.0104,3.3548,,,,,116.44449,SB16,611.5
612.0,-15.37682,78.8468,12.2092,3.7761,3.1485,3.4838,,,,,116.44449,SB16,612.0
612.5,-12.96426,76.649,12.2564,4.0338,3.2988,3.6177,,,,,116.44449,SB16,612.5
613.0,-14.61869,73.9782,12.3066,4.2344,3.5315,3.7567,,,,,117.33336,SB16,613.0
613.5,-15.39392,71.5554,12.3589,4.4449,3.7806,3.9011,,,,,120.00005,SB16,613.5
614.0,-16.08725,71.2994,12.3745,4.2124,3.7294,3.9423,,,,,122.66669,SB16,614.0
614.5,-16.78049,71.2187,12.3616,3.9651,3.6067,3.9074,,,,,129.1069,SB16,614.5
615.0,-17.06332,71.1714,12.4156,3.834,3.4593,3.8054,,,,,131.4557,SB16,615.0
615.5,-15.89896,71.8571,12.5117,4.1264,3.318,3.7061,,,,,127.9101,SB16,615.5
616.0,-13.73658,73.6714,12.5849,4.6524,3.1825,3.5945,,,,,121.8438,SB16,616.0
616.5,-16.98342,73.0083,12.6468,4.5368,3.0525,3.4274,,,,,119.9193,SB16,616.5
617.0,-15.66695,69.6549,12.7388,4.005,2.9278,3.2681,,,,,121.488,SB16,617.0
617.5,-17.41238,66.8449,12.8595,3.7579,2.8081,3.1161,,,,,124.6741,SB16,617.5
618.0,-20.44302,66.2131,12.9862,3.8511,2.7194,3.0006,,,,,128.1311,SB16,618.0
618.5,-21.75255,67.436,13.1439,3.9465,2.6511,2.9637,,,,,130.4823,SB16,618.5
619.0,-20.64418,68.9743,13.3231,4.0443,2.5845,2.9271,,,,,131.5067,SB16,619.0
619.5,-19.66352,68.6414,13.3355,3.9666,2.5195,2.891,,,,,132.33521,SB16,619.5
620.0,-19.68975,67.3714,13.1178,3.7977,2.4678,2.8615,,,,,133.35451,SB16,620.0
620.5,-20.65108,66.2627,12.8884,3.636,2.4836,2.8589,,,,,134.4689,SB16,620.5
621.0,-22.01742,67.1874,12.8715,3.7208,2.4995,2.8563,,,,,135.3923,SB16,621.0
621.5,-23.26945,69.485,12.8369,3.8689,2.5536,2.8573,,,,,136.37219,SB16,621.5
622.0,-20.05038,71.196,12.8192,4.2167,2.6174,2.8817,,,,,137.32851,SB16,622.0
622.5,-22.82342,72.4385,12.8026,4.4312,2.6827,2.9062,,,,,136.3833,SB16,622.5
623.0,-21.52705,74.3303,12.7346,4.2184,2.7497,2.931,,,,,135.075,SB16,623.0
623.5,-19.75258,75.681,12.6807,4.0159,2.8012,2.9657,,,,,133.75639,SB16,623.5
624.0,-17.77271,75.2097,12.6525,3.8231,2.8496,3.0028,,,,,133.42149,SB16,624.0
624.5,-19.61375,73.4853,12.6683,3.8303,2.8989,3.0403,,,,,135.7213,SB16,624.5
625.0,-19.03018,72.183,12.6884,3.8614,2.949,3.0784,,,,,137.8246,SB16,625.0
625.5,-18.48451,71.108,12.6882,3.8371,3.0,3.1169,,,,,138.80161,SB16,625.5
626.0,-17.70774,70.5988,12.7204,3.6988,3.0519,3.1559,,,,,139.19209,SB16,626.0
626.5,-16.58288,72.1341,12.785,3.5655,3.1046,3.1954,,,,,137.8304,SB16,626.5
627.0,-14.57281,72.9175,12.8892,3.5694,3.1517,3.2313,,,,,136.19189,SB16,627.0
627.5,-17.42635,72.5781,12.7987,3.8293,3.1548,3.2518,,,,,135.7088,SB16,627.5
628.0,-19.18578,72.2403,12.5726,4.278,3.1579,3.2724,,,,,135.4657,SB16,628.0
628.5,-19.76311,72.158,12.4929,4.0274,3.161,3.2932,,,,,135.1575,SB16,628.5
629.0,-19.54514,71.6582,12.3875,3.8805,3.1641,3.3141,,,,,134.93581,SB16,629.0
629.5,-19.17608,70.779,12.5141,4.0828,3.1672,3.3351,,,,,134.4729,SB16,629.5
630.0,-17.70191,70.2213,12.5878,4.1459,3.1703,3.3688,,,,,134.26711,SB16,630.0
630.5,-17.63774,69.7748,12.6477,4.0278,3.1518,3.412,,,,,135.15919,SB16,630.5
631.0,-19.54577,69.2061,12.6575,3.9131,3.0805,3.4305,,,,,134.5858,SB16,631.0
631.5,-20.47401,68.2088,12.5943,3.8736,3.0109,3.3704,,,,,133.4675,SB16,631.5
632.0,-19.80184,67.1718,12.5043,3.9978,2.9429,3.3114,,,,,132.1174,SB16,632.0
632.5,-18.60168,67.7528,12.4435,4.1482,2.8763,3.2534,,,,,130.79131,SB16,632.5
633.0,-19.61341,69.6543,12.4635,4.3176,2.8113,3.1964,,,,,130.27921,SB16,633.0
633.5,-20.62524,70.3182,12.4958,4.3214,2.7478,3.1452,,,,,131.0831,SB16,633.5
634.0,-19.32107,70.6295,12.5006,4.0059,2.7117,3.0998,,,,,132.62579,SB16,634.0
634.5,-17.38121,70.9407,12.4812,3.7134,2.692,3.0552,,,,,133.8748,SB16,634.5
635.0,-17.10594,71.8156,12.4491,3.5197,2.6725,3.0172,,,,,134.81039,SB16,635.0
635.5,-20.78757,71.7287,12.441,3.5004,2.6531,2.9796,,,,,135.2995,SB16,635.5
636.0,-23.27241,71.0452,12.3891,3.7959,2.6339,2.9425,,,,,135.8768,SB16,636.0
636.5,-24.98064,70.8339,12.3028,4.5829,2.6148,2.9058,,,,,137.2729,SB16,636.5
637.0,-26.62177,71.1506,12.1989,5.1326,2.6021,2.8696,,,,,138.96629,SB16,637.0
637.5,-26.83321,71.7449,12.233,4.6767,2.5933,2.8339,,,,,140.21581,SB16,637.5
638.0,-25.82154,73.068,12.2455,3.7639,2.5845,2.7986,,,,,141.8535,SB16,638.0
638.5,-22.49217,74.8654,12.2441,3.4773,2.5757,2.8145,,,,,143.2836,SB16,638.5
639.0,-19.26431,75.6689,12.2358,3.2124,2.567,2.8358,,,,,143.83859,SB16,639.0
639.5,-16.39274,74.7127,12.0923,3.7461,2.5583,2.8574,,,,,142.7673,SB16,639.5
640.0,-14.23247,72.9284,11.9981,3.9226,2.5591,2.8791,,,,,140.74651,SB16,640.0
640.5,-18.0131,73.124,11.9847,3.3732,2.5761,2.9009,,,,,139.47771,SB16,640.5
641.0,-21.62724,73.9522,11.9768,3.254,2.5933,2.9229,,,,,140.326,SB16,641.0
641.5,-22.13437,74.781,11.9689,3.2453,2.6106,2.9451,,,,,141.22861,SB16,641.5
642.0,-21.13411,74.6574,11.961,3.3251,2.6101,2.9505,,,,,142.3894,SB16,642.0
642.5,-17.90604,74.7017,12.0274,3.9187,2.6077,2.929,,,,,141.4178,SB16,642.5
643.0,-15.94037,75.67,12.1292,4.2189,2.6053,2.9076,,,,,139.5777,SB16,643.0
643.5,-17.4134,76.7633,12.2198,3.7529,2.603,2.8864,,,,,138.0204,SB16,643.5
644.0,-19.60153,78.294,12.2749,3.7011,2.6006,2.8653,,,,,137.58479,SB16,644.0
644.5,-15.92377,81.2565,12.3277,4.4606,2.5983,2.8444,,,,,138.5985,SB16,644.5
645.0,-14.6042,84.9657,12.3621,6.2279,2.5997,2.8359,,,,,140.0882,SB16,645.0
645.5,-19.62034,86.4179,12.3541,6.8847,2.6223,2.8631,,,,,141.6183,SB16,645.5
646.0,-22.75577,86.535,12.3193,5.0008,2.6452,2.8995,,,,,142.09061,SB16,646.0
646.5,-22.8025,85.6117,12.2811,3.2145,2.6682,2.9363,,,,,141.0558,SB16,646.5
647.0,-21.49223,84.6926,12.2769,3.1393,2.6914,2.9736,,,,,139.76891,SB16,647.0
647.5,-17.70997,84.4862,12.3757,3.1017,2.7148,3.0114,,,,,139.8992,SB16,647.5
648.0,-13.4421,85.7014,12.4349,3.2032,2.7384,3.0497,,,,,141.4679,SB16,648.0
648.5,-9.67073,86.8826,12.397,3.308,2.7622,3.085,,,,,143.50639,SB16,648.5
649.0,-14.34967,87.3194,12.2152,3.4162,2.7984,3.1135,,,,,144.6313,SB16,649.0
649.5,-18.9121,87.3975,12.1007,3.5556,2.8395,3.1422,,,,,144.29449,SB16,649.5
650.0,-22.77043,87.7954,12.0945,3.7427,2.8813,3.1713,,,,,141.218,SB16,650.0
650.5,-18.93886,86.3875,12.088,3.864,2.9237,3.2005,,,,,138.60741,SB16,650.5
651.0,-17.9947,84.0835,12.0846,3.8424,2.9666,3.2301,,,,,136.5643,SB16,651.0
651.5,-18.48083,81.1231,12.0941,3.821,3.0067,3.2599,,,,,135.18201,SB16,651.5
652.0,-17.44656,78.3415,12.1472,3.7997,3.0279,3.3072,,,,,134.16319,SB16,652.0
652.5,-15.06279,76.8385,12.1655,3.8661,3.0492,3.382,,,,,134.01759,SB16,652.5
653.0,-13.20963,77.0446,12.1532,3.9444,3.0707,3.4585,,,,,133.69431,SB16,653.0
653.5,-13.58646,78.6456,12.1576,4.029,3.0924,3.5367,,,,,133.16209,SB16,653.5
654.0,-14.2123,80.5735,12.188,4.1683,3.1142,3.5855,,,,,132.8371,SB16,654.0
654.5,-14.41143,81.3371,12.2359,4.1133,3.1361,3.5794,,,,,133.4077,SB16,654.5
655.0,-14.50106,81.7005,12.2426,4.0974,3.1582,3.5733,,,,,133.765,SB16,655.0
655.5,-16.05289,82.4863,12.2707,4.1857,3.1805,3.5672,,,,,133.6739,SB16,655.5
656.0,-17.55213,83.588,12.2805,4.276,3.2029,3.5611,,,,,133.79289,SB16,656.0
656.5,-19.04826,85.2765,12.2869,4.1206,3.195,3.555,,,,,134.5721,SB16,656.5
657.0,-19.41669,85.7831,12.3432,3.9618,3.184,3.5489,,,,,135.36639,SB16,657.0
657.5,-17.11093,83.867,12.4206,4.0657,3.1731,3.5428,,,,,136.9808,SB16,657.5
658.0,-13.99476,80.442,12.5152,4.1455,3.1622,3.5302,,,,,138.50011,SB16,658.0
658.5,-12.51379,75.2512,12.6164,4.101,3.1514,3.4783,,,,,138.7664,SB16,658.5
659.0,-14.47533,70.5635,12.7078,3.8708,3.1406,3.4272,,,,,136.7625,SB16,659.0
659.5,-14.60886,66.9011,12.9572,3.6449,3.0978,3.3769,,,,,133.3092,SB16,659.5
660.0,-12.62609,64.9931,13.1087,3.4033,3.0451,3.3273,,,,,130.0118,SB16,660.0
660.5,-13.08882,65.6389,12.8692,3.4214,2.9933,3.2784,,,,,128.0204,SB16,660.5
661.0,-15.78676,67.1678,12.7337,4.8072,2.9424,3.2302,,,,,127.4989,SB16,661.0
661.5,-22.11279,67.8955,12.6905,6.9117,2.9169,3.2153,,,,,127.4697,SB16,661.5
662.0,-25.73882,67.721,12.7083,5.2,2.9406,3.2518,,,,,127.6882,SB16,662.0
662.5,-23.70566,66.9774,12.7307,4.0225,2.9645,3.2887,,,,,127.9529,SB16,662.5
663.0,-22.51659,66.1167,12.7283,3.8794,3.0001,3.326,,,,,127.9603,SB16,663.0
663.5,-21.55822,65.7986,12.7333,4.2765,3.0565,3.3953,,,,,127.9565,SB16,663.5
664.0,-19.82586,66.0094,12.742,4.7234,3.1139,3.4921,,,,,128.2227,SB16,664.0
664.5,-19.11609,67.0272,12.7473,4.4282,3.1724,3.5916,,,,,128.7634,SB16,664.5
665.0,-18.58602,67.8808,12.7543,4.1957,3.232,3.694,,,,,129.8705,SB16,665.0
665.5,-18.95256,69.1534,12.8085,4.5322,3.2927,3.7993,,,,,131.2193,SB16,665.5
666.0,-20.93959,71.3746,12.9101,4.9237,3.3546,3.8531,,,,,132.08881,SB16,666.0
666.5,-20.45162,74.5267,12.955,5.0124,3.4324,3.9049,,,,,132.5042,SB16,666.5
667.0,-20.22905,78.3577,12.9376,4.711,3.5255,3.9573,,,,,132.89549,SB16,667.0
667.5,-20.46338,84.1186,12.8057,5.3877,3.6211,4.0104,,,,,133.1543,SB16,667.5
668.0,-20.36412,89.676,12.668,6.3863,3.7193,4.0642,,,,,133.5809,SB16,668.0
668.5,-19.38255,90.8851,12.566,7.3342,3.8201,4.1188,,,,,134.0209,SB16,668.5
669.0,-18.57099,89.5054,12.5688,5.9418,3.8828,4.1741,,,,,134.7052,SB16,669.0
669.5,-18.19312,88.1111,12.6023,4.8933,3.9046,4.2301,,,,,134.6171,SB16,669.5
670.0,-14.82485,88.5551,12.6318,4.3799,3.9266,4.3046,,,,,134.0235,SB16,670.0
670.5,-11.73279,87.1763,12.6626,4.5156,3.9486,4.3909,,,,,133.701,SB16,670.5
671.0,-11.35012,86.479,12.7157,4.656,3.9708,4.479,,,,,133.0914,SB16,671.0
671.5,-12.52565,86.7382,12.6951,4.8007,3.9923,4.5688,,,,,132.28349,SB16,671.5
672.0,-12.83378,85.4251,12.5979,4.9455,4.0133,4.6155,,,,,132.6263,SB16,672.0
672.5,-11.40722,83.0712,12.534,4.9667,4.0344,4.659,,,,,133.39281,SB16,672.5
673.0,-9.72205,82.3599,12.4541,4.9879,4.0556,4.703,,,,,134.4091,SB16,673.0
673.5,-11.67168,83.0927,12.4154,5.3087,4.0769,4.7474,,,,,135.5088,SB16,673.5
674.0,-10.25162,84.7859,12.3813,6.1481,4.0983,4.7452,,,,,133.8748,SB16,674.0
674.5,-7.45575,86.9311,12.3404,6.6366,4.1198,4.7131,,,,,134.3744,SB16,674.5
675.0,-8.50558,87.9377,12.2976,5.5725,4.1415,4.6812,,,,,135.4174,SB16,675.0
675.5,-10.30502,87.9789,12.2671,4.9462,4.1482,4.6495,,,,,137.1521,SB16,675.5
676.0,-10.38795,89.453,12.2527,5.2891,4.1508,4.618,,,,,138.4586,SB16,676.0
676.5,-10.34108,91.3938,12.2356,5.6558,4.1535,4.5868,,,,,137.1274,SB16,676.5
677.0,-12.05391,92.5166,12.2393,5.8577,4.1561,4.5639,,,,,135.92461,SB16,677.0
677.5,-12.64125,91.9158,12.2768,5.7127,4.1587,4.59,,,,,135.24319,SB16,677.5
678.0,-11.65348,90.5549,12.3136,5.6305,4.1563,4.6163,,,,,135.5307,SB16,678.0
678.5,-11.05251,88.9198,12.315,5.6384,4.1508,4.6428,,,,,135.98489,SB16,678.5
679.0,-11.36205,87.2762,12.3047,5.6464,4.1454,4.6276,,,,,136.3812,SB16,679.0
679.5,-11.02568,86.1009,12.359,5.5448,4.1359,4.6102,,,,,136.3513,SB16,679.5
680.0,-12.80501,85.0933,12.3582,5.444,4.1181,4.5928,,,,,135.20979,SB16,680.0
680.5,-14.68295,84.6779,12.356,5.3728,4.1003,4.5755,,,,,133.88091,SB16,680.5
681.0,-15.76128,86.388,12.4266,5.3528,4.0825,4.5582,,,,,132.21831,SB16,681.0
681.5,-15.61141,88.9761,12.5663,5.333,4.1399,4.5941,,,,,130.2719,SB16,681.5
682.0,-11.94135,90.873,12.6014,5.3132,4.2658,4.6548,,,,,129.0419,SB16,682.0
682.5,-9.48348,90.0616,12.6255,5.3637,4.3954,4.7162,,,,,128.5692,SB16,682.5
683.0,-7.56861,89.1275,12.6867,5.7334,4.529,4.7841,,,,,129.20711,SB16,683.0
683.5,-8.62794,88.5221,12.7028,6.1285,4.6173,4.8564,,,,,130.49429,SB16,683.5
684.0,-11.66008,90.0186,12.6974,6.4257,4.6828,4.9297,,,,,132.0562,SB16,684.0
684.5,-13.61931,92.8596,12.6961,6.3705,4.7492,5.0042,,,,,133.3674,SB16,684.5
685.0,-11.34514,93.0306,12.6888,6.3157,4.8165,5.0799,,,,,134.21629,SB16,685.0
685.5,-9.75608,92.6648,12.6341,6.2614,4.7798,5.1566,,,,,134.672,SB16,685.5
686.0,-11.26641,93.6168,12.6147,6.137,4.7256,5.2346,,,,,134.52831,SB16,686.0
686.5,-11.38754,95.0233,12.6015,5.9866,4.6939,5.2886,,,,,134.2652,SB16,686.5
687.0,-10.35647,95.8703,12.6139,5.8399,4.7392,5.3315,,,,,134.06081,SB16,687.0
687.5,-9.32531,95.1855,12.7435,5.9334,4.7849,5.3746,,,,,133.7296,SB16,687.5
688.0,-8.29424,93.9482,12.8046,6.0961,4.8311,5.4181,,,,,133.41589,SB16,688.0
688.5,-9.13917,93.5239,12.819,6.2633,4.8776,5.462,,,,,133.1454,SB16,688.5
689.0,-10.5177,93.7347,12.7867,6.2769,4.9247,5.5062,,,,,132.4765,SB16,689.0
689.5,-13.20254,93.5751,12.8153,6.2804,4.963,5.5508,,,,,131.1698,SB16,689.5
690.0,-9.53117,93.137,12.8218,6.3011,4.9635,5.52,,,,,129.6756,SB16,690.0
690.5,-7.39891,94.4925,12.7699,6.3305,4.964,5.4826,,,,,128.82159,SB16,690.5
691.0,-7.42064,95.572,12.6937,6.3601,4.9645,5.4454,,,,,129.25101,SB16,691.0
691.5,-8.15807,95.2401,12.6344,6.3898,4.965,5.4084,,,,,129.77229,SB16,691.5
692.0,-7.70231,95.7073,12.6097,6.4196,4.9656,5.3717,,,,,130.7319,SB16,692.0
692.5,-7.45844,96.5443,12.613,6.4496,4.9662,5.3291,,,,,131.89149,SB16,692.5
693.0,-7.59477,95.4715,12.6193,6.4797,4.9669,5.3721,,,,,133.00529,SB16,693.0
693.5,-7.9651,92.5304,12.6221,6.5099,4.9675,5.4153,,,,,133.8942,SB16,693.5
694.0,-8.61994,91.2325,12.6114,6.5468,4.9681,5.459,,,,,134.231,SB16,694.0
694.5,-9.33677,91.3739,12.558,6.6176,5.0011,5.5029,,,,,133.993,SB16,694.5
695.0,-10.0065,90.1995,12.5258,6.6892,5.0409,5.5473,,,,,133.34689,SB16,695.0
695.5,-8.91364,87.4699,12.5027,6.7615,5.081,5.592,,,,,132.1848,SB16,695.5
696.0,-9.10607,84.4593,12.5138,6.8347,5.1214,5.6389,,,,,131.20869,SB16,696.0
696.5,-10.8241,83.0591,12.5234,6.9086,5.1621,5.6885,,,,,131.4812,SB16,696.5
697.0,-10.37884,83.73,12.5093,6.9636,5.2031,5.7386,,,,,132.2016,SB16,697.0
697.5,-8.30417,86.5992,12.5692,6.8874,5.2445,5.7891,,,,,133.0508,SB16,697.5
698.0,-4.8101,90.0917,12.652,6.812,5.2699,5.84,,,,,133.8983,SB16,698.0
698.5,-8.96843,92.3447,12.7245,6.7375,5.2618,5.8914,,,,,134.7758,SB16,698.5
699.0,-7.79357,93.2063,12.7254,6.6638,5.2537,5.9432,,,,,134.9483,SB16,699.0
699.5,-6.7391,92.7102,12.7005,6.6502,5.2456,5.9955,,,,,134.8499,SB16,699.5
700.0,-7.36083,91.7362,12.6879,6.6472,5.2375,6.0483,,,,,134.88181,SB16,700.0
700.5,-7.96187,91.318,12.6752,6.6441,5.2295,6.1015,,,,,134.9211,SB16,700.5
701.0,-7.4511,92.0455,12.6274,6.6411,5.2214,6.1551,,,,,134.9131,SB16,701.0
701.5,-6.59063,91.9342,12.5905,6.6448,5.2134,6.1845,,,,,134.9032,SB16,701.5
702.0,-5.25307,91.8039,12.5515,6.6637,5.2053,6.2061,,,,,134.1973,SB16,702.0
702.5,-7.2057,91.2523,12.5416,6.6826,5.1973,6.2277,,,,,133.43961,SB16,702.5
703.0,-9.76703,91.5847,12.5719,6.7016,5.1893,6.2495,,,,,133.0475,SB16,703.0
703.5,-11.38166,92.7517,12.6216,6.7206,5.207,6.2713,,,,,132.741,SB16,703.5
704.0,-10.7377,93.9975,12.6656,6.7397,5.2275,6.2932,,,,,132.9258,SB16,704.0
704.5,-10.09383,94.5823,12.6444,6.7589,5.2482,6.3151,,,,,133.1015,SB16,704.5
705.0,-9.29306,94.2703,12.6283,6.7793,5.2689,6.3372,,,,,132.939,SB16,705.0
705.5,-8.2315,94.6545,12.6123,6.8543,5.2897,6.3593,,,,,132.85519,SB16,705.5
706.0,-8.71583,93.7843,12.6372,6.9302,5.3106,6.3815,,,,,133.02319,SB16,706.0
706.5,-9.45386,92.0964,12.6239,7.0069,5.3567,6.4037,,,,,133.07381,SB16,706.5
707.0,-8.6139,91.6382,12.5898,7.0845,5.4114,6.4261,,,,,133.1579,SB16,707.0
