DEPT,SP,GR,CALI,LL8,ILM,ILD,LLD,LLS,RHOB,NPHI,DT,well_name,DEPTH
1467.0,-53.55603,86.2877,13.7771,12.5654,10.0687,10.6811,,,,,112.2852,SB17,1467.0
1467.5,-52.74993,85.6194,14.0427,12.666,9.9082,10.6263,,,,,111.6255,SB17,1467.5
1468.0,-52.75733,83.3827,13.8584,12.2571,9.7503,10.3673,,,,,111.8565,SB17,1468.0
1468.5,-52.38603,81.7099,14.0181,12.2427,9.5949,10.1145,,,,,112.8273,SB17,1468.5
1469.0,-51.25033,80.8346,14.0117,11.8791,9.4419,9.8679,,,,,113.859,SB17,1469.0
1469.5,-49.92352,81.3388,14.0054,11.0283,9.2487,9.6274,,,,,114.7361,SB17,1469.5
1470.0,-48.79782,82.0906,14.1474,10.7669,9.0008,9.3927,,,,,114.6624,SB17,1470.0
1470.5,-50.15853,82.4471,14.2467,10.7462,8.7594,9.1637,,,,,114.1171,SB17,1470.5
1471.0,-51.34312,82.414,14.2387,10.8987,8.5246,9.0407,,,,,113.8685,SB17,1471.0
1471.5,-52.04303,81.4017,14.0621,10.9617,8.4389,8.9597,,,,,113.9304,SB17,1471.5
1472.0,-52.87213,79.9137,13.7928,10.7477,8.3916,8.8793,,,,,113.814,SB17,1472.0
1472.5,-51.99152,78.4257,13.7652,10.5732,8.3446,8.7997,,,,,113.6306,SB17,1472.5
1473.0,-50.52032,78.4655,14.0371,10.5862,8.2978,8.7208,,,,,113.1774,SB17,1473.0
1473.5,-49.40252,79.3257,14.0592,10.5867,8.2513,8.6426,,,,,112.818,SB17,1473.5
1474.0,-49.87832,80.1858,13.7829,10.4363,8.205,8.5651,,,,,112.4445,SB17,1474.0
1474.5,-51.26752,80.297,14.3198,10.2579,8.159,8.4883,,,,,112.1261,SB17,1474.5
1475.0,-53.12473,79.529,14.3079,9.9791,8.1655,8.5829,,,,,112.5962,SB17,1475.0
1475.5,-52.25982,77.8316,14.296,9.9438,8.3269,8.7103,,,,,112.8709,SB17,1475.5
1476.0,-51.02202,76.6255,13.9239,10.1679,8.4915,8.8396,,,,,112.6304,SB17,1476.0
1476.5,-50.58242,76.0546,14.4056,10.4432,8.6594,8.9709,,,,,112.1265,SB17,1476.5
1477.0,-50.94312,77.4561,14.5769,10.9794,8.8305,9.1041,,,,,111.9067,SB17,1477.0
1477.5,-51.29522,80.121,14.4348,10.6657,9.0051,9.2393,,,,,112.304,SB17,1477.5
1478.0,-52.81882,82.5729,13.8315,10.5732,9.0917,9.351,,,,,113.2263,SB17,1478.0
1478.5,-53.76702,82.8252,13.7565,10.786,9.1635,9.4496,,,,,114.4014,SB17,1478.5
1479.0,-48.86222,81.9003,13.6963,11.0031,9.236,9.5493,,,,,115.1035,SB17,1479.0
1479.5,-47.08102,80.3474,13.7867,11.2381,9.1743,9.578,,,,,115.1355,SB17,1479.5
1480.0,-49.56712,77.5287,14.2999,11.3275,8.9013,9.3695,,,,,114.8677,SB17,1480.0
1480.5,-52.11362,74.875,14.4651,11.2305,8.6364,9.1656,,,,,113.7807,SB17,1480.5
1481.0,-53.34072,73.3881,14.6516,10.7889,8.3794,8.9661,,,,,112.179,SB17,1481.0
1481.5,-51.99741,72.9208,13.9322,10.1711,8.1301,8.771,,,,,110.5404,SB17,1481.5
1482.0,-52.14581,73.5865,14.0486,9.5921,8.1923,8.7772,,,,,110.0053,SB17,1482.0
1482.5,-52.12302,73.9155,14.4285,9.046,8.2895,8.8134,,,,,109.6672,SB17,1482.5
1483.0,-51.56161,73.4649,14.7782,9.7303,8.3878,8.8497,,,,,109.4948,SB17,1483.0
1483.5,-50.87471,73.4096,14.3346,11.1737,8.4872,8.8862,,,,,109.3222,SB17,1483.5
1484.0,-47.54921,73.9776,14.3316,11.3869,8.5879,8.9228,,,,,107.9241,SB17,1484.0
1484.5,-46.85741,74.2018,13.7895,11.099,8.7032,8.9721,,,,,106.2312,SB17,1484.5
1485.0,-48.78711,74.0778,14.0867,10.7492,8.9437,9.1943,,,,,105.833,SB17,1485.0
1485.5,-50.25521,74.3232,13.5477,10.7738,9.1908,9.4221,,,,,107.1858,SB17,1485.5
1486.0,-50.25351,74.5685,13.5638,11.0334,9.4447,9.6555,,,,,109.4918,SB17,1486.0
1486.5,-47.87041,74.8138,13.7726,11.4218,9.7057,9.8946,,,,,112.2346,SB17,1486.5
1487.0,-48.40521,75.2094,13.8638,11.532,9.9232,10.1397,,,,,112.8701,SB17,1487.0
1487.5,-52.32141,77.0789,14.0983,12.0994,9.8439,10.2717,,,,,112.0293,SB17,1487.5
1488.0,-52.56261,78.7299,14.0121,12.8663,9.7652,10.1513,,,,,111.163,SB17,1488.0
1488.5,-51.24801,80.1619,13.8969,12.0661,9.6633,10.0323,,,,,110.7211,SB17,1488.5
1489.0,-48.82291,80.9669,13.7918,11.3557,9.5162,9.9146,,,,,110.5059,SB17,1489.0
1489.5,-47.30111,79.1488,13.7991,11.0153,9.3714,9.7984,,,,,110.9012,SB17,1489.5
1490.0,-47.00321,77.3169,13.6678,11.1896,9.2288,9.6835,,,,,112.0888,SB17,1490.0
1490.5,-46.57891,75.0491,13.4806,11.3387,9.0883,9.57,,,,,112.9128,SB17,1490.5
1491.0,-44.97171,73.4705,13.6196,11.3317,8.95,9.5179,,,,,112.2579,SB17,1491.0
1491.5,-43.57921,73.9645,14.1243,11.2169,8.8476,9.4764,,,,,111.483,SB17,1491.5
1492.0,-42.90051,75.6942,13.9097,10.8371,8.8522,9.4351,,,,,110.7563,SB17,1492.0
1492.5,-42.1558,76.7728,13.8045,10.4019,8.8569,9.394,,,,,111.6424,SB17,1492.5
1493.0,-42.0218,76.6191,14.0441,10.3778,8.8615,9.353,,,,,113.6656,SB17,1493.0
1493.5,-46.0158,76.4507,14.0605,10.7727,8.8661,9.3122,,,,,114.8949,SB17,1493.5
1494.0,-47.2067,77.4502,13.9217,11.1236,8.8707,9.2716,,,,,115.2655,SB17,1494.0
1494.5,-47.6693,78.89,13.6189,11.5047,8.8753,9.233,,,,,114.925,SB17,1494.5
1495.0,-47.4493,80.1032,13.683,11.6565,8.88,9.2203,,,,,114.4558,SB17,1495.0
1495.5,-45.3312,80.6884,13.9424,11.1963,8.8878,9.2076,,,,,114.0545,SB17,1495.5
1496.0,-43.7256,80.6674,14.1596,10.79,8.9061,9.195,,,,,113.9402,SB17,1496.0
1496.5,-42.3574,80.3746,14.2475,10.7265,8.9245,9.1823,,,,,113.1129,SB17,1496.5
1497.0,-41.2234,79.6397,14.3952,10.7622,8.9429,9.1697,,,,,111.7005,SB17,1497.0
1497.5,-40.5424,79.0566,14.4383,10.8268,8.9614,9.1571,,,,,110.2399,SB17,1497.5
1498.0,-40.0,78.4734,14.1483,10.9103,8.9799,9.1445,,,,,109.815,SB17,1498.0
1498.5,-39.60666,79.7207,14.133,10.881,8.9984,9.132,,,,,110.432,SB17,1498.5
1499.0,-40.66611,80.8414,14.1587,10.6052,9.017,9.1456,,,,,111.4068,SB17,1499.0
1499.5,-42.89277,81.1611,14.2367,10.4218,9.0327,9.1626,,,,,112.413,SB17,1499.5
1500.0,-47.46603,80.2799,14.0641,10.8184,8.9925,9.1797,,,,,113.3236,SB17,1500.0
1500.5,-48.11039,79.3987,13.9726,11.7273,8.9524,9.1969,,,,,114.1015,SB17,1500.5
1501.0,-44.39294,78.8896,14.3862,11.6186,8.9125,9.1746,,,,,114.8795,SB17,1501.0
1501.5,-47.9314,79.1477,14.3786,10.9399,8.8728,9.0824,,,,,115.4211,SB17,1501.5
1502.0,-48.44846,79.4057,14.1657,10.3375,8.752,8.9912,,,,,114.4388,SB17,1502.0
1502.5,-48.26252,77.8903,13.9903,10.6399,8.5879,8.8066,,,,,113.4566,SB17,1502.5
1503.0,-49.77307,76.2261,13.8354,10.5718,8.4269,8.5175,,,,,112.4743,SB17,1503.0
1503.5,-49.80683,75.9352,13.9286,10.2214,8.2689,8.5449,,,,,111.492,SB17,1503.5
1504.0,-45.83939,77.3447,14.0219,9.797,8.2395,8.5724,,,,,111.2233,SB17,1504.0
1504.5,-40.90814,77.1725,13.8276,9.9863,8.2787,8.5999,,,,,111.0089,SB17,1504.5
1505.0,-38.7387,,13.6851,10.213,8.318,8.6275,,,,,110.7946,SB17,1505.0
1505.5,-39.14366,,13.6912,10.2884,8.3594,8.6552,,,,,110.5802,SB17,1505.5
1506.0,-40.59271,,13.8106,10.4317,8.4194,8.7149,,,,,110.401,SB17,1506.0
1506.5,-41.39967,,13.8865,10.9081,8.4799,8.7825,,,,,110.5076,SB17,1506.5
1507.0,-37.35203,,13.8443,11.5579,8.5408,8.8507,,,,,110.6141,SB17,1507.0
1507.5,-36.62369,,13.8085,11.8786,8.6022,8.9193,,,,,111.4576,SB17,1507.5
1508.0,-41.61304,,13.8275,11.2434,8.664,8.9885,,,,,112.4127,SB17,1508.0
1508.5,-47.4727,,13.8466,10.3699,8.73,9.0789,,,,,113.3679,SB17,1508.5
1509.0,-44.85476,,13.8656,10.0288,8.8123,9.1786,,,,,114.323,SB17,1509.0
1509.5,-38.63822,,13.8802,11.0244,8.8953,9.2793,,,,,115.0769,SB17,1509.5
1510.0,-37.55987,,13.8823,11.8794,8.9792,9.3811,,,,,114.3323,SB17,1510.0
1510.5,-37.94553,,13.8418,11.6588,9.0638,9.4841,,,,,113.5877,SB17,1510.5
1511.0,-38.83399,,,11.3317,9.1492,9.5866,,,,,112.8431,SB17,1511.0
1511.5,-38.39814,,,10.8747,9.2354,9.6585,,,,,112.1447,SB17,1511.5
1512.0,-37.5446,,,,9.3224,9.7308,,,,,112.2208,SB17,1512.0
1512.5,-38.22896,,,,9.4103,9.8037,,,,,112.2969,SB17,1512.5
1513.0,-39.67102,,,,9.4245,9.8772,,,,,112.373,SB17,1513.0
1513.5,-40.94257,,,,9.4214,9.9421,,,,,112.449,SB17,1513.5
1514.0,-43.09613,,,,9.4184,9.9548,,,,,112.262,SB17,1514.0
1514.5,-44.50159,,,,9.4153,9.9675,,,,,112.0362,SB17,1514.5
1515.0,-42.40134,,,,9.4123,9.9802,,,,,111.935,SB17,1515.0
1515.5,-39.8153,,,,9.4092,9.9929,,,,,111.9879,SB17,1515.5
1516.0,-38.81556,,,,9.4062,10.0057,,,,,112.0407,SB17,1516.0
1516.5,-38.24421,,,,9.4031,10.0184,,,,,112.0936,SB17,1516.5
1517.0,-38.99947,,,,9.3985,10.0961,,,,,112.1465,SB17,1517.0
1517.5,-40.25543,,,,9.3824,10.1963,,,,,112.1759,SB17,1517.5
1518.0,-39.96878,,,,9.3664,10.2974,,,,,112.1775,SB17,1518.0
1518.5,-39.14254,,,,9.3505,10.3996,,,,,112.179,SB17,1518.5
1519.0,-40.0,,,,9.3345,10.5027,,,,,112.1805,SB17,1519.0
1519.5,-39.93817,,,,9.3186,10.6069,,,,,112.182,SB17,1519.5
1520.0,-39.32514,,,,9.3027,10.6664,,,,,112.1835,SB17,1520.0
1520.5,-39.7056,,,,,,,,,,112.185,SB17,1520.5
1521.0,-40.57581,,,,,,,,,,112.1865,SB17,1521.0
1521.5,-41.3059,,,,,,30.6753,15.7907,,,112.1881,SB17,1521.5
1522.0,-42.01241,,,,,,24.0815,13.4131,,,112.1896,SB17,1522.0
1522.5,-42.5603,,,,,,19.1755,11.2479,,,112.1911,SB17,1522.5
1523.0,-43.1235,,,,,,18.1607,9.9065,,,112.1926,SB17,1523.0
1523.5,-43.7382,,,,,,17.1997,12.5512,,,112.1941,SB17,1523.5
1524.0,-44.3424,,,,,,18.0683,15.9019,,,110.6755,SB17,1524.0
1524.5,-44.8976,,,,,,20.9742,19.3313,,,112.0092,SB17,1524.5
1525.0,-45.5153,69.0423,,,,,24.3474,19.9433,,,113.7119,SB17,1525.0
1525.5,-46.0701,71.3019,,,,,22.4641,16.1957,,,115.7773,SB17,1525.5
1526.0,-46.7902,73.6088,11.6339,,,,20.6149,15.2217,,,114.9008,SB17,1526.0
1526.5,-47.4632,77.9636,10.7708,,,,18.918,14.3063,,,111.3987,SB17,1526.5
1527.0,-47.96429,82.4218,10.9908,,,,16.9637,13.4459,,,107.9167,SB17,1527.0
1527.5,-48.5099,85.5208,11.3037,,,,14.7788,12.656,,40.8366,108.4402,SB17,1527.5
1528.0,-48.9848,84.877,10.643,,,,14.0665,12.6279,2.4395,39.4692,110.7372,SB17,1528.0
1528.5,-49.3666,82.6274,10.4245,,,,14.5633,12.5999,2.4466,38.2841,112.2227,SB17,1528.5
1529.0,-49.625,79.8102,10.3507,,,,15.0776,12.572,2.4381,39.1674,112.1911,SB17,1529.0
1529.5,-49.9548,78.748,9.6516,,,,16.0199,12.717,2.4099,39.5454,111.9903,SB17,1529.5
1530.0,-50.32491,78.8021,10.1882,,,,18.0328,12.9891,2.4026,39.7711,111.5051,SB17,1530.0
1530.5,-50.7377,78.2118,10.6765,,,,19.7887,13.2922,2.3944,40.8593,110.7355,SB17,1530.5
1531.0,-51.0242,77.7135,10.9402,,,,25.3363,13.9663,2.4192,42.0129,110.4619,SB17,1531.0
1531.5,-51.356,78.0626,11.0159,,,,31.7901,15.0581,2.4356,43.0132,110.2303,SB17,1531.5
1532.0,-51.6661,80.162,10.8679,,,,36.0481,16.1158,2.4422,42.4445,109.9687,SB17,1532.0
1532.5,-51.99,83.2113,10.8293,,,,40.8764,16.8746,2.4178,41.5412,109.8314,SB17,1532.5
1533.0,-52.1618,84.2858,11.0106,,,,25.0734,17.1838,2.4046,40.6412,110.2488,SB17,1533.0
1533.5,-52.2099,84.3399,9.9536,,,,15.7433,13.3382,2.4437,39.8719,111.0313,SB17,1533.5
1534.0,-52.3125,82.416,9.7307,,,,14.4043,12.0587,2.4746,41.221,111.6764,SB17,1534.0
1534.5,-52.574,81.5768,9.683,,,,15.7794,11.8773,2.4842,42.5746,112.128,SB17,1534.5
1535.0,-52.7629,82.1797,10.107,,,,17.2927,12.1481,2.4604,43.6777,111.8975,SB17,1535.0
1535.5,-52.9372,82.7465,10.5693,,,,18.4099,12.6919,2.4235,44.426,111.1274,SB17,1535.5
1536.0,-53.1272,82.351,10.8247,,,,18.2912,12.7953,2.4391,41.93,110.5041,SB17,1536.0
1536.5,-53.2833,81.566,10.495,,,,19.6619,12.8532,2.4627,38.4326,110.0222,SB17,1536.5
1537.0,-53.306,81.446,10.4586,,,,27.6169,14.7015,2.4429,38.1587,109.8507,SB17,1537.0
1537.5,-53.2346,82.0282,11.0061,,,,35.1003,16.2178,2.4172,38.4879,109.8733,SB17,1537.5
1538.0,-53.2954,83.7298,10.6234,,,,29.6373,15.9157,2.3785,38.0128,111.7639,SB17,1538.0
1538.5,-53.4889,86.4855,10.2407,,,,19.0419,13.6075,2.3504,37.2972,113.8032,SB17,1538.5
1539.0,-53.5755,87.7677,9.9696,,,,16.3234,12.0168,2.3509,38.0852,115.3805,SB17,1539.0
1539.5,-53.6604,88.8591,10.0578,,,,15.2607,11.8761,2.3554,41.0312,116.9361,SB17,1539.5
1540.0,-53.746,90.7651,10.0808,,,,15.1051,11.7371,2.3501,44.0177,116.9792,SB17,1540.0
1540.5,-53.8379,90.6642,10.1039,,,,14.7696,11.6053,2.3503,44.0232,117.0717,SB17,1540.5
1541.0,-53.9389,89.667,9.8268,,,,14.4292,11.487,2.3805,43.8752,117.5226,SB17,1541.0
1541.5,-54.0239,89.1319,9.6847,,,,14.8265,11.2711,2.4155,44.416,117.5176,SB17,1541.5
1542.0,-54.1188,87.3847,9.6176,,,,15.9052,11.5048,2.4135,45.0525,117.2744,SB17,1542.0
1542.5,-54.3121,86.4818,9.7055,,,,16.7652,11.6577,2.4082,45.6495,117.1708,SB17,1542.5
1543.0,-54.2835,86.7422,9.9516,,,,16.6363,11.6287,2.41,45.778,117.3111,SB17,1543.0
1543.5,-54.2847,86.2721,9.7897,,,,15.0748,11.4394,2.4431,44.8953,116.9905,SB17,1543.5
1544.0,-54.4298,83.2971,9.8209,,,,16.4056,11.3674,2.4007,44.862,117.2196,SB17,1544.0
1544.5,-54.5911,81.5462,9.9768,,,,17.1723,11.8605,2.3545,43.9312,117.6218,SB17,1544.5
1545.0,-54.6325,81.8333,9.9967,,,,16.7132,11.9269,2.3485,42.2749,117.8833,SB17,1545.0
1545.5,-54.7068,83.0465,9.9864,,,,16.4162,11.8575,2.3701,42.3109,118.7306,SB17,1545.5
1546.0,-54.7975,83.6099,10.0379,,,,17.0636,12.3869,2.3723,43.0815,120.7737,SB17,1546.0
1546.5,-54.9272,84.0837,10.13,,,,18.5574,13.0685,2.3961,43.7735,121.2154,SB17,1546.5
1547.0,-54.9736,85.0236,10.2284,,,,18.9029,13.5812,2.4081,42.0985,119.6391,SB17,1547.0
1547.5,-55.0174,86.1873,10.1755,,,,16.5117,13.155,2.4062,40.3165,116.1257,SB17,1547.5
1548.0,-55.0203,87.14,9.9716,,,,15.7836,12.81,2.4144,39.6501,114.5643,SB17,1548.0
1548.5,-55.1243,88.6057,9.875,,,,15.8821,13.0775,2.4247,39.879,113.9261,SB17,1548.5
1549.0,-55.2234,89.9587,9.9473,,,,17.8651,13.4858,2.4157,42.0945,112.6725,SB17,1549.0
1549.5,-55.3278,90.864,10.1922,,,,19.1754,14.044,2.411,43.9701,111.8553,SB17,1549.5
1550.0,-55.4765,91.7593,10.0694,,,,19.6509,14.4856,2.4299,44.3185,111.5348,SB17,1550.0
1550.5,-55.5995,90.8927,9.723,,,,20.1381,14.915,2.4597,42.5983,111.2066,SB17,1550.5
1551.0,-55.6789,90.2909,9.5569,,,,19.7479,15.2754,2.4649,40.7987,111.2563,SB17,1551.0
1551.5,-55.7232,88.4138,9.4344,,,,17.9129,15.7457,2.4275,40.6307,111.5182,SB17,1551.5
1552.0,-55.7575,86.0736,9.4144,,,,15.486,13.4892,2.4233,41.5931,112.5924,SB17,1552.0
1552.5,-55.7993,84.4604,9.2493,,,,13.1253,11.8237,2.4337,43.0382,113.6405,SB17,1552.5
1553.0,-55.8528,83.8411,9.2978,,,,14.598,11.7157,2.413,45.0067,114.3589,SB17,1553.0
1553.5,-55.8285,83.0709,9.4938,,,,16.236,12.8681,2.3813,45.9161,114.7087,SB17,1553.5
1554.0,-55.7851,82.0229,9.7491,,,,20.6925,14.1338,2.3853,48.4145,113.9507,SB17,1554.0
1554.5,-55.7837,80.8221,10.105,,,,20.2,13.51,2.4129,47.702,112.9996,SB17,1554.5
1555.0,-55.8375,80.9599,9.636,,,,14.694,12.7745,2.4435,44.7575,113.0303,SB17,1555.0
1555.5,-55.7996,82.0457,9.04,,,,16.2642,12.5934,2.4421,44.5643,114.1459,SB17,1555.5
1556.0,-55.7713,83.0951,9.3986,,,,18.0142,13.1416,2.386,45.6599,114.727,SB17,1556.0
1556.5,-55.8724,83.2957,9.4334,,,,20.5069,13.7136,2.3236,47.571,114.587,SB17,1556.5
1557.0,-55.9211,83.9489,9.234,,,,21.8489,13.7833,2.3412,46.2053,113.1456,SB17,1557.0
1557.5,-55.9068,84.774,9.1197,,,,15.3903,12.8609,2.4131,43.9435,111.327,SB17,1557.5
1558.0,-55.8258,84.6631,9.1275,,,,13.8761,12.1028,2.4775,42.0445,110.3227,SB17,1558.0
1558.5,-55.8714,84.1706,9.248,,,,13.9821,11.6952,2.4739,40.8394,111.7498,SB17,1558.5
1559.0,-55.9055,83.9256,9.5755,,,,15.4814,12.0137,2.4333,41.8704,113.2409,SB17,1559.0
1559.5,-55.9396,84.1593,9.8877,,,,17.1414,12.705,2.3977,42.9434,114.2346,SB17,1559.5
1560.0,-56.0435,84.5862,9.9928,,,,18.9794,13.4119,2.4145,43.2572,114.0488,SB17,1560.0
1560.5,-56.1342,84.937,10.0978,,,,19.189,13.9794,2.4207,43.0229,109.5951,SB17,1560.5
1561.0,-56.1071,85.6556,10.216,,,,16.6316,13.3212,2.4324,41.7801,106.2945,SB17,1561.0
1561.5,-56.1294,86.0721,9.9153,,,,15.7424,12.9876,2.4849,41.5992,106.4023,SB17,1561.5
1562.0,-56.1459,85.9356,10.0234,,,,16.5446,13.4013,2.5008,41.9689,109.3672,SB17,1562.0
1562.5,-56.1032,85.4559,9.8104,,,,17.0286,13.8624,2.5052,42.716,113.5691,SB17,1562.5
1563.0,-55.9988,84.8526,9.7398,,,,16.3039,14.0168,2.4812,43.0723,114.8592,SB17,1563.0
1563.5,-55.927,84.479,9.676,,,,15.61,13.3591,2.4729,42.4638,112.8191,SB17,1563.5
1564.0,-55.9459,84.7768,9.6191,,,,15.9752,13.1133,2.4625,41.4038,111.1359,SB17,1564.0
1564.5,-55.9208,85.2537,9.5889,,,,16.8896,13.0584,2.445,41.5284,111.5097,SB17,1564.5
1565.0,-55.8519,85.4173,9.6546,,,,17.6312,13.0185,2.4288,41.8399,112.3302,SB17,1565.0
1565.5,-55.8886,85.0179,9.7429,,,,17.8119,13.2129,2.4972,41.2685,110.7458,SB17,1565.5
1566.0,-55.9434,84.9076,9.5405,,,,23.4607,14.3037,2.5197,40.9352,110.0884,SB17,1566.0
1566.5,-55.8305,84.1853,9.3991,,,,31.8411,17.1605,2.4803,39.9311,109.5603,SB17,1566.5
1567.0,-55.7659,83.3824,9.604,,,,35.478,20.7475,2.4454,38.2737,109.3699,SB17,1567.0
1567.5,-55.7592,81.2986,9.5449,,,,30.5508,24.4798,2.4427,36.7909,109.219,SB17,1567.5
1568.0,-55.7864,79.8248,9.1641,,,,22.9458,21.6071,2.4337,36.6354,108.9805,SB17,1568.0
1568.5,-55.8996,78.5487,9.0313,,,,19.5437,17.6076,2.419,36.9145,108.5195,SB17,1568.5
1569.0,-55.9883,78.5223,8.931,,,,17.4011,14.3617,2.4248,37.9349,108.1562,SB17,1569.0
1569.5,-56.1407,78.4812,9.0614,,,,21.3929,16.0608,2.4666,38.9699,107.4661,SB17,1569.5
1570.0,-56.3173,78.0848,9.356,,,,28.1609,17.9609,2.4485,41.3239,106.6111,SB17,1570.0
1570.5,-56.374,77.8728,9.8113,,,,31.02,18.0667,2.3884,42.3829,106.1941,SB17,1570.5
1571.0,-56.5153,79.7945,10.0763,,,,32.183,17.8935,2.3802,42.9822,105.929,SB17,1571.0
1571.5,-56.5882,83.5403,9.9667,,,,27.4494,17.4995,2.4114,42.2313,105.798,SB17,1571.5
1572.0,-56.5869,87.4929,9.7713,,,,23.4121,16.7467,2.4378,41.254,105.9415,SB17,1572.0
1572.5,-56.5789,88.904,9.5505,,,,20.4764,16.2167,2.4552,39.9812,105.7828,SB17,1572.5
1573.0,-56.5822,88.7024,9.2914,,,,18.9452,15.5203,2.4637,38.509,105.8891,SB17,1573.0
1573.5,-56.5855,86.9811,9.1204,,,,17.5285,14.7206,2.4558,38.4589,106.8021,SB17,1573.5
1574.0,-56.605,86.2678,9.0881,,,,16.2177,13.9621,2.4595,39.448,108.28,SB17,1574.0
1574.5,-56.5989,86.3364,9.0848,,,,15.0323,13.3069,2.4757,39.666,108.8919,SB17,1574.5
1575.0,-56.5747,86.1326,9.1314,,,,15.0323,12.9495,2.4613,38.8207,108.9773,SB17,1575.0
1575.5,-56.5983,86.6832,9.1803,,,,15.0324,12.6016,2.457,39.1186,109.5323,SB17,1575.5
1576.0,-56.6,88.2911,9.1771,,,,16.6043,13.3367,2.4702,40.6501,110.8716,SB17,1576.0
1576.5,-56.6008,89.0642,9.2284,,,,20.3023,14.0823,2.4596,44.033,110.8271,SB17,1576.5
1577.0,-56.5371,88.8819,9.6232,,,,20.8265,14.694,2.4422,45.3478,110.2813,SB17,1577.0
1577.5,-56.4281,87.331,9.583,,,,20.614,15.2096,2.4545,44.425,108.9111,SB17,1577.5
1578.0,-56.4266,86.1516,8.8699,,,,18.67,15.5911,2.4998,42.1101,107.7259,SB17,1578.0
1578.5,-56.3898,85.3547,9.1199,,,,16.8562,15.8527,2.5095,39.7074,107.4421,SB17,1578.5
1579.0,-56.4601,84.278,9.437,,,,15.2031,14.7579,2.4877,38.7674,107.303,SB17,1579.0
1579.5,-56.4499,82.6421,9.1024,,,,13.7263,12.9983,2.4718,38.4457,107.5078,SB17,1579.5
1580.0,-56.4578,81.1136,8.9344,,,,13.3856,12.4848,2.4692,39.3183,108.6943,SB17,1580.0
1580.5,-56.4703,82.8461,8.9907,,,,15.777,12.4886,2.4551,40.9114,111.3404,SB17,1580.5
1581.0,-56.3695,83.9734,9.6586,,,,18.071,14.0734,2.4019,43.9508,110.6324,SB17,1581.0
1581.5,-56.2199,83.8861,9.9385,,,,20.4566,14.9955,2.423,45.3208,108.5777,SB17,1581.5
1582.0,-56.0165,84.0662,9.4014,,,,17.4543,14.364,2.4787,43.1171,106.7211,SB17,1582.0
1582.5,-55.7367,84.8499,8.9503,,,,15.1492,13.813,2.5096,41.3645,107.4603,SB17,1582.5
1583.0,-55.4631,85.3952,8.9787,,,,16.4279,14.3959,2.5246,40.5265,108.0739,SB17,1583.0
1583.5,-55.2533,85.4196,9.3224,,,,17.8146,15.2278,2.491,40.8057,108.013,SB17,1583.5
1584.0,-55.041,85.0998,9.5248,,,,18.7338,16.1077,2.494,42.1896,106.2257,SB17,1584.0
1584.5,-54.8782,84.4284,9.0898,,,,18.0847,16.9308,2.5184,42.8474,104.9398,SB17,1584.5
1585.0,-54.7884,83.963,8.7525,,,,17.458,16.7465,2.5148,43.4736,104.995,SB17,1585.0
1585.5,-54.647,83.8954,8.6838,,,,16.5687,15.7841,2.4978,43.4898,105.7025,SB17,1585.5
1586.0,-54.4722,84.2242,8.7393,,,,13.8162,13.903,2.4819,42.847,107.0533,SB17,1586.0
1586.5,-54.4147,85.1937,8.7719,,,,11.6978,12.2273,2.4665,41.9904,109.5,SB17,1586.5
1587.0,-54.2126,85.9413,8.7481,,,,11.5615,11.6021,2.4757,41.9314,111.4173,SB17,1587.0
1587.5,-53.8977,86.0964,8.7893,,,,16.5287,12.1497,2.4756,42.5538,111.8904,SB17,1587.5
1588.0,-53.7007,86.4881,8.9897,,,,23.8434,13.6582,2.4451,43.4221,110.5658,SB17,1588.0
1588.5,-53.6142,86.4821,9.5086,,,,24.2739,15.354,2.4161,44.4014,108.1605,SB17,1588.5
1589.0,-53.6089,84.8256,9.5994,,,,17.0302,15.1066,2.4435,42.5886,106.9053,SB17,1589.0
1589.5,-53.5865,84.3075,8.8688,,,,15.6918,14.0954,2.4694,39.9764,107.1184,SB17,1589.5
1590.0,-53.6052,85.8482,8.861,,,,14.4587,13.1519,2.4794,38.7137,108.3295,SB17,1590.0
1590.5,-53.4671,87.7112,8.865,,,,14.2114,12.9127,2.4884,42.1533,109.7822,SB17,1590.5
1591.0,-53.3648,88.1254,8.964,,,,15.6794,13.3682,2.4949,44.4646,109.7063,SB17,1591.0
1591.5,-53.2368,87.1928,9.0543,,,,18.7801,13.8537,2.4299,45.0721,109.3381,SB17,1591.5
1592.0,-52.857,86.3857,9.1087,,,,16.8988,13.7202,2.42,44.5483,110.3302,SB17,1592.0
1592.5,-52.5228,85.68,8.9433,,,,14.9866,12.9833,2.4037,42.6093,112.2226,SB17,1592.5
1593.0,-52.2979,84.8289,9.0171,,,,14.1335,11.8729,2.4384,41.7884,114.6104,SB17,1593.0
1593.5,-52.0729,85.1561,9.2549,,,,16.1974,12.7876,2.4489,42.9289,113.2186,SB17,1593.5
1594.0,-51.7577,86.9637,9.4365,,,,18.5628,14.1668,2.434,45.8893,110.5133,SB17,1594.0
1594.5,-51.3834,88.0824,9.3191,,,,22.9638,15.6948,2.4768,45.9564,108.0459,SB17,1594.5
1595.0,-51.1144,87.7563,8.9737,,,,29.4975,17.6871,2.4977,43.6489,108.8005,SB17,1595.0
1595.5,-51.0252,85.8669,8.942,,,,38.2195,21.7117,2.4866,41.8326,111.5531,SB17,1595.5
1596.0,-50.9327,82.1177,8.9591,,,,45.9293,26.2698,2.4694,37.8845,113.4538,SB17,1596.0
