DEPT,SP,GR,CALI,BITSIZE,MSFL,LL8,ILM,ILD,NPHI,RHOB,DT,MUDWGT,well_name,DEPTH
4964.5,-26.47342,62.4035,19.2807,17.5,,24.7078,28.172,32.1736,25.7312,2.639,72.0142,10.6,AW1,4964.5
4965.0,-26.53131,60.4545,19.2462,17.5,,25.9997,30.1578,34.8449,25.3094,2.6401,72.2228,10.6,AW1,4965.0
4965.5,-26.58322,59.8562,19.22,17.5,,29.3822,32.1525,37.738,24.1167,2.6474,72.4479,10.6,AW1,4965.5
4966.0,-26.63504,60.4057,19.1987,17.5,,33.2047,33.6526,40.8713,23.0392,2.647,71.8259,10.6,AW1,4966.0
4966.5,-26.68692,61.8717,19.1946,17.5,,35.3218,35.2226,40.1103,22.3054,2.6415,70.2439,10.6,AW1,4966.5
4967.0,-26.73871,63.1479,19.1905,17.5,,35.3957,36.8608,38.5988,22.0962,2.6231,68.0004,10.6,AW1,4967.0
4967.5,-26.79062,64.2021,19.189,17.5,,33.6543,35.9331,39.4188,22.6371,2.6286,65.7106,10.6,AW1,4967.5
4968.0,-26.84241,65.6028,19.1895,17.5,,31.6086,35.0288,41.2938,25.0026,2.6432,65.2186,10.6,AW1,4968.0
4968.5,-26.89432,66.3656,19.1899,17.5,,29.7991,34.1616,41.0325,26.2805,2.6325,65.7608,10.6,AW1,4968.5
4969.0,-26.94614,65.0582,19.1952,17.5,,29.6962,34.4309,40.0353,26.1694,2.6365,68.0657,10.6,AW1,4969.0
4969.5,-26.99802,62.2818,19.2032,17.5,,30.8824,34.7276,39.0624,25.8496,2.6433,70.4295,10.6,AW1,4969.5
4970.0,-26.86743,62.1088,19.2119,17.5,,33.2588,35.1424,40.0458,25.3055,2.6451,71.0693,10.6,AW1,4970.0
4970.5,-26.68121,63.7503,19.2229,17.5,,35.5569,35.5622,41.3426,23.5963,2.6545,71.3328,10.6,AW1,4970.5
4971.0,-26.49503,67.3354,19.2339,17.5,,34.7075,35.8216,37.582,22.6097,2.6759,69.3113,10.6,AW1,4971.0
4971.5,-26.30884,70.4475,19.245,17.5,,31.3329,33.7858,35.5887,22.7428,2.7009,67.1403,10.6,AW1,4971.5
4972.0,-26.12271,71.1655,19.256,17.5,,29.7254,31.8657,35.5528,23.7738,2.7048,66.9873,10.6,AW1,4972.0
4972.5,-25.79572,66.5164,19.267,17.5,,30.9397,32.3982,35.5169,24.1862,2.6967,68.0761,10.6,AW1,4972.5
4973.0,-25.82001,62.935,19.278,17.5,,32.2037,33.116,35.8962,24.0416,2.6827,71.0601,10.6,AW1,4973.0
4973.5,-25.59772,59.9104,19.2853,17.5,,33.4494,34.5058,36.5121,23.7954,2.6557,72.4609,10.6,AW1,4973.5
4974.0,-25.4635,58.4852,19.2886,17.5,,34.7055,36.2045,38.6676,23.4478,2.6458,72.2274,10.6,AW1,4974.0
4974.5,-25.25513,58.3052,19.2869,17.5,,35.7688,37.4398,41.3334,23.043,2.6292,71.6344,10.6,AW1,4974.5
4975.0,-25.05573,61.1007,19.2824,17.5,,36.2186,37.4793,42.7123,22.232,2.6239,70.0829,10.6,AW1,4975.0
4975.5,-24.86063,64.7598,19.278,17.5,,35.6025,37.5189,40.8412,21.3362,2.6275,67.9332,10.6,AW1,4975.5
4976.0,-24.66541,68.4414,19.2735,17.5,,34.5055,36.7115,39.0521,22.1879,2.6309,67.2597,10.6,AW1,4976.0
4976.5,-24.5751,70.0097,19.2691,17.5,,32.6209,35.429,37.7181,23.9755,2.6503,66.6601,10.6,AW1,4976.5
4977.0,-24.43991,71.6286,19.2647,17.5,,31.3044,34.1914,36.7565,25.3378,2.657,67.2281,10.6,AW1,4977.0
4977.5,-24.09872,71.4381,19.2602,17.5,,31.3705,34.1273,36.3444,25.1624,2.6489,69.815,10.6,AW1,4977.5
4978.0,-23.91013,68.1153,19.2558,17.5,,33.4965,35.1671,36.9949,24.3221,2.657,70.9894,10.6,AW1,4978.0
4978.5,-23.77661,65.4394,19.2467,17.5,,34.606,36.7012,38.0281,23.9421,2.6733,71.9344,10.6,AW1,4978.5
4979.0,-23.64313,65.3501,19.2301,17.5,,35.6232,38.9374,40.2146,23.3606,2.6777,71.5543,10.6,AW1,4979.0
4979.5,-23.44601,66.137,19.2136,17.5,,34.5356,38.9789,41.6758,22.8359,2.6748,69.5334,10.6,AW1,4979.5
4980.0,-23.33493,66.6329,19.197,17.5,,33.4372,37.8809,39.3347,22.6085,2.6716,67.2264,10.6,AW1,4980.0
4980.5,-23.22372,66.8147,19.1799,17.5,,32.5135,36.8138,37.125,24.9426,2.6661,66.2914,10.6,AW1,4980.5
4981.0,-23.11261,66.7104,19.1618,17.5,,31.7487,35.7546,36.0008,26.997,2.6641,65.717,10.6,AW1,4981.0
4981.5,-23.0014,66.4851,19.1436,17.5,,30.7298,34.7826,36.4674,28.5834,2.6639,67.969,10.6,AW1,4981.5
4982.0,-22.89032,65.4438,19.1255,17.5,,30.7677,35.1286,36.9402,29.4059,2.6621,69.6508,10.6,AW1,4982.0
4982.5,-22.77911,62.0932,19.1073,17.5,,33.8276,35.5211,37.419,29.6146,2.6673,71.0027,10.6,AW1,4982.5
4983.0,-22.66791,60.1656,19.0892,17.5,,36.41,37.0686,38.0018,27.8967,2.6613,72.7449,10.6,AW1,4983.0
4983.5,-22.55679,59.993,19.071,17.5,,39.1309,38.6836,39.6007,25.5587,2.6543,72.4366,10.6,AW1,4983.5
4984.0,-22.44562,61.4619,19.0621,17.5,,40.1261,40.3688,41.2669,23.3894,2.662,71.323,10.6,AW1,4984.0
4984.5,-22.3334,64.3755,19.0513,17.5,,40.3165,40.7544,43.0032,22.8929,2.6789,69.7719,10.6,AW1,4984.5
4985.0,-22.21939,66.9187,19.038,17.5,,38.7674,39.4929,42.1371,23.3934,2.6654,67.959,10.6,AW1,4985.0
4985.5,-22.10541,68.2807,19.0248,17.5,,36.0684,38.2703,41.0881,24.4421,2.658,67.2635,10.6,AW1,4985.5
4986.0,-21.99142,66.4379,19.0115,17.5,,33.5573,37.0857,40.0652,25.567,2.6689,67.9966,10.6,AW1,4986.0
4986.5,-21.87729,64.4098,18.9983,17.5,,33.4527,36.162,39.0338,26.4093,2.6678,69.3397,10.6,AW1,4986.5
4987.0,-21.76331,64.5765,18.9851,17.5,,34.3631,35.4494,37.7435,26.5133,2.6645,69.9893,10.6,AW1,4987.0
4987.5,-21.64932,64.8009,18.9718,17.5,,33.3014,34.6272,36.4958,26.5234,2.6576,70.8369,10.6,AW1,4987.5
4988.0,-21.53531,65.2056,18.9586,17.5,,31.3386,33.4484,35.2893,26.5243,2.6535,70.5312,10.6,AW1,4988.0
4988.5,-21.4213,66.0859,18.9454,17.5,,30.6095,32.6519,34.1228,26.6142,2.6538,69.9495,10.6,AW1,4988.5
4989.0,-21.30722,67.0619,18.9321,17.5,,31.1729,32.1802,33.9299,26.8812,2.6525,70.0815,10.6,AW1,4989.0
4989.5,-21.19321,67.6121,18.9189,17.5,,31.7467,32.5249,33.8009,27.0817,2.6456,71.2084,10.6,AW1,4989.5
4990.0,-21.07919,67.7994,18.9056,17.5,,31.6493,32.3746,33.6725,26.534,2.6615,71.657,10.6,AW1,4990.0
4990.5,-20.9729,68.2796,18.8924,17.5,,30.839,32.1457,33.5445,25.902,2.6605,71.7317,10.6,AW1,4990.5
4991.0,-20.90912,68.382,18.8792,17.5,,30.0495,31.3689,33.417,25.662,2.643,70.8051,10.6,AW1,4991.0
4991.5,-20.84531,67.4123,18.8659,17.5,,29.6224,30.9455,33.3004,25.4652,2.6193,70.5544,10.6,AW1,4991.5
4992.0,-20.78149,66.3894,18.8527,17.5,,30.4758,31.2392,33.1895,25.6555,2.6468,70.5123,10.6,AW1,4992.0
4992.5,-20.71771,64.3357,18.8402,17.5,,32.6144,33.0882,34.3193,25.6736,2.6691,71.0142,10.6,AW1,4992.5
4993.0,-20.6539,61.231,18.8281,17.5,,34.9032,35.2909,35.6451,25.6628,2.6765,72.1643,10.6,AW1,4993.0
4993.5,-20.59012,59.1251,18.8159,17.5,,37.3541,37.6402,38.3851,25.6125,2.6356,72.1162,10.6,AW1,4993.5
4994.0,-20.52631,58.9141,18.8038,17.5,,39.9905,40.146,42.4275,23.963,2.5988,70.9619,10.6,AW1,4994.0
4994.5,-20.46249,60.7848,18.7916,17.5,,41.1019,41.9296,46.8956,22.375,2.6207,70.3466,10.6,AW1,4994.5
4995.0,-20.39871,64.4499,18.7794,17.5,,40.422,41.8433,45.9572,21.1659,2.6329,67.7792,10.6,AW1,4995.0
4995.5,-20.34741,67.336,18.7673,17.5,,39.7534,41.039,44.0011,21.6893,2.6135,66.461,10.6,AW1,4995.5
4996.0,-20.31558,68.3562,18.7563,17.5,,38.8373,40.1802,42.1283,22.8412,2.6109,66.4069,10.6,AW1,4996.0
4996.5,-20.28391,69.4194,18.7497,17.5,,37.8589,39.3773,40.5669,23.5946,2.6102,66.4125,10.6,AW1,4996.5
4997.0,-20.2522,70.7837,18.7431,17.5,,36.4021,37.6313,39.4258,24.0978,2.6033,68.2763,10.6,AW1,4997.0
4997.5,-20.22049,71.3597,18.746,17.5,,34.3579,35.6637,38.3168,24.3058,2.5969,69.3303,10.6,AW1,4997.5
4998.0,-20.18881,69.5842,18.7493,17.5,,34.7099,35.377,37.2391,24.4936,2.5999,70.015,10.6,AW1,4998.0
4998.5,-20.1571,66.8669,18.7526,17.5,,36.3329,36.6132,37.3667,24.514,2.6022,70.3404,10.6,AW1,4998.5
4999.0,-20.1254,64.137,18.7558,17.5,,37.8551,37.8335,38.9396,23.9068,2.6089,70.8822,10.6,AW1,4999.0
4999.5,-20.09369,62.5843,18.7591,17.5,,37.4374,38.9928,40.5788,22.9146,2.6068,71.2976,10.6,AW1,4999.5
5000.0,-20.06201,61.4341,18.7649,17.5,,37.1522,40.1876,42.287,21.1855,2.6047,70.5379,10.6,AW1,5000.0
5000.5,-19.9902,61.796,18.7808,17.5,,38.3394,41.4191,44.067,20.7729,2.6122,69.7968,10.6,AW1,5000.5
5001.0,-19.90939,64.8628,18.7966,17.5,,39.5646,42.7233,45.7395,20.9742,2.6203,69.3794,10.6,AW1,5001.0
5001.5,-20.02728,67.7317,18.8124,17.5,,40.8289,44.1193,47.4548,21.1781,2.6254,67.6168,10.6,AW1,5001.5
5002.0,-20.14529,69.275,18.828,17.5,,39.2241,43.3479,45.7635,21.6518,2.6162,66.1395,10.6,AW1,5002.0
5002.5,-20.26318,69.7132,18.84,17.5,,35.9315,40.3505,44.146,22.9831,2.6047,65.7419,10.6,AW1,5002.5
5003.0,-20.3811,68.1606,18.8519,17.5,,32.9152,37.8238,43.6883,24.26,2.6172,65.58,10.6,AW1,5003.0
5003.5,-20.49899,67.2953,18.8639,17.5,,34.6899,37.3642,42.9901,24.8683,2.6179,67.4795,10.6,AW1,5003.5
5004.0,-20.617,68.1033,18.8759,17.5,,36.616,38.085,41.9072,24.3985,2.621,70.9897,10.6,AW1,5004.0
5004.5,-20.73489,70.6609,18.8879,17.5,,36.2278,38.5069,40.769,24.1775,2.6407,70.7938,10.6,AW1,5004.5
5005.0,-20.85281,74.0977,18.8999,17.5,,34.7455,34.3134,38.9871,24.1608,2.6276,70.2116,10.6,AW1,5005.0
5005.5,-20.9707,75.3068,18.9118,17.5,,33.0496,29.6541,36.2101,24.6237,2.6095,68.2122,10.6,AW1,5005.5
5006.0,-21.0694,75.5874,18.9238,17.5,,31.4365,26.3609,33.1094,26.4241,2.6373,68.0434,10.6,AW1,5006.0
5006.5,-21.15021,75.5488,18.9327,17.5,,29.9021,25.5574,30.6393,29.042,2.6429,69.169,10.6,AW1,5006.5
5007.0,-21.2309,74.486,18.9406,17.5,,28.5685,25.9732,30.2351,30.757,2.6209,71.6388,10.6,AW1,5007.0
5007.5,-21.31171,72.6984,18.9484,17.5,,27.633,25.8691,29.8362,29.7807,2.6262,74.287,10.6,AW1,5007.5
5008.0,-21.3924,69.0881,18.9563,17.5,,26.7281,25.3217,29.45,28.3614,2.6376,74.8251,10.6,AW1,5008.0
5008.5,-21.47318,66.1417,18.9632,17.5,,26.6137,26.1899,29.0941,27.9486,2.644,74.6652,10.6,AW1,5008.5
5009.0,-21.55051,63.4192,18.9689,17.5,,27.7215,27.7255,30.709,28.2558,2.6302,72.031,10.6,AW1,5009.0
5009.5,-21.6109,61.8426,18.9746,17.5,,29.5578,29.3511,33.099,27.8239,2.6074,73.7902,10.6,AW1,5009.5
5010.0,-21.67117,61.3127,18.9802,17.5,,33.2701,31.0721,35.675,26.978,2.6157,75.3202,10.6,AW1,5010.0
5010.5,-21.73151,60.4608,18.9859,17.5,,34.7469,34.2973,37.2539,25.3375,2.6316,73.0373,10.6,AW1,5010.5
5011.0,-21.7919,60.5379,18.9916,17.5,,36.0381,35.3793,38.0111,24.8486,2.6357,72.3378,10.6,AW1,5011.0
5011.5,-21.85217,62.252,18.9973,17.5,,37.5499,35.9904,38.7838,24.6698,2.6363,70.6626,10.6,AW1,5011.5
5012.0,-21.91248,60.694,19.0029,17.5,,37.883,37.4325,39.8313,23.985,2.6108,67.4663,10.6,AW1,5012.0
5012.5,-21.9729,56.8903,19.0086,17.5,,36.2098,38.6412,40.9357,23.648,2.6202,68.7024,10.6,AW1,5012.5
5013.0,-22.0332,55.1053,19.0109,17.5,,36.6432,40.9055,42.1814,23.9909,2.6336,68.9095,10.6,AW1,5013.0
5013.5,-22.09348,55.1217,19.013,17.5,,39.3217,43.2875,44.4246,23.8094,2.6324,69.1305,10.6,AW1,5013.5
5014.0,-22.1539,53.0932,19.015,17.5,,39.5035,43.8817,46.787,22.8577,2.6262,69.0436,10.6,AW1,5014.0
5014.5,-22.2142,49.3883,19.017,17.5,,38.0238,42.6572,49.2751,22.7418,2.644,68.9691,10.6,AW1,5014.5
5015.0,-22.27448,47.6947,19.0191,17.5,,40.3225,44.2272,51.8954,23.6896,2.6447,68.9809,10.6,AW1,5015.0
5015.5,-22.33218,48.9653,19.0211,17.5,,45.2435,47.7595,56.6378,23.243,2.632,68.7841,10.6,AW1,5015.5
5016.0,-22.3779,51.1263,19.0231,17.5,,50.2236,51.8438,61.9604,21.7187,2.6106,69.5077,10.6,AW1,5016.0
5016.5,-22.42368,54.0769,18.9925,17.5,,54.3788,56.2775,64.86,19.9322,2.6058,69.0151,10.6,AW1,5016.5
5017.0,-22.46948,56.7994,18.9571,17.5,,53.4831,56.2954,59.8028,18.278,2.6008,68.0159,10.6,AW1,5017.0
5017.5,-22.5152,57.5488,18.9329,17.5,,52.207,53.1773,55.4666,18.1898,2.5891,67.2498,10.6,AW1,5017.5
5018.0,-22.56097,56.1651,19.0252,17.5,,48.4508,50.232,53.954,19.0253,2.5639,66.9779,10.6,AW1,5018.0
5018.5,-22.60678,53.9049,19.2403,17.5,,42.496,44.3733,52.4827,20.2895,2.5935,67.3787,10.6,AW1,5018.5
5019.0,-22.66229,51.7724,19.2324,17.5,,35.815,38.7072,51.6169,21.8236,2.5829,68.654,10.6,AW1,5019.0
5019.5,-22.80139,51.5298,19.0037,17.5,,41.9123,44.7651,52.4441,22.587,2.5794,72.0346,10.6,AW1,5019.5
5020.0,-22.93399,51.4369,18.967,17.5,,51.0388,52.526,55.9606,21.9985,2.5813,72.5407,10.6,AW1,5020.0
5020.5,-23.01389,50.8839,18.9733,17.5,,52.2355,55.3938,59.8973,19.7412,2.5716,72.5705,10.6,AW1,5020.5
5021.0,-23.09378,50.4328,18.9846,17.5,,53.4603,56.9701,62.6357,18.2047,2.584,70.7107,10.6,AW1,5021.0
5021.5,-23.17358,50.0653,18.9958,17.5,,54.6991,58.5912,65.4992,18.1445,2.5714,66.9506,10.6,AW1,5021.5
5022.0,-23.25348,49.2578,19.0071,17.5,,55.9472,58.4064,70.8263,18.5564,2.5729,67.2922,10.6,AW1,5022.0
5022.5,-23.33337,48.5448,19.0131,17.5,,57.082,57.5488,75.8524,18.6996,2.5767,68.0184,10.6,AW1,5022.5
5023.0,-23.39529,49.4159,19.0173,17.5,,56.2931,56.7038,80.4847,18.7869,2.5608,69.3301,10.6,AW1,5023.0
5023.5,-23.44269,51.0612,19.0216,17.5,,54.6917,55.8711,83.944,19.0951,2.5721,69.8611,10.6,AW1,5023.5
5024.0,-23.49017,53.7423,19.0258,17.5,,54.9206,56.102,82.5943,18.9492,2.5875,69.1704,10.6,AW1,5024.0
5024.5,-23.53769,58.3396,19.0301,17.5,,57.1466,57.12,78.6942,18.5188,2.586,69.2097,10.6,AW1,5024.5
5025.0,-23.58517,62.9415,19.0343,17.5,,55.7594,56.4657,72.0521,17.7663,2.5871,69.5753,10.6,AW1,5025.0
5025.5,-23.54739,65.3666,19.0382,17.5,,53.5249,53.9942,65.8662,17.3713,2.597,69.7797,10.6,AW1,5025.5
5026.0,-23.37817,66.9167,19.0409,17.5,,45.1698,44.4192,59.2257,17.71,2.6095,69.9782,10.6,AW1,5026.0
5026.5,-23.20886,69.0699,19.0437,17.5,,40.955,42.0115,53.2547,19.3033,2.6207,70.2742,10.6,AW1,5026.5
5027.0,-23.02328,71.6155,19.0418,17.5,,41.2304,41.2195,48.0466,20.8473,2.6296,70.2689,10.6,AW1,5027.0
5027.5,-22.70947,73.1766,19.0359,17.5,,40.059,39.7962,43.6353,22.5902,2.6474,70.1754,10.6,AW1,5027.5
5028.0,-22.39578,71.7635,19.0299,17.5,,35.7316,36.4842,39.6291,23.7892,2.6382,70.3074,10.6,AW1,5028.0
5028.5,-22.08197,67.0664,19.0239,17.5,,31.6173,33.4478,37.2443,26.1853,2.6156,70.5057,10.6,AW1,5028.5
5029.0,-21.76828,61.5828,19.0179,17.5,,31.1411,32.1685,36.7052,28.6323,2.6189,71.5105,10.6,AW1,5029.0
5029.5,-21.62436,58.717,19.0119,17.5,,34.2174,34.5532,37.0773,29.8054,2.645,74.4063,10.6,AW1,5029.5
5030.0,-21.75998,57.6223,19.006,17.5,,37.8788,37.1147,39.0189,29.3138,2.6707,75.2521,10.6,AW1,5030.0
5030.5,-21.89566,56.45,19.0,17.5,,41.1853,39.866,42.7033,25.6954,2.6428,75.2507,10.6,AW1,5030.5
5031.0,-22.08679,54.2358,19.0081,17.5,,43.5763,42.8214,46.7356,22.1835,2.6408,73.1521,10.6,AW1,5031.0
5031.5,-22.28537,52.0415,19.0214,17.5,,46.771,45.2506,51.1487,19.5469,2.646,69.8027,10.6,AW1,5031.5
5032.0,-22.48386,50.4006,19.0348,17.5,,47.8294,46.8952,56.6476,18.0624,2.6442,67.2497,10.6,AW1,5032.0
5032.5,-22.68246,50.1297,19.0482,17.5,,49.0702,48.5996,62.01,16.809,2.6564,66.1597,10.6,AW1,5032.5
5033.0,-22.88107,50.7402,19.0616,17.5,,49.9776,49.6882,67.395,15.4354,2.6635,65.2225,10.6,AW1,5033.0
5033.5,-23.07965,51.2638,19.0749,17.5,,49.9703,49.0728,69.6896,14.8107,2.679,64.3721,10.6,AW1,5033.5
5034.0,-23.27829,53.0336,19.0883,17.5,,48.8403,48.465,68.3625,14.5871,2.6762,63.33,10.6,AW1,5034.0
5034.5,-23.15976,58.2266,19.1017,17.5,,47.0414,46.3576,64.9594,15.075,2.6404,62.3202,10.6,AW1,5034.5
5035.0,-22.91367,63.4598,19.1151,17.5,,43.4596,43.9441,60.0721,16.1986,2.6032,61.8449,10.6,AW1,5035.0
5035.5,-22.66757,68.9099,19.1297,17.5,,40.3405,41.5555,54.9047,17.8951,2.6175,61.9518,10.6,AW1,5035.5
5036.0,-22.42136,73.0625,19.1465,17.5,,35.1938,36.7707,48.7427,20.1426,2.6231,62.9837,10.6,AW1,5036.0
5036.5,-22.17526,77.3687,19.1633,17.5,,31.771,32.5367,43.2722,22.688,2.6279,65.233,10.6,AW1,5036.5
5037.0,-21.82266,79.749,19.1986,17.5,,28.6811,29.4062,37.7296,25.7702,2.6423,67.902,10.6,AW1,5037.0
5037.5,-21.19775,79.9889,19.2381,17.5,,26.2725,27.1752,32.8285,27.6449,2.6292,69.8914,10.6,AW1,5037.5
5038.0,-20.67508,79.9308,19.3284,17.5,,25.1854,25.1136,28.5886,29.3534,2.6051,71.1627,10.6,AW1,5038.0
5038.5,-20.33636,79.2257,19.4467,17.5,,23.937,24.0362,25.6463,30.4555,2.5958,72.9433,10.6,AW1,5038.5
5039.0,-20.17618,76.6967,19.565,17.5,,22.2974,23.0588,24.3984,32.045,2.5988,73.1402,10.6,AW1,5039.0
5039.5,-20.01596,71.3048,19.5953,17.5,,20.7701,22.1212,23.329,33.0892,2.5981,73.4067,10.6,AW1,5039.5
5040.0,-20.12866,67.679,19.5445,17.5,,19.5582,21.3723,22.3064,33.3086,2.587,74.7016,10.6,AW1,5040.0
5040.5,-20.13525,66.1683,19.4937,17.5,,21.6892,23.8409,23.735,33.5962,2.5551,75.9104,10.6,AW1,5040.5
5041.0,-20.14188,65.6414,19.4709,17.5,,25.9486,26.5947,27.1959,32.6109,2.5921,79.1308,10.6,AW1,5041.0
5041.5,-20.14856,66.6984,19.4589,17.5,,29.9362,29.6666,31.1613,28.852,2.6249,79.2107,10.6,AW1,5041.5
5042.0,-20.15515,69.841,19.5561,17.5,,30.0231,31.1018,33.6075,26.9142,2.6585,75.9178,10.6,AW1,5042.0
5042.5,-20.16177,72.7864,19.7609,17.5,,27.6894,30.4355,35.5178,25.9951,2.6524,72.3347,10.6,AW1,5042.5
5043.0,-20.16837,73.5259,19.7151,17.5,,25.5371,28.8277,37.1723,26.9046,2.6256,67.8744,10.6,AW1,5043.0
5043.5,-20.17117,72.8521,19.6604,17.5,,24.9666,27.4096,38.8789,28.4277,2.6439,67.6817,10.6,AW1,5043.5
5044.0,-19.63727,72.4343,19.7659,17.5,,26.4556,27.9565,36.6679,29.2685,2.6522,68.9292,10.6,AW1,5044.0
5044.5,-18.86316,71.315,19.8914,17.5,,27.0369,28.234,33.5162,29.8758,2.6278,71.472,10.6,AW1,5044.5
5045.0,-18.58368,71.1624,19.9587,17.5,,25.8708,27.0221,31.2054,30.8834,2.6153,71.0089,10.6,AW1,5045.0
5045.5,-18.35617,71.2519,19.9617,17.5,,24.4718,25.8622,29.4064,32.271,2.6122,70.3633,10.6,AW1,5045.5
5046.0,-18.13644,71.7993,19.8347,17.5,,22.8556,24.7522,27.7111,34.0035,2.6225,70.8985,10.6,AW1,5046.0
5046.5,-17.91687,72.7689,19.9922,17.5,,22.4431,23.8581,26.3906,34.9661,2.6382,72.3513,10.6,AW1,5046.5
5047.0,-17.75665,73.144,19.9912,17.5,,22.4431,23.8116,25.4391,34.9035,2.6236,73.2805,10.6,AW1,5047.0
5047.5,-17.72217,72.232,19.9901,17.5,,22.0858,23.7653,24.5219,34.6606,2.5939,73.557,10.6,AW1,5047.5
5048.0,-17.98746,70.9582,19.989,17.5,,21.5136,23.7145,24.153,34.4073,2.5962,73.782,10.6,AW1,5048.0
5048.5,-18.25287,69.7921,19.8979,17.5,,20.9761,23.6512,24.6564,33.6059,2.6064,74.1814,10.6,AW1,5048.5
5049.0,-18.51828,68.1815,19.7208,17.5,,20.9182,23.7354,25.3993,32.7783,2.5931,73.9454,10.6,AW1,5049.0
5049.5,-18.78366,66.5602,19.9805,17.5,,22.0985,24.7752,26.6885,32.8078,2.5845,73.2121,10.6,AW1,5049.5
5050.0,-19.77887,66.1311,20.0707,17.5,,23.3453,25.8605,27.9206,32.3603,2.565,74.9386,10.6,AW1,5050.0
5050.5,-20.22946,65.7477,20.0579,17.5,,25.0306,26.9933,28.8304,30.804,2.5958,75.4038,10.6,AW1,5050.5
5051.0,-20.32416,65.8309,20.0451,17.5,,27.2692,28.2237,29.7698,29.066,2.6085,75.3391,10.6,AW1,5051.0
5051.5,-20.50256,67.2768,20.0273,17.5,,29.7081,30.4248,32.3299,27.431,2.5964,75.653,10.6,AW1,5051.5
5052.0,-20.79117,70.6849,20.0084,17.5,,31.3776,33.0618,36.7663,26.7478,2.5996,74.2643,10.6,AW1,5052.0
5052.5,-21.07974,70.2691,19.9993,17.5,,31.7305,37.1739,41.3517,26.6391,2.6023,70.1449,10.6,AW1,5052.5
5053.0,-21.49945,64.7089,19.9902,17.5,,31.0007,41.7975,44.3857,27.8078,2.6005,69.4378,10.6,AW1,5053.0
5053.5,-21.59335,58.519,19.9587,17.5,,31.7862,46.9962,49.9806,28.9847,2.6014,69.5536,10.6,AW1,5053.5
5054.0,-21.74817,53.3991,19.8794,17.5,,38.4744,53.3164,55.9683,29.8468,2.6121,70.1211,10.6,AW1,5054.0
5054.5,-21.88535,50.1265,19.8012,17.5,,46.5363,61.3263,61.0833,28.0933,2.6227,72.0782,10.6,AW1,5054.5
5055.0,-22.02835,48.1925,19.7461,17.5,,55.0852,66.3099,66.6659,24.8871,2.6274,73.4271,10.6,AW1,5055.0
5055.5,-22.17136,46.7289,19.7147,17.5,,55.6392,69.6028,70.4934,20.9368,2.6292,71.6052,10.6,AW1,5055.5
5056.0,-22.31436,45.9935,19.6832,17.5,,53.7497,71.8341,73.4032,19.3784,2.6201,68.89,10.6,AW1,5056.0
5056.5,-22.45737,45.876,19.6521,17.5,,53.0725,73.757,76.5836,18.6971,2.6127,66.296,10.6,AW1,5056.5
5057.0,-22.60034,47.0995,19.6235,17.5,,52.8826,77.5741,80.5497,18.7071,2.6125,65.3154,10.6,AW1,5057.0
5057.5,-22.83224,48.2856,19.595,17.5,,53.3998,81.5887,82.7191,18.5943,2.6134,65.5519,10.6,AW1,5057.5
5058.0,-23.26807,48.6634,19.5673,17.5,,54.0505,82.6364,83.3233,18.134,2.6148,66.0317,10.6,AW1,5058.0
5058.5,-23.72574,48.1173,19.547,17.5,,54.7091,82.863,83.932,17.5709,2.6092,66.2609,10.6,AW1,5058.5
5059.0,-24.24146,47.5707,19.5266,17.5,,55.3757,83.0903,84.3758,17.4671,2.6103,66.443,10.6,AW1,5059.0
5059.5,-24.75714,47.0849,19.5063,17.5,,56.0504,83.3182,84.3758,17.4385,2.6203,66.4964,10.6,AW1,5059.5
5060.0,-25.27286,46.6103,19.4913,17.5,,57.0631,92.2693,86.0216,17.1652,2.6375,66.4807,10.6,AW1,5060.0
5060.5,-25.78854,46.1135,19.4776,17.5,,58.2369,105.9572,88.3207,16.1706,2.6555,66.182,10.6,AW1,5060.5
5061.0,-26.26776,46.0522,19.4639,17.5,,59.4349,107.5823,90.6813,15.3035,2.666,65.1579,10.6,AW1,5061.0
5061.5,-26.44327,47.1534,19.4651,17.5,,60.6576,108.205,92.8441,14.9804,2.6596,63.3302,10.6,AW1,5061.5
5062.0,-26.61865,47.9479,19.4736,17.5,,58.1693,104.2669,93.2738,15.0713,2.6333,61.339,10.6,AW1,5062.0
5062.5,-26.79416,47.6066,19.4822,17.5,,55.6856,99.8316,93.7054,15.8695,2.6103,60.1433,10.6,AW1,5062.5
5063.0,-26.96967,47.2045,19.4894,17.5,,53.0939,95.585,92.7011,16.8259,2.6024,60.3045,10.6,AW1,5063.0
5063.5,-27.14505,47.7839,19.4837,17.5,,52.3832,91.519,90.6451,17.7125,2.5963,61.6794,10.6,AW1,5063.5
5064.0,-27.32056,49.6685,19.4781,17.5,,52.445,86.0118,85.8435,18.0373,2.5923,63.3576,10.6,AW1,5064.0
5064.5,-27.69946,52.8135,19.4725,17.5,,51.5912,79.6435,81.2962,18.6397,2.5981,65.0864,10.6,AW1,5064.5
5065.0,-27.73654,55.9131,19.4668,17.5,,50.5936,74.4938,75.9789,18.9721,2.6019,66.1453,10.6,AW1,5065.0
5065.5,-27.77365,60.166,19.4612,17.5,,48.229,67.125,70.92,19.5333,2.6026,66.5216,10.6,AW1,5065.5
5066.0,-27.81076,62.7868,19.4555,17.5,,45.5753,60.9604,66.198,20.4505,2.5996,66.6028,10.6,AW1,5066.0
